time 	e1	e2	ctrlpitch	ctrlroll	ctrlthrust	ctrlyaw	edx	edy	edz	cumulx	cumuly	cumulz	x	y	z	xk	yk	zk	dx	dy	dz	dxk	dyk	dzk	dxd	dyd	dzd	pitch	roll	yaw	kpvx	kpvy	kpvz	kivx	kivy	kivz	kdvx	kdvy	kdvz	ktg	veld	pitchoff	ke1	ke2	gravity
44.1488	0.0794539	0.507364	149	56	2384	-18	0.0292313	0.0810502	0.414812	5.40555	0.633417	-3.11575	-2.2324	-0.261917	-0.504973	-2.22371	-0.264903	-0.507364	0.170769	-0.0810502	-0.414812	0.0763111	-0.0434109	-0.0372482	0.2	0	0	-0.0228638	-0.042237	0.0121079	-700	700	-500	-0	0	-10	0	0	0	-0.2	0.2	170	-1	-1	2561	
44.1491	0.080348	0.505553	99	6	2434	-12	0.266091	-0.136386	-0.304936	5.40562	0.633379	-3.11583	-2.2324	-0.260993	-0.496365	-2.22536	-0.265012	-0.505553	-0.066091	0.136386	0.304936	0.0357691	-0.0370961	-0.0245496	0.2	0	0	-0.0228638	-0.042237	0.00851265	-700	700	-500	-0	0	-10	0	0	0	-0.2	0.2	170	-1	-1	2561	
44.1587	0.0813371	0.503745	49	-44	2484	-12	0.258207	-0.123888	-0.311799	5.40812	0.632182	-3.11884	-2.2324	-0.260993	-0.496365	-2.22716	-0.264976	-0.503745	-0.0582066	0.123888	0.311799	0.013096	-0.0308137	-0.0148987	0.2	0	0	-0.0219911	-0.042237	0.00851265	-700	700	-500	-0	0	-10	0	0	0	-0.2	0.2	170	-1	-1	2561	
44.1688	0.0822477	0.501994	-1	-78	2534	-12	0.250826	-0.111445	-0.317729	5.41066	0.631054	-3.12206	-2.2324	-0.260993	-0.496365	-2.2288	-0.264821	-0.501994	-0.050826	0.111445	0.317729	-0.00194931	-0.0251367	-0.00635268	0.2	0	0	-0.0202458	-0.0410152	0.00851265	-700	700	-500	-0	0	-10	0	0	0	-0.2	0.2	170	-1	-1	2561	
44.1787	0.0830322	0.500315	0	-69	2584	-12	0.244156	-0.099393	-0.322686	5.41307	0.63007	-3.12525	-2.2324	-0.260993	-0.496365	-2.23019	-0.264581	-0.500315	-0.044156	0.099393	0.322686	-0.0113753	-0.0203	0.00127819	0.2	0	0	-0.0179769	-0.0389208	0.00851265	-700	700	-500	-0	0	-10	0	0	0	-0.2	0.2	170	-1	-1	2561	
44.1839	0.0838058	0.498779	-17	-96	2634	-9	0.267879	-0.137248	-0.304155	5.41444	0.629367	-3.12681	-2.2324	-0.260993	-0.496365	-2.23153	-0.264159	-0.498779	-0.0678787	0.137248	0.304155	-0.0207642	-0.0156929	0.00695899	0.2	0	0	-0.0179769	-0.0389208	0.00631399	-700	700	-500	-0	0	-10	0	0	0	-0.2	0.2	170	-1	-1	2561	
44.1888	0.0844403	0.497343	-13	-88	2684	-9	0.261959	-0.126018	-0.310218	5.41574	0.628743	-3.12835	-2.2324	-0.260993	-0.496365	-2.2326	-0.263713	-0.497343	-0.0619587	0.126018	0.310218	-0.0253092	-0.0118635	0.0120391	0.2	0	0	-0.0165806	-0.0378736	0.00631399	-700	700	-500	-0	0	-10	0	0	0	-0.2	0.2	170	-1	-1	2561	
44.1988	0.0849313	0.496008	-9	-80	2734	-9	0.256444	-0.115032	-0.315494	5.4183	0.627595	-3.1315	-2.2324	-0.260993	-0.496365	-2.23342	-0.263265	-0.496008	-0.0564444	0.115032	0.315494	-0.026486	-0.00919554	0.0164643	0.2	0	0	-0.0151844	-0.0363028	0.00631399	-700	700	-500	-0	0	-10	0	0	0	-0.2	0.2	170	-1	-1	2561	
44.2087	0.0852881	0.494774	-5	-72	2752	-9	0.251307	-0.104279	-0.320076	5.4208	0.626559	-3.13468	-2.2324	-0.260993	-0.496365	-2.23399	-0.262841	-0.494774	-0.0513066	0.104279	0.320076	-0.0251962	-0.00790299	0.0202593	0.2	0	0	-0.0139626	-0.0349066	0.00631399	-700	700	-500	-0	0	-10	0	0	0	-0.2	0.2	170	-1	-1	2561	
44.2105	0.0833822	0.496336	45	-22	2702	-7	-0.00227006	0.276118	0.459819	5.42079	0.627054	-3.13385	-2.22697	-0.269652	-0.502226	-2.23093	-0.264947	-0.496336	0.20227	-0.276118	-0.459819	0.0201057	-0.0163885	0.00727105	0.2	0	0	-0.0139626	-0.0349066	0.00470491	-700	700	-500	-0	0	-10	0	0	0	-0.2	0.2	170	-1	-1	2561	
44.2188	0.0815691	0.497961	95	28	2652	-7	0.00539021	0.261085	0.471751	5.42084	0.629217	-3.12995	-2.22697	-0.269652	-0.502226	-2.22805	-0.266876	-0.497961	0.19461	-0.261085	-0.471751	0.0433379	-0.0232467	-0.00239053	0.2	0	0	-0.0137881	-0.0342085	0.00470491	-700	700	-500	-0	0	-10	0	0	0	-0.2	0.2	170	-1	-1	2561	
44.2288	0.0800111	0.499583	145	78	2602	-7	0.0133091	0.245786	0.483035	5.42097	0.631679	-3.12511	-2.22697	-0.269652	-0.502226	-2.22563	-0.268616	-0.499583	0.186691	-0.245786	-0.483035	0.0571475	-0.0279697	-0.0111389	0.2	0	0	-0.0141372	-0.0338594	0.00470491	-700	700	-500	-0	0	-10	0	0	0	-0.2	0.2	170	-1	-1	2561	
44.2388	0.0787375	0.501181	154	128	2552	-7	0.0219928	0.229814	0.494051	5.42119	0.633974	-3.12017	-2.22697	-0.269652	-0.502226	-2.2237	-0.270152	-0.501181	0.178007	-0.229814	-0.494051	0.0649354	-0.0317192	-0.0192799	0.2	0	0	-0.0155334	-0.034383	0.00470491	-700	700	-500	-0	0	-10	0	0	0	-0.2	0.2	170	-1	-1	2561	
44.2487	0.0777412	0.50274	147	148	2502	-7	0.0321592	0.212715	0.505143	5.42151	0.636084	-3.11516	-2.22697	-0.269652	-0.502226	-2.22224	-0.271488	-0.50274	0.167841	-0.212715	-0.505143	0.0679096	-0.0342587	-0.0267153	0.2	0	0	-0.018326	-0.0357792	0.00470491	-700	700	-500	-0	0	-10	0	0	0	-0.2	0.2	170	-1	-1	2561	
44.2521	0.0757197	0.504116	171	192	2452	0	-0.00173153	0.274661	0.460927	5.4215	0.637005	-3.11362	-2.22137	-0.277412	-0.502226	-2.21931	-0.274134	-0.504116	0.201732	-0.274661	-0.460927	0.0816292	-0.0401506	-0.032199	0.2	0	0	-0.018326	-0.0357792	-0.000189637	-700	700	-500	-0	0	-10	0	0	0	-0.2	0.2	170	-1	-1	2561	
44.2588	0.0740913	0.505427	164	179	2402	0	0.00831947	0.256727	0.475328	5.42156	0.638733	-3.11042	-2.22137	-0.277412	-0.502226	-2.21705	-0.27646	-0.505427	0.191681	-0.256727	-0.475328	0.0862333	-0.044705	-0.0379002	0.2	0	0	-0.0218166	-0.0380482	-0.000189637	-700	700	-500	-0	0	-10	0	0	0	-0.2	0.2	170	-1	-1	2561	
44.2687	0.0728519	0.506679	156	166	2352	0	0.0195226	0.23766	0.489421	5.42175	0.64109	-3.10556	-2.22137	-0.277412	-0.502226	-2.21541	-0.278473	-0.506679	0.180477	-0.23766	-0.489421	0.0855601	-0.0476486	-0.0428042	0.2	0	0	-0.0235619	-0.0392699	-0.000189637	-700	700	-500	-0	0	-10	0	0	0	-0.2	0.2	170	-1	-1	2561	
44.2767	0.0717426	0.507156	139	116	2345	2	0.0436929	0.00334192	0.493605	5.4221	0.641117	-3.10162	-2.21915	-0.277412	-0.498014	-2.21379	-0.279619	-0.507156	0.156307	-0.00334192	-0.493605	0.0832855	-0.0452736	-0.0442597	0.2	0	0	-0.0235619	-0.0392699	-0.00136426	-700	700	-500	-0	0	-10	0	0	0	-0.2	0.2	170	-1	-1	2561	
44.2788	0.071009	0.507605	130	66	2343	2	0.0570974	-0.0176268	0.49735	5.42222	0.64108	-3.10058	-2.21915	-0.277412	-0.498014	-2.21274	-0.280469	-0.507605	0.142903	0.0176268	-0.49735	0.0775482	-0.0425188	-0.0463611	0.2	0	0	-0.0270526	-0.0417134	-0.00136426	-700	700	-500	-0	0	-10	0	0	0	-0.2	0.2	170	-1	-1	2561	
44.2889	0.0705956	0.508033	119	16	2341	2	0.0723765	-0.039941	0.500206	5.42295	0.640678	-3.09554	-2.21915	-0.277412	-0.498014	-2.21219	-0.281055	-0.508033	0.127624	0.039941	-0.500206	0.069726	-0.0385123	-0.0478518	0.2	0	0	-0.0305433	-0.0441568	-0.00136426	-700	700	-500	-0	0	-10	0	0	0	-0.2	0.2	170	-1	-1	2561	
44.2989	0.0704517	0.508432	107	-34	2341	2	0.0889097	-0.0631173	0.501761	5.42384	0.640045	-3.09052	-2.21915	-0.277412	-0.498014	-2.21203	-0.28139	-0.508432	0.11109	0.0631173	-0.501761	0.0606553	-0.0338148	-0.0486157	0.2	0	0	-0.0328122	-0.0457276	-0.00136426	-700	700	-500	-0	0	-10	0	0	0	-0.2	0.2	170	-1	-1	2561	
44.3087	0.0705269	0.508794	95	-60	2340	2	0.105869	-0.0865589	0.501733	5.42488	0.639194	-3.08558	-2.21915	-0.277412	-0.498014	-2.2122	-0.281498	-0.508794	0.0941308	0.0865589	-0.501733	0.0512326	-0.029106	-0.0489014	0.2	0	0	-0.0335103	-0.0462512	-0.00136426	-700	700	-500	-0	0	-10	0	0	0	-0.2	0.2	170	-1	-1	2561	
44.3154	0.0703556	0.508364	74	-10	2390	14	0.135855	0.0146266	0.16624	5.42578	0.639291	-3.08448	-2.21647	-0.278365	-0.498014	-2.212	-0.281859	-0.508364	0.0641455	-0.0146266	-0.16624	0.0433249	-0.0271153	-0.0438449	0.2	0	0	-0.0335103	-0.0462512	-0.00934919	-700	700	-500	-0	0	-10	0	0	0	-0.2	0.2	170	-1	-1	2561	
44.3188	0.0703423	0.507899	70	4	2440	14	0.141503	0.0062271	0.16883	5.42627	0.639312	-3.0839	-2.21647	-0.278365	-0.498014	-2.21204	-0.282082	-0.507899	0.0584974	-0.0062271	-0.16883	0.0357126	-0.0231087	-0.0397154	0.2	0	0	-0.0345575	-0.0462512	-0.00934919	-700	700	-500	-0	0	-10	0	0	0	-0.2	0.2	170	-1	-1	2561	
44.3287	0.070446	0.507421	66	-1	2490	14	0.147315	-0.00210156	0.170834	5.42773	0.639291	-3.0822	-2.21647	-0.278365	-0.498014	-2.21224	-0.282154	-0.507421	0.0526849	0.00210156	-0.170834	0.0288744	-0.0195597	-0.0359525	0.2	0	0	-0.0345575	-0.0455531	-0.00934919	-700	700	-500	-0	0	-10	0	0	0	-0.2	0.2	170	-1	-1	2561	
44.3388	0.0706287	0.506942	62	-7	2505	14	0.15312	-0.0101163	0.172233	5.42927	0.63919	-3.08047	-2.21647	-0.278365	-0.498014	-2.21255	-0.282106	-0.506942	0.0468796	0.0101163	-0.172233	0.0225802	-0.0161261	-0.0323582	0.2	0	0	-0.0336849	-0.0436332	-0.00934919	-700	700	-500	-0	0	-10	0	0	0	-0.2	0.2	170	-1	-1	2561	
44.3423	0.0706338	0.506446	75	43	2506	15	0.134808	0.11712	0.170704	5.42975	0.639601	-3.07987	-2.21647	-0.281226	-0.498014	-2.21275	-0.282797	-0.506446	0.0651921	-0.11712	-0.170704	0.0209744	-0.0173845	-0.0297757	0.2	0	0	-0.0336849	-0.0436332	-0.0103162	-700	700	-500	-0	0	-10	0	0	0	-0.2	0.2	170	-1	-1	2561	
44.3492	0.0706596	0.505982	72	76	2502	15	0.139299	0.108886	0.17767	5.43071	0.640353	-3.07864	-2.21647	-0.281226	-0.498014	-2.21297	-0.283377	-0.505982	0.0607007	-0.108886	-0.17767	0.0187101	-0.0178439	-0.0274581	0.2	0	0	-0.0331613	-0.0431096	-0.0103162	-700	700	-500	-0	0	-10	0	0	0	-0.2	0.2	170	-1	-1	2561	
44.3588	0.0707098	0.505552	69	70	2499	15	0.143979	0.100542	0.184011	5.43209	0.641319	-3.07687	-2.21647	-0.281226	-0.498014	-2.21319	-0.28385	-0.505552	0.0560214	-0.100542	-0.184011	0.0165944	-0.0184599	-0.0253968	0.2	0	0	-0.0324631	-0.0424115	-0.0103162	-700	700	-500	-0	0	-10	0	0	0	-0.2	0.2	170	-1	-1	2561	
44.3688	0.0707791	0.505157	65	64	2496	15	0.148882	0.0919275	0.189851	5.43359	0.642242	-3.07497	-2.21647	-0.281226	-0.498014	-2.21342	-0.284231	-0.505157	0.0511179	-0.0919275	-0.189851	0.015592	-0.0199069	-0.0239435	0.2	0	0	-0.0321141	-0.0427606	-0.0103162	-700	700	-500	-0	0	-10	0	0	0	-0.2	0.2	170	-1	-1	2561	
44.3787	0.0708551	0.504803	62	58	2494	15	0.154059	0.0829925	0.195215	5.43511	0.643062	-3.07304	-2.21647	-0.281226	-0.498014	-2.21365	-0.284544	-0.504803	0.0459408	-0.0829925	-0.195215	0.0141838	-0.0202508	-0.0228167	0.2	0	0	-0.0321141	-0.0434587	-0.0103162	-700	700	-500	-0	0	-10	0	0	0	-0.2	0.2	170	-1	-1	2561	
44.3857	0.070225	0.503595	79	86	2544	18	0.129017	0.124177	0.00596419	5.436	0.643924	-3.073	-2.21384	-0.28723	-0.495302	-2.21295	-0.285898	-0.503595	0.0709835	-0.124177	-0.00596419	0.0198954	-0.0230735	-0.0178969	0.2	0	0	-0.0321141	-0.0434587	-0.0122316	-700	700	-500	-0	0	-10	0	0	0	-0.2	0.2	170	-1	-1	2561	
44.3888	0.0696737	0.502474	80	85	2584	18	0.127736	0.122798	0.01389	5.4364	0.644306	-3.07295	-2.21384	-0.28723	-0.495302	-2.21235	-0.287093	-0.502474	0.0722638	-0.122798	-0.01389	0.0236172	-0.0264243	-0.0143722	0.2	0	0	-0.0326377	-0.045204	-0.0122316	-700	700	-500	-0	0	-10	0	0	0	-0.2	0.2	170	-1	-1	2561	
44.3988	0.0692023	0.501455	81	84	2580	18	0.126749	0.121002	0.0220694	5.43767	0.645512	-3.07273	-2.21384	-0.28723	-0.495302	-2.21186	-0.288153	-0.501455	0.0732507	-0.121002	-0.0220694	0.0260581	-0.0282128	-0.0115828	0.2	0	0	-0.0336849	-0.0469494	-0.0122316	-700	700	-500	-0	0	-10	0	0	0	-0.2	0.2	170	-1	-1	2561	
44.408	0.06807	0.499739	109	134	2630	26	0.0870439	0.236652	-0.320619	5.43847	0.647692	-3.07569	-2.21119	-0.292276	-0.495227	-2.21052	-0.290184	-0.499739	0.112956	-0.236652	0.320619	0.0347073	-0.0330846	-0.0039704	0.2	0	0	-0.0336849	-0.0469494	-0.0178363	-700	700	-500	-0	0	-10	0	0	0	-0.2	0.2	170	-1	-1	2561	
44.4089	0.0670384	0.498137	119	174	2680	26	0.0715574	0.249557	-0.304605	5.43853	0.647929	-3.07598	-2.21119	-0.292276	-0.495227	-2.20933	-0.292031	-0.498137	0.128443	-0.249557	0.304605	0.0410893	-0.0364999	0.00140293	0.2	0	0	-0.0354302	-0.0481711	-0.0178363	-700	700	-500	-0	0	-10	0	0	0	-0.2	0.2	170	-1	-1	2561	
44.4188	0.066107	0.496681	130	183	2730	26	0.0560543	0.261463	-0.287188	5.43909	0.650504	-3.07881	-2.21119	-0.292276	-0.495227	-2.20826	-0.29369	-0.496681	0.143946	-0.261463	0.287188	0.0461491	-0.0387303	0.00578756	0.2	0	0	-0.0366519	-0.0485202	-0.0178363	-700	700	-500	-0	0	-10	0	0	0	-0.2	0.2	170	-1	-1	2561	
44.4288	0.0652692	0.495381	141	190	2726	26	0.0408427	0.272248	-0.268533	5.4395	0.653243	-3.08151	-2.21119	-0.292276	-0.495227	-2.2073	-0.295165	-0.495381	0.159157	-0.272248	0.268533	0.050294	-0.0402189	0.00928462	0.2	0	0	-0.0371755	-0.0486947	-0.0178363	-700	700	-500	-0	0	-10	0	0	0	-0.2	0.2	170	-1	-1	2561	
44.4387	0.064516	0.494238	151	197	2716	26	0.0260078	0.281677	-0.248887	5.43976	0.65603	-3.08397	-2.21119	-0.292276	-0.495227	-2.20644	-0.296465	-0.494238	0.173992	-0.281677	0.248887	0.0536861	-0.040829	0.0119715	0.2	0	0	-0.0376991	-0.0481711	-0.0178363	-700	700	-500	-0	0	-10	0	0	0	-0.2	0.2	170	-1	-1	2561	
44.4463	0.0618058	0.493803	149	247	2666	39	0.0295908	0.373197	0.022707	5.43998	0.658846	-3.0838	-2.20169	-0.305211	-0.495227	-2.20303	-0.300025	-0.493803	0.170409	-0.373197	-0.022707	0.0703063	-0.0485938	0.00912295	0.2	0	0	-0.0376991	-0.0481711	-0.0265412	-700	700	-500	-0	0	-10	0	0	0	-0.2	0.2	170	-1	-1	2561	
44.4488	0.0594987	0.493536	155	256	2616	39	0.020736	0.366743	0.0468439	5.44003	0.659776	-3.08368	-2.20169	-0.305211	-0.495227	-2.20025	-0.303203	-0.493536	0.179264	-0.366743	-0.0468439	0.0787738	-0.0541543	0.00682096	0.2	0	0	-0.0378736	-0.0471239	-0.0265412	-700	700	-500	-0	0	-10	0	0	0	-0.2	0.2	170	-1	-1	2561	
44.4587	0.0575896	0.493413	160	251	2566	39	0.0129756	0.358925	0.0708874	5.44016	0.663339	-3.08298	-2.20169	-0.305211	-0.495227	-2.19805	-0.305994	-0.493413	0.187024	-0.358925	-0.0708874	0.0830923	-0.058623	0.00439567	0.2	0	0	-0.0378736	-0.0469494	-0.0265412	-700	700	-500	-0	0	-10	0	0	0	-0.2	0.2	170	-1	-1	2561	
44.4687	0.0560371	0.493419	165	244	2544	39	0.00632765	0.34979	0.0947016	5.44022	0.666844	-3.08203	-2.20169	-0.305211	-0.495227	-2.19634	-0.308422	-0.493419	0.193672	-0.34979	-0.0947016	0.0845052	-0.0620171	0.00157119	0.2	0	0	-0.0376991	-0.0467748	-0.0265412	-700	700	-500	-0	0	-10	0	0	0	-0.2	0.2	170	-1	-1	2561	
44.4739	0.0535028	0.493676	150	258	2561	52	0.0277459	0.36997	0.0596372	5.44037	0.668758	-3.08172	-2.1964	-0.318354	-0.496788	-2.19377	-0.312793	-0.493676	0.172254	-0.36997	-0.0596372	0.0883271	-0.0695418	-0.00133185	0.2	0	0	-0.0376991	-0.0467748	-0.0352771	-700	700	-500	-0	0	-10	0	0	0	-0.2	0.2	170	-1	-1	2561	
44.4788	0.0514081	0.494008	157	252	2550	52	0.0171836	0.360139	0.083569	5.44045	0.670503	-3.08131	-2.1964	-0.318354	-0.496788	-2.1918	-0.316632	-0.494008	0.182816	-0.360139	-0.083569	0.08931	-0.0759845	-0.00456531	0.2	0	0	-0.0376991	-0.0469494	-0.0352771	-700	700	-500	-0	0	-10	0	0	0	-0.2	0.2	170	-1	-1	2561	
44.4888	0.0496925	0.494412	164	244	2538	52	0.00786804	0.348814	0.10733	5.44053	0.674009	-3.08023	-2.1964	-0.318354	-0.496788	-2.1903	-0.319969	-0.494412	0.192132	-0.348814	-0.10733	0.0884335	-0.0804544	-0.00774331	0.2	0	0	-0.0375246	-0.0469494	-0.0352771	-700	700	-500	-0	0	-10	0	0	0	-0.2	0.2	170	-1	-1	2561	
44.4988	0.0483055	0.494877	170	235	2526	52	-0.00016467	0.336098	0.130683	5.44053	0.677353	-3.07893	-2.1964	-0.318354	-0.496788	-2.18918	-0.322829	-0.494877	0.200165	-0.336098	-0.130683	0.086432	-0.0825292	-0.0105932	0.2	0	0	-0.03735	-0.0466003	-0.0352771	-700	700	-500	-0	0	-10	0	0	0	-0.2	0.2	170	-1	-1	2561	
44.5088	0.0472023	0.495391	174	225	2515	52	-0.00684239	0.322153	0.153427	5.44046	0.680576	-3.0774	-2.1964	-0.318354	-0.496788	-2.18837	-0.32523	-0.495391	0.206842	-0.322153	-0.153427	0.0837847	-0.082622	-0.0133545	0.2	0	0	-0.0375246	-0.0457276	-0.0352771	-700	700	-500	-0	0	-10	0	0	0	-0.2	0.2	170	-1	-1	2561	
44.5103	0.0476421	0.495683	124	175	2565	59	0.234228	-0.0491392	0.0322783	5.44082	0.680501	-3.07735	-2.1964	-0.318354	-0.496788	-2.18948	-0.326228	-0.495683	-0.0342284	0.0491392	-0.0322783	0.0486304	-0.0760435	-0.0126716	0.2	0	0	-0.0375246	-0.0457276	-0.0397366	-700	700	-500	-0	0	-10	0	0	0	-0.2	0.2	170	-1	-1	2561	
44.5194	0.0483455	0.495947	74	125	2577	59	0.237334	-0.0490684	0.0287511	5.44298	0.680053	-3.07709	-2.1964	-0.318354	-0.496788	-2.19087	-0.326867	-0.495947	-0.0373336	0.0490684	-0.0287511	0.0272456	-0.0691986	-0.0122271	0.2	0	0	-0.03735	-0.0445059	-0.0397366	-700	700	-500	-0	0	-10	0	0	0	-0.2	0.2	170	-1	-1	2561	
44.5288	0.0491193	0.496181	24	75	2579	59	0.240285	-0.0486695	0.025229	5.44524	0.679596	-3.07685	-2.1964	-0.318354	-0.496788	-2.19227	-0.327204	-0.496181	-0.0402853	0.0486695	-0.025229	0.0114888	-0.0623979	-0.0116648	0.2	0	0	-0.0368264	-0.0427606	-0.0397366	-700	700	-500	-0	0	-10	0	0	0	-0.2	0.2	170	-1	-1	2561	
44.5388	0.0498907	0.496384	0	25	2580	59	0.243079	-0.0479733	0.0217002	5.44766	0.679118	-3.07663	-2.1964	-0.318354	-0.496788	-2.19356	-0.327293	-0.496384	-0.043079	0.0479733	-0.0217002	-0.000662629	-0.0552747	-0.0109569	0.2	0	0	-0.0364774	-0.0415388	-0.0397366	-700	700	-500	-0	0	-10	0	0	0	-0.2	0.2	170	-1	-1	2561	
44.5471	0.0505741	0.493724	5	-25	2575	77	0.234763	-0.0486049	0.0325155	5.44962	0.678713	-3.07636	-2.1964	-0.318354	-0.47984	-2.19463	-0.327174	-0.493724	-0.0347627	0.0486049	-0.0325155	-0.00626786	-0.049227	-0.00333859	0.2	0	0	-0.0364774	-0.0415388	-0.0517763	-700	700	-500	-0	0	-10	0	0	0	-0.2	0.2	170	-1	-1	2561	
44.5488	0.0511951	0.491315	3	-33	2577	77	0.238355	-0.0479084	0.0293573	5.45001	0.678634	-3.07631	-2.1964	-0.318354	-0.47984	-2.19553	-0.326898	-0.491315	-0.0383546	0.0479084	-0.0293573	-0.0121071	-0.0427124	0.00351845	0.2	0	0	-0.0352557	-0.0385718	-0.0517763	-700	700	-500	-0	0	-10	0	0	0	-0.2	0.2	170	-1	-1	2561	
44.5588	0.0517649	0.489144	0	-32	2578	77	0.241743	-0.0468122	0.0263487	5.45243	0.678165	-3.07605	-2.1964	-0.318354	-0.47984	-2.1963	-0.326489	-0.489144	-0.0417433	0.0468122	-0.0263487	-0.0159055	-0.0361756	0.00887699	0.2	0	0	-0.0335103	-0.0350811	-0.0517763	-700	700	-500	-0	0	-10	0	0	0	-0.2	0.2	170	-1	-1	2561	
44.5688	0.052277	0.487208	-1	-31	2580	77	0.244951	-0.0453938	0.0233875	5.45487	0.677713	-3.07582	-2.1964	-0.318354	-0.47984	-2.19693	-0.32598	-0.487208	-0.0449507	0.0453938	-0.0233875	-0.0182425	-0.030413	0.0128122	0.2	0	0	-0.0328122	-0.0333358	-0.0517763	-700	700	-500	-0	0	-10	0	0	0	-0.2	0.2	170	-1	-1	2561	
44.5771	0.0511951	0.486091	36	-81	2530	94	0.190554	-0.430544	0.277221	5.45646	0.674126	-3.07351	-2.18861	-0.319075	-0.47984	-2.19456	-0.32455	-0.486091	0.00944642	0.430544	-0.277221	0.00483691	-0.0174248	0.0107091	0.2	0	0	-0.0328122	-0.0333358	-0.0631701	-700	700	-500	-0	0	-10	0	0	0	-0.2	0.2	170	-1	-1	2561	
44.5788	0.0504488	0.485172	11	-131	2480	94	0.226499	-0.43848	0.26333	5.45684	0.67339	-3.07307	-2.18861	-0.319075	-0.47984	-2.19273	-0.323034	-0.485172	-0.0264991	0.43848	-0.26333	0.0114553	-0.00709082	0.00992349	0.2	0	0	-0.0315905	-0.0303687	-0.0631701	-700	700	-500	-0	0	-10	0	0	0	-0.2	0.2	170	-1	-1	2561	
44.5887	0.0500918	0.484407	-13	-181	2467	94	0.26228	-0.443108	0.24917	5.45946	0.668971	-3.07058	-2.18861	-0.319075	-0.47984	-2.19154	-0.321492	-0.484407	-0.0622801	0.443108	-0.24917	0.0110132	0.00145169	0.0087191	0.2	0	0	-0.0310669	-0.0280998	-0.0631701	-700	700	-500	-0	0	-10	0	0	0	-0.2	0.2	170	-1	-1	2561	
44.5988	0.0500849	0.483781	-38	-231	2474	94	0.297997	-0.44475	0.234314	5.46246	0.664484	-3.06822	-2.18861	-0.319075	-0.47984	-2.19093	-0.319968	-0.483781	-0.0979965	0.44475	-0.234314	0.0054863	0.00840691	0.00728685	0.2	0	0	-0.031765	-0.0268781	-0.0631701	-700	700	-500	-0	0	-10	0	0	0	-0.2	0.2	170	-1	-1	2561	
44.6087	0.0503763	0.483274	-63	-281	2482	94	0.333416	-0.443665	0.218337	5.46577	0.660088	-3.06605	-2.18861	-0.319075	-0.47984	-2.19084	-0.318497	-0.483274	-0.133416	0.443665	-0.218337	-0.00313099	0.0138241	0.0058232	0.2	0	0	-0.0324631	-0.0267035	-0.0631701	-700	700	-500	-0	0	-10	0	0	0	-0.2	0.2	170	-1	-1	2561	
44.6099	0.0488331	0.483027	-13	-231	2445	103	-0.0212253	-0.195406	0.293175	5.46574	0.659862	-3.06571	-2.18725	-0.319075	-0.47984	-2.18809	-0.317817	-0.483027	0.221225	0.195406	-0.293175	0.0389724	0.0180117	0.00177835	0.2	0	0	-0.0324631	-0.0267035	-0.0693401	-700	700	-500	-0	0	-10	0	0	0	-0.2	0.2	170	-1	-1	2561	
44.6188	0.0474334	0.4829	37	-181	2444	103	0.00309795	-0.218562	0.29417	5.46577	0.657912	-3.06309	-2.18725	-0.319075	-0.47984	-2.18561	-0.317148	-0.4829	0.196902	0.218562	-0.29417	0.056482	0.0203289	-0.00173028	0.2	0	0	-0.0345575	-0.0279253	-0.0693401	-700	700	-500	-0	0	-10	0	0	0	-0.2	0.2	170	-1	-1	2561	
44.6289	0.0463763	0.482872	87	-168	2444	103	0.0298777	-0.240808	0.293506	5.46607	0.655487	-3.06013	-2.18725	-0.319075	-0.47984	-2.18369	-0.316496	-0.482872	0.170122	0.240808	-0.293506	0.0644052	0.0210703	-0.00511139	0.2	0	0	-0.0375246	-0.0307178	-0.0693401	-700	700	-500	-0	0	-10	0	0	0	-0.2	0.2	170	-1	-1	2561	
44.6388	0.0456801	0.482924	128	-183	2446	103	0.0587685	-0.262158	0.290521	5.46666	0.652881	-3.05725	-2.18725	-0.319075	-0.47984	-2.18236	-0.315871	-0.482924	0.141231	0.262158	-0.290521	0.0647646	0.0225344	-0.0078179	0.2	0	0	-0.0397935	-0.034383	-0.0693401	-700	700	-500	-0	0	-10	0	0	0	-0.2	0.2	170	-1	-1	2561	
44.6487	0.0453392	0.483032	107	-197	2448	103	0.0892355	-0.281752	0.285347	5.46754	0.650084	-3.05441	-2.18725	-0.319075	-0.47984	-2.1816	-0.315251	-0.483032	0.110764	0.281752	-0.285347	0.0600074	0.0244058	-0.0100262	0.2	0	0	-0.0408407	-0.0359538	-0.0693401	-700	700	-500	-0	0	-10	0	0	0	-0.2	0.2	170	-1	-1	2561	
44.649	0.0449031	0.486496	57	-147	2398	110	0.189399	-0.193416	0.53785	5.46759	0.650035	-3.05428	-2.18372	-0.319075	-0.496111	-2.1808	-0.314919	-0.486496	0.0106011	0.193416	-0.53785	0.0482638	0.0243843	-0.0233824	0.2	0	0	-0.0408407	-0.0359538	-0.0737166	-700	700	-500	-0	0	-10	0	0	0	-0.2	0.2	170	-1	-1	2561	
44.6587	0.0448883	0.489724	11	-149	2348	110	0.226474	-0.214058	0.529417	5.46979	0.647955	-3.04913	-2.18372	-0.319075	-0.496111	-2.18065	-0.314578	-0.489724	-0.0264736	0.214058	-0.529417	0.0343933	0.0256192	-0.0334913	0.2	0	0	-0.0424115	-0.0382227	-0.0737166	-700	700	-500	-0	0	-10	0	0	0	-0.2	0.2	170	-1	-1	2561	
