time 	e1	e2	ctrlpitch	ctrlroll	ctrlthrust	ctrlyaw	edx	edy	edz	cumulx	cumuly	cumulz	x	y	z	xk	yk	zk	dxr	dyr	dzr	dxk	dyk	dzk	dxd	dyd	dzd	pitch	roll	yaw	kpvx	kpvy	kpvz	kivx	kivy	kivz	kdvx	kdvy	kdvz	ktg	veld	pitchoff	ke1	ke2	gravity
1.65518	0	0	0	0	0	0	0	0	0	0	0	0	-3.32189	0.00918311	0.0806964	-3.32194	0.0258881	0.13854	0.0651616	-0.362731	0.0946114	0.158988	0.036466	0.222309	0	0	0	-0.0544543	0.053058	0.101637	-700	700	-500	-0	0	-10	0	0	0	-0.2	0.2	170	-1	-1	2561	
1.65833	0	0	0	0	0	0	0	0	0	0	0	0	-3.32189	0.00918311	0.0806964	-3.32181	0.0235812	0.132885	0.0331138	-0.362024	0.112309	0.152013	0.0260729	0.204777	0	0	0	-0.0542797	0.053058	0.101637	-700	700	-500	-0	0	-10	0	0	0	-0.2	0.2	170	-1	-1	2561	
1.66837	0	0	0	0	0	0	0	0	0	0	0	0	-3.32189	0.00918311	0.0806964	-3.32095	0.0217934	0.12944	0.00229049	-0.357068	0.131408	0.143079	0.016953	0.187459	0	0	0	-0.0541052	0.0528835	0.101637	-700	700	-500	-0	0	-10	0	0	0	-0.2	0.2	170	-1	-1	2561	
1.67837	0	0	0	0	0	0	0	0	0	0	0	0	-3.32189	0.00918311	0.0806964	-3.32033	0.0202049	0.126472	-0.026794	-0.347955	0.151594	0.132991	0.00921391	0.173559	0	0	0	-0.0541052	0.0527089	0.101637	-700	700	-500	-0	0	-10	0	0	0	-0.2	0.2	170	-1	-1	2561	
1.67909	0	0	0	0	0	0	0	0	0	0	0	0	-3.32366	0.0230345	0.0806964	-3.32109	0.0212484	0.122472	0.00788262	0.584944	0.0476136	0.121992	0.0173968	0.162995	0	0	0	-0.0541052	0.0527089	0.0961021	-700	700	-500	-0	0	-10	0	0	0	-0.2	0.2	170	-1	-1	2561	
1.68839	0	0	0	0	0	0	0	0	0	0	0	0	-3.32366	0.0230345	0.0806964	-3.32072	0.0223334	0.120255	0.0664553	0.582996	0.0136929	0.114506	0.0239561	0.149348	0	0	0	-0.0541052	0.0521853	0.0961021	-700	700	-500	-0	0	-10	0	0	0	-0.2	0.2	170	-1	-1	2561	
1.69847	0	0	0	0	0	0	0	0	0	0	0	0	-3.32366	0.0230345	0.0806964	-3.32019	0.0233775	0.118315	0.122653	0.57354	-0.0222972	0.110446	0.0296225	0.137672	0	0	0	-0.0542797	0.0511381	0.0961021	-700	700	-500	-0	0	-10	0	0	0	-0.2	0.2	170	-1	-1	2561	
1.70841	0	0	0	0	0	0	0	0	0	0	0	0	-3.32366	0.0230345	0.0806964	-3.31961	0.024358	0.11647	0.175639	0.556834	-0.0597931	0.108973	0.0344837	0.126602	0	0	0	-0.0546288	0.0499164	0.0961021	-700	700	-500	-0	0	-10	0	0	0	-0.2	0.2	170	-1	-1	2561	
1.71679	0	0	0	0	0	0	0	0	0	0	0	0	-3.31992	0.00918311	0.0790058	-3.3189	0.0229872	0.114576	0.0651748	-0.363027	0.09346	0.107096	0.0259668	0.117917	0	0	0	-0.0546288	0.0499164	0.101637	-700	700	-500	-0	0	-10	0	0	0	-0.2	0.2	170	-1	-1	2561	
1.71836	0	0	0	0	0	0	0	0	0	0	0	0	-3.31992	0.00918311	0.0790058	-3.31893	0.0215812	0.112173	0.0330825	-0.362805	0.109768	0.103973	0.0190533	0.11176	0	0	0	-0.0548033	0.0492183	0.101637	-700	700	-500	-0	0	-10	0	0	0	-0.2	0.2	170	-1	-1	2561	
