time 	e1	e2	ctrlpitch	ctrlroll	ctrlthrust	ctrlyaw	edx	edy	edz	cumulx	cumuly	cumulz	x	y	z	xk	yk	zk	dxr	dyr	dzr	dxk	dyk	dzk	dxd	dyd	dzd	pitch	roll	yaw	kpvx	kpvy	kpvz	kivx	kivy	kivz	kdvx	kdvy	kdvz	ktg	veld	pitchoff	ke1	ke2	gravity
0.853536	0	0	0	0	0	0	0	0	0	0	0	0	-3.16231	-0.229735	0.276549	-3.17048	-0.238488	-0.299884	-0.00763637	-0.0752418	0.101466	0.119956	-0.272777	0.186077	0	0	0	0	0	-0.0205325	-150	150	-200	-600	600	-600	0	0	0	0.4	0.4	177	-1	-1	2561	
0.88273	0	0	0	0	0	0	0	0	0	0	0	0	-3.16193	-0.229735	0.276549	-3.16635	-0.243086	-0.202868	0.0205996	0.0318222	0.032344	0.118872	-0.260458	0.437332	0	0	0	0	0	-0.0205634	-150	150	-200	-600	600	-600	0	0	0	0.4	0.4	177	-1	-1	2561	
0.922664	0	0	0	0	0	0	0	0	0	0	0	0	-3.16092	-0.228819	0.275321	-3.1622	-0.24875	-0.109924	0.0205888	0.0318291	-0.12989	0.109094	-0.244461	0.640684	0	0	0	0	0	-0.0209006	-150	150	-200	-600	600	-600	0	0	0	0.4	0.4	177	-1	-1	2561	
0.948852	0	0	0	0	0	0	0	0	0	0	0	0	-3.16092	-0.228819	0.274281	-3.16054	-0.25037	-0.0356923	0.00146056	0.0128199	-0.12989	0.096891	-0.229382	0.792704	0	0	0	0	0	-0.0211188	-150	150	-200	-600	600	-600	0	0	0	0.4	0.4	177	-1	-1	2561	
0.984329	0	0	0	0	0	0	0	0	0	0	0	0	-3.16169	-0.228308	0.274281	-3.15914	-0.253081	0.0368021	-0.00409033	0.0127023	0.0544802	0.0793911	-0.212349	0.910099	0	0	0	0	0	-0.0211974	-150	150	-200	-600	600	-600	0	0	0	0.4	0.4	177	-1	-1	2561	
1.02051	0	0	0	0	0	0	0	0	0	0	0	0	-3.16183	-0.228293	0.276214	-3.1587	-0.254886	0.102276	-0.0324251	0.0230314	0.158356	0.0589273	-0.19428	0.99403	0	0	0	0	0	-0.0215702	-150	150	-200	-600	600	-600	0	0	0	0.4	0.4	177	-1	-1	2561	
1.0477	0	0	0	0	0	0	0	0	0	0	0	0	-3.16448	-0.222202	0.280719	-3.15959	-0.25352	0.151642	-0.0133218	0.0586141	0.0544802	0.0433573	-0.174017	1.04879	0	0	0	0	0	-0.0236634	-150	150	-200	-600	600	-600	0	0	0	0.4	0.4	177	-1	-1	2561	
1.0864	0	0	0	0	0	0	0	0	0	0	0	0	-3.16448	-0.221753	0.280719	-3.16023	-0.253377	0.204429	-0.0133304	0.0586121	-0.060387	0.0277135	-0.153011	1.07285	0	0	0	0	0	-0.0238101	-150	150	-200	-600	600	-600	0	0	0	0.4	0.4	177	-1	-1	2561	
1.11234	0	0	0	0	0	0	0	0	0	0	0	0	-3.16439	-0.221753	0.280719	-3.16096	-0.25142	0.237578	0.0114331	-0.0295245	-0.060387	0.0205092	-0.135981	1.07953	0	0	0	0	0	-0.0238101	-150	150	-200	-600	600	-600	0	0	0	0.4	0.4	177	-1	-1	2561	
1.14974	0	0	0	0	0	0	0	0	0	0	0	0	-3.16365	-0.223371	0.278631	-3.16126	-0.250872	0.275549	0.0148897	-0.029452	-0.0562198	0.0151376	-0.119428	1.06289	0	0	0	0	0	-0.0231183	-150	150	-200	-600	600	-600	0	0	0	0.4	0.4	177	-1	-1	2561	
1.18181	0	0	0	0	0	0	0	0	0	0	0	0	-3.16312	-0.225517	0.278631	-3.16139	-0.249859	0.302124	0.026363	-0.0663559	-0.0416923	0.0132952	-0.105703	1.03378	0	0	0	0	0	-0.0224605	-150	150	-200	-600	600	-600	0	0	0	0.4	0.4	177	-1	-1	2561	
1.21805	0	0	0	0	0	0	0	0	0	0	0	0	-3.16232	-0.225517	0.278631	-3.16135	-0.248967	0.32704	0.0157045	-0.0665953	-0.0416923	0.0111852	-0.0922957	0.990133	0	0	0	0	0	-0.0224605	-150	150	-200	-600	600	-600	0	0	0	0.4	0.4	177	-1	-1	2561	
1.24471	0	0	0	0	0	0	0	0	0	0	0	0	-3.16232	-0.229553	0.277294	-3.16141	-0.247884	0.338917	0.0132601	-0.0666645	-0.0416923	0.00937901	-0.0823594	0.942623	0	0	0	0	0	-0.0212531	-150	150	-200	-600	600	-600	0	0	0	0.4	0.4	177	-1	-1	2561	
1.28165	0	0	0	0	0	0	0	0	0	0	0	0	-3.16256	-0.229553	0.27618	-3.16176	-0.247244	0.35555	-0.0248877	-0.00269605	-0.0110383	0.00233376	-0.0713789	0.883719	0	0	0	0	0	-0.0212531	-150	150	-200	-600	600	-600	0	0	0	0.4	0.4	177	-1	-1	2561	
1.31573	0	0	0	0	0	0	0	0	0	0	0	0	-3.16416	-0.222465	0.275772	-3.16259	-0.244745	0.365435	-0.0275824	0.112467	-0.0283223	-0.0041053	-0.0559632	0.820797	0	0	0	0	0	-0.023435	-150	150	-200	-600	600	-600	0	0	0	0.4	0.4	177	-1	-1	2561	
1.34635	0	0	0	0	0	0	0	0	0	0	0	0	-3.16416	-0.222465	0.275028	-3.16317	-0.242147	0.369841	-0.0135484	0.112796	-0.0110383	-0.00632406	-0.0427242	0.757508	0	0	0	0	0	-0.023435	-150	150	-200	-600	600	-600	0	0	0	0.4	0.4	177	-1	-1	2561	
1.38136	0	0	0	0	0	0	0	0	0	0	0	0	-3.16388	-0.222972	0.275028	-3.16358	-0.24025	0.374666	-0.0100792	-0.035282	0.00722685	-0.00739016	-0.0336844	0.691735	0	0	0	0	0	-0.0233898	-150	150	-200	-600	600	-600	0	0	0	0.4	0.4	177	-1	-1	2561	
1.41252	0	0	0	0	0	0	0	0	0	0	0	0	-3.16388	-0.222972	0.279076	-3.16393	-0.238337	0.375583	-0.0206782	-0.03553	0.00722685	-0.00917449	-0.0256665	0.630256	0	0	0	0	0	-0.0233898	-150	150	-200	-600	600	-600	0	0	0	0.4	0.4	177	-1	-1	2561	
1.44877	0	0	0	0	0	0	0	0	0	0	0	0	-3.16388	-0.224199	0.279076	-3.16425	-0.236814	0.377126	-0.0206865	-0.0355252	-0.0534751	-0.0099436	-0.0190808	0.566309	0	0	0	0	0	-0.0231575	-150	150	-200	-600	600	-600	0	0	0	0.4	0.4	177	-1	-1	2561	
1.47832	0	0	0	0	0	0	0	0	0	0	0	0	-3.16455	-0.222511	0.279076	-3.16463	-0.234793	0.37385	-0.0227818	0.0536421	-0.0534751	-0.0111464	-0.0112973	0.507478	0	0	0	0	0	-0.0237119	-150	150	-200	-600	600	-600	0	0	0	0.4	0.4	177	-1	-1	2561	
1.51252	0	0	0	0	0	0	0	0	0	0	0	0	-3.16486	-0.221385	0.278267	-3.16475	-0.23284	0.371509	0.0203262	0.0287415	-0.062083	-0.00647541	-0.00451999	0.449253	0	0	0	0	0	-0.0242993	-150	150	-200	-600	600	-600	0	0	0	0.4	0.4	177	-1	-1	2561	
1.54542	0	0	0	0	0	0	0	0	0	0	0	0	-3.16486	-0.220419	0.279997	-3.16484	-0.230796	0.368096	0.00769167	0.0579308	0.0525864	-0.00527641	0.00203916	0.397194	0	0	0	0	0	-0.0244127	-150	150	-200	-600	600	-600	0	0	0	0.4	0.4	177	-1	-1	2561	
1.57951	0	0	0	0	0	0	0	0	0	0	0	0	-3.16486	-0.218519	0.279997	-3.16488	-0.228678	0.364159	0.00839247	0.0284586	0.00943726	-0.00383717	0.00779228	0.346793	0	0	0	0	0	-0.0250796	-150	150	-200	-600	600	-600	0	0	0	0.4	0.4	177	-1	-1	2561	
1.61332	0	0	0	0	0	0	0	0	0	0	0	0	-3.16493	-0.218519	0.280319	-3.1649	-0.226821	0.359584	0.00906223	0.00175869	0.0525864	-0.00262874	0.0120056	0.300644	0	0	0	0	0	-0.0250796	-150	150	-200	-600	600	-600	0	0	0	0.4	0.4	177	-1	-1	2561	
1.63869	0	0	0	0	0	0	0	0	0	0	0	0	-3.16493	-0.218519	0.280319	-3.16488	-0.225289	0.35298	0.00906223	0.00175869	0.0525864	-0.00171786	0.0152582	0.260505	0	0	0	0	0	-0.0250796	-150	150	-200	-600	600	-600	0	0	0	0.4	0.4	177	-1	-1	2561	
1.64131	0	0	0	0	0	0	0	0	0	0	0	0	-3.16558	-0.221503	0.283306	-3.16516	-0.224767	0.343559	-0.0298635	0.000803596	0.0183479	-0.0050933	0.0163667	0.231111	0	0	0	0	0	-0.0243642	-150	150	-200	-600	600	-600	0	0	0	0.4	0.4	177	-1	-1	2561	
1.64858	0	0	0	0	0	0	0	0	0	0	0	0	-3.16558	-0.221503	0.283306	-3.16537	-0.224287	0.337177	-0.0298635	0.000803596	0.0183479	-0.00748452	0.0171628	0.207458	0	0	0	0	0	-0.0243642	-150	150	-200	-600	600	-600	0	0	0	0.4	0.4	177	-1	-1	2561	
1.65865	0	0	0	0	0	0	0	0	0	0	0	0	-3.16558	-0.221503	0.283306	-3.16555	-0.223841	0.332487	-0.0274999	0.00159557	0.021687	0.0122421	0.0244798	0.181634	0	0	0	-0.11781	0.0364774	-0.0243642	-150	150	-200	-600	600	-600	0	0	0	0.4	0.4	177	-1	-1	2561	
1.66863	0	0	0	0	0	0	0	0	0	0	0	0	-3.16558	-0.221503	0.283306	-3.1657	-0.223456	0.328544	-0.0275037	0.00159161	0.0216825	0.00886498	0.0242631	0.164585	0	0	0	-0.117635	0.0363028	-0.0243642	-150	150	-200	-600	600	-600	0	0	0	0.4	0.4	177	-1	-1	2561	
1.67856	0	0	0	0	0	0	0	0	0	0	0	0	-3.16558	-0.221503	0.283306	-3.16584	-0.22312	0.325184	-0.0275075	0.00159143	0.0216777	0.00601753	0.0239825	0.149755	0	0	0	-0.117461	0.0363028	-0.0243642	-150	150	-200	-600	600	-600	0	0	0	0.4	0.4	177	-1	-1	2561	
1.68663	0	0	0	0	0	0	0	0	0	0	0	0	-3.16493	-0.222302	0.283306	-3.1657	-0.223004	0.322072	0.0223181	-0.0451515	0.0174918	0.00707191	0.0229962	0.136842	0	0	0	-0.117461	0.0363028	-0.0241768	-150	150	-200	-600	600	-600	0	0	0	0.4	0.4	177	-1	-1	2561	
1.68852	0	0	0	0	0	0	0	0	0	0	0	0	-3.16493	-0.222302	0.283306	-3.16555	-0.223001	0.318731	0.0223181	-0.0451515	0.0174918	0.00788087	0.0221173	0.127063	0	0	0	-0.117461	0.0363028	-0.0241768	-150	150	-200	-600	600	-600	0	0	0	0.4	0.4	177	-1	-1	2561	
1.6986	0	0	0	0	0	0	0	0	0	0	0	0	-3.16493	-0.222302	0.283306	-3.16547	-0.222866	0.316745	0.0223181	-0.0451515	0.0174918	0.0083581	0.0211872	0.115243	0	0	0	-0.117461	0.0363028	-0.0241768	-150	150	-200	-600	600	-600	0	0	0	0.4	0.4	177	-1	-1	2561	
1.70857	0	0	0	0	0	0	0	0	0	0	0	0	-3.16493	-0.222302	0.283306	-3.16538	-0.222748	0.314938	0.0223154	-0.0451514	0.0174957	0.00878471	0.0203146	0.105912	0	0	0	-0.117286	0.0363028	-0.0241768	-150	150	-200	-600	600	-600	0	0	0	0.4	0.4	177	-1	-1	2561	
1.71161	0	0	0	0	0	0	0	0	0	0	0	0	-3.16461	-0.221503	0.279271	-3.16526	-0.222591	0.312259	0.00669775	0.0253213	-0.102847	0.00926048	0.0204007	0.097237	0	0	0	-0.117286	0.0363028	-0.0243642	-150	150	-200	-600	600	-600	0	0	0	0.4	0.4	177	-1	-1	2561	
1.71858	0	0	0	0	0	0	0	0	0	0	0	0	-3.16461	-0.221503	0.279271	-3.16515	-0.222388	0.310228	0.00669775	0.0253213	-0.102847	0.00939054	0.0203744	0.0872772	0	0	0	-0.117286	0.0363028	-0.0243642	-150	150	-200	-600	600	-600	0	0	0	0.4	0.4	177	-1	-1	2561	
1.72865	0	0	0	0	0	0	0	0	0	0	0	0	-3.16461	-0.221503	0.279271	-3.16506	-0.222149	0.308601	0.00669775	0.0253392	-0.102843	0.00948839	0.0202894	0.0779982	0	0	0	-0.117286	0.0361283	-0.0243642	-150	150	-200	-600	600	-600	0	0	0	0.4	0.4	177	-1	-1	2561	
1.73857	0	0	0	0	0	0	0	0	0	0	0	0	-3.16461	-0.221503	0.279271	-3.16496	-0.221929	0.307056	0.00667997	0.0253212	-0.102848	0.00956259	0.0202	0.0699243	0	0	0	-0.117461	0.0363028	-0.0243642	-150	150	-200	-600	600	-600	0	0	0	0.4	0.4	177	-1	-1	2561	
1.74853	0	0	0	0	0	0	0	0	0	0	0	0	-3.16461	-0.221503	0.279271	-3.16487	-0.221723	0.305593	0.00667997	0.0253212	-0.102848	0.00956612	0.0200551	0.06232	0	0	0	-0.117461	0.0363028	-0.0243642	-150	150	-200	-600	600	-600	0	0	0	0.4	0.4	177	-1	-1	2561	
1.75085	0	0	0	0	0	0	0	0	0	0	0	0	-3.16413	-0.223598	0.27658	-3.16476	-0.22188	0.303647	0.00845695	-0.0494403	-0.100343	0.0100089	0.0189294	0.0565958	0	0	0	-0.117461	0.0363028	-0.0236385	-150	150	-200	-600	600	-600	0	0	0	0.4	0.4	177	-1	-1	2561	
1.75857	0	0	0	0	0	0	0	0	0	0	0	0	-3.16413	-0.223598	0.27658	-3.16464	-0.221939	0.30215	0.00843914	-0.0494578	-0.100336	0.0100202	0.0177446	0.0487328	0	0	0	-0.117635	0.0364774	-0.0236385	-150	150	-200	-600	600	-600	0	0	0	0.4	0.4	177	-1	-1	2561	
1.76855	0	0	0	0	0	0	0	0	0	0	0	0	-3.16413	-0.223598	0.27658	-3.16452	-0.221966	0.300831	0.00843914	-0.0494578	-0.100336	0.0100851	0.0166076	0.0418136	0	0	0	-0.117635	0.0364774	-0.0236385	-150	150	-200	-600	600	-600	0	0	0	0.4	0.4	177	-1	-1	2561	
1.77812	0	0	0	0	0	0	0	0	0	0	0	0	-3.16365	-0.225737	0.276194	-3.16437	-0.222108	0.299604	0.0111152	-0.019817	-0.0148626	0.010169	0.0153706	0.0364186	0	0	0	-0.117635	0.0364774	-0.0230089	-150	150	-200	-600	600	-600	0	0	0	0.4	0.4	177	-1	-1	2561	
1.77861	0	0	0	0	0	0	0	0	0	0	0	0	-3.16365	-0.225737	0.276194	-3.1643	-0.222352	0.298173	0.0111152	-0.0198196	-0.0148592	0.0104439	0.0143508	0.0334542	0	0	0	-0.117635	0.0366519	-0.0230089	-150	150	-200	-600	600	-600	0	0	0	0.4	0.4	177	-1	-1	2561	
1.78854	0	0	0	0	0	0	0	0	0	0	0	0	-3.16365	-0.225737	0.276194	-3.16417	-0.222466	0.297129	0.0111152	-0.0198196	-0.0148592	0.0102518	0.0132169	0.0269473	0	0	0	-0.117635	0.0366519	-0.0230089	-150	150	-200	-600	600	-600	0	0	0	0.4	0.4	177	-1	-1	2561	
1.79866	0	0	0	0	0	0	0	0	0	0	0	0	-3.16365	-0.225737	0.276194	-3.16405	-0.222578	0.296121	0.0111152	-0.0198196	-0.0148592	0.0102829	0.0121481	0.0224642	0	0	0	-0.117635	0.0366519	-0.0230089	-150	150	-200	-600	600	-600	0	0	0	0.4	0.4	177	-1	-1	2561	
1.80857	0	0	0	0	0	0	0	0	0	0	0	0	-3.16365	-0.225737	0.276194	-3.16393	-0.222693	0.295132	0.0111125	-0.0198223	-0.0148577	0.0102203	0.0111683	0.0183153	0	0	0	-0.11781	0.0368264	-0.0230089	-150	150	-200	-600	600	-600	0	0	0	0.4	0.4	177	-1	-1	2561	
1.81575	0	0	0	0	0	0	0	0	0	0	0	0	-3.16359	-0.225737	0.276194	-3.16385	-0.222832	0.294135	0.0043788	-0.0199489	-0.0140555	0.00987214	0.0102392	0.015027	0	0	0	-0.11781	0.0368264	-0.0230089	-150	150	-200	-600	600	-600	0	0	0	0.4	0.4	177	-1	-1	2561	
1.8186	0	0	0	0	0	0	0	0	0	0	0	0	-3.16359	-0.225737	0.276194	-3.16382	-0.222997	0.293146	0.00437622	-0.0199513	-0.0140527	0.00958894	0.00940709	0.0124598	0	0	0	-0.117984	0.037001	-0.0230089	-150	150	-200	-600	600	-600	0	0	0	0.4	0.4	177	-1	-1	2561	
1.82854	0	0	0	0	0	0	0	0	0	0	0	0	-3.16359	-0.225737	0.276194	-3.16373	-0.223096	0.292289	0.00437106	-0.0199563	-0.0140473	0.00912285	0.00844027	0.00769849	0	0	0	-0.118333	0.03735	-0.0230089	-150	150	-200	-600	600	-600	0	0	0	0.4	0.4	177	-1	-1	2561	
1.83857	0	0	0	0	0	0	0	0	0	0	0	0	-3.16359	-0.225737	0.276194	-3.16365	-0.223197	0.291455	0.00436848	-0.0199588	-0.0140446	0.00870806	0.00757544	0.00450366	0	0	0	-0.118508	0.0375246	-0.0230089	-150	150	-200	-600	600	-600	0	0	0	0.4	0.4	177	-1	-1	2561	
1.84494	0	0	0	0	0	0	0	0	0	0	0	0	-3.16338	-0.22627	0.276194	-3.16358	-0.223349	0.290636	0.0043645	-0.01996	-0.0140441	0.00845731	0.00675467	0.00234539	0	0	0	-0.118508	0.0375246	-0.0228022	-150	150	-200	-600	600	-600	0	0	0	0.4	0.4	177	-1	-1	2561	
1.84861	0	0	0	0	0	0	0	0	0	0	0	0	-3.16338	-0.22627	0.276194	-3.16355	-0.223507	0.28986	0.00435934	-0.0199674	-0.0140351	0.00818646	0.00600532	0.000271145	0	0	0	-0.118857	0.0380482	-0.0228022	-150	150	-200	-600	600	-600	0	0	0	0.4	0.4	177	-1	-1	2561	
1.85863	0	0	0	0	0	0	0	0	0	0	0	0	-3.16338	-0.22627	0.276194	-3.16346	-0.223624	0.289117	0.00435418	-0.0199724	-0.0140297	0.007785	0.00512733	-0.00352345	0	0	0	-0.119206	0.0383972	-0.0228022	-150	150	-200	-600	600	-600	0	0	0	0.4	0.4	177	-1	-1	2561	
1.86854	0	0	0	0	0	0	0	0	0	0	0	0	-3.16338	-0.22627	0.276194	-3.16339	-0.223743	0.288395	0.00434902	-0.0199798	-0.0140207	0.00739419	0.0043879	-0.00589406	0	0	0	-0.119555	0.0389208	-0.0228022	-150	150	-200	-600	600	-600	0	0	0	0.4	0.4	177	-1	-1	2561	
1.87856	0	0	0	0	0	0	0	0	0	0	0	0	-3.16338	-0.22627	0.276194	-3.16332	-0.223861	0.287687	0.00434644	-0.0199798	-0.0140215	0.00699485	0.00365644	-0.00815107	0	0	0	-0.11973	0.0389208	-0.0228022	-150	150	-200	-600	600	-600	0	0	0	0.4	0.4	177	-1	-1	2561	
1.88271	0	0	0	0	0	0	0	0	0	0	0	0	-3.16306	-0.226831	0.274455	-3.16327	-0.223958	0.286932	-0.000582398	0.0469736	-0.0483378	0.00684152	0.00343671	-0.00952456	0	0	0	-0.11973	0.0389208	-0.0227561	-150	150	-200	-600	600	-600	0	0	0	0.4	0.4	177	-1	-1	2561	
1.88858	0	0	0	0	0	0	0	0	0	0	0	0	-3.16306	-0.226831	0.274455	-3.16322	-0.224043	0.286202	-0.00059862	0.0469652	-0.0483457	0.00653073	0.00313406	-0.0122057	0	0	0	-0.120079	0.0390954	-0.0227561	-150	150	-200	-600	600	-600	0	0	0	0.4	0.4	177	-1	-1	2561	
1.89857	0	0	0	0	0	0	0	0	0	0	0	0	-3.16306	-0.226831	0.274455	-3.16314	-0.224112	0.285449	-0.000606732	0.0469652	-0.0483456	0.00593323	0.00279274	-0.0152478	0	0	0	-0.120253	0.0390954	-0.0227561	-150	150	-200	-600	600	-600	0	0	0	0.4	0.4	177	-1	-1	2561	
1.90863	0	0	0	0	0	0	0	0	0	0	0	0	-3.16306	-0.226831	0.274455	-3.16306	-0.22418	0.284716	-0.000622954	0.0469652	-0.0483454	0.0055002	0.00255682	-0.0173594	0	0	0	-0.120602	0.0390954	-0.0227561	-150	150	-200	-600	600	-600	0	0	0	0.4	0.4	177	-1	-1	2561	
1.91147	0	0	0	0	0	0	0	0	0	0	0	0	-3.16306	-0.226831	0.273441	-3.16304	-0.224263	0.284167	0.0123853	0.0511605	0.0589101	0.00548529	0.00245881	-0.0173434	0	0	0	-0.120602	0.0390954	-0.0227561	-150	150	-200	-600	600	-600	0	0	0	0.4	0.4	177	-1	-1	2561	
1.91853	0	0	0	0	0	0	0	0	0	0	0	0	-3.16306	-0.226831	0.273441	-3.163	-0.224329	0.283573	0.0123959	0.0511604	0.0589079	0.00509024	0.00226357	-0.0194739	0	0	0	-0.120777	0.0390954	-0.0227561	-150	150	-200	-600	600	-600	0	0	0	0.4	0.4	177	-1	-1	2561	
