1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16
time ;x;y;z;dxr;dyr;dzr;dxrT;dyrT;dzrT;dxrUn;dyrUn;dzrUn;timeTe;xTe;
15,8249;-1,65337;-0,0185521;0,160125;-0,231758;-0,0771014;0,00604165;-0,236088;-0,0616946;0,0122269;-0,222939;-0,0616946;0,0122269;;;
15,8349;-1,65337;-0,0185521;0,160125;-0,231758;-0,0771014;0,00604165;-0,236088;-0,0616946;0,0122269;-0,222939;-0,0616946;0,0122269;;;
15,8351;-1,65997;-0,020062;0,161042;-0,218691;-0,0759095;0,00833953;-0,222939;-0,0616946;0,0122269;-0,222939;-0,0616946;0,0122269;;;
15,8449;-1,65997;-0,020062;0,161042;-0,218691;-0,0759095;0,00833953;-0,222939;-0,0616946;0,0122269;-0,222939;-0,0616946;0,0122269;;;
15,855;-1,65997;-0,020062;0,161042;-0,218691;-0,0759095;0,00833953;-0,222939;-0,0616946;0,0122269;-0,222939;-0,0616946;0,0122269;;;
15,8649;-1,65997;-0,020062;0,161042;-0,218691;-0,0759095;0,00833953;-0,222939;-0,0616946;0,0122269;-0,222939;-0,0616946;0,0122269;;;
15,8668;-1,67336;-0,0308105;0,161042;-0,285913;-0,121304;-0,0078551;-0,292939;-0,103317;-0,00587606;-0,302957;-0,103317;-0,00587606;;;
15,8749;-1,67336;-0,0308105;0,161042;-0,285913;-0,121304;-0,0078551;-0,292939;-0,103317;-0,00587606;-0,302957;-0,103317;-0,00587606;;;
15,8849;-1,67336;-0,0308105;0,161042;-0,285913;-0,121304;-0,0078551;-0,292939;-0,103317;-0,00587606;-0,302957;-0,103317;-0,00587606;;;
15,895;-1,67336;-0,0308105;0,161042;-0,285913;-0,121304;-0,0078551;-0,292939;-0,103317;-0,00587606;-0,302957;-0,103317;-0,00587606;;;
15,8958;-1,68297;-0,034089;0,161042;-0,338962;-0,193996;-0,00377087;-0,349958;-0,173317;-0,00587606;-0,349958;-0,303109;-0,00587606;;;
15,905;-1,68297;-0,034089;0,161042;-0,338962;-0,193996;-0,00377087;-0,349958;-0,173317;-0,00587606;-0,349958;-0,303109;-0,00587606;;;
15,915;-1,68297;-0,034089;0,161042;-0,338962;-0,193996;-0,00377087;-0,349958;-0,173317;-0,00587606;-0,349958;-0,303109;-0,00587606;;;
15,9249;-1,68297;-0,034089;0,161042;-0,338962;-0,193996;-0,00377087;-0,349958;-0,173317;-0,00587606;-0,349958;-0,303109;-0,00587606;;;
15,9322;-1,69311;-0,0400083;0,162361;-0,344176;-0,121545;0,0303594;-0,349958;-0,103317;0,0317404;-0,349958;-0,103317;0,0317404;;;
15,9349;-1,69311;-0,0400083;0,162361;-0,344176;-0,121545;0,0303594;-0,349958;-0,103317;0,0317404;-0,349958;-0,103317;0,0317404;;;
15,945;-1,69311;-0,0400083;0,162361;-0,344176;-0,121545;0,0303594;-0,349958;-0,103317;0,0317404;-0,349958;-0,103317;0,0317404;;;
15,9549;-1,69311;-0,0400083;0,162361;-0,344176;-0,121545;0,0303594;-0,349958;-0,103317;0,0317404;-0,349958;-0,103317;0,0317404;;;
15,9649;-1,69311;-0,0400083;0,162361;-0,344176;-0,121545;0,0303594;-0,349958;-0,103317;0,0317404;-0,349958;-0,103317;0,0317404;;;
15,9671;-1,70779;-0,0435316;0,163516;-0,397841;-0,121361;0,0291711;-0,403335;-0,100849;0,0317404;-0,403335;-0,100849;0,0317404;;;
15,9749;-1,70779;-0,0435316;0,163516;-0,397841;-0,121361;0,0291711;-0,403335;-0,100849;0,0317404;-0,403335;-0,100849;0,0317404;;;
15,9849;-1,70779;-0,0435316;0,163516;-0,397841;-0,121361;0,0291711;-0,403335;-0,100849;0,0317404;-0,403335;-0,100849;0,0317404;;;
15,9949;-1,70779;-0,0435316;0,163516;-0,397841;-0,121361;0,0291711;-0,403335;-0,100849;0,0317404;-0,403335;-0,100849;0,0317404;;;
15,9969;-1,72409;-0,0435316;0,163516;-0,397551;-0,122121;0,0154722;-0,403335;-0,100849;0,0187284;-0,403335;-0,100849;0,0187284;;;
16,0049;-1,72409;-0,0435316;0,163516;-0,397551;-0,122121;0,0154722;-0,403335;-0,100849;0,0187284;-0,403335;-0,100849;0,0187284;;;
16,015;-1,72409;-0,0435316;0,163516;-0,397551;-0,122121;0,0154722;-0,403335;-0,100849;0,0187284;-0,403335;-0,100849;0,0187284;;;
16,0249;-1,72409;-0,0435316;0,163516;-0,397551;-0,122121;0,0154722;-0,403335;-0,100849;0,0187284;-0,403335;-0,100849;0,0187284;;;
16,0288;-1,72998;-0,0509874;0,16339;-0,355105;-0,152631;-0,00136084;-0,36238;-0,134454;0,000961844;-0,36238;-0,134454;0,000961844;;;
16,0349;-1,72998;-0,0509874;0,16339;-0,355105;-0,152631;-0,00136084;-0,36238;-0,134454;0,000961844;-0,36238;-0,134454;0,000961844;;;
16,045;-1,72998;-0,0509874;0,16339;-0,355105;-0,152631;-0,00136084;-0,36238;-0,134454;0,000961844;-0,36238;-0,134454;0,000961844;;;
16,055;-1,72998;-0,0509874;0,16339;-0,355105;-0,152631;-0,00136084;-0,36238;-0,134454;0,000961844;-0,36238;-0,134454;0,000961844;;;
16,0649;-1,72998;-0,0509874;0,16339;-0,355105;-0,152631;-0,00136084;-0,36238;-0,134454;0,000961844;-0,36238;-0,134454;0,000961844;;;
16,0705;-1,74151;-0,0552655;0,16339;-0,355425;-0,151837;-0,00409989;-0,36238;-0,134454;0,000961844;-0,36238;-0,134454;0,000961844;;;
16,0749;-1,74151;-0,0552655;0,16339;-0,355425;-0,151837;-0,00409989;-0,36238;-0,134454;0,000961844;-0,36238;-0,134454;0,000961844;;;
16,0849;-1,74151;-0,0552655;0,16339;-0,355425;-0,151837;-0,00409989;-0,36238;-0,134454;0,000961844;-0,36238;-0,134454;0,000961844;;;
16,0925;-1,75812;-0,0578159;0,164284;-0,391767;-0,152455;0,0139003;-0,39797;-0,134454;0,0214288;-0,39797;-0,134454;0,0214288;;;
16,0949;-1,75812;-0,0578159;0,164284;-0,391767;-0,152455;0,0139003;-0,39797;-0,134454;0,0214288;-0,39797;-0,134454;0,0214288;;;
16,1049;-1,75812;-0,0578159;0,164284;-0,391767;-0,152455;0,0139003;-0,39797;-0,134454;0,0214288;-0,39797;-0,134454;0,0214288;;;
16,115;-1,75812;-0,0578159;0,164284;-0,391767;-0,152455;0,0139003;-0,39797;-0,134454;0,0214288;-0,39797;-0,134454;0,0214288;;;
16,1249;-1,75812;-0,0578159;0,164284;-0,391767;-0,152455;0,0139003;-0,39797;-0,134454;0,0214288;-0,39797;-0,134454;0,0214288;;;
16,1337;-1,79514;-0,0613561;0,168088;-0,395195;-0,0820492;0,00907432;-0,39797;-0,0644541;0,0214288;-0,39797;-0,0611225;0,0214288;;;
16,1349;-1,79514;-0,0613561;0,168088;-0,395195;-0,0820492;0,00907432;-0,39797;-0,0644541;0,0214288;-0,39797;-0,0611225;0,0214288;;;
16,1449;-1,79514;-0,0613561;0,168088;-0,395195;-0,0820492;0,00907432;-0,39797;-0,0644541;0,0214288;-0,39797;-0,0611225;0,0214288;;;
16,155;-1,79514;-0,0613561;0,168088;-0,395195;-0,0820492;0,00907432;-0,39797;-0,0644541;0,0214288;-0,39797;-0,0611225;0,0214288;;;
16,159;-1,80764;-0,0613561;0,168104;-0,468753;-0,0477057;0,0555118;-0,46797;-0,0284828;0,0726594;-1,68269;-0,0284828;0,0726594;;;
16,1649;-1,80764;-0,0613561;0,168104;-0,468753;-0,0477057;0,0555118;-0,46797;-0,0284828;0,0726594;-1,68269;-0,0284828;0,0726594;;;
16,175;-1,80764;-0,0613561;0,168104;-0,468753;-0,0477057;0,0555118;-0,46797;-0,0284828;0,0726594;-1,68269;-0,0284828;0,0726594;;;
16,1849;-1,80764;-0,0613561;0,168104;-0,468753;-0,0477057;0,0555118;-0,46797;-0,0284828;0,0726594;-1,68269;-0,0284828;0,0726594;;;
16,1949;-1,80764;-0,0613561;0,168104;-0,468753;-0,0477057;0,0555118;-0,46797;-0,0284828;0,0726594;-1,68269;-0,0284828;0,0726594;;;
16,1973;-1,85261;-0,056949;0,169925;-0,412057;-0,00704703;-0,00597739;-0,411833;0,0125862;0,0105459;-0,411833;0,0125862;0,0105459;;;
16,2049;-1,85261;-0,056949;0,169925;-0,412057;-0,00704703;-0,00597739;-0,411833;0,0125862;0,0105459;-0,411833;0,0125862;0,0105459;;;
16,215;-1,85261;-0,056949;0,169925;-0,412057;-0,00704703;-0,00597739;-0,411833;0,0125862;0,0105459;-0,411833;0,0125862;0,0105459;;;
16,2249;-1,85261;-0,056949;0,169925;-0,412057;-0,00704703;-0,00597739;-0,411833;0,0125862;0,0105459;-0,411833;0,0125862;0,0105459;;;
16,2312;-1,86838;-0,056467;0,170329;-0,486655;0,0347027;0,0506444;-0,481833;0,056216;0,0726594;-0,676653;0,056216;0,0726594;;;
16,2349;-1,86838;-0,056467;0,170329;-0,486655;0,0347027;0,0506444;-0,481833;0,056216;0,0726594;-0,676653;0,056216;0,0726594;;;
16,2449;-1,86838;-0,056467;0,170329;-0,486655;0,0347027;0,0506444;-0,481833;0,056216;0,0726594;-0,676653;0,056216;0,0726594;;;
16,2549;-1,86838;-0,056467;0,170329;-0,486655;0,0347027;0,0506444;-0,481833;0,056216;0,0726594;-0,676653;0,056216;0,0726594;;;
16,2649;-1,86838;-0,056467;0,170329;-0,486655;0,0347027;0,0506444;-0,481833;0,056216;0,0726594;-0,676653;0,056216;0,0726594;;;
16,2652;-1,8913;-0,056467;0,17337;-0,555279;-0,0118219;0,0652954;-0,551833;0,0125862;0,0897777;-0,676653;0,0125862;0,0897777;;;
16,2749;-1,8913;-0,056467;0,17337;-0,555279;-0,0118219;0,0652954;-0,551833;0,0125862;0,0897777;-0,676653;0,0125862;0,0897777;;;
16,2849;-1,8913;-0,056467;0,17337;-0,555279;-0,0118219;0,0652954;-0,551833;0,0125862;0,0897777;-0,676653;0,0125862;0,0897777;;;
16,2949;-1,8913;-0,056467;0,17337;-0,555279;-0,0118219;0,0652954;-0,551833;0,0125862;0,0897777;-0,676653;0,0125862;0,0897777;;;
16,296;-1,92334;-0,0594186;0,17761;-0,623459;-0,0503855;0,0632019;-0,621833;-0,0223064;0,0897777;-0,676653;-0,0223064;0,0897777;;;
16,3049;-1,92334;-0,0594186;0,17761;-0,623459;-0,0503855;0,0632019;-0,621833;-0,0223064;0,0897777;-0,676653;-0,0223064;0,0897777;;;
16,3149;-1,92334;-0,0594186;0,17761;-0,623459;-0,0503855;0,0632019;-0,621833;-0,0223064;0,0897777;-0,676653;-0,0223064;0,0897777;;;
16,3249;-1,92334;-0,0594186;0,17761;-0,623459;-0,0503855;0,0632019;-0,621833;-0,0223064;0,0897777;-0,676653;-0,0223064;0,0897777;;;
16,3286;-1,93496;-0,0594186;0,17761;-0,690122;-0,0562683;-0,00935081;-0,691833;-0,0223064;0,0197777;-0,753583;-0,0223064;-0,00861508;;;
16,3349;-1,93496;-0,0594186;0,17761;-0,690122;-0,0562683;-0,00935081;-0,691833;-0,0223064;0,0197777;-0,753583;-0,0223064;-0,00861508;;;
16,345;-1,93496;-0,0594186;0,17761;-0,690122;-0,0562683;-0,00935081;-0,691833;-0,0223064;0,0197777;-0,753583;-0,0223064;-0,00861508;;;
16,3549;-1,93496;-0,0594186;0,17761;-0,690122;-0,0562683;-0,00935081;-0,691833;-0,0223064;0,0197777;-0,753583;-0,0223064;-0,00861508;;;
16,3649;-1,93496;-0,0594186;0,17761;-0,690122;-0,0562683;-0,00935081;-0,691833;-0,0223064;0,0197777;-0,753583;-0,0223064;-0,00861508;;;
16,3651;-1,95947;-0,0585387;0,17733;-0,753593;0,00789196;-0,0499478;-0,753583;0,0476936;-0,0172303;-0,753583;0,0482167;-0,0172303;;;
16,3749;-1,95947;-0,0585387;0,17733;-0,753593;0,00789196;-0,0499478;-0,753583;0,0476936;-0,0172303;-0,753583;0,0482167;-0,0172303;;;
16,3849;-1,95947;-0,0585387;0,17733;-0,753593;0,00789196;-0,0499478;-0,753583;0,0476936;-0,0172303;-0,753583;0,0482167;-0,0172303;;;
16,3949;-1,95947;-0,0585387;0,17733;-0,753593;0,00789196;-0,0499478;-0,753583;0,0476936;-0,0172303;-0,753583;0,0482167;-0,0172303;;;
16,3962;-1,98928;-0,0573041;0,175739;-0,753092;0,00632584;-0,0650846;-0,753583;0,0482167;-0,0347899;-0,753583;0,0482167;-0,0347899;;;
16,4049;-1,98928;-0,0573041;0,175739;-0,753092;0,00632584;-0,0650846;-0,753583;0,0482167;-0,0347899;-0,753583;0,0482167;-0,0347899;;;
16,4149;-1,98928;-0,0573041;0,175739;-0,753092;0,00632584;-0,0650846;-0,753583;0,0482167;-0,0347899;-0,753583;0,0482167;-0,0347899;;;
16,4242;-1,99615;-0,057228;0,175696;-0,681034;-0,0352998;-0,0587412;-0,683583;0,0027255;-0,0347899;-0,677428;0,0027255;-0,0347899;;;
16,4249;-1,99615;-0,057228;0,175696;-0,681034;-0,0352998;-0,0587412;-0,683583;0,0027255;-0,0347899;-0,677428;0,0027255;-0,0347899;;;
16,435;-1,99615;-0,057228;0,175696;-0,681034;-0,0352998;-0,0587412;-0,683583;0,0027255;-0,0347899;-0,677428;0,0027255;-0,0347899;;;
16,445;-1,99615;-0,057228;0,175696;-0,681034;-0,0352998;-0,0587412;-0,683583;0,0027255;-0,0347899;-0,677428;0,0027255;-0,0347899;;;
16,4549;-1,99615;-0,057228;0,175696;-0,681034;-0,0352998;-0,0587412;-0,683583;0,0027255;-0,0347899;-0,677428;0,0027255;-0,0347899;;;
16,4622;-2,01505;-0,057228;0,175296;-0,612151;-0,030757;-0,0304629;-0,613583;0,0027255;-0,0105126;-0,353298;0,0027255;-0,0105126;;;
16,4649;-2,01505;-0,057228;0,175296;-0,612151;-0,030757;-0,0304629;-0,613583;0,0027255;-0,0105126;-0,353298;0,0027255;-0,0105126;;;
16,4749;-2,01505;-0,057228;0,175296;-0,612151;-0,030757;-0,0304629;-0,613583;0,0027255;-0,0105126;-0,353298;0,0027255;-0,0105126;;;
16,4849;-2,01505;-0,057228;0,175296;-0,612151;-0,030757;-0,0304629;-0,613583;0,0027255;-0,0105126;-0,353298;0,0027255;-0,0105126;;;
16,4949;-2,01505;-0,057228;0,175296;-0,612151;-0,030757;-0,0304629;-0,613583;0,0027255;-0,0105126;-0,353298;0,0027255;-0,0105126;;;
16,4959;-2,02848;-0,0548946;0,175296;-0,670243;0,0239733;-0,0342694;-0,66865;0,0614161;-0,0105126;-0,66865;0,0614161;-0,0105126;;;
16,5049;-2,02848;-0,0548946;0,175296;-0,670243;0,0239733;-0,0342694;-0,66865;0,0614161;-0,0105126;-0,66865;0,0614161;-0,0105126;;;
16,5149;-2,02848;-0,0548946;0,175296;-0,670243;0,0239733;-0,0342694;-0,66865;0,0614161;-0,0105126;-0,66865;0,0614161;-0,0105126;;;
16,5249;-2,02848;-0,0548946;0,175296;-0,670243;0,0239733;-0,0342694;-0,66865;0,0614161;-0,0105126;-0,66865;0,0614161;-0,0105126;;;
16,5281;-2,05108;-0,0522352;0,174182;-0,671233;0,0399517;-0,0363162;-0,66865;0,078681;-0,0136189;-0,66865;0,078681;-0,0136189;;;
16,5349;-2,05108;-0,0522352;0,174182;-0,671233;0,0399517;-0,0363162;-0,66865;0,078681;-0,0136189;-0,66865;0,078681;-0,0136189;;;
16,5449;-2,05108;-0,0522352;0,174182;-0,671233;0,0399517;-0,0363162;-0,66865;0,078681;-0,0136189;-0,66865;0,078681;-0,0136189;;;
16,5549;-2,05108;-0,0522352;0,174182;-0,671233;0,0399517;-0,0363162;-0,66865;0,078681;-0,0136189;-0,66865;0,078681;-0,0136189;;;
16,5564;-2,07591;-0,0491425;0,173967;-0,741378;0,0345522;-0,0338367;-0,73865;0,078681;-0,0136189;-0,769214;0,078681;-0,0136189;;;
16,5649;-2,07591;-0,0491425;0,173967;-0,741378;0,0345522;-0,0338367;-0,73865;0,078681;-0,0136189;-0,769214;0,078681;-0,0136189;;;
16,575;-2,07591;-0,0491425;0,173967;-0,741378;0,0345522;-0,0338367;-0,73865;0,078681;-0,0136189;-0,769214;0,078681;-0,0136189;;;
16,585;-2,07591;-0,0491425;0,173967;-0,741378;0,0345522;-0,0338367;-0,73865;0,078681;-0,0136189;-0,769214;0,078681;-0,0136189;;;
16,5949;-2,07591;-0,0491425;0,173967;-0,741378;0,0345522;-0,0338367;-0,73865;0,078681;-0,0136189;-0,769214;0,078681;-0,0136189;;;
16,5996;-2,09767;-0,0477432;0,173967;-0,77083;0,00392825;-0,00103211;-0,769214;0,0494488;0,00783369;-0,769214;0,0494488;0,00783369;;;
16,6049;-2,09767;-0,0477432;0,173967;-0,77083;0,00392825;-0,00103211;-0,769214;0,0494488;0,00783369;-0,769214;0,0494488;0,00783369;;;
16,6149;-2,09767;-0,0477432;0,173967;-0,77083;0,00392825;-0,00103211;-0,769214;0,0494488;0,00783369;-0,769214;0,0494488;0,00783369;;;
16,6223;-2,113;-0,0469046;0,174379;-0,713627;0,00721936;0,00561813;-0,711928;0,0494488;0,00783369;-0,711928;0,0494488;0,00783369;;;
16,6249;-2,113;-0,0469046;0,174379;-0,713627;0,00721936;0,00561813;-0,711928;0,0494488;0,00783369;-0,711928;0,0494488;0,00783369;;;
16,6349;-2,113;-0,0469046;0,174379;-0,713627;0,00721936;0,00561813;-0,711928;0,0494488;0,00783369;-0,711928;0,0494488;0,00783369;;;
16,6449;-2,113;-0,0469046;0,174379;-0,713627;0,00721936;0,00561813;-0,711928;0,0494488;0,00783369;-0,711928;0,0494488;0,00783369;;;
16,6549;-2,113;-0,0469046;0,174379;-0,713627;0,00721936;0,00561813;-0,711928;0,0494488;0,00783369;-0,711928;0,0494488;0,00783369;;;
16,6569;-2,1292;-0,0453798;0,174486;-0,644742;0,028765;0,0114255;-0,641928;0,0669872;0,00954479;-0,371937;0,0669872;0,00954479;;;
16,6649;-2,1292;-0,0453798;0,174486;-0,644742;0,028765;0,0114255;-0,641928;0,0669872;0,00954479;-0,371937;0,0669872;0,00954479;;;
16,675;-2,1292;-0,0453798;0,174486;-0,644742;0,028765;0,0114255;-0,641928;0,0669872;0,00954479;-0,371937;0,0669872;0,00954479;;;
16,685;-2,1292;-0,0453798;0,174486;-0,644742;0,028765;0,0114255;-0,641928;0,0669872;0,00954479;-0,371937;0,0669872;0,00954479;;;
16,6949;-2,1292;-0,0453798;0,174486;-0,644742;0,028765;0,0114255;-0,641928;0,0669872;0,00954479;-0,371937;0,0669872;0,00954479;;;
16,6959;-2,14207;-0,0406089;0,181191;-0,574893;0,0327863;0,00578749;-0,571928;0,0669872;0,00467524;-0,440935;0,0669872;0,00467524;;;
16,7049;-2,14207;-0,0406089;0,181191;-0,574893;0,0327863;0,00578749;-0,571928;0,0669872;0,00467524;-0,440935;0,0669872;0,00467524;;;
16,7149;-2,14207;-0,0406089;0,181191;-0,574893;0,0327863;0,00578749;-0,571928;0,0669872;0,00467524;-0,440935;0,0669872;0,00467524;;;
16,7206;-2,15926;-0,0406089;0,181191;-0,500839;-0,034866;-0,0644379;-0,501928;-0,00301279;-0,0653248;-0,440935;-0,0672888;-0,155765;;;
16,7249;-2,15926;-0,0406089;0,181191;-0,500839;-0,034866;-0,0644379;-0,501928;-0,00301279;-0,0653248;-0,440935;-0,0672888;-0,155765;;;
16,735;-2,15926;-0,0406089;0,181191;-0,500839;-0,034866;-0,0644379;-0,501928;-0,00301279;-0,0653248;-0,440935;-0,0672888;-0,155765;;;
16,7449;-2,15926;-0,0406089;0,181191;-0,500839;-0,034866;-0,0644379;-0,501928;-0,00301279;-0,0653248;-0,440935;-0,0672888;-0,155765;;;
16,7549;-2,15926;-0,0406089;0,181191;-0,500839;-0,034866;-0,0644379;-0,501928;-0,00301279;-0,0653248;-0,440935;-0,0672888;-0,155765;;;
16,7593;-2,1796;-0,0406089;0,17735;-0,565679;-0,105647;-0,13707;-0,571928;-0,0672888;-0,135325;-0,824822;-0,0672888;-0,155765;;;
16,7649;-2,1796;-0,0406089;0,17735;-0,565679;-0,105647;-0,13707;-0,571928;-0,0672888;-0,135325;-0,824822;-0,0672888;-0,155765;;;
16,7749;-2,1796;-0,0406089;0,17735;-0,565679;-0,105647;-0,13707;-0,571928;-0,0672888;-0,135325;-0,824822;-0,0672888;-0,155765;;;
16,7849;-2,1796;-0,0406089;0,17735;-0,565679;-0,105647;-0,13707;-0,571928;-0,0672888;-0,135325;-0,824822;-0,0672888;-0,155765;;;
16,7904;-2,21904;-0,0348147;0,177233;-0,639905;-0,0375248;-0,0738847;-0,641928;0,00271124;-0,0653248;-0,94026;0,286726;-0,0607975;;;
16,7949;-2,21904;-0,0348147;0,177233;-0,639905;-0,0375248;-0,0738847;-0,641928;0,00271124;-0,0653248;-0,94026;0,286726;-0,0607975;;;
16,8049;-2,21904;-0,0348147;0,177233;-0,639905;-0,0375248;-0,0738847;-0,641928;0,00271124;-0,0653248;-0,94026;0,286726;-0,0607975;;;
16,8149;-2,21904;-0,0348147;0,177233;-0,639905;-0,0375248;-0,0738847;-0,641928;0,00271124;-0,0653248;-0,94026;0,286726;-0,0607975;;;
16,8249;-2,21904;-0,0348147;0,177233;-0,639905;-0,0375248;-0,0738847;-0,641928;0,00271124;-0,0653248;-0,94026;0,286726;-0,0607975;;;
16,8282;-2,24833;-0,0278437;0,177233;-0,714904;0,0305453;-0,0113725;-0,711928;0,0727112;0,00467524;-0,94026;0,286726;0,0717896;;;
16,8349;-2,24833;-0,0278437;0,177233;-0,714904;0,0305453;-0,0113725;-0,711928;0,0727112;0,00467524;-0,94026;0,286726;0,0717896;;;
16,8449;-2,24833;-0,0278437;0,177233;-0,714904;0,0305453;-0,0113725;-0,711928;0,0727112;0,00467524;-0,94026;0,286726;0,0717896;;;
16,8526;-2,27817;-0,0257203;0,182716;-0,790256;0,0995615;0,0541922;-0,781928;0,142711;0,0746752;-0,94026;0,291947;0,125761;;;
16,8549;-2,27817;-0,0257203;0,182716;-0,790256;0,0995615;0,0541922;-0,781928;0,142711;0,0746752;-0,94026;0,291947;0,125761;;;
16,8649;-2,27817;-0,0257203;0,182716;-0,790256;0,0995615;0,0541922;-0,781928;0,142711;0,0746752;-0,94026;0,291947;0,125761;;;
16,875;-2,27817;-0,0257203;0,182716;-0,790256;0,0995615;0,0541922;-0,781928;0,142711;0,0746752;-0,94026;0,291947;0,125761;;;
16,8849;-2,27817;-0,0257203;0,182716;-0,790256;0,0995615;0,0541922;-0,781928;0,142711;0,0746752;-0,94026;0,291947;0,125761;;;
16,892;-2,30909;-0,0187623;0,18578;-0,795148;0,031275;0,107194;-0,7897;0,0727112;0,125761;-0,7897;0,047372;0,125761;;;
16,8949;-2,30909;-0,0187623;0,18578;-0,795148;0,031275;0,107194;-0,7897;0,0727112;0,125761;-0,7897;0,047372;0,125761;;;
16,9049;-2,30909;-0,0187623;0,18578;-0,795148;0,031275;0,107194;-0,7897;0,0727112;0,125761;-0,7897;0,047372;0,125761;;;
16,9149;-2,30909;-0,0187623;0,18578;-0,795148;0,031275;0,107194;-0,7897;0,0727112;0,125761;-0,7897;0,047372;0,125761;;;
16,9235;-2,33525;-0,0168965;0,18578;-0,725512;0,0680991;0,037905;-0,7197;0,106601;0,0557611;-0,664182;0,106601;0,0140759;;;
16,9249;-2,33525;-0,0168965;0,18578;-0,725512;0,0680991;0,037905;-0,7197;0,106601;0,0557611;-0,664182;0,106601;0,0140759;;;
16,9349;-2,33525;-0,0168965;0,18578;-0,725512;0,0680991;0,037905;-0,7197;0,106601;0,0557611;-0,664182;0,106601;0,0140759;;;
16,9449;-2,33525;-0,0168965;0,18578;-0,725512;0,0680991;0,037905;-0,7197;0,106601;0,0557611;-0,664182;0,106601;0,0140759;;;
16,9539;-2,35141;-0,0135382;0,184639;-0,667545;0,0414166;-0,00154728;-0,664182;0,0774437;0,0140759;-0,664182;0,0774437;0,0140759;;;
16,9549;-2,35141;-0,0135382;0,184639;-0,667545;0,0414166;-0,00154728;-0,664182;0,0774437;0,0140759;-0,664182;0,0774437;0,0140759;;;
16,9649;-2,35141;-0,0135382;0,184639;-0,667545;0,0414166;-0,00154728;-0,664182;0,0774437;0,0140759;-0,664182;0,0774437;0,0140759;;;
16,9749;-2,35141;-0,0135382;0,184639;-0,667545;0,0414166;-0,00154728;-0,664182;0,0774437;0,0140759;-0,664182;0,0774437;0,0140759;;;
16,9849;-2,35141;-0,0135382;0,184639;-0,667545;0,0414166;-0,00154728;-0,664182;0,0774437;0,0140759;-0,664182;0,0774437;0,0140759;;;
16,9898;-2,38018;-0,011186;0,184639;-0,598035;0,0483597;0,0236971;-0,594182;0,0774437;0,0386803;-0,554452;0,0774437;0,0386803;;;
16,9949;-2,38018;-0,011186;0,184639;-0,598035;0,0483597;0,0236971;-0,594182;0,0774437;0,0386803;-0,554452;0,0774437;0,0386803;;;
17,0049;-2,38018;-0,011186;0,184639;-0,598035;0,0483597;0,0236971;-0,594182;0,0774437;0,0386803;-0,554452;0,0774437;0,0386803;;;
17,0149;-2,38018;-0,011186;0,184639;-0,598035;0,0483597;0,0236971;-0,594182;0,0774437;0,0386803;-0,554452;0,0774437;0,0386803;;;
17,024;-2,40009;-0,00843964;0,184639;-0,667896;0,0460821;0,0205518;-0,664182;0,0774437;0,0386803;-0,929887;0,0774437;0,0386803;;;
17,0249;-2,40009;-0,00843964;0,184639;-0,667896;0,0460821;0,0205518;-0,664182;0,0774437;0,0386803;-0,929887;0,0774437;0,0386803;;;
17,0349;-2,40009;-0,00843964;0,184639;-0,667896;0,0460821;0,0205518;-0,664182;0,0774437;0,0386803;-0,929887;0,0774437;0,0386803;;;
17,0449;-2,40009;-0,00843964;0,184639;-0,667896;0,0460821;0,0205518;-0,664182;0,0774437;0,0386803;-0,929887;0,0774437;0,0386803;;;
17,0549;-2,40009;-0,00843964;0,184639;-0,667896;0,0460821;0,0205518;-0,664182;0,0774437;0,0386803;-0,929887;0,0774437;0,0386803;;;
17,0566;-2,43191;-0,00183413;0,176625;-0,596876;0,0481283;-0,018186;-0,594182;0,0765011;0,00183812;-0,554452;0,0765011;0,00183812;;;
17,0649;-2,43191;-0,00183413;0,176625;-0,596876;0,0481283;-0,018186;-0,594182;0,0765011;0,00183812;-0,554452;0,0765011;0,00183812;;;
17,0749;-2,43191;-0,00183413;0,176625;-0,596876;0,0481283;-0,018186;-0,594182;0,0765011;0,00183812;-0,554452;0,0765011;0,00183812;;;
17,0838;-2,44666;-0,00183413;0,176625;-0,526402;0,0415122;-0,0159633;-0,524182;0,0656304;0,00183812;-0,509202;0,0656304;0,00183812;;;
17,0849;-2,44666;-0,00183413;0,176625;-0,526402;0,0415122;-0,0159633;-0,524182;0,0656304;0,00183812;-0,509202;0,0656304;0,00183812;;;
17,0949;-2,44666;-0,00183413;0,176625;-0,526402;0,0415122;-0,0159633;-0,524182;0,0656304;0,00183812;-0,509202;0,0656304;0,00183812;;;
17,105;-2,44666;-0,00183413;0,176625;-0,526402;0,0415122;-0,0159633;-0,524182;0,0656304;0,00183812;-0,509202;0,0656304;0,00183812;;;
17,1149;-2,44666;-0,00183413;0,176625;-0,526402;0,0415122;-0,0159633;-0,524182;0,0656304;0,00183812;-0,509202;0,0656304;0,00183812;;;
17,1225;-2,46048;-0,00940061;0,180909;-0,508557;-0,0241661;-0,00978898;-0,509202;-0,0043696;0,00183812;-0,509202;-0,109888;0,00183812;;;
17,1249;-2,46048;-0,00940061;0,180909;-0,508557;-0,0241661;-0,00978898;-0,509202;-0,0043696;0,00183812;-0,509202;-0,109888;0,00183812;;;
17,1349;-2,46048;-0,00940061;0,180909;-0,508557;-0,0241661;-0,00978898;-0,509202;-0,0043696;0,00183812;-0,509202;-0,109888;0,00183812;;;
