time 	e1	e2	ctrlpitch	ctrlroll	ctrlthrust	ctrlyaw	edx	edy	edz	x	y	z	dx	dy	dz	dxd	dyd	dzd	dxNED	dyNED	dzNED	pitch	roll	yaw	kpvx	kpvy	kpvz	kivx	kivy	kivz	kdvx	kdvy	kdvz	ktg	veld	gravity
36.1158	-0.00961004	-0.441158	-15	46	2617	4	0.0274138	-0.154903	-0.21707	-3.31917	0.00961004	0.441158	-0.0274138	0.154903	0.21707	0	0	0	-0.0288022	0.151637	0.219186	-0.00837758	0.0153589	-0.00296129	-900	900	-800	-14	14	-5	0	0	0	0.2	0.2	2440	
36.1226	-0.00961004	-0.441158	-15	-4	2617	4	0.0274138	-0.154903	-0.21707	-3.31917	0.00961004	0.441158	-0.0274138	0.154903	0.21707	0	0	0	-0.0288022	0.151637	0.219186	-0.00837758	0.0176278	-0.00296129	-900	900	-800	-14	14	-5	0	0	0	0.2	0.2	2440	
36.1326	-0.00961004	-0.441158	-15	-54	2617	4	0.0274138	-0.154903	-0.21707	-3.31917	0.00961004	0.441158	-0.0274138	0.154903	0.21707	0	0	0	-0.0288022	0.151637	0.219186	-0.00820305	0.018675	-0.00296129	-900	900	-800	-14	14	-5	0	0	0	0.2	0.2	2440	
36.1427	-0.00961004	-0.441158	-15	-104	2617	4	0.0274138	-0.154903	-0.21707	-3.31917	0.00961004	0.441158	-0.0274138	0.154903	0.21707	0	0	0	-0.0288022	0.151637	0.219186	-0.00767945	0.0223402	-0.00296129	-900	900	-800	-14	14	-5	0	0	0	0.2	0.2	2440	
36.1526	-0.00961004	-0.441158	-15	-138	2617	4	0.0274138	-0.154903	-0.21707	-3.31917	0.00961004	0.441158	-0.0274138	0.154903	0.21707	0	0	0	-0.0288022	0.151637	0.219186	-0.00680678	0.0261799	-0.00296129	-900	900	-800	-14	14	-5	0	0	0	0.2	0.2	2440	
36.1585	-0.014867	-0.445978	-23	-137	2567	7	0.0365247	-0.154375	-0.109242	-3.32017	0.014867	0.445978	-0.0365247	0.154375	0.109242	0	0	0	-0.0365801	0.151637	0.112995	-0.00680678	0.0261799	-0.00471513	-900	900	-800	-14	14	-5	0	0	0	0.2	0.2	2440	
36.1626	-0.014867	-0.445978	-23	-137	2531	7	0.0365247	-0.154375	-0.109242	-3.32017	0.014867	0.445978	-0.0365247	0.154375	0.109242	0	0	0	-0.0365801	0.151637	0.112995	-0.00610865	0.0307178	-0.00471513	-900	900	-800	-14	14	-5	0	0	0	0.2	0.2	2440	
36.1726	-0.014867	-0.445978	-23	-137	2531	7	0.0365247	-0.154375	-0.109242	-3.32017	0.014867	0.445978	-0.0365247	0.154375	0.109242	0	0	0	-0.0365801	0.151637	0.112995	-0.00610865	0.0324631	-0.00471513	-900	900	-800	-14	14	-5	0	0	0	0.2	0.2	2440	
36.1812	-0.0164563	-0.442311	-37	-87	2481	7	0.0512882	-0.0777372	0.163767	-3.3223	0.0164563	0.442311	-0.0512882	0.0777372	-0.163767	0	0	0	-0.0498629	0.0832767	-0.161468	-0.00610865	0.0324631	-0.0052909	-900	900	-800	-14	14	-5	0	0	0	0.2	0.2	2440	
36.1826	-0.0164563	-0.442311	-37	-68	2431	7	0.0512882	-0.0777372	0.163767	-3.3223	0.0164563	0.442311	-0.0512882	0.0777372	-0.163767	0	0	0	-0.0498629	0.0832767	-0.161468	-0.00645772	0.0356047	-0.0052909	-900	900	-800	-14	14	-5	0	0	0	0.2	0.2	2440	
36.1926	-0.0164563	-0.442311	-37	-68	2381	7	0.0512882	-0.0777372	0.163767	-3.3223	0.0164563	0.442311	-0.0512882	0.0777372	-0.163767	0	0	0	-0.0498629	0.0832767	-0.161468	-0.00715585	0.037001	-0.0052909	-900	900	-800	-14	14	-5	0	0	0	0.2	0.2	2440	
36.2027	-0.0164563	-0.442311	-37	-68	2331	7	0.0512882	-0.0777372	0.163767	-3.3223	0.0164563	0.442311	-0.0512882	0.0777372	-0.163767	0	0	0	-0.0498629	0.0832767	-0.161468	-0.00750492	0.0368264	-0.0052909	-900	900	-800	-14	14	-5	0	0	0	0.2	0.2	2440	
36.2126	-0.0164563	-0.442311	-37	-68	2312	7	0.0512882	-0.0777372	0.163767	-3.3223	0.0164563	0.442311	-0.0512882	0.0777372	-0.163767	0	0	0	-0.0498629	0.0832767	-0.161468	-0.00802851	0.0349066	-0.0052909	-900	900	-800	-14	14	-5	0	0	0	0.2	0.2	2440	
36.2221	-0.0164563	-0.445978	-34	-18	2362	7	0.0489317	0.000392531	-0.113474	-3.32345	0.0164563	0.445978	-0.0489317	-0.000392531	0.113474	0	0	0	-0.0498629	-0.00408849	0.112995	-0.00802851	0.0349066	-0.00529561	-900	900	-800	-14	14	-5	0	0	0	0.2	0.2	2440	
36.2226	-0.0164563	-0.445978	-34	1	2412	7	0.0489317	0.000392531	-0.113474	-3.32345	0.0164563	0.445978	-0.0489317	-0.000392531	0.113474	0	0	0	-0.0498629	-0.00408849	0.112995	-0.00855211	0.0319395	-0.00529561	-900	900	-800	-14	14	-5	0	0	0	0.2	0.2	2440	
36.2326	-0.0164563	-0.445978	-34	1	2462	7	0.0489317	0.000392531	-0.113474	-3.32345	0.0164563	0.445978	-0.0489317	-0.000392531	0.113474	0	0	0	-0.0498629	-0.00408849	0.112995	-0.00890118	0.0275762	-0.00529561	-900	900	-800	-14	14	-5	0	0	0	0.2	0.2	2440	
36.2426	-0.0164563	-0.445978	-34	1	2512	7	0.0489317	0.000392531	-0.113474	-3.32345	0.0164563	0.445978	-0.0489317	-0.000392531	0.113474	0	0	0	-0.0498629	-0.00408849	0.112995	-0.00925025	0.0247837	-0.00529561	-900	900	-800	-14	14	-5	0	0	0	0.2	0.2	2440	
36.2482	-0.0162889	-0.445226	-23	42	2462	7	0.0359796	0.046396	0.149407	-3.32435	0.0162889	0.445226	-0.0359796	-0.046396	-0.149407	0	0	0	-0.0348112	-0.0424957	-0.150837	-0.00925025	0.0247837	-0.0052909	-900	900	-800	-14	14	-5	0	0	0	0.2	0.2	2440	
36.2526	-0.0162889	-0.445226	-23	42	2412	7	0.0359796	0.046396	0.149407	-3.32435	0.0162889	0.445226	-0.0359796	-0.046396	-0.149407	0	0	0	-0.0348112	-0.0424957	-0.150837	-0.00942478	0.021293	-0.0052909	-900	900	-800	-14	14	-5	0	0	0	0.2	0.2	2440	
36.2626	-0.0162889	-0.445226	-23	42	2362	7	0.0359796	0.046396	0.149407	-3.32435	0.0162889	0.445226	-0.0359796	-0.046396	-0.149407	0	0	0	-0.0348112	-0.0424957	-0.150837	-0.00977384	0.0181514	-0.0052909	-900	900	-800	-14	14	-5	0	0	0	0.2	0.2	2440	
36.2727	-0.0162889	-0.445226	-23	42	2324	7	0.0359796	0.046396	0.149407	-3.32435	0.0162889	0.445226	-0.0359796	-0.046396	-0.149407	0	0	0	-0.0348112	-0.0424957	-0.150837	-0.0101229	0.0162316	-0.0052909	-900	900	-800	-14	14	-5	0	0	0	0.2	0.2	2440	
36.2826	-0.0162889	-0.445226	-23	42	2324	7	0.0359796	0.046396	0.149407	-3.32435	0.0162889	0.445226	-0.0359796	-0.046396	-0.149407	0	0	0	-0.0348112	-0.0424957	-0.150837	-0.0102974	0.0151844	-0.0052909	-900	900	-800	-14	14	-5	0	0	0	0.2	0.2	2440	
36.2916	-0.0162889	-0.445226	-21	5	2374	7	0.0343473	0.00518301	0.0602798	-3.32526	0.0162889	0.445226	-0.0343473	-0.00518301	-0.0602798	0	0	0	-0.0337461	-0.00408849	-0.060702	-0.0102974	0.0151844	-0.00529561	-900	900	-800	-14	14	-5	0	0	0	0.2	0.2	2440	
36.2926	-0.0162889	-0.445226	-21	5	2395	7	0.0343473	0.00518301	0.0602798	-3.32526	0.0162889	0.445226	-0.0343473	-0.00518301	-0.0602798	0	0	0	-0.0337461	-0.00408849	-0.060702	-0.0109956	0.0143117	-0.00529561	-900	900	-800	-14	14	-5	0	0	0	0.2	0.2	2440	
36.3026	-0.0162889	-0.445226	-21	5	2395	7	0.0343473	0.00518301	0.0602798	-3.32526	0.0162889	0.445226	-0.0343473	-0.00518301	-0.0602798	0	0	0	-0.0337461	-0.00408849	-0.060702	-0.0118682	0.0141372	-0.00529561	-900	900	-800	-14	14	-5	0	0	0	0.2	0.2	2440	
36.3126	-0.0162889	-0.445226	-21	5	2395	7	0.0343473	0.00518301	0.0602798	-3.32526	0.0162889	0.445226	-0.0343473	-0.00518301	-0.0602798	0	0	0	-0.0337461	-0.00408849	-0.060702	-0.0125664	0.0143117	-0.00529561	-900	900	-800	-14	14	-5	0	0	0	0.2	0.2	2440	
36.3146	-0.0238825	-0.444902	-22	-45	2394	10	0.0349094	-0.0544608	0.0610537	-3.32672	0.0238825	0.444902	-0.0349094	0.0544608	-0.0610537	0	0	0	-0.0337461	0.0555758	-0.060702	-0.0125664	0.0143117	-0.00727117	-900	900	-800	-14	14	-5	0	0	0	0.2	0.2	2440	
36.3226	-0.0238825	-0.444902	-22	-47	2394	10	0.0349094	-0.0544608	0.0610537	-3.32672	0.0238825	0.444902	-0.0349094	0.0544608	-0.0610537	0	0	0	-0.0337461	0.0555758	-0.060702	-0.0129154	0.0146608	-0.00727117	-900	900	-800	-14	14	-5	0	0	0	0.2	0.2	2440	
36.3327	-0.0238825	-0.444902	-22	-47	2394	10	0.0349094	-0.0544608	0.0610537	-3.32672	0.0238825	0.444902	-0.0349094	0.0544608	-0.0610537	0	0	0	-0.0337461	0.0555758	-0.060702	-0.0132645	0.0155334	-0.00727117	-900	900	-800	-14	14	-5	0	0	0	0.2	0.2	2440	
36.3426	-0.0238825	-0.444902	-22	-47	2394	10	0.0349094	-0.0544608	0.0610537	-3.32672	0.0238825	0.444902	-0.0349094	0.0544608	-0.0610537	0	0	0	-0.0337461	0.0555758	-0.060702	-0.013439	0.0164061	-0.00727117	-900	900	-800	-14	14	-5	0	0	0	0.2	0.2	2440	
36.3526	-0.0238825	-0.444902	-22	-47	2394	10	0.0349094	-0.0544608	0.0610537	-3.32672	0.0238825	0.444902	-0.0349094	0.0544608	-0.0610537	0	0	0	-0.0337461	0.0555758	-0.060702	-0.0137881	0.0174533	-0.00727117	-900	900	-800	-14	14	-5	0	0	0	0.2	0.2	2440	
36.3535	-0.0251638	-0.442592	-19	-47	2394	11	0.0318198	-0.0542892	0.0612258	-3.32699	0.0251638	0.442592	-0.0318198	0.0542892	-0.0612258	0	0	0	-0.030578	0.0555758	-0.060702	-0.0137881	0.0174533	-0.00735255	-900	900	-800	-14	14	-5	0	0	0	0.2	0.2	2440	
36.3626	-0.0251638	-0.442592	-19	-47	2394	11	0.0318198	-0.0542892	0.0612258	-3.32699	0.0251638	0.442592	-0.0318198	0.0542892	-0.0612258	0	0	0	-0.030578	0.0555758	-0.060702	-0.0139626	0.0178024	-0.00735255	-900	900	-800	-14	14	-5	0	0	0	0.2	0.2	2440	
36.3726	-0.0251638	-0.442592	-19	-47	2394	11	0.0318198	-0.0542892	0.0612258	-3.32699	0.0251638	0.442592	-0.0318198	0.0542892	-0.0612258	0	0	0	-0.030578	0.0555758	-0.060702	-0.0141372	0.0179769	-0.00735255	-900	900	-800	-14	14	-5	0	0	0	0.2	0.2	2440	
36.3826	-0.0251638	-0.442592	-19	-47	2394	11	0.0318198	-0.0542892	0.0612258	-3.32699	0.0251638	0.442592	-0.0318198	0.0542892	-0.0612258	0	0	0	-0.030578	0.0555758	-0.060702	-0.0143117	0.0176278	-0.00735255	-900	900	-800	-14	14	-5	0	0	0	0.2	0.2	2440	
36.3837	-0.0260378	-0.440859	-17	-50	2444	11	0.029558	-0.0571093	-0.0996213	-3.32743	0.0260378	0.440859	-0.029558	0.0571093	0.0996213	0	0	0	-0.030578	0.0555758	0.100179	-0.0143117	0.0176278	-0.00751522	-900	900	-800	-14	14	-5	0	0	0	0.2	0.2	2440	
36.3926	-0.0260378	-0.440859	-17	-50	2494	11	0.029558	-0.0571093	-0.0996213	-3.32743	0.0260378	0.440859	-0.029558	0.0571093	0.0996213	0	0	0	-0.030578	0.0555758	0.100179	-0.0146608	0.0167552	-0.00751522	-900	900	-800	-14	14	-5	0	0	0	0.2	0.2	2440	
36.4026	-0.0260378	-0.440859	-17	-50	2523	11	0.029558	-0.0571093	-0.0996213	-3.32743	0.0260378	0.440859	-0.029558	0.0571093	0.0996213	0	0	0	-0.030578	0.0555758	0.100179	-0.0148353	0.0162316	-0.00751522	-900	900	-800	-14	14	-5	0	0	0	0.2	0.2	2440	
36.4126	-0.0260378	-0.440859	-17	-50	2523	11	0.029558	-0.0571093	-0.0996213	-3.32743	0.0260378	0.440859	-0.029558	0.0571093	0.0996213	0	0	0	-0.030578	0.0555758	0.100179	-0.0153589	0.0150098	-0.00751522	-900	900	-800	-14	14	-5	0	0	0	0.2	0.2	2440	
36.4159	-0.0260378	-0.440859	-4	-19	2485	11	0.0150777	-0.023117	-0.0518041	-3.32845	0.0260378	0.440859	-0.0150777	0.023117	0.0518041	0	0	0	-0.0157121	0.022453	0.0519076	-0.0153589	0.0150098	-0.00735255	-900	900	-800	-14	14	-5	0	0	0	0.2	0.2	2440	
36.4226	-0.0260378	-0.440859	-4	-19	2485	11	0.0150777	-0.023117	-0.0518041	-3.32845	0.0260378	0.440859	-0.0150777	0.023117	0.0518041	0	0	0	-0.0157121	0.022453	0.0519076	-0.015708	0.0143117	-0.00735255	-900	900	-800	-14	14	-5	0	0	0	0.2	0.2	2440	
36.4327	-0.0260378	-0.440859	-4	-19	2485	11	0.0150777	-0.023117	-0.0518041	-3.32845	0.0260378	0.440859	-0.0150777	0.023117	0.0518041	0	0	0	-0.0157121	0.022453	0.0519076	-0.0158825	0.0136136	-0.00735255	-900	900	-800	-14	14	-5	0	0	0	0.2	0.2	2440	
36.4426	-0.0260378	-0.440859	-4	-19	2485	11	0.0150777	-0.023117	-0.0518041	-3.32845	0.0260378	0.440859	-0.0150777	0.023117	0.0518041	0	0	0	-0.0157121	0.022453	0.0519076	-0.0158825	0.0132645	-0.00735255	-900	900	-800	-14	14	-5	0	0	0	0.2	0.2	2440	
36.4509	-0.0277677	-0.441713	-16	-69	2484	9	0.0288191	-0.140752	-0.0505094	-3.32895	0.0277677	0.441713	-0.0288191	0.140752	0.0505094	0	0	0	-0.0287568	0.140255	0.0519076	-0.0158825	0.0132645	-0.00635233	-900	900	-800	-14	14	-5	0	0	0	0.2	0.2	2440	
36.4526	-0.0277677	-0.441713	-16	-119	2484	9	0.0288191	-0.140752	-0.0505094	-3.32895	0.0277677	0.441713	-0.0288191	0.140752	0.0505094	0	0	0	-0.0287568	0.140255	0.0519076	-0.0158825	0.0127409	-0.00635233	-900	900	-800	-14	14	-5	0	0	0	0.2	0.2	2440	
36.4626	-0.0277677	-0.441713	-16	-125	2484	9	0.0288191	-0.140752	-0.0505094	-3.32895	0.0277677	0.441713	-0.0288191	0.140752	0.0505094	0	0	0	-0.0287568	0.140255	0.0519076	-0.0158825	0.0127409	-0.00635233	-900	900	-800	-14	14	-5	0	0	0	0.2	0.2	2440	
36.4726	-0.0277677	-0.441713	-16	-125	2484	9	0.0288191	-0.140752	-0.0505094	-3.32895	0.0277677	0.441713	-0.0288191	0.140752	0.0505094	0	0	0	-0.0287568	0.140255	0.0519076	-0.0158825	0.0125664	-0.00635233	-900	900	-800	-14	14	-5	0	0	0	0.2	0.2	2440	
36.4826	-0.0277677	-0.441713	-16	-125	2484	9	0.0288191	-0.140752	-0.0505094	-3.32895	0.0277677	0.441713	-0.0288191	0.140752	0.0505094	0	0	0	-0.0287568	0.140255	0.0519076	-0.0158825	0.0122173	-0.00635233	-900	900	-800	-14	14	-5	0	0	0	0.2	0.2	2440	
36.4852	-0.0263608	-0.442531	-9	-75	2464	8	0.020148	0.0407594	-0.0264707	-3.32996	0.0263608	0.442531	-0.020148	-0.0407594	0.0264707	0	0	0	-0.020784	-0.0409658	0.0256475	-0.0158825	0.0122173	-0.00551027	-900	900	-800	-14	14	-5	0	0	0	0.2	0.2	2440	
36.4926	-0.0263608	-0.442531	-9	-25	2464	8	0.020148	0.0407594	-0.0264707	-3.32996	0.0263608	0.442531	-0.020148	-0.0407594	0.0264707	0	0	0	-0.020784	-0.0409658	0.0256475	-0.015708	0.0120428	-0.00551027	-900	900	-800	-14	14	-5	0	0	0	0.2	0.2	2440	
36.5026	-0.0263608	-0.442531	-9	25	2464	8	0.020148	0.0407594	-0.0264707	-3.32996	0.0263608	0.442531	-0.020148	-0.0407594	0.0264707	0	0	0	-0.020784	-0.0409658	0.0256475	-0.0153589	0.0120428	-0.00551027	-900	900	-800	-14	14	-5	0	0	0	0.2	0.2	2440	
36.5126	-0.0263608	-0.442531	-9	37	2464	8	0.020148	0.0407594	-0.0264707	-3.32996	0.0263608	0.442531	-0.020148	-0.0407594	0.0264707	0	0	0	-0.020784	-0.0409658	0.0256475	-0.0151844	0.0120428	-0.00551027	-900	900	-800	-14	14	-5	0	0	0	0.2	0.2	2440	
36.5172	-0.0277677	-0.442594	-18	-13	2454	9	0.0303521	-0.291918	-0.0137421	-3.33067	0.0277677	0.442594	-0.0303521	0.291918	0.0137421	0	0	0	-0.0287568	0.29192	0.0167936	-0.0151844	0.0120428	-0.00635233	-900	900	-800	-14	14	-5	0	0	0	0.2	0.2	2440	
36.5226	-0.0277677	-0.442594	-18	-63	2454	9	0.0303521	-0.291918	-0.0137421	-3.33067	0.0277677	0.442594	-0.0303521	0.291918	0.0137421	0	0	0	-0.0287568	0.29192	0.0167936	-0.0151844	0.0116937	-0.00635233	-900	900	-800	-14	14	-5	0	0	0	0.2	0.2	2440	
36.5326	-0.0277677	-0.442594	-18	-113	2454	9	0.0303521	-0.291918	-0.0137421	-3.33067	0.0277677	0.442594	-0.0303521	0.291918	0.0137421	0	0	0	-0.0287568	0.29192	0.0167936	-0.0151844	0.0106465	-0.00635233	-900	900	-800	-14	14	-5	0	0	0	0.2	0.2	2440	
36.5426	-0.0277677	-0.442594	-18	-163	2454	9	0.0303521	-0.291918	-0.0137421	-3.33067	0.0277677	0.442594	-0.0303521	0.291918	0.0137421	0	0	0	-0.0287568	0.29192	0.0167936	-0.0155334	0.00907571	-0.00635233	-900	900	-800	-14	14	-5	0	0	0	0.2	0.2	2440	
36.5479	-0.0428125	-0.443132	-10	-113	2463	13	0.0214453	-0.116143	-0.0249307	-3.33067	0.0428125	0.443132	-0.0214453	0.116143	0.0249307	0	0	0	-0.020784	0.116107	0.0256475	-0.0155334	0.00907571	-0.0091567	-900	900	-800	-14	14	-5	0	0	0	0.2	0.2	2440	
36.5526	-0.0428125	-0.443132	-10	-103	2463	13	0.0214453	-0.116143	-0.0249307	-3.33067	0.0428125	0.443132	-0.0214453	0.116143	0.0249307	0	0	0	-0.020784	0.116107	0.0256475	-0.015708	0.00802851	-0.0091567	-900	900	-800	-14	14	-5	0	0	0	0.2	0.2	2440	
36.5627	-0.0428125	-0.443132	-10	-103	2463	13	0.0214453	-0.116143	-0.0249307	-3.33067	0.0428125	0.443132	-0.0214453	0.116143	0.0249307	0	0	0	-0.020784	0.116107	0.0256475	-0.015708	0.00628319	-0.0091567	-900	900	-800	-14	14	-5	0	0	0	0.2	0.2	2440	
36.5726	-0.0428125	-0.443132	-10	-103	2463	13	0.0214453	-0.116143	-0.0249307	-3.33067	0.0428125	0.443132	-0.0214453	0.116143	0.0249307	0	0	0	-0.020784	0.116107	0.0256475	-0.0155334	0.00541052	-0.0091567	-900	900	-800	-14	14	-5	0	0	0	0.2	0.2	2440	
36.5825	-0.0428125	-0.443132	-10	-103	2463	13	0.0214453	-0.116143	-0.0249307	-3.33067	0.0428125	0.443132	-0.0214453	0.116143	0.0249307	0	0	0	-0.020784	0.116107	0.0256475	-0.0151844	0.00541052	-0.0091567	-900	900	-800	-14	14	-5	0	0	0	0.2	0.2	2440	
36.5851	-0.0463643	-0.462233	-20	-153	2456	14	0.0324353	-0.238816	-0.0159962	-3.33165	0.0463643	0.462233	-0.0324353	0.238816	0.0159962	0	0	0	-0.0303582	0.239035	0.0167936	-0.0151844	0.00541052	-0.00977797	-900	900	-800	-14	14	-5	0	0	0	0.2	0.2	2440	
36.5926	-0.0463643	-0.462233	-20	-203	2456	14	0.0324353	-0.238816	-0.0159962	-3.33165	0.0463643	0.462233	-0.0324353	0.238816	0.0159962	0	0	0	-0.0303582	0.239035	0.0167936	-0.0151844	0.00575959	-0.00977797	-900	900	-800	-14	14	-5	0	0	0	0.2	0.2	2440	
36.6026	-0.0463643	-0.462233	-20	-214	2456	14	0.0324353	-0.238816	-0.0159962	-3.33165	0.0463643	0.462233	-0.0324353	0.238816	0.0159962	0	0	0	-0.0303582	0.239035	0.0167936	-0.0150098	0.00610865	-0.00977797	-900	900	-800	-14	14	-5	0	0	0	0.2	0.2	2440	
36.6126	-0.0463643	-0.462233	-20	-214	2456	14	0.0324353	-0.238816	-0.0159962	-3.33165	0.0463643	0.462233	-0.0324353	0.238816	0.0159962	0	0	0	-0.0303582	0.239035	0.0167936	-0.0150098	0.00575959	-0.00977797	-900	900	-800	-14	14	-5	0	0	0	0.2	0.2	2440	
36.6145	-0.0552684	-0.46261	1	-214	2467	15	0.00810439	-0.239133	-0.0295508	-3.33207	0.0552684	0.46261	-0.00810439	0.239133	0.0295508	0	0	0	-0.00608349	0.239035	0.0308024	-0.0150098	0.00575959	-0.0103942	-900	900	-800	-14	14	-5	0	0	0	0.2	0.2	2440	
36.6226	-0.0552684	-0.46261	1	-214	2467	15	0.00810439	-0.239133	-0.0295508	-3.33207	0.0552684	0.46261	-0.00810439	0.239133	0.0295508	0	0	0	-0.00608349	0.239035	0.0308024	-0.0153589	0.00471239	-0.0103942	-900	900	-800	-14	14	-5	0	0	0	0.2	0.2	2440	
36.6326	-0.0552684	-0.46261	1	-214	2467	15	0.00810439	-0.239133	-0.0295508	-3.33207	0.0552684	0.46261	-0.00810439	0.239133	0.0295508	0	0	0	-0.00608349	0.239035	0.0308024	-0.0153589	0.00401426	-0.0103942	-900	900	-800	-14	14	-5	0	0	0	0.2	0.2	2440	
36.6426	-0.0552684	-0.46261	1	-214	2467	15	0.00810439	-0.239133	-0.0295508	-3.33207	0.0552684	0.46261	-0.00810439	0.239133	0.0295508	0	0	0	-0.00608349	0.239035	0.0308024	-0.0155334	0.00261799	-0.0103942	-900	900	-800	-14	14	-5	0	0	0	0.2	0.2	2440	
36.6481	-0.0552684	-0.462233	-23	-214	2435	15	0.0357753	-0.238651	0.0101868	-3.33225	0.0552684	0.462233	-0.0357753	0.238651	-0.0101868	0	0	0	-0.0331398	0.239035	-0.0101165	-0.0155334	0.00261799	-0.0103942	-900	900	-800	-14	14	-5	0	0	0	0.2	0.2	2440	
36.6526	-0.0552684	-0.462233	-23	-214	2435	15	0.0357753	-0.238651	0.0101868	-3.33225	0.0552684	0.462233	-0.0357753	0.238651	-0.0101868	0	0	0	-0.0331398	0.239035	-0.0101165	-0.0158825	0.0010472	-0.0103942	-900	900	-800	-14	14	-5	0	0	0	0.2	0.2	2440	
36.6626	-0.0552684	-0.462233	-23	-214	2435	15	0.0357753	-0.238651	0.0101868	-3.33225	0.0552684	0.462233	-0.0357753	0.238651	-0.0101868	0	0	0	-0.0331398	0.239035	-0.0101165	-0.0164061	-0.000349066	-0.0103942	-900	900	-800	-14	14	-5	0	0	0	0.2	0.2	2440	
36.6726	-0.0552684	-0.462233	-23	-214	2435	15	0.0357753	-0.238651	0.0101868	-3.33225	0.0552684	0.462233	-0.0357753	0.238651	-0.0101868	0	0	0	-0.0331398	0.239035	-0.0101165	-0.0164061	-0.0015708	-0.0103942	-900	900	-800	-14	14	-5	0	0	0	0.2	0.2	2440	
36.6797	-0.0681733	-0.456487	-25	-264	2469	19	0.0384411	-0.438102	-0.0321255	-3.33336	0.0681733	0.456487	-0.0384411	0.438102	0.0321255	0	0	0	-0.0331398	0.43863	0.0308024	-0.0164061	-0.0015708	-0.0132572	-900	900	-800	-14	14	-5	0	0	0	0.2	0.2	2440	
36.6826	-0.0681733	-0.456487	-25	-314	2469	19	0.0384411	-0.438102	-0.0321255	-3.33336	0.0681733	0.456487	-0.0384411	0.438102	0.0321255	0	0	0	-0.0331398	0.43863	0.0308024	-0.0169297	-0.00471239	-0.0132572	-900	900	-800	-14	14	-5	0	0	0	0.2	0.2	2440	
36.6927	-0.0681733	-0.456487	-25	-364	2469	19	0.0384411	-0.438102	-0.0321255	-3.33336	0.0681733	0.456487	-0.0384411	0.438102	0.0321255	0	0	0	-0.0331398	0.43863	0.0308024	-0.0169297	-0.00733038	-0.0132572	-900	900	-800	-14	14	-5	0	0	0	0.2	0.2	2440	
36.7026	-0.0681733	-0.456487	-25	-393	2469	19	0.0384411	-0.438102	-0.0321255	-3.33336	0.0681733	0.456487	-0.0384411	0.438102	0.0321255	0	0	0	-0.0331398	0.43863	0.0308024	-0.0167552	-0.00907571	-0.0132572	-900	900	-800	-14	14	-5	0	0	0	0.2	0.2	2440	
36.7126	-0.0681733	-0.456487	-25	-393	2469	19	0.0384411	-0.438102	-0.0321255	-3.33336	0.0681733	0.456487	-0.0384411	0.438102	0.0321255	0	0	0	-0.0331398	0.43863	0.0308024	-0.0164061	-0.0113446	-0.0132572	-900	900	-800	-14	14	-5	0	0	0	0.2	0.2	2440	
36.7204	-0.0799981	-0.456487	-19	-343	2505	19	0.0317	0.0151154	-0.0766489	-3.33664	0.0799981	0.456487	-0.0317	-0.0151154	0.0766489	0	0	0	-0.0331398	-0.0138118	0.0762851	-0.0164061	-0.0113446	-0.0131047	-900	900	-800	-14	14	-5	0	0	0	0.2	0.2	2440	
36.7225	-0.0799981	-0.456487	-19	-293	2505	19	0.0317	0.0151154	-0.0766489	-3.33664	0.0799981	0.456487	-0.0317	-0.0151154	0.0766489	0	0	0	-0.0331398	-0.0138118	0.0762851	-0.0162316	-0.0139626	-0.0131047	-900	900	-800	-14	14	-5	0	0	0	0.2	0.2	2440	
36.7325	-0.0799981	-0.456487	-19	-243	2505	19	0.0317	0.0151154	-0.0766489	-3.33664	0.0799981	0.456487	-0.0317	-0.0151154	0.0766489	0	0	0	-0.0331398	-0.0138118	0.0762851	-0.0162316	-0.0169297	-0.0131047	-900	900	-800	-14	14	-5	0	0	0	0.2	0.2	2440	
36.7426	-0.0799981	-0.456487	-19	-193	2505	19	0.0317	0.0151154	-0.0766489	-3.33664	0.0799981	0.456487	-0.0317	-0.0151154	0.0766489	0	0	0	-0.0331398	-0.0138118	0.0762851	-0.0162316	-0.0181514	-0.0131047	-900	900	-800	-14	14	-5	0	0	0	0.2	0.2	2440	
36.7442	-0.0805603	-0.459592	31	-225	2555	21	-0.0390508	-0.251136	-0.426413	-3.33664	0.0805603	0.459592	0.0390508	0.251136	0.426413	0	0	0	0.035835	0.258356	0.422362	-0.0162316	-0.0181514	-0.0140576	-900	900	-800	-14	14	-5	0	0	0	0.2	0.2	2440	
36.7526	-0.0805603	-0.459592	44	-225	2605	21	-0.0390508	-0.251136	-0.426413	-3.33664	0.0805603	0.459592	0.0390508	0.251136	0.426413	0	0	0	0.035835	0.258356	0.422362	-0.0169297	-0.020944	-0.0140576	-900	900	-800	-14	14	-5	0	0	0	0.2	0.2	2440	
36.7626	-0.0805603	-0.459592	44	-225	2655	21	-0.0390508	-0.251136	-0.426413	-3.33664	0.0805603	0.459592	0.0390508	0.251136	0.426413	0	0	0	0.035835	0.258356	0.422362	-0.0174533	-0.023911	-0.0140576	-900	900	-800	-14	14	-5	0	0	0	0.2	0.2	2440	
36.7726	-0.0805603	-0.459592	44	-225	2705	21	-0.0390508	-0.251136	-0.426413	-3.33664	0.0805603	0.459592	0.0390508	0.251136	0.426413	0	0	0	0.035835	0.258356	0.422362	-0.018326	-0.0277507	-0.0140576	-900	900	-800	-14	14	-5	0	0	0	0.2	0.2	2440	
