time 	e1	e2	ctrlpitch	ctrlroll	ctrlthrust	ctrlyaw	ex	ey	ez	dex	dey	dez	cumulx	cumuly	cumulz	x	y	z	xp	yp	zp	xgoal	ygoal	zgoal	dxr	dyr	dzr	dxd	dyd	dzd	pitch	roll	yaw	kpx	kpy	kpz	kix	kiy	kiz	kdx	kdy	kdz	ktg	dist	step	pitchoff	ke1	ke2	gravity
1.83764	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-3.12765	0.461749	0.0978023	0	0	0	0	0	0	-0.00982508	0.0398179	0.0897296	0	0	0	0.0645772	-0.0605629	-0.165133	-150	150	-200	-0	0	-0	-600	600	-600	0.5	0.2	0.18	174	-1	-1	2561	
1.84762	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-3.12765	0.461749	0.0978023	0	0	0	0	0	0	-0.00987071	0.0397555	0.0897523	0	0	0	0.0651008	-0.0612611	-0.165133	-150	150	-200	-0	0	-0	-600	600	-600	0.5	0.2	0.18	174	-1	-1	2561	
1.85764	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-3.12765	0.461749	0.0978023	0	0	0	0	0	0	-0.00988592	0.0397086	0.0897714	0	0	0	0.0652753	-0.0617847	-0.165133	-150	150	-200	-0	0	-0	-600	600	-600	0.5	0.2	0.18	174	-1	-1	2561	
1.86762	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-3.12765	0.461749	0.0978023	0	0	0	0	0	0	-0.00988592	0.0396146	0.0898129	0	0	0	0.0652753	-0.0628319	-0.165133	-150	150	-200	-0	0	-0	-600	600	-600	0.5	0.2	0.18	174	-1	-1	2561	
1.87104	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-3.12791	0.462023	0.0978543	0	0	0	0	0	0	-0.0154071	0.0028161	0.00072558	0	0	0	0.0652753	-0.0628319	-0.164011	-150	150	-200	-0	0	-0	-600	600	-600	0.5	0.2	0.18	174	-1	-1	2561	
1.87763	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-3.12791	0.462023	0.0978543	0	0	0	0	0	0	-0.0154071	0.00281585	0.000726563	0	0	0	0.0652753	-0.0631809	-0.164011	-150	150	-200	-0	0	-0	-600	600	-600	0.5	0.2	0.18	174	-1	-1	2561	
1.88764	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-3.12791	0.462023	0.0978543	0	0	0	0	0	0	-0.015407	0.00281517	0.000731212	0	0	0	0.0651008	-0.0638791	-0.164011	-150	150	-200	-0	0	-0	-600	600	-600	0.5	0.2	0.18	174	-1	-1	2561	
1.89773	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-3.12791	0.462023	0.0978543	0	0	0	0	0	0	-0.015407	0.00281491	0.000732195	0	0	0	0.0651008	-0.0642281	-0.164011	-150	150	-200	-0	0	-0	-600	600	-600	0.5	0.2	0.18	174	-1	-1	2561	
1.90768	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-3.12791	0.462023	0.0978543	0	0	0	0	0	0	-0.015407	0.00281478	0.000732686	0	0	0	0.0651008	-0.0644026	-0.164011	-150	150	-200	-0	0	-0	-600	600	-600	0.5	0.2	0.18	174	-1	-1	2561	
1.90954	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-3.12791	0.462825	0.0978543	0	0	0	0	0	0	-0.0218938	0.0421603	0.00284638	0	0	0	0.0651008	-0.0644026	-0.163574	-150	150	-200	-0	0	-0	-600	600	-600	0.5	0.2	0.18	174	-1	-1	2561	
1.9176	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-3.12791	0.462825	0.0978543	0	0	0	0	0	0	-0.0218938	0.0421596	0.00285755	0	0	0	0.0649262	-0.0645772	-0.163574	-150	150	-200	-0	0	-0	-600	600	-600	0.5	0.2	0.18	174	-1	-1	2561	
1.92761	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-3.12791	0.462825	0.0978543	0	0	0	0	0	0	-0.0218938	0.0421601	0.00285019	0	0	0	0.0649262	-0.0644026	-0.163574	-150	150	-200	-0	0	-0	-600	600	-600	0.5	0.2	0.18	174	-1	-1	2561	
1.93558	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-3.12825	0.462023	0.0978543	0	0	0	0	0	0	-0.0106618	-0.0259833	-0.000812703	0	0	0	0.0649262	-0.0644026	-0.163292	-150	150	-200	-0	0	-0	-600	600	-600	0.5	0.2	0.18	174	-1	-1	2561	
1.93761	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-3.12825	0.462023	0.0978543	0	0	0	0	0	0	-0.0106619	-0.0259834	-0.000810025	0	0	0	0.0651008	-0.0642281	-0.163292	-150	150	-200	-0	0	-0	-600	600	-600	0.5	0.2	0.18	174	-1	-1	2561	
1.9476	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-3.12825	0.462023	0.0978543	0	0	0	0	0	0	-0.0106618	-0.0259836	-0.000803633	0	0	0	0.0649262	-0.0640536	-0.163292	-150	150	-200	-0	0	-0	-600	600	-600	0.5	0.2	0.18	174	-1	-1	2561	
