time 	e1	e2	ctrlpitch	ctrlroll	ctrlthrust	ctrlyaw	edx	edy	edz	cumulx	cumuly	cumulz	x	y	z	dx	dy	dz	dxd	dyd	dzd	pitch	roll	yaw	kpvx	kpvy	kpvz	kivx	kivy	kivz	kdvx	kdvy	kdvz	ktg	veld	pitchoff	ke1	ke2	gravity
1.66117	0	0	0	0	0	0	0	0	0	0	0	0	-3.78579	-0.00848579	0.211795	-0.0764226	-0.241956	-0.233976	0	0	0	-0.134565	0.0539307	0.0355844	-760	760	-500	-0	0	-10	0	0	0	0.5	0.1	177	-1	-1	2560	
1.67111	0	0	0	0	0	0	0	0	0	0	0	0	-3.78579	-0.00848579	0.211795	-0.0764226	-0.241956	-0.233976	0	0	0	-0.138754	0.0581195	0.0355844	-760	760	-500	-0	0	-10	0	0	0	0.5	0.1	177	-1	-1	2560	
1.67841	0	0	0	0	0	0	0	0	0	0	0	0	-3.78579	-0.00848579	0.211795	-0.0526892	0.0789795	-0.233871	0	0	0	-0.138754	0.0581195	0.0355844	-760	760	-500	-0	0	-10	0	0	0	0.5	0.1	177	-1	-1	2560	
1.68115	0	0	0	0	0	0	0	0	0	0	0	0	-3.78579	-0.00848579	0.211795	-0.0526892	0.0789795	-0.233871	0	0	0	-0.141023	0.0603884	0.0355844	-760	760	-500	-0	0	-10	0	0	0	0.5	0.1	177	-1	-1	2560	
1.69112	0	0	0	0	0	0	0	0	0	0	0	0	-3.78579	-0.00848579	0.211795	-0.0526892	0.0789795	-0.233871	0	0	0	-0.14556	0.0647517	0.0355844	-760	760	-500	-0	0	-10	0	0	0	0.5	0.1	177	-1	-1	2560	
1.70111	0	0	0	0	0	0	0	0	0	0	0	0	-3.78579	-0.00848579	0.211795	-0.0526892	0.0789795	-0.233871	0	0	0	-0.150447	0.0692896	0.0355844	-760	760	-500	-0	0	-10	0	0	0	0.5	0.1	177	-1	-1	2560	
1.70394	0	0	0	0	0	0	0	0	0	0	0	0	-3.78434	-0.0050196	0.205353	0.0268504	0.165975	-0.252817	0	0	0	-0.150447	0.0692896	0.0349902	-760	760	-500	-0	0	-10	0	0	0	0.5	0.1	177	-1	-1	2560	
1.71112	0	0	0	0	0	0	0	0	0	0	0	0	-3.78434	-0.0050196	0.205353	0.0268504	0.165975	-0.252817	0	0	0	-0.153065	0.071384	0.0349902	-760	760	-500	-0	0	-10	0	0	0	0.5	0.1	177	-1	-1	2560	
1.72123	0	0	0	0	0	0	0	0	0	0	0	0	-3.78434	-0.0050196	0.205353	0.0268504	0.165975	-0.252817	0	0	0	-0.158301	0.0753982	0.0349902	-760	760	-500	-0	0	-10	0	0	0	0.5	0.1	177	-1	-1	2560	
1.73111	0	0	0	0	0	0	0	0	0	0	0	0	-3.78434	-0.0050196	0.205353	0.0268504	0.165975	-0.252817	0	0	0	-0.163014	0.0787143	0.0349902	-760	760	-500	-0	0	-10	0	0	0	0.5	0.1	177	-1	-1	2560	
1.74112	0	0	0	0	0	0	0	0	0	0	0	0	-3.78434	-0.0050196	0.205353	0.0268504	0.165975	-0.252817	0	0	0	-0.168948	0.0827286	0.0349902	-760	760	-500	-0	0	-10	0	0	0	0.5	0.1	177	-1	-1	2560	
1.74547	0	0	0	0	0	0	0	0	0	0	0	0	-3.77375	0.00328642	0.205353	0.154097	0.135096	0.542645	0	0	0	-0.168948	0.0827286	0.0320867	-760	760	-500	-0	0	-10	0	0	0	0.5	0.1	177	-1	-1	2560	
1.7511	0	0	0	0	0	0	0	0	0	0	0	0	-3.77375	0.00328642	0.205353	0.154097	0.135096	0.542645	0	0	0	-0.171566	0.0844739	0.0320867	-760	760	-500	-0	0	-10	0	0	0	0.5	0.1	177	-1	-1	2560	
1.7611	0	0	0	0	0	0	0	0	0	0	0	0	-3.77375	0.00328642	0.205353	0.154097	0.135096	0.542645	0	0	0	-0.177151	0.0879646	0.0320867	-760	760	-500	-0	0	-10	0	0	0	0.5	0.1	177	-1	-1	2560	
1.77116	0	0	0	0	0	0	0	0	0	0	0	0	-3.77375	0.00328642	0.205353	0.154097	0.135096	0.542645	0	0	0	-0.182212	0.0909317	0.0320867	-760	760	-500	-0	0	-10	0	0	0	0.5	0.1	177	-1	-1	2560	
1.77225	0	0	0	0	0	0	0	0	0	0	0	0	-3.77232	0.00909867	0.224325	0.162153	0.264275	0.527905	0	0	0	-0.182212	0.0909317	0.0303647	-760	760	-500	-0	0	-10	0	0	0	0.5	0.1	177	-1	-1	2560	
1.78112	0	0	0	0	0	0	0	0	0	0	0	0	-3.77232	0.00909867	0.224325	0.162153	0.264275	0.527905	0	0	0	-0.188496	0.0942478	0.0303647	-760	760	-500	-0	0	-10	0	0	0	0.5	0.1	177	-1	-1	2560	
1.79116	0	0	0	0	0	0	0	0	0	0	0	0	-3.77232	0.00909867	0.224325	0.162153	0.264275	0.527905	0	0	0	-0.194255	0.0972148	0.0303647	-760	760	-500	-0	0	-10	0	0	0	0.5	0.1	177	-1	-1	2560	
1.80119	0	0	0	0	0	0	0	0	0	0	0	0	-3.77232	0.00909867	0.224325	0.162153	0.264275	0.527905	0	0	0	-0.197222	0.0986111	0.0303647	-760	760	-500	-0	0	-10	0	0	0	0.5	0.1	177	-1	-1	2560	
1.80436	0	0	0	0	0	0	0	0	0	0	0	0	-3.77232	0.00638324	0.224325	-0.0184962	-0.102012	-0.166038	0	0	0	-0.197222	0.0986111	0.0318243	-760	760	-500	-0	0	-10	0	0	0	0.5	0.1	177	-1	-1	2560	
1.81113	0	0	0	0	0	0	0	0	0	0	0	0	-3.77232	0.00638324	0.224325	-0.0184962	-0.102012	-0.166038	0	0	0	-0.204204	0.101753	0.0318243	-760	760	-500	-0	0	-10	0	0	0	0.5	0.1	177	-1	-1	2560	
1.8212	0	0	0	0	0	0	0	0	0	0	0	0	-3.77232	0.00638324	0.224325	-0.0184962	-0.102012	-0.166038	0	0	0	-0.210836	0.104371	0.0318243	-760	760	-500	-0	0	-10	0	0	0	0.5	0.1	177	-1	-1	2560	
1.83113	0	0	0	0	0	0	0	0	0	0	0	0	-3.77232	0.00638324	0.224325	-0.0184962	-0.102012	-0.166038	0	0	0	-0.213454	0.105418	0.0318243	-760	760	-500	-0	0	-10	0	0	0	0.5	0.1	177	-1	-1	2560	
1.84052	0	0	0	0	0	0	0	0	0	0	0	0	-3.77232	0.00909867	0.177107	-0.0122691	0.196474	-0.198694	0	0	0	-0.213454	0.105418	0.0303647	-760	760	-500	-0	0	-10	0	0	0	0.5	0.1	177	-1	-1	2560	
1.84113	0	0	0	0	0	0	0	0	0	0	0	0	-3.77232	0.00909867	0.177107	-0.0122691	0.196474	-0.198694	0	0	0	-0.219911	0.107338	0.0303647	-760	760	-500	-0	0	-10	0	0	0	0.5	0.1	177	-1	-1	2560	
1.85113	0	0	0	0	0	0	0	0	0	0	0	0	-3.77232	0.00909867	0.177107	-0.0122691	0.196474	-0.198694	0	0	0	-0.225671	0.108734	0.0303647	-760	760	-500	-0	0	-10	0	0	0	0.5	0.1	177	-1	-1	2560	
1.86109	0	0	0	0	0	0	0	0	0	0	0	0	-3.77232	0.00909867	0.177107	-0.0122691	0.196474	-0.198694	0	0	0	-0.231954	0.109956	0.0303647	-760	760	-500	-0	0	-10	0	0	0	0.5	0.1	177	-1	-1	2560	
1.87112	0	0	0	0	0	0	0	0	0	0	0	0	-3.77232	0.00909867	0.177107	-0.0122691	0.196474	-0.198694	0	0	0	-0.234223	0.110479	0.0303647	-760	760	-500	-0	0	-10	0	0	0	0.5	0.1	177	-1	-1	2560	
1.87212	0	0	0	0	0	0	0	0	0	0	0	0	-3.78061	0.00638324	0.177107	-0.159953	-0.0321463	0.406272	0	0	0	-0.234223	0.110479	0.0318243	-760	760	-500	-0	0	-10	0	0	0	0.5	0.1	177	-1	-1	2560	
1.88109	0	0	0	0	0	0	0	0	0	0	0	0	-3.78061	0.00638324	0.177107	-0.159953	-0.0321463	0.406272	0	0	0	-0.239983	0.111003	0.0318243	-760	760	-500	-0	0	-10	0	0	0	0.5	0.1	177	-1	-1	2560	
1.89112	0	0	0	0	0	0	0	0	0	0	0	0	-3.78061	0.00638324	0.177107	-0.159953	-0.0321463	0.406272	0	0	0	-0.24487	0.111177	0.0318243	-760	760	-500	-0	0	-10	0	0	0	0.5	0.1	177	-1	-1	2560	
1.90114	0	0	0	0	0	0	0	0	0	0	0	0	-3.78061	0.00638324	0.177107	-0.159953	-0.0321463	0.406272	0	0	0	-0.249757	0.110828	0.0318243	-760	760	-500	-0	0	-10	0	0	0	0.5	0.1	177	-1	-1	2560	
1.90576	0	0	0	0	0	0	0	0	0	0	0	0	-3.78917	-0.0830266	0.199213	-0.1329	0.166809	0.43346	0	0	0	-0.249757	0.110828	0.0547968	-760	760	-500	-0	0	-10	0	0	0	0.5	0.1	177	-1	-1	2560	
1.91112	0	0	0	0	0	0	0	0	0	0	0	0	-3.78917	-0.0830266	0.199213	-0.1329	0.166809	0.43346	0	0	0	-0.252026	0.110305	0.0547968	-760	760	-500	-0	0	-10	0	0	0	0.5	0.1	177	-1	-1	2560	
1.92111	0	0	0	0	0	0	0	0	0	0	0	0	-3.78917	-0.0830266	0.199213	-0.1329	0.166809	0.43346	0	0	0	-0.256214	0.108909	0.0547968	-760	760	-500	-0	0	-10	0	0	0	0.5	0.1	177	-1	-1	2560	
1.93117	0	0	0	0	0	0	0	0	0	0	0	0	-3.78917	-0.0830266	0.199213	-0.1329	0.166809	0.43346	0	0	0	-0.260578	0.10664	0.0547968	-760	760	-500	-0	0	-10	0	0	0	0.5	0.1	177	-1	-1	2560	
1.93354	0	0	0	0	0	0	0	0	0	0	0	0	-3.79268	-0.0830266	0.21275	0.0085488	0.153557	0.400173	0	0	0	-0.260578	0.10664	0.0547968	-760	760	-500	-0	0	-10	0	0	0	0.5	0.1	177	-1	-1	2560	
1.94113	0	0	0	0	0	0	0	0	0	0	0	0	-3.79268	-0.0830266	0.21275	0.0085488	0.153557	0.400173	0	0	0	-0.264592	0.103847	0.0547968	-760	760	-500	-0	0	-10	0	0	0	0.5	0.1	177	-1	-1	2560	
1.95128	0	0	0	0	0	0	0	0	0	0	0	0	-3.79268	-0.0830266	0.21275	0.0085488	0.153557	0.400173	0	0	0	-0.266861	0.102276	0.0547968	-760	760	-500	-0	0	-10	0	0	0	0.5	0.1	177	-1	-1	2560	
1.96113	0	0	0	0	0	0	0	0	0	0	0	0	-3.79268	-0.0830266	0.21275	0.0085488	0.153557	0.400173	0	0	0	-0.270701	0.0987856	0.0547968	-760	760	-500	-0	0	-10	0	0	0	0.5	0.1	177	-1	-1	2560	
1.97112	0	0	0	0	0	0	0	0	0	0	0	0	-3.79268	-0.0830266	0.21275	0.0085488	0.153557	0.400173	0	0	0	-0.275064	0.0940732	0.0547968	-760	760	-500	-0	0	-10	0	0	0	0.5	0.1	177	-1	-1	2560	
1.97149	0	0	0	0	0	0	0	0	0	0	0	0	-3.79268	-0.0830266	0.213586	0.0356088	0.137997	0.316118	0	0	0	-0.275064	0.0940732	0.0547968	-760	760	-500	-0	0	-10	0	0	0	0.5	0.1	177	-1	-1	2560	
1.98112	0	0	0	0	0	0	0	0	0	0	0	0	-3.79268	-0.0830266	0.213586	0.0356088	0.137997	0.316118	0	0	0	-0.279427	0.0891863	0.0547968	-760	760	-500	-0	0	-10	0	0	0	0.5	0.1	177	-1	-1	2560	
1.99121	0	0	0	0	0	0	0	0	0	0	0	0	-3.79268	-0.0830266	0.213586	0.0356088	0.137997	0.316118	0	0	0	-0.281871	0.0863938	0.0547968	-760	760	-500	-0	0	-10	0	0	0	0.5	0.1	177	-1	-1	2560	
2.0011	0	0	0	0	0	0	0	0	0	0	0	0	-3.79268	-0.0830266	0.213586	0.0356088	0.137997	0.316118	0	0	0	-0.286758	0.0804597	0.0547968	-760	760	-500	-0	0	-10	0	0	0	0.5	0.1	177	-1	-1	2560	
2.00487	0	0	0	0	0	0	0	0	0	0	0	0	-3.78812	-0.103326	0.225924	0.0112695	-0.0930398	0.12796	0	0	0	-0.286758	0.0804597	0.0608368	-760	760	-500	-0	0	-10	0	0	0	0.5	0.1	177	-1	-1	2560	
2.01114	0	0	0	0	0	0	0	0	0	0	0	0	-3.78812	-0.103326	0.225924	0.0112695	-0.0930398	0.12796	0	0	0	-0.292692	0.0734784	0.0608368	-760	760	-500	-0	0	-10	0	0	0	0.5	0.1	177	-1	-1	2560	
2.02109	0	0	0	0	0	0	0	0	0	0	0	0	-3.78812	-0.103326	0.225924	0.0112695	-0.0930398	0.12796	0	0	0	-0.298102	0.0663225	0.0608368	-760	760	-500	-0	0	-10	0	0	0	0.5	0.1	177	-1	-1	2560	
2.03112	0	0	0	0	0	0	0	0	0	0	0	0	-3.78812	-0.103326	0.225924	0.0112695	-0.0930398	0.12796	0	0	0	-0.301244	0.0623083	0.0608368	-760	760	-500	-0	0	-10	0	0	0	0.5	0.1	177	-1	-1	2560	
2.03644	0	0	0	0	0	0	0	0	0	0	0	0	-3.78756	-0.104941	0.229875	0.108644	-0.103353	0.0968016	0	0	0	-0.301244	0.0623083	0.0615195	-760	760	-500	-0	0	-10	0	0	0	0.5	0.1	177	-1	-1	2560	
2.04116	0	0	0	0	0	0	0	0	0	0	0	0	-3.78756	-0.104941	0.229875	0.108644	-0.103353	0.0968016	0	0	0	-0.307178	0.0539307	0.0615195	-760	760	-500	-0	0	-10	0	0	0	0.5	0.1	177	-1	-1	2560	
2.05112	0	0	0	0	0	0	0	0	0	0	0	0	-3.78756	-0.104941	0.229875	0.108644	-0.103353	0.0968016	0	0	0	-0.312414	0.0459022	0.0615195	-760	760	-500	-0	0	-10	0	0	0	0.5	0.1	177	-1	-1	2560	
2.06113	0	0	0	0	0	0	0	0	0	0	0	0	-3.78756	-0.104941	0.229875	0.108644	-0.103353	0.0968016	0	0	0	-0.318174	0.0366519	0.0615195	-760	760	-500	-0	0	-10	0	0	0	0.5	0.1	177	-1	-1	2560	
2.06671	0	0	0	0	0	0	0	0	0	0	0	0	-3.78548	-0.104941	0.231912	0.116878	0.0088852	0.0858437	0	0	0	-0.318174	0.0366519	0.0615195	-760	760	-500	-0	0	-10	0	0	0	0.5	0.1	177	-1	-1	2560	
2.07114	0	0	0	0	0	0	0	0	0	0	0	0	-3.78548	-0.104941	0.231912	0.116878	0.0088852	0.0858437	0	0	0	-0.320442	0.0326377	0.0615195	-760	760	-500	-0	0	-10	0	0	0	0.5	0.1	177	-1	-1	2560	
2.08119	0	0	0	0	0	0	0	0	0	0	0	0	-3.78548	-0.104941	0.231912	0.116878	0.0088852	0.0858437	0	0	0	-0.326377	0.0221657	0.0615195	-760	760	-500	-0	0	-10	0	0	0	0.5	0.1	177	-1	-1	2560	
2.09116	0	0	0	0	0	0	0	0	0	0	0	0	-3.78548	-0.104941	0.231912	0.116878	0.0088852	0.0858437	0	0	0	-0.331613	0.0120428	0.0615195	-760	760	-500	-0	0	-10	0	0	0	0.5	0.1	177	-1	-1	2560	
2.09924	0	0	0	0	0	0	0	0	0	0	0	0	-3.78548	-0.104611	0.24565	0.230063	0.0586669	0.400167	0	0	0	-0.331613	0.0120428	0.061345	-760	760	-500	-0	0	-10	0	0	0	0.5	0.1	177	-1	-1	2560	
