time 	e1	e2	ctrlpitch	ctrlroll	ctrlthrust	ctrlyaw	edx	edy	edz	x	y	z	dx	dy	dz	dxd	dyd	dzd	dxNED	dyNED	dzNED	pitch	roll	yaw	kpvx	kpvy	kpvz	kivx	kivy	kivz	kdvx	kdvy	kdvz	ktg	veld	gravity																								
8,27193	-0,046693	-0,100876	4	-23	2320	50	-0,00462818	-0,0264991	0,163527	-3,88769	0,046693	0,100876	0,00462818	0,0264991	-0,163527	0	0	0	0,00626641	0,0300084	-0,162864	-0,00244346	0,0230383	-0,03364	-900	900	-850	-14	14	-5	0	0	0	0,2	0,2	2460																								
8,27347	-0,046693	-0,0980617	17	-24	2320	50	-0,0197589	-0,0269427	0,163577	-3,88769	0,046693	0,0980617	0,0197589	0,0269427	-0,163577	0	0	0	0,0211782	0,0300084	-0,162864	-0,00244346	0,0230383	-0,03364	-900	900	-850	-14	14	-5	0	0	0	0,2	0,2	2460																								
8,28195	-0,046693	-0,0980617	17	-24	2320	50	-0,0197589	-0,0269427	0,163577	-3,88769	0,046693	0,0980617	0,0197589	0,0269427	-0,163577	0	0	0	0,0211782	0,0300084	-0,162864	-0,00174533	0,0230383	-0,03364	-900	900	-850	-14	14	-5	0	0	0	0,2	0,2	2460																								
8,29205	-0,046693	-0,0980617	17	-24	2320	50	-0,0197589	-0,0269427	0,163577	-3,88769	0,046693	0,0980617	0,0197589	0,0269427	-0,163577	0	0	0	0,0211782	0,0300084	-0,162864	-0,000698132	0,0230383	-0,03364	-900	900	-850	-14	14	-5	0	0	0	0,2	0,2	2460																								
8,30196	-0,046693	-0,0980617	17	-24	2320	50	-0,0197589	-0,0269427	0,163577	-3,88769	0,046693	0,0980617	0,0197589	0,0269427	-0,163577	0	0	0	0,0211782	0,0300084	-0,162864	0	0,0232129	-0,03364	-900	900	-850	-14	14	-5	0	0	0	0,2	0,2	2460																								
8,31194	-0,046693	-0,0980617	17	-24	2320	50	-0,0197589	-0,0269427	0,163577	-3,88769	0,046693	0,0980617	0,0197589	0,0269427	-0,163577	0	0	0	0,0211782	0,0300084	-0,162864	0,000523599	0,0232129	-0,03364	-900	900	-850	-14	14	-5	0	0	0	0,2	0,2	2460																								
8,31485	-0,0426513	-0,0877041	29	26	2325	50	-0,0329755	0,204849	0,158135	-3,88685	0,0426513	0,0877041	0,0329755	-0,204849	-0,158135	0	0	0	0,0261288	-0,202113	-0,162864	0,000523599	0,0232129	-0,0335325	-900	900	-850	-14	14	-5	0	0	0	0,2	0,2	2460																								
8,32191	-0,0426513	-0,0877041	29	76	2325	50	-0,0329755	0,204849	0,158135	-3,88685	0,0426513	0,0877041	0,0329755	-0,204849	-0,158135	0	0	0	0,0261288	-0,202113	-0,162864	0,00122173	0,0232129	-0,0335325	-900	900	-850	-14	14	-5	0	0	0	0,2	0,2	2460																								
8,33192	-0,0426513	-0,0877041	29	126	2325	50	-0,0329755	0,204849	0,158135	-3,88685	0,0426513	0,0877041	0,0329755	-0,204849	-0,158135	0	0	0	0,0261288	-0,202113	-0,162864	0,00226893	0,0232129	-0,0335325	-900	900	-850	-14	14	-5	0	0	0	0,2	0,2	2460																								
8,33935	-0,027251	-0,082815	35	176	2275	44	-0,0388745	0,210237	0,392546	-3,88577	0,027251	0,082815	0,0388745	-0,210237	-0,392546	0	0	0	0,031953	-0,202113	-0,397407	0,00226893	0,0232129	-0,02986	-900	900	-850	-14	14	-5	0	0	0	0,2	0,2	2460																								
8,34197	-0,027251	-0,082815	35	189	2225	44	-0,0388745	0,210237	0,392546	-3,88577	0,027251	0,082815	0,0388745	-0,210237	-0,392546	0	0	0	0,031953	-0,202113	-0,397407	0,00349066	0,0228638	-0,02986	-900	900	-850	-14	14	-5	0	0	0	0,2	0,2	2460																								
8,35197	-0,027251	-0,082815	35	189	2175	44	-0,0388745	0,210237	0,392546	-3,88577	0,027251	0,082815	0,0388745	-0,210237	-0,392546	0	0	0	0,031953	-0,202113	-0,397407	0,00418879	0,0226893	-0,02986	-900	900	-850	-14	14	-5	0	0	0	0,2	0,2	2460																								
8,36191	-0,027251	-0,082815	35	189	2126	44	-0,0388745	0,210237	0,392546	-3,88577	0,027251	0,082815	0,0388745	-0,210237	-0,392546	0	0	0	0,031953	-0,202113	-0,397407	0,00541052	0,0223402	-0,02986	-900	900	-850	-14	14	-5	0	0	0	0,2	0,2	2460																								
8,37194	-0,027251	-0,082815	35	189	2126	44	-0,0388745	0,210237	0,392546	-3,88577	0,027251	0,082815	0,0388745	-0,210237	-0,392546	0	0	0	0,031953	-0,202113	-0,397407	0,00663225	0,0216421	-0,02986	-900	900	-850	-14	14	-5	0	0	0	0,2	0,2	2460																								
8,37704	-0,0265814	-0,070114	71	144	2176	44	-0,07961	0,160338	0,114189	-3,88349	0,0265814	0,070114	0,07961	-0,160338	-0,114189	0	0	0	0,0741598	-0,160076	-0,118157	0,00663225	0,0216421	-0,0293671	-900	900	-850	-14	14	-5	0	0	0	0,2	0,2	2460																								
8,3819	-0,0265814	-0,070114	71	144	2226	44	-0,07961	0,160338	0,114189	-3,88349	0,0265814	0,070114	0,07961	-0,160338	-0,114189	0	0	0	0,0741598	-0,160076	-0,118157	0,00785398	0,0211185	-0,0293671	-900	900	-850	-14	14	-5	0	0	0	0,2	0,2	2460																								
8,39203	-0,0265814	-0,070114	71	144	2276	44	-0,07961	0,160338	0,114189	-3,88349	0,0265814	0,070114	0,07961	-0,160338	-0,114189	0	0	0	0,0741598	-0,160076	-0,118157	0,00855211	0,020944	-0,0293671	-900	900	-850	-14	14	-5	0	0	0	0,2	0,2	2460																								
8,40196	-0,0265814	-0,070114	71	144	2326	44	-0,07961	0,160338	0,114189	-3,88349	0,0265814	0,070114	0,07961	-0,160338	-0,114189	0	0	0	0,0741598	-0,160076	-0,118157	0,00942478	0,0207694	-0,0293671	-900	900	-850	-14	14	-5	0	0	0	0,2	0,2	2460																								
8,40648	-0,0212172	-0,0675524	71	143	2376	41	-0,0794558	0,159758	0,0859923	-3,88112	0,0212172	0,0675524	0,0794558	-0,159758	-0,0859923	0	0	0	0,0741598	-0,160076	-0,0900365	0,00942478	0,0207694	-0,0279901	-900	900	-850	-14	14	-5	0	0	0	0,2	0,2	2460																								
8,41199	-0,0212172	-0,0675524	71	143	2386	41	-0,0794558	0,159758	0,0859923	-3,88112	0,0212172	0,0675524	0,0794558	-0,159758	-0,0859923	0	0	0	0,0741598	-0,160076	-0,0900365	0,0102974	0,0216421	-0,0279901	-900	900	-850	-14	14	-5	0	0	0	0,2	0,2	2460																								
8,42203	-0,0212172	-0,0675524	71	143	2386	41	-0,0794558	0,159758	0,0859923	-3,88112	0,0212172	0,0675524	0,0794558	-0,159758	-0,0859923	0	0	0	0,0741598	-0,160076	-0,0900365	0,0113446	0,0230383	-0,0279901	-900	900	-850	-14	14	-5	0	0	0	0,2	0,2	2460																								
8,43194	-0,0212172	-0,0675524	71	143	2386	41	-0,0794558	0,159758	0,0859923	-3,88112	0,0212172	0,0675524	0,0794558	-0,159758	-0,0859923	0	0	0	0,0741598	-0,160076	-0,0900365	0,0116937	0,0235619	-0,0279901	-900	900	-850	-14	14	-5	0	0	0	0,2	0,2	2460																								
8,44192	-0,0212172	-0,0675524	71	144	2386	41	-0,0794558	0,159758	0,0859923	-3,88112	0,0212172	0,0675524	0,0794558	-0,159758	-0,0859923	0	0	0	0,0741598	-0,160076	-0,0900365	0,0127409	0,0247837	-0,0279901	-900	900	-850	-14	14	-5	0	0	0	0,2	0,2	2460																								
8,44738	-0,0212172	-0,070114	21	143	2436	41	0,0107487	0,158685	-0,0717822	-3,88112	0,0212172	0,070114	-0,0107487	-0,158685	0,0717822	0	0	0	-0,0143692	-0,160076	0,0679592	0,0127409	0,0247837	-0,0279901	-900	900	-850	-14	14	-5	0	0	0	0,2	0,2	2460																								
8,45191	-0,0212172	-0,070114	-9	143	2486	41	0,0107487	0,158685	-0,0717822	-3,88112	0,0212172	0,070114	-0,0107487	-0,158685	0,0717822	0	0	0	-0,0143692	-0,160076	0,0679592	0,0137881	0,0254818	-0,0279901	-900	900	-850	-14	14	-5	0	0	0	0,2	0,2	2460																								
8,46195	-0,0212172	-0,070114	-9	143	2520	41	0,0107487	0,158685	-0,0717822	-3,88112	0,0212172	0,070114	-0,0107487	-0,158685	0,0717822	0	0	0	-0,0143692	-0,160076	0,0679592	0,0144862	0,0258309	-0,0279901	-900	900	-850	-14	14	-5	0	0	0	0,2	0,2	2460																								
8,47191	-0,0212172	-0,070114	-9	143	2520	41	0,0107487	0,158685	-0,0717822	-3,88112	0,0212172	0,070114	-0,0107487	-0,158685	0,0717822	0	0	0	-0,0143692	-0,160076	0,0679592	0,0151844	0,0261799	-0,0279901	-900	900	-850	-14	14	-5	0	0	0	0,2	0,2	2460																								
8,47407	-0,0258352	-0,0713516	-26	93	2470	43	0,0297566	8,56E-07	0,0905297	-3,88239	0,0258352	0,0713516	-0,0297566	-8,56E-07	-0,0905297	0	0	0	-0,0310445	0,00328078	-0,0900365	0,0151844	0,0261799	-0,0293309	-900	900	-850	-14	14	-5	0	0	0	0,2	0,2	2460																								
8,48197	-0,0258352	-0,0713516	-26	43	2420	43	0,0297566	8,56E-07	0,0905297	-3,88239	0,0258352	0,0713516	-0,0297566	-8,56E-07	-0,0905297	0	0	0	-0,0310445	0,00328078	-0,0900365	0,0158825	0,0267035	-0,0293309	-900	900	-850	-14	14	-5	0	0	0	0,2	0,2	2460																								
8,49195	-0,0258352	-0,0713516	-26	0	2382	43	0,0297566	8,56E-07	0,0905297	-3,88239	0,0258352	0,0713516	-0,0297566	-8,56E-07	-0,0905297	0	0	0	-0,0310445	0,00328078	-0,0900365	0,0162316	0,0272271	-0,0293309	-900	900	-850	-14	14	-5	0	0	0	0,2	0,2	2460																								
8,50194	-0,0258352	-0,0713516	-26	0	2382	43	0,0297566	8,56E-07	0,0905297	-3,88239	0,0258352	0,0713516	-0,0297566	-8,56E-07	-0,0905297	0	0	0	-0,0310445	0,00328078	-0,0900365	0,0165806	0,0277507	-0,0293309	-900	900	-850	-14	14	-5	0	0	0	0,2	0,2	2460																								
8,50725	-0,0258352	-0,0713516	-26	0	2381	43	0,0296031	0,000189611	0,0922067	-3,8835	0,0258352	0,0713516	-0,0296031	-0,000189611	-0,0922067	0	0	0	-0,0310445	0,00328078	-0,0916729	0,0165806	0,0277507	-0,0293309	-900	900	-850	-14	14	-5	0	0	0	0,2	0,2	2460																								
8,51196	-0,0258352	-0,0713516	-26	0	2381	43	0,0296031	0,000189611	0,0922067	-3,8835	0,0258352	0,0713516	-0,0296031	-0,000189611	-0,0922067	0	0	0	-0,0310445	0,00328078	-0,0916729	0,0169297	0,0286234	-0,0293309	-900	900	-850	-14	14	-5	0	0	0	0,2	0,2	2460																								
8,52202	-0,0258352	-0,0713516	-26	0	2381	43	0,0296031	0,000189611	0,0922067	-3,8835	0,0258352	0,0713516	-0,0296031	-0,000189611	-0,0922067	0	0	0	-0,0310445	0,00328078	-0,0916729	0,0171042	0,0298451	-0,0293309	-900	900	-850	-14	14	-5	0	0	0	0,2	0,2	2460																								
8,53193	-0,0258352	-0,0713516	-26	0	2381	43	0,0296031	0,000189611	0,0922067	-3,8835	0,0258352	0,0713516	-0,0296031	-0,000189611	-0,0922067	0	0	0	-0,0310445	0,00328078	-0,0916729	0,0169297	0,0307178	-0,0293309	-900	900	-850	-14	14	-5	0	0	0	0,2	0,2	2460																								
8,54195	-0,0258352	-0,0713516	-26	0	2381	43	0,0296031	0,000189611	0,0922067	-3,8835	0,0258352	0,0713516	-0,0296031	-0,000189611	-0,0922067	0	0	0	-0,0310445	0,00328078	-0,0916729	0,0165806	0,0310669	-0,0293309	-900	900	-850	-14	14	-5	0	0	0	0,2	0,2	2460																								
8,54413	-0,013249	-0,0643191	-15	50	2331	39	0,0168324	0,117225	0,208697	-3,88354	0,013249	0,0643191	-0,0168324	-0,117225	-0,208697	0	0	0	-0,0232933	-0,110104	-0,211929	0,0165806	0,0310669	-0,0266693	-900	900	-850	-14	14	-5	0	0	0	0,2	0,2	2460																								
8,55193	-0,013249	-0,0643191	-15	100	2282	39	0,0168324	0,117225	0,208697	-3,88354	0,013249	0,0643191	-0,0168324	-0,117225	-0,208697	0	0	0	-0,0232933	-0,110104	-0,211929	0,0155334	0,0315905	-0,0266693	-900	900	-850	-14	14	-5	0	0	0	0,2	0,2	2460																								
8,56191	-0,013249	-0,0643191	-15	105	2282	39	0,0168324	0,117225	0,208697	-3,88354	0,013249	0,0643191	-0,0168324	-0,117225	-0,208697	0	0	0	-0,0232933	-0,110104	-0,211929	0,0143117	0,031765	-0,0266693	-900	900	-850	-14	14	-5	0	0	0	0,2	0,2	2460																								
8,57193	-0,013249	-0,0643191	-15	105	2282	39	0,0168324	0,117225	0,208697	-3,88354	0,013249	0,0643191	-0,0168324	-0,117225	-0,208697	0	0	0	-0,0232933	-0,110104	-0,211929	0,0118682	0,0321141	-0,0266693	-900	900	-850	-14	14	-5	0	0	0	0,2	0,2	2460																								
8,57213	-0,013249	-0,0552646	-12	105	2282	39	0,0136269	0,117327	0,208446	-3,88436	0,013249	0,0552646	-0,0136269	-0,117327	-0,208446	0	0	0	-0,019086	-0,110104	-0,211929	0,0118682	0,0321141	-0,0266693	-900	900	-850	-14	14	-5	0	0	0	0,2	0,2	2460																								
8,58189	-0,013249	-0,0552646	-12	105	2282	39	0,0136269	0,117327	0,208446	-3,88436	0,013249	0,0552646	-0,0136269	-0,117327	-0,208446	0	0	0	-0,019086	-0,110104	-0,211929	0,0106465	0,0321141	-0,0266693	-900	900	-850	-14	14	-5	0	0	0	0,2	0,2	2460																								
8,59203	-0,013249	-0,0552646	-12	105	2282	39	0,0136269	0,117327	0,208446	-3,88436	0,013249	0,0552646	-0,0136269	-0,117327	-0,208446	0	0	0	-0,019086	-0,110104	-0,211929	0,00907571	0,0321141	-0,0266693	-900	900	-850	-14	14	-5	0	0	0	0,2	0,2	2460																								
8,60191	-0,013249	-0,0552646	-12	105	2282	39	0,0136269	0,117327	0,208446	-3,88436	0,013249	0,0552646	-0,0136269	-0,117327	-0,208446	0	0	0	-0,019086	-0,110104	-0,211929	0,00785398	0,0326377	-0,0266693	-900	900	-850	-14	14	-5	0	0	0	0,2	0,2	2460																								
8,61009	-0,0185931	-0,0517279	-13	103	2332	45	0,0147652	0,114691	0,122616	-3,88489	0,0185931	0,0517279	-0,0147652	-0,114691	-0,122616	0	0	0	-0,019086	-0,110104	-0,126173	0,00785398	0,0326377	-0,0301642	-900	900	-850	-14	14	-5	0	0	0	0,2	0,2	2460																								
8,61198	-0,0185931	-0,0517279	-13	103	2355	45	0,0147652	0,114691	0,122616	-3,88489	0,0185931	0,0517279	-0,0147652	-0,114691	-0,122616	0	0	0	-0,019086	-0,110104	-0,126173	0,00698132	0,0329867	-0,0301642	-900	900	-850	-14	14	-5	0	0	0	0,2	0,2	2460																								
8,62192	-0,0185931	-0,0517279	-13	103	2355	45	0,0147652	0,114691	0,122616	-3,88489	0,0185931	0,0517279	-0,0147652	-0,114691	-0,122616	0	0	0	-0,019086	-0,110104	-0,126173	0,00663225	0,0331613	-0,0301642	-900	900	-850	-14	14	-5	0	0	0	0,2	0,2	2460																								
8,63192	-0,0185931	-0,0517279	-13	103	2355	45	0,0147652	0,114691	0,122616	-3,88489	0,0185931	0,0517279	-0,0147652	-0,114691	-0,122616	0	0	0	-0,019086	-0,110104	-0,126173	0,00645772	0,0338594	-0,0301642	-900	900	-850	-14	14	-5	0	0	0	0,2	0,2	2460																								
8,63733	-0,0185931	-0,0485316	0	53	2353	45	-0,000966537	0,0471321	0,124645	-3,88489	0,0185931	0,0485316	0,000966537	-0,0471321	-0,124645	0	0	0	-0,00115177	-0,0428703	-0,126173	0,00645772	0,0338594	-0,0303985	-900	900	-850	-14	14	-5	0	0	0	0,2	0,2	2460																								
8,64196	-0,0185931	-0,0485316	0	42	2353	45	-0,000966537	0,0471321	0,124645	-3,88489	0,0185931	0,0485316	0,000966537	-0,0471321	-0,124645	0	0	0	-0,00115177	-0,0428703	-0,126173	0,00628319	0,0349066	-0,0303985	-900	900	-850	-14	14	-5	0	0	0	0,2	0,2	2460																								
8,65206	-0,0185931	-0,0485316	0	42	2353	45	-0,000966537	0,0471321	0,124645	-3,88489	0,0185931	0,0485316	0,000966537	-0,0471321	-0,124645	0	0	0	-0,00115177	-0,0428703	-0,126173	0,00645772	0,0356047	-0,0303985	-900	900	-850	-14	14	-5	0	0	0	0,2	0,2	2460																								
8,66192	-0,0185931	-0,0485316	0	42	2353	45	-0,000966537	0,0471321	0,124645	-3,88489	0,0185931	0,0485316	0,000966537	-0,0471321	-0,124645	0	0	0	-0,00115177	-0,0428703	-0,126173	0,00645772	0,0361283	-0,0303985	-900	900	-850	-14	14	-5	0	0	0	0,2	0,2	2460																								
8,67197	-0,0185931	-0,0485316	0	42	2353	45	-0,000966537	0,0471321	0,124645	-3,88489	0,0185931	0,0485316	0,000966537	-0,0471321	-0,124645	0	0	0	-0,00115177	-0,0428703	-0,126173	0,00663225	0,0368264	-0,0303985	-900	900	-850	-14	14	-5	0	0	0	0,2	0,2	2460																								
8,67734	-0,0185931	-0,0240634	7	41	2389	46	-0,00771543	0,0457416	0,082562	-3,88478	0,0185931	0,0240634	0,00771543	-0,0457416	-0,082562	0	0	0	0,00584469	-0,0428703	-0,0842395	0,00663225	0,0368264	-0,0306777	-900	900	-850	-14	14	-5	0	0	0	0,2	0,2	2460																								
8,68191	-0,0185931	-0,0240634	7	41	2389	46	-0,00771543	0,0457416	0,082562	-3,88478	0,0185931	0,0240634	0,00771543	-0,0457416	-0,082562	0	0	0	0,00584469	-0,0428703	-0,0842395	0,00663225	0,0375246	-0,0306777	-900	900	-850	-14	14	-5	0	0	0	0,2	0,2	2460																								
8,69197	-0,0185931	-0,0240634	7	41	2389	46	-0,00771543	0,0457416	0,082562	-3,88478	0,0185931	0,0240634	0,00771543	-0,0457416	-0,082562	0	0	0	0,00584469	-0,0428703	-0,0842395	0,00663225	0,0383972	-0,0306777	-900	900	-850	-14	14	-5	0	0	0	0,2	0,2	2460																								
8,70192	-0,0185931	-0,0240634	7	41	2389	46	-0,00771543	0,0457416	0,082562	-3,88478	0,0185931	0,0240634	0,00771543	-0,0457416	-0,082562	0	0	0	0,00584469	-0,0428703	-0,0842395	0,00645772	0,0385718	-0,0306777	-900	900	-850	-14	14	-5	0	0	0	0,2	0,2	2460																								
8,70283	-0,0213297	-0,0240634	2	-9	2439	48	-0,00255173	-0,0983512	-0,0129637	-3,88399	0,0213297	0,0240634	0,00255173	0,0983512	0,0129637	0	0	0	0,00584469	0,0976395	0,0167299	0,00645772	0,0385718	-0,0325927	-900	900	-850	-14	14	-5	0	0	0	0,2	0,2	2460																								
8,71191	-0,0213297	-0,0240634	2	-59	2470	48	-0,00255173	-0,0983512	-0,0129637	-3,88399	0,0213297	0,0240634	0,00255173	0,0983512	0,0129637	0	0	0	0,00584469	0,0976395	0,0167299	0,00610865	0,0390954	-0,0325927	-900	900	-850	-14	14	-5	0	0	0	0,2	0,2	2460																								
8,72196	-0,0213297	-0,0240634	2	-88	2470	48	-0,00255173	-0,0983512	-0,0129637	-3,88399	0,0213297	0,0240634	0,00255173	0,0983512	0,0129637	0	0	0	0,00584469	0,0976395	0,0167299	0,00541052	0,039619	-0,0325927	-900	900	-850	-14	14	-5	0	0	0	0,2	0,2	2460																								
8,73192	-0,0213297	-0,0240634	2	-88	2470	48	-0,00255173	-0,0983512	-0,0129637	-3,88399	0,0213297	0,0240634	0,00255173	0,0983512	0,0129637	0	0	0	0,00584469	0,0976395	0,0167299	0,00506145	0,0394444	-0,0325927	-900	900	-850	-14	14	-5	0	0	0	0,2	0,2	2460																								
8,7411	-0,0342209	-0,0240634	0	-138	2456	55	0,000306785	-0,506023	0,00322855	-3,88373	0,0342209	0,0240634	-0,000306785	0,506023	-0,00322855	0	0	0	0,0184393	0,50542	0,0167299	0,00506145	0,0394444	-0,0369061	-900	900	-850	-14	14	-5	0	0	0	0,2	0,2	2460																								
8,74196	-0,0342209	-0,0240634	0	-188	2456	55	0,000306785	-0,506023	0,00322855	-3,88373	0,0342209	0,0240634	-0,000306785	0,506023	-0,00322855	0	0	0	0,0184393	0,50542	0,0167299	0,00401426	0,0394444	-0,0369061	-900	900	-850	-14	14	-5	0	0	0	0,2	0,2	2460																								
8,75191	-0,0342209	-0,0240634	0	-238	2456	55	0,000306785	-0,506023	0,00322855	-3,88373	0,0342209	0,0240634	-0,000306785	0,506023	-0,00322855	0	0	0	0,0184393	0,50542	0,0167299	0,00261799	0,039619	-0,0369061	-900	900	-850	-14	14	-5	0	0	0	0,2	0,2	2460																								
8,76192	-0,0342209	-0,0240634	0	-288	2456	55	0,000306785	-0,506023	0,00322855	-3,88373	0,0342209	0,0240634	-0,000306785	0,506023	-0,00322855	0	0	0	0,0184393	0,50542	0,0167299	0,0015708	0,0397935	-0,0369061	-900	900	-850	-14	14	-5	0	0	0	0,2	0,2	2460																								
8,76824	-0,0399233	-0,00369823	-28	-338	2506	62	0,0319812	-0,513348	-0,211228	-3,88399	0,0399233	0,00369823	-0,0319812	0,513348	0,211228	0	0	0	-0,0104289	0,50542	0,231533	0,0015708	0,0397935	-0,0419534	-900	900	-850	-14	14	-5	0	0	0	0,2	0,2	2460																								
8,77197	-0,0399233	-0,00369823	-28	-388	2556	62	0,0319812	-0,513348	-0,211228	-3,88399	0,0399233	0,00369823	-0,0319812	0,513348	0,211228	0	0	0	-0,0104289	0,50542	0,231533	0,0010472	0,0397935	-0,0419534	-900	900	-850	-14	14	-5	0	0	0	0,2	0,2	2460																								
8,78201	-0,0399233	-0,00369823	-28	-438	2606	62	0,0319812	-0,513348	-0,211228	-3,88399	0,0399233	0,00369823	-0,0319812	0,513348	0,211228	0	0	0	-0,0104289	0,50542	0,231533	0,000174533	0,0397935	-0,0419534	-900	900	-850	-14	14	-5	0	0	0	0,2	0,2	2460																								
8,79195	-0,0399233	-0,00369823	-28	-461	2639	62	0,0319812	-0,513348	-0,211228	-3,88399	0,0399233	0,00369823	-0,0319812	0,513348	0,211228	0	0	0	-0,0104289	0,50542	0,231533	-0,000698132	0,0397935	-0,0419534	-900	900	-850	-14	14	-5	0	0	0	0,2	0,2	2460																								
8,80195	-0,0399233	-0,00369823	-28	-462	2639	62	0,0319812	-0,513348	-0,211228	-3,88399	0,0399233	0,00369823	-0,0319812	0,513348	0,211228	0	0	0	-0,0104289	0,50542	0,231533	-0,00191986	0,0394444	-0,0419534	-900	900	-850	-14	14	-5	0	0	0	0,2	0,2	2460																								
8,80982	-0,0399233	0,00257956	21	-412	2589	63	-0,0239602	0,16908	0,1842	-3,88492	0,0399233	-0,00257956	0,0239602	-0,16908	-0,1842	0	0	0	0,0174986	-0,162565	-0,190678	-0,00191986	0,0394444	-0,0421079	-900	900	-850	-14	14	-5	0	0	0	0,2	0,2	2460																								
8,81191	-0,0399233	0,00257956	21	-362	2539	63	-0,0239602	0,16908	0,1842	-3,88492	0,0399233	-0,00257956	0,0239602	-0,16908	-0,1842	0	0	0	0,0174986	-0,162565	-0,190678	-0,00261799	0,0387463	-0,0421079	-900	900	-850	-14	14	-5	0	0	0	0,2	0,2	2460																								
8,82195	-0,0399233	0,00257956	21	-312	2489	63	-0,0239602	0,16908	0,1842	-3,88492	0,0399233	-0,00257956	0,0239602	-0,16908	-0,1842	0	0	0	0,0174986	-0,162565	-0,190678	-0,00401426	0,0364774	-0,0421079	-900	900	-850	-14	14	-5	0	0	0	0,2	0,2	2460																								
8,83192	-0,0399233	0,00257956	21	-262	2439	63	-0,0239602	0,16908	0,1842	-3,88492	0,0399233	-0,00257956	0,0239602	-0,16908	-0,1842	0	0	0	0,0174986	-0,162565	-0,190678	-0,00575959	0,0336849	-0,0421079	-900	900	-850	-14	14	-5	0	0	0	0,2	0,2	2460																								
8,83539	-0,0399233	0,00379195	-29	-212	2479	63	0,0592076	0,164521	-0,0231731	-3,88565	0,0399233	-0,00379195	-0,0592076	-0,164521	0,0231731	0	0	0	-0,06621	-0,162565	0,0172779	-0,00575959	0,0336849	-0,0421079	-900	900	-850	-14	14	-5	0	0	0	0,2	0,2	2460																								
8,84198	-0,0399233	0,00379195	-53	-162	2479	63	0,0592076	0,164521	-0,0231731	-3,88565	0,0399233	-0,00379195	-0,0592076	-0,164521	0,0231731	0	0	0	-0,06621	-0,162565	0,0172779	-0,00733038	0,0293215	-0,0421079	-900	900	-850	-14	14	-5	0	0	0	0,2	0,2	2460																								
8,85192	-0,0399233	0,00379195	-53	-112	2479	63	0,0592076	0,164521	-0,0231731	-3,88565	0,0399233	-0,00379195	-0,0592076	-0,164521	0,0231731	0	0	0	-0,06621	-0,162565	0,0172779	-0,00802851	0,0270526	-0,0421079	-900	900	-850	-14	14	-5	0	0	0	0,2	0,2	2460																								
8,8619	-0,0399233	0,00379195	-53	-62	2479	63	0,0592076	0,164521	-0,0231731	-3,88565	0,0399233	-0,00379195	-0,0592076	-0,164521	0,0231731	0	0	0	-0,06621	-0,162565	0,0172779	-0,0101229	0,0218166	-0,0421079	-900	900	-850	-14	14	-5	0	0	0	0,2	0,2	2460																								
8,87004	-0,0331605	0,00379195	-7	-12	2477	68	0,0086006	0,162715	-0,0209204	-3,88661	0,0331605	-0,00379195	-0,0086006	-0,162715	0,0209204	0	0	0	-0,0161812	-0,162565	0,0172779	-0,0101229	0,0218166	-0,0454657	-900	900	-850	-14	14	-5	0	0	0	0,2	0,2	2460																								
8,87192	-0,0331605	0,00379195	-7	38	2477	68	0,0086006	0,162715	-0,0209204	-3,88661	0,0331605	-0,00379195	-0,0086006	-0,162715	0,0209204	0	0	0	-0,0161812	-0,162565	0,0172779	-0,0116937	0,0176278	-0,0454657	-900	900	-850	-14	14	-5	0	0	0	0,2	0,2	2460																								
8,88191	-0,0331605	0,00379195	-7	88	2477	68	0,0086006	0,162715	-0,0209204	-3,88661	0,0331605	-0,00379195	-0,0086006	-0,162715	0,0209204	0	0	0	-0,0161812	-0,162565	0,0172779	-0,0136136	0,0122173	-0,0454657	-900	900	-850	-14	14	-5	0	0	0	0,2	0,2	2460																								
8,89194	-0,0331605	0,00379195	-7	138	2477	68	0,0086006	0,162715	-0,0209204	-3,88661	0,0331605	-0,00379195	-0,0086006	-0,162715	0,0209204	0	0	0	-0,0161812	-0,162565	0,0172779	-0,0143117	0,00994838	-0,0454657	-900	900	-850	-14	14	-5	0	0	0	0,2	0,2	2460																								
8,90059	-0,0416718	0,00244634	-28	88	2471	68	0,0311568	-0,331749	-0,014426	-3,88661	0,0416718	-0,00244634	-0,0311568	0,331749	0,014426	0	0	0	-0,0161812	0,33268	0,0172779	-0,0143117	0,00994838	-0,045835	-900	900	-850	-14	14	-5	0	0	0	0,2	0,2	2460																								
8,90197	-0,0416718	0,00244634	-28	38	2471	68	0,0311568	-0,331749	-0,014426	-3,88661	0,0416718	-0,00244634	-0,0311568	0,331749	0,014426	0	0	0	-0,0161812	0,33268	0,0172779	-0,0146608	0,00628319	-0,045835	-900	900	-850	-14	14	-5	0	0	0	0,2	0,2	2460																								
8,91202	-0,0416718	0,00244634	-28	-12	2471	68	0,0311568	-0,331749	-0,014426	-3,88661	0,0416718	-0,00244634	-0,0311568	0,331749	0,014426	0	0	0	-0,0161812	0,33268	0,0172779	-0,0148353	0,00331613	-0,045835	-900	900	-850	-14	14	-5	0	0	0	0,2	0,2	2460																								
8,92203	-0,0416718	0,00244634	-28	-62	2471	68	0,0311568	-0,331749	-0,014426	-3,88661	0,0416718	-0,00244634	-0,0311568	0,331749	0,014426	0	0	0	-0,0161812	0,33268	0,0172779	-0,0151844	0,00191986	-0,045835	-900	900	-850	-14	14	-5	0	0	0	0,2	0,2	2460																								
