time 	e1	e2	ctrlpitch	ctrlroll	ctrlthrust	ctrlyaw	edx	edy	edz	cumulx	cumuly	cumulz	x	y	z	dx	dy	dz	dxd	dyd	dzd	pitch	roll	yaw	kpvx	kpvy	kpvz	kivx	kivy	kivz	kdvx	kdvy	kdvz	ktg	veld	pitchoff	ke1	ke2	gravity
0.826602	0	0	0	0	0	0	0	0	0	0	0	0	-3.32709	-0.169292	0.184453	0.406656	-3.18587	-0.563349	0	0	0	0	0	-0.0772799	-760	760	-500	-0	0	-10	0	0	0	0.5	0.2	177	-1	-1	2560	
0.854064	0	0	0	0	0	0	0	0	0	0	0	0	-3.32445	-0.171606	0.184453	0.078732	-0.0783421	-0.142306	0	0	0	0	0	-0.078041	-760	760	-500	-0	0	-10	0	0	0	0.5	0.2	177	-1	-1	2560	
0.894961	0	0	0	0	0	0	0	0	0	0	0	0	-3.32445	-0.169292	0.180544	0.0415691	0.212707	-0.142306	0	0	0	0	0	-0.0786557	-760	760	-500	-0	0	-10	0	0	0	0.5	0.2	177	-1	-1	2560	
0.92011	0	0	0	0	0	0	0	0	0	0	0	0	-3.32694	-0.160538	0.178349	-0.00500075	0.0255125	-0.0878295	0	0	0	0	0	-0.078041	-760	760	-500	-0	0	-10	0	0	0	0.5	0.2	177	-1	-1	2560	
0.960248	0	0	0	0	0	0	0	0	0	0	0	0	-3.32694	-0.160538	0.178349	-0.00494267	0.0255238	0.055541	0	0	0	0	0	-0.075765	-760	760	-500	-0	0	-10	0	0	0	0.5	0.2	177	-1	-1	2560	
0.986768	0	0	0	0	0	0	0	0	0	0	0	0	-3.32643	-0.170459	0.206961	0.0162279	-0.262817	0.055541	0	0	0	0	0	-0.0730476	-760	760	-500	-0	0	-10	0	0	0	0.5	0.2	177	-1	-1	2560	
1.02015	0	0	0	0	0	0	0	0	0	0	0	0	-3.32466	-0.173298	0.207742	0.0736641	-0.258821	0.317029	0	0	0	0	0	-0.0693057	-760	760	-500	-0	0	-10	0	0	0	0.5	0.2	177	-1	-1	2560	
1.05633	0	0	0	0	0	0	0	0	0	0	0	0	-3.32555	-0.173298	0.206961	-0.0312798	0.0624581	-0.0294847	0	0	0	0	0	-0.0676371	-760	760	-500	-0	0	-10	0	0	0	0.5	0.2	177	-1	-1	2560	
1.08712	0	0	0	0	0	0	0	0	0	0	0	0	-3.32542	-0.170967	0.210971	-0.0183713	0.329054	0.317029	0	0	0	0	0	-0.0693057	-760	760	-500	-0	0	-10	0	0	0	0.5	0.2	177	-1	-1	2560	
1.12444	0	0	0	0	0	0	0	0	0	0	0	0	-3.32555	-0.170967	0.20888	-0.0312798	0.0624581	-0.056017	0	0	0	0	0	-0.0676371	-760	760	-500	-0	0	-10	0	0	0	0.5	0.2	177	-1	-1	2560	
1.15247	0	0	0	0	0	0	0	0	0	0	0	0	-3.32809	-0.166099	0.209423	-0.0459661	0.195263	0.0193678	0	0	0	0	0	-0.0672903	-760	760	-500	-0	0	-10	0	0	0	0.5	0.2	177	-1	-1	2560	
1.18778	0	0	0	0	0	0	0	0	0	0	0	0	-3.32809	-0.166099	0.209423	-0.0459661	0.195263	0.0193678	0	0	0	0	0	-0.0672903	-760	760	-500	-0	0	-10	0	0	0	0.5	0.2	177	-1	-1	2560	
1.22176	0	0	0	0	0	0	0	0	0	0	0	0	-3.32783	-0.166099	0.209423	0.0200907	0.199715	0.0193678	0	0	0	0	0	-0.0672903	-760	760	-500	-0	0	-10	0	0	0	0.5	0.2	177	-1	-1	2560	
1.24963	0	0	0	0	0	0	0	0	0	0	0	0	-3.32658	-0.166614	0.207919	0.0407726	-0.0618817	-0.0419773	0	0	0	0	0	-0.0652871	-760	760	-500	-0	0	-10	0	0	0	0.5	0.2	177	-1	-1	2560	
1.28836	0	0	0	0	0	0	0	0	0	0	0	0	-3.32496	-0.16841	0.206748	0.0434929	-0.106482	-0.17284	0	0	0	0	0	-0.0634969	-760	760	-500	-0	0	-10	0	0	0	0.5	0.2	177	-1	-1	2560	
1.31604	0	0	0	0	0	0	0	0	0	0	0	0	-3.3242	-0.16841	0.206748	0.04147	-0.0619032	-0.0419773	0	0	0	0	0	-0.0634969	-760	760	-500	-0	0	-10	0	0	0	0.5	0.2	177	-1	-1	2560	
1.35619	0	0	0	0	0	0	0	0	0	0	0	0	-3.32392	-0.169481	0.206156	0.0423179	-0.0772297	-0.0457096	0	0	0	0	0	-0.061912	-760	760	-500	-0	0	-10	0	0	0	0.5	0.2	177	-1	-1	2560	
1.38288	0	0	0	0	0	0	0	0	0	0	0	0	-3.32075	-0.169481	0.206156	0.0510224	-0.0766901	-0.0457096	0	0	0	0	0	-0.061912	-760	760	-500	-0	0	-10	0	0	0	0.5	0.2	177	-1	-1	2560	
1.41737	0	0	0	0	0	0	0	0	0	0	0	0	-3.31952	-0.175162	0.20107	0.0734687	-0.0754906	-0.0457096	0	0	0	0	0	-0.0591258	-760	760	-500	-0	0	-10	0	0	0	0.5	0.2	177	-1	-1	2560	
1.45135	0	0	0	0	0	0	0	0	0	0	0	0	-3.31714	-0.175162	0.200032	0.0649399	0.0687419	-0.190528	0	0	0	0	0	-0.0589872	-760	760	-500	-0	0	-10	0	0	0	0.5	0.2	177	-1	-1	2560	
1.48584	0	0	0	0	0	0	0	0	0	0	0	0	-3.31386	-0.175162	0.192516	0.0926345	0.0703775	-0.221176	0	0	0	0	0	-0.0589872	-760	760	-500	-0	0	-10	0	0	0	0.5	0.2	177	-1	-1	2560	
1.51352	0	0	0	0	0	0	0	0	0	0	0	0	-3.31386	-0.17296	0.184974	0.0927319	0.070249	-0.221176	0	0	0	0	0	-0.0576014	-760	760	-500	-0	0	-10	0	0	0	0.5	0.2	177	-1	-1	2560	
1.55056	0	0	0	0	0	0	0	0	0	0	0	0	-3.31509	-0.171769	0.184974	-0.176565	0.147783	0.382811	0	0	0	0	0	-0.0576014	-760	760	-500	-0	0	-10	0	0	0	0.5	0.2	177	-1	-1	2560	
1.57883	0	0	0	0	0	0	0	0	0	0	0	0	-3.31802	-0.171769	0.199155	-0.176565	0.147783	0.382811	0	0	0	0	0	-0.0576014	-760	760	-500	-0	0	-10	0	0	0	0.5	0.2	177	-1	-1	2560	
1.62054	0	0	0	0	0	0	0	0	0	0	0	0	-3.31802	-0.177173	0.203787	0.0547603	0.00139528	0.213573	0	0	0	0	0	-0.0546644	-760	760	-500	-0	0	-10	0	0	0	0.5	0.2	177	-1	-1	2560	
1.62915	0	0	0	0	0	0	0	0	0	0	0	0	-3.31802	-0.177173	0.203787	0.0547603	0.00139528	0.213573	0	0	0	0	0	-0.0546644	-760	760	-500	-0	0	-10	0	0	0	0.5	0.2	177	-1	-1	2560	
1.639	0	0	0	0	0	0	0	0	0	0	0	0	-3.31802	-0.177173	0.203787	0.0547603	0.00139528	0.213573	0	0	0	-0.0755728	0.018326	-0.0546644	-760	760	-500	-0	0	-10	0	0	0	0.5	0.2	177	-1	-1	2560	
1.6491	0	0	0	0	0	0	0	0	0	0	0	0	-3.31802	-0.177173	0.203787	0.0547603	0.00139528	0.213573	0	0	0	-0.0757473	0.018326	-0.0546644	-760	760	-500	-0	0	-10	0	0	0	0.5	0.2	177	-1	-1	2560	
1.64923	0	0	0	0	0	0	0	0	0	0	0	0	-3.31645	-0.177173	0.204796	0.0572925	0.00192967	0.0312471	0	0	0	-0.0757473	0.018326	-0.0539607	-760	760	-500	-0	0	-10	0	0	0	0.5	0.2	177	-1	-1	2560	
1.65899	0	0	0	0	0	0	0	0	0	0	0	0	-3.31645	-0.177173	0.204796	0.0572925	0.00192967	0.0312471	0	0	0	-0.0764454	0.018326	-0.0539607	-760	760	-500	-0	0	-10	0	0	0	0.5	0.2	177	-1	-1	2560	
1.669	0	0	0	0	0	0	0	0	0	0	0	0	-3.31645	-0.177173	0.204796	0.0572925	0.00192967	0.0312471	0	0	0	-0.0767945	0.018326	-0.0539607	-760	760	-500	-0	0	-10	0	0	0	0.5	0.2	177	-1	-1	2560	
1.67903	0	0	0	0	0	0	0	0	0	0	0	0	-3.31645	-0.177173	0.204796	0.0572925	0.00192967	0.0312471	0	0	0	-0.0774926	0.0181514	-0.0539607	-760	760	-500	-0	0	-10	0	0	0	0.5	0.2	177	-1	-1	2560	
1.68037	0	0	0	0	0	0	0	0	0	0	0	0	-3.31645	-0.176622	0.203787	-0.0289889	0.0198045	-0.0318297	0	0	0	-0.0774926	0.0181514	-0.0539607	-760	760	-500	-0	0	-10	0	0	0	0.5	0.2	177	-1	-1	2560	
1.68901	0	0	0	0	0	0	0	0	0	0	0	0	-3.31645	-0.176622	0.203787	-0.0289889	0.0198045	-0.0318297	0	0	0	-0.0783653	0.0181514	-0.0539607	-760	760	-500	-0	0	-10	0	0	0	0.5	0.2	177	-1	-1	2560	
1.69904	0	0	0	0	0	0	0	0	0	0	0	0	-3.31645	-0.176622	0.203787	-0.0289889	0.0198045	-0.0318297	0	0	0	-0.0790634	0.0181514	-0.0539607	-760	760	-500	-0	0	-10	0	0	0	0.5	0.2	177	-1	-1	2560	
1.70901	0	0	0	0	0	0	0	0	0	0	0	0	-3.31645	-0.176622	0.203787	-0.0289889	0.0198045	-0.0318297	0	0	0	-0.0794125	0.0181514	-0.0539607	-760	760	-500	-0	0	-10	0	0	0	0.5	0.2	177	-1	-1	2560	
1.71416	0	0	0	0	0	0	0	0	0	0	0	0	-3.31889	-0.162692	0.200091	-0.0298599	0.132685	0.0356093	0	0	0	-0.0794125	0.0181514	-0.0560928	-760	760	-500	-0	0	-10	0	0	0	0.5	0.2	177	-1	-1	2560	
1.71901	0	0	0	0	0	0	0	0	0	0	0	0	-3.31889	-0.162692	0.200091	-0.0298599	0.132685	0.0356093	0	0	0	-0.0794125	0.0181514	-0.0560928	-760	760	-500	-0	0	-10	0	0	0	0.5	0.2	177	-1	-1	2560	
1.72901	0	0	0	0	0	0	0	0	0	0	0	0	-3.31889	-0.162692	0.200091	-0.0298599	0.132685	0.0356093	0	0	0	-0.0794125	0.0181514	-0.0560928	-760	760	-500	-0	0	-10	0	0	0	0.5	0.2	177	-1	-1	2560	
1.73897	0	0	0	0	0	0	0	0	0	0	0	0	-3.31889	-0.162692	0.200091	-0.0298599	0.132685	0.0356093	0	0	0	-0.0794125	0.0181514	-0.0560928	-760	760	-500	-0	0	-10	0	0	0	0.5	0.2	177	-1	-1	2560	
1.749	0	0	0	0	0	0	0	0	0	0	0	0	-3.31889	-0.162692	0.200091	-0.0298599	0.132685	0.0356093	0	0	0	-0.0794125	0.0181514	-0.0560928	-760	760	-500	-0	0	-10	0	0	0	0.5	0.2	177	-1	-1	2560	
1.74928	0	0	0	0	0	0	0	0	0	0	0	0	-3.31931	-0.159019	0.200091	-0.0213004	0.135765	0.228259	0	0	0	-0.0794125	0.0181514	-0.0572836	-760	760	-500	-0	0	-10	0	0	0	0.5	0.2	177	-1	-1	2560	
1.759	0	0	0	0	0	0	0	0	0	0	0	0	-3.31931	-0.159019	0.200091	-0.0213004	0.135765	0.228259	0	0	0	-0.0794125	0.0181514	-0.0572836	-760	760	-500	-0	0	-10	0	0	0	0.5	0.2	177	-1	-1	2560	
1.76902	0	0	0	0	0	0	0	0	0	0	0	0	-3.31931	-0.159019	0.200091	-0.0213004	0.135765	0.228259	0	0	0	-0.0794125	0.0181514	-0.0572836	-760	760	-500	-0	0	-10	0	0	0	0.5	0.2	177	-1	-1	2560	
1.77907	0	0	0	0	0	0	0	0	0	0	0	0	-3.31931	-0.159019	0.200091	-0.0213004	0.135765	0.228259	0	0	0	-0.0794125	0.0181514	-0.0572836	-760	760	-500	-0	0	-10	0	0	0	0.5	0.2	177	-1	-1	2560	
1.78313	0	0	0	0	0	0	0	0	0	0	0	0	-3.31889	-0.159019	0.211334	0.0317348	-0.0192718	0.226852	0	0	0	-0.0794125	0.0181514	-0.0572836	-760	760	-500	-0	0	-10	0	0	0	0.5	0.2	177	-1	-1	2560	
1.78899	0	0	0	0	0	0	0	0	0	0	0	0	-3.31889	-0.159019	0.211334	0.0317348	-0.0192718	0.226852	0	0	0	-0.0794125	0.0181514	-0.0572836	-760	760	-500	-0	0	-10	0	0	0	0.5	0.2	177	-1	-1	2560	
1.79906	0	0	0	0	0	0	0	0	0	0	0	0	-3.31889	-0.159019	0.211334	0.0317348	-0.0192718	0.226852	0	0	0	-0.0794125	0.0181514	-0.0572836	-760	760	-500	-0	0	-10	0	0	0	0.5	0.2	177	-1	-1	2560	
1.80898	0	0	0	0	0	0	0	0	0	0	0	0	-3.31889	-0.159019	0.211334	0.0317348	-0.0192718	0.226852	0	0	0	-0.0794125	0.0181514	-0.0572836	-760	760	-500	-0	0	-10	0	0	0	0.5	0.2	177	-1	-1	2560	
1.81095	0	0	0	0	0	0	0	0	0	0	0	0	-3.31756	-0.164519	0.218098	0.0944531	-0.0599287	0.50789	0	0	0	-0.0794125	0.0181514	-0.0555022	-760	760	-500	-0	0	-10	0	0	0	0.5	0.2	177	-1	-1	2560	
1.81909	0	0	0	0	0	0	0	0	0	0	0	0	-3.31756	-0.164519	0.218098	0.0944531	-0.0599287	0.50789	0	0	0	-0.0794125	0.0181514	-0.0555022	-760	760	-500	-0	0	-10	0	0	0	0.5	0.2	177	-1	-1	2560	
1.82908	0	0	0	0	0	0	0	0	0	0	0	0	-3.31756	-0.164519	0.218098	0.0944531	-0.0599287	0.50789	0	0	0	-0.0794125	0.0181514	-0.0555022	-760	760	-500	-0	0	-10	0	0	0	0.5	0.2	177	-1	-1	2560	
1.83904	0	0	0	0	0	0	0	0	0	0	0	0	-3.31756	-0.164519	0.218098	0.0944531	-0.0599287	0.50789	0	0	0	-0.0794125	0.0181514	-0.0555022	-760	760	-500	-0	0	-10	0	0	0	0.5	0.2	177	-1	-1	2560	
1.84722	0	0	0	0	0	0	0	0	0	0	0	0	-3.31678	-0.164519	0.211792	0.0379329	-0.0728198	-0.202226	0	0	0	-0.0794125	0.0181514	-0.0555022	-760	760	-500	-0	0	-10	0	0	0	0.5	0.2	177	-1	-1	2560	
1.84909	0	0	0	0	0	0	0	0	0	0	0	0	-3.31678	-0.164519	0.211792	0.0379329	-0.0728198	-0.202226	0	0	0	-0.0794125	0.0181514	-0.0555022	-760	760	-500	-0	0	-10	0	0	0	0.5	0.2	177	-1	-1	2560	
1.85905	0	0	0	0	0	0	0	0	0	0	0	0	-3.31678	-0.164519	0.211792	0.0379329	-0.0728198	-0.202226	0	0	0	-0.0794125	0.0181514	-0.0555022	-760	760	-500	-0	0	-10	0	0	0	0.5	0.2	177	-1	-1	2560	
1.86903	0	0	0	0	0	0	0	0	0	0	0	0	-3.31678	-0.164519	0.211792	0.0379329	-0.0728198	-0.202226	0	0	0	-0.0794125	0.0181514	-0.0555022	-760	760	-500	-0	0	-10	0	0	0	0.5	0.2	177	-1	-1	2560	
1.87903	0	0	0	0	0	0	0	0	0	0	0	0	-3.31678	-0.164519	0.211792	0.0379329	-0.0728198	-0.202226	0	0	0	-0.0794125	0.0181514	-0.0555022	-760	760	-500	-0	0	-10	0	0	0	0.5	0.2	177	-1	-1	2560	
1.8806	0	0	0	0	0	0	0	0	0	0	0	0	-3.31616	-0.153033	0.225743	0.0578837	0.144093	0.411926	0	0	0	-0.0794125	0.0181514	-0.0579253	-760	760	-500	-0	0	-10	0	0	0	0.5	0.2	177	-1	-1	2560	
1.88906	0	0	0	0	0	0	0	0	0	0	0	0	-3.31616	-0.153033	0.225743	0.0578837	0.144093	0.411926	0	0	0	-0.0794125	0.0181514	-0.0579253	-760	760	-500	-0	0	-10	0	0	0	0.5	0.2	177	-1	-1	2560	
1.89907	0	0	0	0	0	0	0	0	0	0	0	0	-3.31616	-0.153033	0.225743	0.0578837	0.144093	0.411926	0	0	0	-0.0794125	0.0181514	-0.0579253	-760	760	-500	-0	0	-10	0	0	0	0.5	0.2	177	-1	-1	2560	
1.90912	0	0	0	0	0	0	0	0	0	0	0	0	-3.31616	-0.153033	0.225743	0.0578837	0.144093	0.411926	0	0	0	-0.0794125	0.0181514	-0.0579253	-760	760	-500	-0	0	-10	0	0	0	0.5	0.2	177	-1	-1	2560	
1.91702	0	0	0	0	0	0	0	0	0	0	0	0	-3.31569	-0.153033	0.214907	-0.0190602	0.130004	-0.299452	0	0	0	-0.0794125	0.0181514	-0.0579253	-760	760	-500	-0	0	-10	0	0	0	0.5	0.2	177	-1	-1	2560	
1.91901	0	0	0	0	0	0	0	0	0	0	0	0	-3.31569	-0.153033	0.214907	-0.0190602	0.130004	-0.299452	0	0	0	-0.0794125	0.0181514	-0.0579253	-760	760	-500	-0	0	-10	0	0	0	0.5	0.2	177	-1	-1	2560	
1.929	0	0	0	0	0	0	0	0	0	0	0	0	-3.31569	-0.153033	0.214907	-0.0190602	0.130004	-0.299452	0	0	0	-0.0794125	0.0181514	-0.0579253	-760	760	-500	-0	0	-10	0	0	0	0.5	0.2	177	-1	-1	2560	
1.93905	0	0	0	0	0	0	0	0	0	0	0	0	-3.31569	-0.153033	0.214907	-0.0190602	0.130004	-0.299452	0	0	0	-0.0794125	0.0181514	-0.0579253	-760	760	-500	-0	0	-10	0	0	0	0.5	0.2	177	-1	-1	2560	
1.94231	0	0	0	0	0	0	0	0	0	0	0	0	-3.31523	-0.151633	0.225743	0.0579504	0.14408	0.411921	0	0	0	-0.0794125	0.0181514	-0.0574355	-760	760	-500	-0	0	-10	0	0	0	0.5	0.2	177	-1	-1	2560	
1.94904	0	0	0	0	0	0	0	0	0	0	0	0	-3.31523	-0.151633	0.225743	0.0579504	0.14408	0.411921	0	0	0	-0.0794125	0.0181514	-0.0574355	-760	760	-500	-0	0	-10	0	0	0	0.5	0.2	177	-1	-1	2560	
1.95909	0	0	0	0	0	0	0	0	0	0	0	0	-3.31523	-0.151633	0.225743	0.0579504	0.14408	0.411921	0	0	0	-0.0794125	0.0181514	-0.0574355	-760	760	-500	-0	0	-10	0	0	0	0.5	0.2	177	-1	-1	2560	
1.96916	0	0	0	0	0	0	0	0	0	0	0	0	-3.31523	-0.151633	0.225743	0.0579504	0.14408	0.411921	0	0	0	-0.0794125	0.0181514	-0.0574355	-760	760	-500	-0	0	-10	0	0	0	0.5	0.2	177	-1	-1	2560	
1.97902	0	0	0	0	0	0	0	0	0	0	0	0	-3.31523	-0.151633	0.225743	0.0579504	0.14408	0.411921	0	0	0	-0.0794125	0.0181514	-0.0574355	-760	760	-500	-0	0	-10	0	0	0	0.5	0.2	177	-1	-1	2560	
1.98669	0	0	0	0	0	0	0	0	0	0	0	0	-3.31256	-0.156268	0.214907	0.0560995	-0.10574	-0.301154	0	0	0	-0.0794125	0.0181514	-0.0543704	-760	760	-500	-0	0	-10	0	0	0	0.5	0.2	177	-1	-1	2560	
1.989	0	0	0	0	0	0	0	0	0	0	0	0	-3.31256	-0.156268	0.214907	0.0560995	-0.10574	-0.301154	0	0	0	-0.0794125	0.0181514	-0.0543704	-760	760	-500	-0	0	-10	0	0	0	0.5	0.2	177	-1	-1	2560	
1.99907	0	0	0	0	0	0	0	0	0	0	0	0	-3.31256	-0.156268	0.214907	0.0560995	-0.10574	-0.301154	0	0	0	-0.0794125	0.0181514	-0.0543704	-760	760	-500	-0	0	-10	0	0	0	0.5	0.2	177	-1	-1	2560	
2.00904	0	0	0	0	0	0	0	0	0	0	0	0	-3.31256	-0.156268	0.214907	0.0560995	-0.10574	-0.301154	0	0	0	-0.0794125	0.0181514	-0.0543704	-760	760	-500	-0	0	-10	0	0	0	0.5	0.2	177	-1	-1	2560	
2.01189	0	0	0	0	0	0	0	0	0	0	0	0	-3.30926	-0.156268	0.206921	0.07699	-0.106443	-0.433906	0	0	0	-0.0794125	0.0181514	-0.0543704	-760	760	-500	-0	0	-10	0	0	0	0.5	0.2	177	-1	-1	2560	
2.01902	0	0	0	0	0	0	0	0	0	0	0	0	-3.30926	-0.156268	0.206921	0.07699	-0.106443	-0.433906	0	0	0	-0.0794125	0.0181514	-0.0543704	-760	760	-500	-0	0	-10	0	0	0	0.5	0.2	177	-1	-1	2560	
2.02917	0	0	0	0	0	0	0	0	0	0	0	0	-3.30926	-0.156268	0.206921	0.07699	-0.106443	-0.433906	0	0	0	-0.0794125	0.0181514	-0.0543704	-760	760	-500	-0	0	-10	0	0	0	0.5	0.2	177	-1	-1	2560	
2.03907	0	0	0	0	0	0	0	0	0	0	0	0	-3.30926	-0.156268	0.206921	0.07699	-0.106443	-0.433906	0	0	0	-0.0794125	0.0181514	-0.0543704	-760	760	-500	-0	0	-10	0	0	0	0.5	0.2	177	-1	-1	2560	
2.049	0	0	0	0	0	0	0	0	0	0	0	0	-3.30926	-0.156268	0.206921	0.07699	-0.106443	-0.433906	0	0	0	-0.0794125	0.0181514	-0.0543704	-760	760	-500	-0	0	-10	0	0	0	0.5	0.2	177	-1	-1	2560	
2.05248	0	0	0	0	0	0	0	0	0	0	0	0	-3.3042	-0.162357	0.18994	0.046717	-0.131013	-0.43105	0	0	0	-0.0794125	0.0181514	-0.0523262	-760	760	-500	-0	0	-10	0	0	0	0.5	0.2	177	-1	-1	2560	
2.05905	0	0	0	0	0	0	0	0	0	0	0	0	-3.3042	-0.162357	0.18994	0.046717	-0.131013	-0.43105	0	0	0	-0.0794125	0.0181514	-0.0523262	-760	760	-500	-0	0	-10	0	0	0	0.5	0.2	177	-1	-1	2560	
2.06901	0	0	0	0	0	0	0	0	0	0	0	0	-3.3042	-0.162357	0.18994	0.046717	-0.131013	-0.43105	0	0	0	-0.0794125	0.0181514	-0.0523262	-760	760	-500	-0	0	-10	0	0	0	0.5	0.2	177	-1	-1	2560	
2.07556	0	0	0	0	0	0	0	0	0	0	0	0	-3.30272	-0.162357	0.188079	0.05083	-0.135396	-0.751755	0	0	0	-0.0794125	0.0181514	-0.0512826	-760	760	-500	-0	0	-10	0	0	0	0.5	0.2	177	-1	-1	2560	
2.07903	0	0	0	0	0	0	0	0	0	0	0	0	-3.30272	-0.162357	0.188079	0.05083	-0.135396	-0.751755	0	0	0	-0.0794125	0.0181514	-0.0512826	-760	760	-500	-0	0	-10	0	0	0	0.5	0.2	177	-1	-1	2560	
2.08914	0	0	0	0	0	0	0	0	0	0	0	0	-3.30272	-0.162357	0.188079	0.05083	-0.135396	-0.751755	0	0	0	-0.0794125	0.0181514	-0.0512826	-760	760	-500	-0	0	-10	0	0	0	0.5	0.2	177	-1	-1	2560	
