time 	e1	e2	ctrlpitch	ctrlroll	ctrlthrust	ctrlyaw	edx	edy	edz	cumulx	cumuly	cumulz	x	y	z	xk	yk	zk	dxr	dyr	dzr	dxk	dyk	dzk	dxd	dyd	dzd	pitch	roll	yaw	kpvx	kpvy	kpvz	kivx	kivy	kivz	kdvx	kdvy	kdvz	ktg	veld	pitchoff	ke1	ke2	gravity
1.67787	0	0	0	0	0	0	0	0	0	0	0	0	-3.19399	-0.189703	0.330739	-3.19394	-0.193061	0.369751	0.000477131	-0.0517764	-0.102891	0.0280301	0.00870295	0.164404	0	0	0	-0.174009	0.0146608	-0.0311276	-150	150	-200	-0	0	-0	-600	600	-600	0.4	0.4	177	-1	-1	2561	
1.6879	0	0	0	0	0	0	0	0	0	0	0	0	-3.19399	-0.189703	0.330739	-3.1939	-0.192787	0.367413	0.000477131	-0.0517764	-0.102891	0.0263728	0.00871894	0.149554	0	0	0	-0.174009	0.0146608	-0.0311276	-150	150	-200	-0	0	-0	-600	600	-600	0.4	0.4	177	-1	-1	2561	
1.69794	0	0	0	0	0	0	0	0	0	0	0	0	-3.19399	-0.189703	0.330739	-3.19386	-0.192543	0.365315	0.000459043	-0.0517584	-0.102901	0.0250401	0.00864575	0.137161	0	0	0	-0.174184	0.0144862	-0.0311276	-150	150	-200	-0	0	-0	-600	600	-600	0.4	0.4	177	-1	-1	2561	
1.70789	0	0	0	0	0	0	0	0	0	0	0	0	-3.19399	-0.189703	0.330739	-3.19382	-0.192326	0.363398	0.000459043	-0.0517405	-0.10291	0.0237342	0.00850838	0.125802	0	0	0	-0.174184	0.0143117	-0.0311276	-150	150	-200	-0	0	-0	-600	600	-600	0.4	0.4	177	-1	-1	2561	
1.71072	0	0	0	0	0	0	0	0	0	0	0	0	-3.19188	-0.190069	0.327256	-3.19352	-0.192158	0.360551	0.00990965	-0.0136029	-0.184159	0.0249905	0.00873486	0.115393	0	0	0	-0.174184	0.0143117	-0.0308939	-150	150	-200	-0	0	-0	-600	600	-600	0.4	0.4	177	-1	-1	2561	
1.71787	0	0	0	0	0	0	0	0	0	0	0	0	-3.19188	-0.190069	0.327256	-3.19323	-0.19198	0.358486	0.00987748	-0.0135708	-0.184163	0.0255654	0.00891329	0.103717	0	0	0	-0.174358	0.0141372	-0.0308939	-150	150	-200	-0	0	-0	-600	600	-600	0.4	0.4	177	-1	-1	2561	
1.7279	0	0	0	0	0	0	0	0	0	0	0	0	-3.19188	-0.190069	0.327256	-3.19294	-0.191798	0.356855	0.00987748	-0.0135387	-0.184166	0.0259521	0.0090372	0.0929528	0	0	0	-0.174358	0.0139626	-0.0308939	-150	150	-200	-0	0	-0	-600	600	-600	0.4	0.4	177	-1	-1	2561	
1.73787	0	0	0	0	0	0	0	0	0	0	0	0	-3.19188	-0.190069	0.327256	-3.19267	-0.191629	0.355304	0.0098453	-0.0135066	-0.18417	0.0262395	0.00913593	0.0834436	0	0	0	-0.174533	0.0137881	-0.0308939	-150	150	-200	-0	0	-0	-600	600	-600	0.4	0.4	177	-1	-1	2561	
1.73985	0	0	0	0	0	0	0	0	0	0	0	0	-3.19039	-0.189627	0.322981	-3.19237	-0.191466	0.353067	0.0223793	0.0196716	-0.107793	0.0274426	0.00959609	0.0762629	0	0	0	-0.174533	0.0137881	-0.0311276	-150	150	-200	-0	0	-0	-600	600	-600	0.4	0.4	177	-1	-1	2561	
1.74793	0	0	0	0	0	0	0	0	0	0	0	0	-3.19039	-0.189627	0.322981	-3.19203	-0.191269	0.35147	0.0223793	0.0196904	-0.107789	0.027889	0.0100376	0.0668543	0	0	0	-0.174533	0.0136136	-0.0311276	-150	150	-200	-0	0	-0	-600	600	-600	0.4	0.4	177	-1	-1	2561	
1.75795	0	0	0	0	0	0	0	0	0	0	0	0	-3.19039	-0.189627	0.322981	-3.19167	-0.191068	0.350078	0.0223981	0.0196904	-0.107785	0.0282556	0.0103977	0.0586834	0	0	0	-0.174358	0.0136136	-0.0311276	-150	150	-200	-0	0	-0	-600	600	-600	0.4	0.4	177	-1	-1	2561	
1.76787	0	0	0	0	0	0	0	0	0	0	0	0	-3.19039	-0.189627	0.322981	-3.19134	-0.190879	0.348726	0.0223981	0.0196904	-0.107785	0.0285073	0.0107168	0.0513675	0	0	0	-0.174358	0.0136136	-0.0311276	-150	150	-200	-0	0	-0	-600	600	-600	0.4	0.4	177	-1	-1	2561	
1.77786	0	0	0	0	0	0	0	0	0	0	0	0	-3.19039	-0.189627	0.322981	-3.19102	-0.190699	0.34742	0.0223981	0.0196904	-0.107785	0.0285597	0.0109896	0.0444448	0	0	0	-0.174358	0.0136136	-0.0311276	-150	150	-200	-0	0	-0	-600	600	-600	0.4	0.4	177	-1	-1	2561	
