time 	e1	e2	ctrlpitch	ctrlroll	ctrlthrust	ctrlyaw	edx	edy	edz	cumulx	cumuly	cumulz	x	y	z	dx	dy	dz	dxd	dyd	dzd	pitch	roll	yaw	kpvx	kpvy	kpvz	kivx	kivy	kivz	kdvx	kdvy	kdvz	ktg	veld	pitchoff	ke1	ke2	gravity
1.37548	0	0	0	0	0	0	0	0	0	0	0	0	-3.26348	-0.287449	0.238505	-0.111469	0.162278	0.0389948	0	0	0	0	0	-0.0482573	-700	700	-500	-0	0	-10	0	0	0	0.2	0.2	177	-1	-1	2560	
1.40334	0	0	0	0	0	0	0	0	0	0	0	0	-3.26348	-0.287449	0.233156	-0.10731	0.0761656	-0.19196	0	0	0	0	0	-0.0482573	-700	700	-500	-0	0	-10	0	0	0	0.2	0.2	177	-1	-1	2560	
1.43745	0	0	0	0	0	0	0	0	0	0	0	0	-3.2596	-0.307472	0.238505	0.0517678	-0.0143217	0.447235	0	0	0	0	0	-0.0426762	-700	700	-500	-0	0	-10	0	0	0	0.2	0.2	177	-1	-1	2560	
1.47745	0	0	0	0	0	0	0	0	0	0	0	0	-3.2596	-0.307472	0.233156	0.0517678	-0.0143217	-0.19196	0	0	0	0	0	-0.0426762	-700	700	-500	-0	0	-10	0	0	0	0.2	0.2	177	-1	-1	2560	
1.501	0	0	0	0	0	0	0	0	0	0	0	0	-3.26434	-0.277134	0.244524	0.00139851	-0.0164672	0.742952	0	0	0	0	0	-0.0511963	-700	700	-500	-0	0	-10	0	0	0	0.2	0.2	177	-1	-1	2560	
1.54269	0	0	0	0	0	0	0	0	0	0	0	0	-3.26435	-0.277134	0.237055	-0.0860211	-0.0517697	-0.179048	0	0	0	0	0	-0.0511963	-700	700	-500	-0	0	-10	0	0	0	0.2	0.2	177	-1	-1	2560	
1.56802	0	0	0	0	0	0	0	0	0	0	0	0	-3.26541	-0.30054	0.244524	0.0238836	-0.526966	0.444005	0	0	0	0	0	-0.0442417	-700	700	-500	-0	0	-10	0	0	0	0.2	0.2	177	-1	-1	2560	
1.61117	0	0	0	0	0	0	0	0	0	0	0	0	-3.26803	-0.30054	0.237055	-0.0543175	-0.530428	-0.179048	0	0	0	0	0	-0.0442417	-700	700	-500	-0	0	-10	0	0	0	0.2	0.2	177	-1	-1	2560	
1.63235	0	0	0	0	0	0	0	0	0	0	0	0	-3.26803	-0.30054	0.237055	-0.0543175	-0.530428	-0.179048	0	0	0	0	0	-0.0442417	-700	700	-500	-0	0	-10	0	0	0	0.2	0.2	177	-1	-1	2560	
1.63402	0	0	0	0	0	0	0	0	0	0	0	0	-3.26541	-0.277659	0.197123	0.128496	-0.501635	0.26731	0	0	0	0	0	-0.0496578	-700	700	-500	-0	0	-10	0	0	0	0.2	0.2	177	-1	-1	2560	
1.64214	0	0	0	0	0	0	0	0	0	0	0	0	-3.26541	-0.277659	0.197123	0.128496	-0.501635	0.26731	0	0	0	-0.102625	0.0228638	-0.0496578	-700	700	-500	-0	0	-10	0	0	0	0.2	0.2	177	-1	-1	2560	
1.65225	0	0	0	0	0	0	0	0	0	0	0	0	-3.26541	-0.277659	0.197123	0.128496	-0.501635	0.26731	0	0	0	-0.102625	0.0228638	-0.0496578	-700	700	-500	-0	0	-10	0	0	0	0.2	0.2	177	-1	-1	2560	
1.66212	0	0	0	0	0	0	0	0	0	0	0	0	-3.26541	-0.277659	0.197123	0.128496	-0.501635	0.26731	0	0	0	-0.1028	0.0230383	-0.0496578	-700	700	-500	-0	0	-10	0	0	0	0.2	0.2	177	-1	-1	2560	
1.67214	0	0	0	0	0	0	0	0	0	0	0	0	-3.26541	-0.277659	0.197123	0.128496	-0.501635	0.26731	0	0	0	-0.1028	0.0230383	-0.0496578	-700	700	-500	-0	0	-10	0	0	0	0.2	0.2	177	-1	-1	2560	
1.67465	0	0	0	0	0	0	0	0	0	0	0	0	-3.26321	-0.277659	0.197123	0.0344927	-0.501425	0.276794	0	0	0	-0.1028	0.0230383	-0.0496578	-700	700	-500	-0	0	-10	0	0	0	0.2	0.2	177	-1	-1	2560	
1.68215	0	0	0	0	0	0	0	0	0	0	0	0	-3.26321	-0.277659	0.197123	0.0344927	-0.501425	0.276794	0	0	0	-0.1028	0.0230383	-0.0496578	-700	700	-500	-0	0	-10	0	0	0	0.2	0.2	177	-1	-1	2560	
1.69215	0	0	0	0	0	0	0	0	0	0	0	0	-3.26321	-0.277659	0.197123	0.0344927	-0.501425	0.276794	0	0	0	-0.102974	0.0230383	-0.0496578	-700	700	-500	-0	0	-10	0	0	0	0.2	0.2	177	-1	-1	2560	
