time 	e1	e2	ctrlpitch	ctrlroll	ctrlthrust	ctrlyaw	edx	edy	edz	cumulx	cumuly	cumulz	x	y	z	xk	yk	zk	dxr	dyr	dzr	dxk	dyk	dzk	dxd	dyd	dzd	pitch	roll	yaw	kpvx	kpvy	kpvz	kivx	kivy	kivz	kdvx	kdvy	kdvz	ktg	veld	pitchoff	ke1	ke2	gravity
1.74663	0	0	0	0	0	0	0	0	0	0	0	0	-2.41634	-0.0982598	0.0327763	-2.41766	-0.0942621	0.0366987	-0.0522994	-0.248506	-0.0493542	-0.0135267	-0.0258863	-0.0255973	0	0	0	0.00418879	-0.0211185	0.109821	-700	700	-500	-0	0	-10	0	0	0	-0.2	0.2	170	-1	-1	2561	
1.7566	0	0	0	0	0	0	0	0	0	0	0	0	-2.41634	-0.0982598	0.0327763	-2.41784	-0.0963113	0.0354326	-0.0790394	-0.240203	-0.0546025	-0.0167728	-0.0303249	-0.0276607	0	0	0	0.00366519	-0.0205949	0.109821	-700	700	-500	-0	0	-10	0	0	0	-0.2	0.2	170	-1	-1	2561	
1.76656	0	0	0	0	0	0	0	0	0	0	0	0	-2.41634	-0.0982598	0.0327763	-2.41821	-0.0981217	0.0343158	-0.104698	-0.228933	-0.0596151	-0.0218355	-0.0333651	-0.0291464	0	0	0	0.00349066	-0.0202458	0.109821	-700	700	-500	-0	0	-10	0	0	0	-0.2	0.2	170	-1	-1	2561	
1.77666	0	0	0	0	0	0	0	0	0	0	0	0	-2.41634	-0.0982598	0.0327763	-2.41872	-0.0996937	0.0333385	-0.128982	-0.214854	-0.0642477	-0.0279502	-0.0351685	-0.0301413	0	0	0	0.00296706	-0.0197222	0.109821	-700	700	-500	-0	0	-10	0	0	0	-0.2	0.2	170	-1	-1	2561	
1.77964	0	0	0	0	0	0	0	0	0	0	0	0	-2.41001	-0.111969	0.027251	-2.41669	-0.103443	0.0315044	-0.037601	-0.251367	-0.0934383	-0.00968623	-0.0456205	-0.0337217	0	0	0	0.00296706	-0.0197222	0.116321	-700	700	-500	-0	0	-10	0	0	0	-0.2	0.2	170	-1	-1	2561	
1.78656	0	0	0	0	0	0	0	0	0	0	0	0	-2.41001	-0.111969	0.027251	-2.41513	-0.106773	0.0298778	-0.066259	-0.243462	-0.0983157	-0.00508624	-0.0524894	-0.0363413	0	0	0	0.00279253	-0.0191986	0.116321	-700	700	-500	-0	0	-10	0	0	0	-0.2	0.2	170	-1	-1	2561	
1.79663	0	0	0	0	0	0	0	0	0	0	0	0	-2.41001	-0.111969	0.027251	-2.41411	-0.10969	0.0284479	-0.0937921	-0.232191	-0.103054	-0.00639828	-0.0567496	-0.0381338	0	0	0	0.00279253	-0.0191986	0.116321	-700	700	-500	-0	0	-10	0	0	0	-0.2	0.2	170	-1	-1	2561	
1.80659	0	0	0	0	0	0	0	0	0	0	0	0	-2.41001	-0.111969	0.027251	-2.41359	-0.112205	0.0272031	-0.119818	-0.217711	-0.107589	-0.011454	-0.0589272	-0.0392611	0	0	0	0.00279253	-0.0191986	0.116321	-700	700	-500	-0	0	-10	0	0	0	-0.2	0.2	170	-1	-1	2561	
1.81354	0	0	0	0	0	0	0	0	0	0	0	0	-2.40971	-0.111969	0.0243115	-2.41213	-0.113844	0.0256758	0.0540155	-0.0353068	-0.0888947	0.00612586	-0.0588659	-0.0408027	0	0	0	0.00279253	-0.0191986	0.117114	-700	700	-500	-0	0	-10	0	0	0	-0.2	0.2	170	-1	-1	2561	
1.81659	0	0	0	0	0	0	0	0	0	0	0	0	-2.40971	-0.111969	0.0243115	-2.41083	-0.115171	0.0243622	0.0497681	-0.0396649	-0.089534	0.0133879	-0.0574971	-0.0416288	0	0	0	0.00279253	-0.0191986	0.117114	-700	700	-500	-0	0	-10	0	0	0	-0.2	0.2	170	-1	-1	2561	
1.82655	0	0	0	0	0	0	0	0	0	0	0	0	-2.40971	-0.111969	0.0243115	-2.40981	-0.116229	0.0232453	0.0450423	-0.0434837	-0.09026	0.0169116	-0.055286	-0.0418397	0	0	0	0.00279253	-0.0191986	0.117114	-700	700	-500	-0	0	-10	0	0	0	-0.2	0.2	170	-1	-1	2561	
1.83664	0	0	0	0	0	0	0	0	0	0	0	0	-2.40971	-0.111969	0.0243115	-2.40905	-0.11705	0.022308	0.0399047	-0.0467093	-0.0910624	0.0180624	-0.0524719	-0.0415435	0	0	0	0.00279253	-0.0191986	0.117114	-700	700	-500	-0	0	-10	0	0	0	-0.2	0.2	170	-1	-1	2561	
1.84438	0	0	0	0	0	0	0	0	0	0	0	0	-2.41001	-0.111475	0.0213522	-2.40897	-0.117342	0.0210424	-0.00359683	0.0469163	-0.0864052	0.0106682	-0.0465101	-0.0421113	0	0	0	0.00279253	-0.0191986	0.117114	-700	700	-500	-0	0	-10	0	0	0	-0.2	0.2	170	-1	-1	2561	
1.84658	0	0	0	0	0	0	0	0	0	0	0	0	-2.41001	-0.111475	0.0213522	-2.409	-0.117448	0.0199747	0.0021511	0.0486652	-0.085481	0.00705695	-0.0412005	-0.0420557	0	0	0	0.00279253	-0.0191986	0.117114	-700	700	-500	-0	0	-10	0	0	0	-0.2	0.2	170	-1	-1	2561	
1.85661	0	0	0	0	0	0	0	0	0	0	0	0	-2.41001	-0.111475	0.0213522	-2.40906	-0.117403	0.0190882	0.0080614	0.0497122	-0.08452	0.00489189	-0.0361733	-0.0415055	0	0	0	0.00279253	-0.0191986	0.117114	-700	700	-500	-0	0	-10	0	0	0	-0.2	0.2	170	-1	-1	2561	
1.86664	0	0	0	0	0	0	0	0	0	0	0	0	-2.41001	-0.111475	0.0213522	-2.40911	-0.117237	0.0183656	0.0140508	0.0500426	-0.0835358	0.00380392	-0.0314404	-0.0405588	0	0	0	0.00279253	-0.0191986	0.117114	-700	700	-500	-0	0	-10	0	0	0	-0.2	0.2	170	-1	-1	2561	
1.87657	0	0	0	0	0	0	0	0	0	0	0	0	-2.41001	-0.111475	0.0213522	-2.40914	-0.116976	0.0177902	0.0200351	0.0496518	-0.0825422	0.00359458	-0.0270361	-0.0393017	0	0	0	0.00279253	-0.0191986	0.117114	-700	700	-500	-0	0	-10	0	0	0	-0.2	0.2	170	-1	-1	2561	
1.87954	0	0	0	0	0	0	0	0	0	0	0	0	-2.41235	-0.108355	0.0213522	-2.41032	-0.116133	0.0174494	-0.0482698	0.051118	-0.0349533	-0.00938131	-0.0200687	-0.03706	0	0	0	0.00279253	-0.0191986	0.116187	-700	700	-500	-0	0	-10	0	0	0	-0.2	0.2	170	-1	-1	2561	
1.88663	0	0	0	0	0	0	0	0	0	0	0	0	-2.41235	-0.108355	0.0213522	-2.41136	-0.115269	0.0172241	-0.0419207	0.0570319	-0.0339819	-0.0152514	-0.014387	-0.0348408	0	0	0	0.00279253	-0.0191986	0.116187	-700	700	-500	-0	0	-10	0	0	0	-0.2	0.2	170	-1	-1	2561	
