time 	e1	e2	ctrlpitch	ctrlroll	ctrlthrust	ctrlyaw	ex	ey	ez	dex	dey	dez	cumulx	cumuly	cumulz	x	y	z	xp	yp	zp	xgoal	ygoal	zgoal	dxr	dyr	dzr	dxd	dyd	dzd	pitch	roll	yaw	kpx	kpy	kpz	kix	kiy	kiz	kdx	kdy	kdz	ktg	dist	step	pitchoff	ke1	ke2	gravity
1.66846	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-3.70265	-0.240707	0.0923816	0	0	0	0	0	0	0.0326493	-0.132777	0.0157372	0	0	0	0.0404916	0.0298451	-0.0189849	-150	150	-200	-0	0	-0	-600	600	-600	0	0.2	0.18	174	-1	-1	2561	
1.67848	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-3.70265	-0.240707	0.0923816	0	0	0	0	0	0	0.0326513	-0.132775	0.0157547	0	0	0	0.0403171	0.0300197	-0.0189849	-150	150	-200	-0	0	-0	-600	600	-600	0	0.2	0.18	174	-1	-1	2561	
1.68453	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-3.70265	-0.24285	0.0923816	0	0	0	0	0	0	0.00784901	-0.0764239	0.0130616	0	0	0	0.0403171	0.0300197	-0.0183795	-150	150	-200	-0	0	-0	-600	600	-600	0	0.2	0.18	174	-1	-1	2561	
1.68848	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-3.70265	-0.24285	0.0923816	0	0	0	0	0	0	0.00785089	-0.0764262	0.0130469	0	0	0	0.0401426	0.0298451	-0.0183795	-150	150	-200	-0	0	-0	-600	600	-600	0	0.2	0.18	174	-1	-1	2561	
1.6985	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-3.70265	-0.24285	0.0923816	0	0	0	0	0	0	0.00785276	-0.0764285	0.0130322	0	0	0	0.039968	0.0296706	-0.0183795	-150	150	-200	-0	0	-0	-600	600	-600	0	0.2	0.18	174	-1	-1	2561	
1.70847	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-3.70265	-0.24285	0.0923816	0	0	0	0	0	0	0.00785464	-0.0764285	0.0130308	0	0	0	0.0397935	0.0296706	-0.0183795	-150	150	-200	-0	0	-0	-600	600	-600	0	0.2	0.18	174	-1	-1	2561	
1.71232	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-3.70244	-0.247987	0.0927003	0	0	0	0	0	0	0.00961331	-0.184341	0.0163036	0	0	0	0.0397935	0.0296706	-0.0171657	-150	150	-200	-0	0	-0	-600	600	-600	0	0.2	0.18	174	-1	-1	2561	
1.71854	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-3.70244	-0.247987	0.0927003	0	0	0	0	0	0	0.00961331	-0.184344	0.0162715	0	0	0	0.0397935	0.0294961	-0.0171657	-150	150	-200	-0	0	-0	-600	600	-600	0	0.2	0.18	174	-1	-1	2561	
1.72847	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-3.70244	-0.247987	0.0927003	0	0	0	0	0	0	0.0096152	-0.184344	0.0162698	0	0	0	0.039619	0.0294961	-0.0171657	-150	150	-200	-0	0	-0	-600	600	-600	0	0.2	0.18	174	-1	-1	2561	
1.73846	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-3.70244	-0.247987	0.0927003	0	0	0	0	0	0	0.00961709	-0.184341	0.0163003	0	0	0	0.0394444	0.0296706	-0.0171657	-150	150	-200	-0	0	-0	-600	600	-600	0	0.2	0.18	174	-1	-1	2561	
