time ;e1;e2;ctrlpitch;ctrlroll;ctrlthrust;ctrlyaw;edx;edy;edz;cumulx;cumuly;cumulz;x;y;z;dxr;dyr;dzr;dxrT;dyrT;dzrT;dxrUn;dyrUn;dzrUn;dxrDerf;dyrDer;dzrDer;dxd;dyd;dzd;pitch;roll;yaw;yawd;eyaw;kpvx;kpvy;kpvz;kivx;kivy;kivz;kdvx;kdvy;kdvz;ktg;veld;pitchoff;ke1;ke2;gravity
5,77593;0;0;0;0;1400;0;0;0;0;0;0;0;-3,69581;0,0190783;0,0804966;0,0381695;0,218403;-0,160307;0,0349186;0,229147;-0,145353;0,0349186;-0,275346;0,501129;1,52038;0;0;0;0;0;-0,00314159;0,0668461;0,0163126;0;0;-700;700;-500;-10;10;-10;-0;0;-0;0,2;0,2;177;-1;-1;2560;0,08
5,78601;0;0;0;0;1400;0;0;0;0;0;0;0;-3,69581;0,0190783;0,0804966;0,0381695;0,218403;-0,160307;0,0349186;0,229147;-0,145353;0,0349186;-0,275346;0,501129;1,52038;0;0;0;0;0;-0,00314159;0,0670206;0,0163126;0;0;-700;700;-500;-10;10;-10;-0;0;-0;0,2;0,2;177;-1;-1;2560;0,08
5,79322;0;0;0;0;1400;0;0;0;0;0;0;0;-3,69488;0,0125585;0,0879771;0,0374118;0,143772;-0,0752685;0,0349186;0,149147;-0,0653532;0,0349186;-0,275346;0,501129;1,76211;0;0;0;0;0;-0,00314159;0,0670206;0,0181336;0;0;-700;700;-500;-10;10;-10;-0;0;-0;0,2;0,2;177;-1;-1;2560;0,08
5,79595;0;0;0;0;1400;0;0;0;0;0;0;0;-3,69488;0,0125585;0,0879771;0,0374118;0,143772;-0,0752685;0,0349186;0,149147;-0,0653532;0,0349186;-0,275346;0,501129;1,76211;0;0;0;0;0;-0,00296706;0,0670206;0,0181336;0;0;-700;700;-500;-10;10;-10;-0;0;-0;0,2;0,2;177;-1;-1;2560;0,08
5,80594;0;0;0;0;1400;0;0;0;0;0;0;0;-3,69488;0,0125585;0,0879771;0,0374118;0,143772;-0,0752685;0,0349186;0,149147;-0,0653532;0,0349186;-0,275346;0,501129;1,76211;0;0;0;0;0;-0,00314159;0,0670206;0,0181336;0;0;-700;700;-500;-10;10;-10;-0;0;-0;0,2;0,2;177;-1;-1;2560;0,08
5,81593;0;0;0;0;1400;0;0;0;0;0;0;0;-3,69488;0,0125585;0,0879771;0,0374118;0,143772;-0,0752685;0,0349186;0,149147;-0,0653532;0,0349186;-0,275346;0,501129;1,76211;0;0;0;0;0;-0,00314159;0,0670206;0,0181336;0;0;-700;700;-500;-10;10;-10;-0;0;-0;0,2;0,2;177;-1;-1;2560;0,08
5,82448;0;0;0;0;1400;0;0;0;0;0;0;0;-3,69436;0,0117126;0,101087;0,0362279;0,0693141;0,00991332;0,0349186;0,0691472;0,0146468;0,0349186;-0,275346;0,646782;1,97896;0;0;0;0;0;-0,00314159;0,0670206;0,018358;0;0;-700;700;-500;-10;10;-10;-0;0;-0;0,2;0,2;177;-1;-1;2560;0,08
5,82598;0;0;0;0;1400;0;0;0;0;0;0;0;-3,69436;0,0117126;0,101087;0,0362279;0,0693141;0,00991332;0,0349186;0,0691472;0,0146468;0,0349186;-0,275346;0,646782;1,97896;0;0;0;0;0;-0,00314159;0,0668461;0,018358;0;0;-700;700;-500;-10;10;-10;-0;0;-0;0,2;0,2;177;-1;-1;2560;0,08
5,83601;0;0;0;0;1400;0;0;0;0;0;0;0;-3,69436;0,0117126;0,101087;0,0362279;0,0693141;0,00991332;0,0349186;0,0691472;0,0146468;0,0349186;-0,275346;0,646782;1,97896;0;0;0;0;0;-0,00314159;0,0666716;0,018358;0;0;-700;700;-500;-10;10;-10;-0;0;-0;0,2;0,2;177;-1;-1;2560;0,08
5,8459;0;0;0;0;1400;0;0;0;0;0;0;0;-3,69436;0,0117126;0,101087;0,0362279;0,0693141;0,00991332;0,0349186;0,0691472;0,0146468;0,0349186;-0,275346;0,646782;1,97896;0;0;0;0;0;-0,00296706;0,066497;0,018358;0;0;-700;700;-500;-10;10;-10;-0;0;-0;0,2;0,2;177;-1;-1;2560;0,08
5,85593;0;0;0;0;1400;0;0;0;0;0;0;0;-3,69436;0,0117126;0,101087;0,0362279;0,0693141;0,00991332;0,0349186;0,0691472;0,0146468;0,0349186;-0,275346;0,646782;1,97896;0;0;0;0;0;-0,00296706;0,0663225;0,018358;0;0;-700;700;-500;-10;10;-10;-0;0;-0;0,2;0,2;177;-1;-1;2560;0,08
5,86341;0;0;0;0;1400;0;0;0;0;0;0;0;-3,69436;-0,0030885;0,0879771;0,0154302;0,0199215;-0,0668666;0,0150646;0,0246599;-0,0653532;0,0150646;0,0246599;-0,382173;1,92565;0;0;0;0;0;-0,00296706;0,0663225;0,0228539;0;0;-700;700;-500;-10;10;-10;-0;0;-0;0,2;0,2;177;-1;-1;2560;0,08
5,8659;0;0;0;0;1400;0;0;0;0;0;0;0;-3,69436;-0,0030885;0,0879771;0,0154302;0,0199215;-0,0668666;0,0150646;0,0246599;-0,0653532;0,0150646;0,0246599;-0,382173;1,92565;0;0;0;0;0;-0,00296706;0,0663225;0,0228539;0;0;-700;700;-500;-10;10;-10;-0;0;-0;0,2;0,2;177;-1;-1;2560;0,08
5,87593;0;0;0;0;1400;0;0;0;0;0;0;0;-3,69436;-0,0030885;0,0879771;0,0154302;0,0199215;-0,0668666;0,0150646;0,0246599;-0,0653532;0,0150646;0,0246599;-0,382173;1,92565;0;0;0;0;0;-0,00296706;0,0663225;0,0228539;0;0;-700;700;-500;-10;10;-10;-0;0;-0;0,2;0,2;177;-1;-1;2560;0,08
5,88594;0;0;0;0;1400;0;0;0;0;0;0;0;-3,69436;-0,0030885;0,0879771;0,0154302;0,0199215;-0,0668666;0,0150646;0,0246599;-0,0653532;0,0150646;0,0246599;-0,382173;1,92565;0;0;0;0;0;-0,00314159;0,0663225;0,0228539;0;0;-700;700;-500;-10;10;-10;-0;0;-0;0,2;0,2;177;-1;-1;2560;0,08
5,88971;0;0;0;0;1400;0;0;0;0;0;0;0;-3,70115;-0,0030885;0,0789695;-0,0539379;0,096055;-0,151884;-0,0558878;0,10466;-0,145353;-0,0558878;0,108972;-0,278819;-0,963333;0;0;0;0;0;-0,00314159;0,0663225;0,0228539;0;0;-700;700;-500;-10;10;-10;-0;0;-0;0,2;0,2;177;-1;-1;2560;0,08
5,89599;0;0;0;0;1400;0;0;0;0;0;0;0;-3,70115;-0,0030885;0,0789695;-0,0539379;0,096055;-0,151884;-0,0558878;0,10466;-0,145353;-0,0558878;0,108972;-0,278819;-0,963333;0;0;0;0;0;-0,00314159;0,0663225;0,0228539;0;0;-700;700;-500;-10;10;-10;-0;0;-0;0,2;0,2;177;-1;-1;2560;0,08
5,90592;0;0;0;0;1400;0;0;0;0;0;0;0;-3,70115;-0,0030885;0,0789695;-0,0539379;0,096055;-0,151884;-0,0558878;0,10466;-0,145353;-0,0558878;0,108972;-0,278819;-0,963333;0;0;0;0;0;-0,00296706;0,0663225;0,0228539;0;0;-700;700;-500;-10;10;-10;-0;0;-0;0,2;0,2;177;-1;-1;2560;0,08
5,91592;0;0;0;0;1400;0;0;0;0;0;0;0;-3,70115;-0,0030885;0,0789695;-0,0539379;0,096055;-0,151884;-0,0558878;0,10466;-0,145353;-0,0558878;0,108972;-0,278819;-0,963333;0;0;0;0;0;-0,00296706;0,0663225;0,0228539;0;0;-700;700;-500;-10;10;-10;-0;0;-0;0,2;0,2;177;-1;-1;2560;0,08
5,92446;0;0;0;0;1400;0;0;0;0;0;0;0;-3,70262;0,00810016;0,074958;-0,0543562;0,0949062;-0,231993;-0,0558878;0,108972;-0,225353;-0,0558878;0,108972;-0,278819;-1,45475;0;0;0;0;0;-0,00296706;0,0663225;0,0200871;0;0;-700;700;-500;-10;10;-10;-0;0;-0;0,2;0,2;177;-1;-1;2560;0,08
5,92596;0;0;0;0;1400;0;0;0;0;0;0;0;-3,70262;0,00810016;0,074958;-0,0543562;0,0949062;-0,231993;-0,0558878;0,108972;-0,225353;-0,0558878;0,108972;-0,278819;-1,45475;0;0;0;0;0;-0,00279253;0,066148;0,0200871;0;0;-700;700;-500;-10;10;-10;-0;0;-0;0,2;0,2;177;-1;-1;2560;0,08
5,93596;0;0;0;0;1400;0;0;0;0;0;0;0;-3,70262;0,00810016;0,074958;-0,0543562;0,0949062;-0,231993;-0,0558878;0,108972;-0,225353;-0,0558878;0,108972;-0,278819;-1,45475;0;0;0;0;0;-0,00279253;0,066148;0,0200871;0;0;-700;700;-500;-10;10;-10;-0;0;-0;0,2;0,2;177;-1;-1;2560;0,08
5,94593;0;0;0;0;1400;0;0;0;0;0;0;0;-3,70262;0,00810016;0,074958;-0,0543562;0,0949062;-0,231993;-0,0558878;0,108972;-0,225353;-0,0558878;0,108972;-0,278819;-1,45475;0;0;0;0;0;-0,00279253;0,0657989;0,0200871;0;0;-700;700;-500;-10;10;-10;-0;0;-0;0,2;0,2;177;-1;-1;2560;0,08
5,95595;0;0;0;0;1400;0;0;0;0;0;0;0;-3,70262;0,00810016;0,074958;-0,0543562;0,0949062;-0,231993;-0,0558878;0,108972;-0,225353;-0,0558878;0,108972;-0,278819;-1,45475;0;0;0;0;0;-0,00279253;0,0656244;0,0200871;0;0;-700;700;-500;-10;10;-10;-0;0;-0;0,2;0,2;177;-1;-1;2560;0,08
5,95794;0;0;0;0;1400;0;0;0;0;0;0;0;-3,70262;0,00810016;0,074958;-0,0115012;0,0196081;-0,146924;-0,0116797;0,028972;-0,145353;-0,0116797;-0,11992;0,0954849;-1,46846;0;0;0;0;0;-0,00279253;0,0656244;0,0200871;0;0;-700;700;-500;-10;10;-10;-0;0;-0;0,2;0,2;177;-1;-1;2560;0,08
5,96595;0;0;0;0;1400;0;0;0;0;0;0;0;-3,70262;0,00810016;0,074958;-0,0115012;0,0196081;-0,146924;-0,0116797;0,028972;-0,145353;-0,0116797;-0,11992;0,0954849;-1,46846;0;0;0;0;0;-0,00279253;0,0656244;0,0200871;0;0;-700;700;-500;-10;10;-10;-0;0;-0;0,2;0,2;177;-1;-1;2560;0,08
5,97592;0;0;0;0;1400;0;0;0;0;0;0;0;-3,70262;0,00810016;0,074958;-0,0115012;0,0196081;-0,146924;-0,0116797;0,028972;-0,145353;-0,0116797;-0,11992;0,0954849;-1,46846;0;0;0;0;0;-0,00296706;0,0656244;0,0200871;0;0;-700;700;-500;-10;10;-10;-0;0;-0;0,2;0,2;177;-1;-1;2560;0,08
5,98595;0;0;0;0;1400;0;0;0;0;0;0;0;-3,70262;0,00810016;0,074958;-0,0115012;0,0196081;-0,146924;-0,0116797;0,028972;-0,145353;-0,0116797;-0,11992;0,0954849;-1,46846;0;0;0;0;0;-0,00296706;0,0657989;0,0200871;0;0;-700;700;-500;-10;10;-10;-0;0;-0;0,2;0,2;177;-1;-1;2560;0,08
5,99309;0;0;0;0;1400;0;0;0;0;0;0;0;-3,69428;0,00810016;0,0914461;-0,0128961;-0,0549678;-0,0618348;-0,0116797;-0,051028;-0,0653532;-0,0116797;-0,11992;0,0954849;0,00471192;0;0;0;0;0;-0,00296706;0,0657989;0,0200871;0;0;-700;700;-500;-10;10;-10;-0;0;-0;0,2;0,2;177;-1;-1;2560;0,08
5,99596;0;0;0;0;1400;0;0;0;0;0;0;0;-3,69428;0,00810016;0,0914461;-0,0128961;-0,0549678;-0,0618348;-0,0116797;-0,051028;-0,0653532;-0,0116797;-0,11992;0,0954849;0,00471192;0;0;0;0;0;-0,00314159;0,0659734;0,0200871;0;0;-700;700;-500;-10;10;-10;-0;0;-0;0,2;0,2;177;-1;-1;2560;0,08
6,00592;0;0;0;0;1400;0;0;0;0;0;0;0;-3,69428;0,00810016;0,0914461;-0,0128961;-0,0549678;-0,0618348;-0,0116797;-0,051028;-0,0653532;-0,0116797;-0,11992;0,0954849;0,00471192;0;0;0;0;0;-0,00314159;0,0659734;0,0200871;0;0;-700;700;-500;-10;10;-10;-0;0;-0;0,2;0,2;177;-1;-1;2560;0,08
6,01592;0;0;0;0;1400;0;0;0;0;0;0;0;-3,69428;0,00810016;0,0914461;-0,0128961;-0,0549678;-0,0618348;-0,0116797;-0,051028;-0,0653532;-0,0116797;-0,11992;0,0954849;0,00471192;0;0;0;0;0;-0,00331613;0,0659734;0,0200871;0;0;-700;700;-500;-10;10;-10;-0;0;-0;0,2;0,2;177;-1;-1;2560;0,08
6,02244;0;0;0;0;1400;0;0;0;0;0;0;0;-3,69428;0,0129582;0,0914461;-0,0262492;0,0261971;-0,0506961;-0,0266526;0,028972;-0,0489455;-0,0266526;0,252388;-0,0489455;1,32614;0;0;0;0;0;-0,00331613;0,0659734;0,0193514;0;0;-700;700;-500;-10;10;-10;-0;0;-0;0,2;0,2;177;-1;-1;2560;0,08
6,02637;0;0;0;0;1400;0;0;0;0;0;0;0;-3,69428;0,0129582;0,0914461;-0,0262492;0,0261971;-0,0506961;-0,0266526;0,028972;-0,0489455;-0,0266526;0,252388;-0,0489455;1,32614;0;0;0;0;0;-0,00314159;0,0659734;0,0193514;0;0;-700;700;-500;-10;10;-10;-0;0;-0;0,2;0,2;177;-1;-1;2560;0,08
6,03595;0;0;0;0;1400;0;0;0;0;0;0;0;-3,69428;0,0129582;0,0914461;-0,0262492;0,0261971;-0,0506961;-0,0266526;0,028972;-0,0489455;-0,0266526;0,252388;-0,0489455;1,32614;0;0;0;0;0;-0,00314159;0,0657989;0,0193514;0;0;-700;700;-500;-10;10;-10;-0;0;-0;0,2;0,2;177;-1;-1;2560;0,08
6,04597;0;0;0;0;1400;0;0;0;0;0;0;0;-3,69428;0,0129582;0,0914461;-0,0262492;0,0261971;-0,0506961;-0,0266526;0,028972;-0,0489455;-0,0266526;0,252388;-0,0489455;1,32614;0;0;0;0;0;-0,00296706;0,0657989;0,0193514;0;0;-700;700;-500;-10;10;-10;-0;0;-0;0,2;0,2;177;-1;-1;2560;0,08
6,05549;0;0;0;0;1400;0;0;0;0;0;0;0;-3,69576;0,0129582;0,0900102;-0,0249215;0,100757;-0,135791;-0,0266526;0,108972;-0,128946;-0,0266526;0,252388;-0,250578;1,34002;0;0;0;0;0;-0,00296706;0,0657989;0,0193514;0;0;-700;700;-500;-10;10;-10;-0;0;-0;0,2;0,2;177;-1;-1;2560;0,08
6,05596;0;0;0;0;1400;0;0;0;0;0;0;0;-3,69576;0,0129582;0,0900102;-0,0249215;0,100757;-0,135791;-0,0266526;0,108972;-0,128946;-0,0266526;0,252388;-0,250578;1,34002;0;0;0;0;0;-0,00279253;0,0659734;0,0193514;0;0;-700;700;-500;-10;10;-10;-0;0;-0;0,2;0,2;177;-1;-1;2560;0,08
6,06593;0;0;0;0;1400;0;0;0;0;0;0;0;-3,69576;0,0129582;0,0900102;-0,0249215;0,100757;-0,135791;-0,0266526;0,108972;-0,128946;-0,0266526;0,252388;-0,250578;1,34002;0;0;0;0;0;-0,00261799;0,0659734;0,0193514;0;0;-700;700;-500;-10;10;-10;-0;0;-0;0,2;0,2;177;-1;-1;2560;0,08
6,07599;0;0;0;0;1400;0;0;0;0;0;0;0;-3,69576;0,0129582;0,0900102;-0,0249215;0,100757;-0,135791;-0,0266526;0,108972;-0,128946;-0,0266526;0,252388;-0,250578;1,34002;0;0;0;0;0;-0,00226893;0,066148;0,0193514;0;0;-700;700;-500;-10;10;-10;-0;0;-0;0,2;0,2;177;-1;-1;2560;0,08
6,086;0;0;0;0;1400;0;0;0;0;0;0;0;-3,69576;0,0129582;0,0900102;-0,0249215;0,100757;-0,135791;-0,0266526;0,108972;-0,128946;-0,0266526;0,252388;-0,250578;1,34002;0;0;0;0;0;-0,00226893;0,066148;0,0193514;0;0;-700;700;-500;-10;10;-10;-0;0;-0;0,2;0,2;177;-1;-1;2560;0,08
6,09504;0;0;0;0;1400;0;0;0;0;0;0;0;-3,69618;0,013939;0,0900102;-0,00854249;0,118941;-0,0569127;-0,010791;0,122257;-0,0489455;-0,010791;0,122257;-0,0489455;1,19358;0;0;0;0;0;-0,00226893;0,066148;0,0192842;0;0;-700;700;-500;-10;10;-10;-0;0;-0;0,2;0,2;177;-1;-1;2560;0,08
6,0959;0;0;0;0;1400;0;0;0;0;0;0;0;-3,69618;0,013939;0,0900102;-0,00854249;0,118941;-0,0569127;-0,010791;0,122257;-0,0489455;-0,010791;0,122257;-0,0489455;1,19358;0;0;0;0;0;-0,0020944;0,0663225;0,0192842;0;0;-700;700;-500;-10;10;-10;-0;0;-0;0,2;0,2;177;-1;-1;2560;0,08
6,10591;0;0;0;0;1400;0;0;0;0;0;0;0;-3,69618;0,013939;0,0900102;-0,00854249;0,118941;-0,0569127;-0,010791;0,122257;-0,0489455;-0,010791;0,122257;-0,0489455;1,19358;0;0;0;0;0;-0,00174533;0,066497;0,0192842;0;0;-700;700;-500;-10;10;-10;-0;0;-0;0,2;0,2;177;-1;-1;2560;0,08
6,11595;0;0;0;0;1400;0;0;0;0;0;0;0;-3,69618;0,013939;0,0900102;-0,00854249;0,118941;-0,0569127;-0,010791;0,122257;-0,0489455;-0,010791;0,122257;-0,0489455;1,19358;0;0;0;0;0;-0,0015708;0,0666716;0,0192842;0;0;-700;700;-500;-10;10;-10;-0;0;-0;0,2;0,2;177;-1;-1;2560;0,08
6,12115;0;0;0;0;1400;0;0;0;0;0;0;0;-3,69576;0,00910274;0,0876878;0,0322853;0,0329092;-0,131481;0,0316223;0,0422574;-0,128946;0,0316223;-0,29933;-0,203669;-0,289828;0;0;0;0;0;-0,0015708;0,0666716;0,0206444;0;0;-700;700;-500;-10;10;-10;-0;0;-0;0,2;0,2;177;-1;-1;2560;0,08
6,12593;0;0;0;0;1400;0;0;0;0;0;0;0;-3,69576;0,00910274;0,0876878;0,0322853;0,0329092;-0,131481;0,0316223;0,0422574;-0,128946;0,0316223;-0,29933;-0,203669;-0,289828;0;0;0;0;0;-0,00139626;0,0668461;0,0206444;0;0;-700;700;-500;-10;10;-10;-0;0;-0;0,2;0,2;177;-1;-1;2560;0,08
6,13603;0;0;0;0;1400;0;0;0;0;0;0;0;-3,69576;0,00910274;0,0876878;0,0322853;0,0329092;-0,131481;0,0316223;0,0422574;-0,128946;0,0316223;-0,29933;-0,203669;-0,289828;0;0;0;0;0;-0,00122173;0,0670206;0,0206444;0;0;-700;700;-500;-10;10;-10;-0;0;-0;0,2;0,2;177;-1;-1;2560;0,08
6,1459;0;0;0;0;1400;0;0;0;0;0;0;0;-3,69576;0,00910274;0,0876878;0,0322853;0,0329092;-0,131481;0,0316223;0,0422574;-0,128946;0,0316223;-0,29933;-0,203669;-0,289828;0;0;0;0;0;-0,00122173;0,0671952;0,0206444;0;0;-700;700;-500;-10;10;-10;-0;0;-0;0,2;0,2;177;-1;-1;2560;0,08
6,15593;0;0;0;0;1400;0;0;0;0;0;0;0;-3,69576;0,00910274;0,0876878;0,0322853;0,0329092;-0,131481;0,0316223;0,0422574;-0,128946;0,0316223;-0,29933;-0,203669;-0,289828;0;0;0;0;0;-0,0010472;0,0673697;0,0206444;0;0;-700;700;-500;-10;10;-10;-0;0;-0;0,2;0,2;177;-1;-1;2560;0,08
6,16192;0;0;0;0;1400;0;0;0;0;0;0;0;-3,69548;0,00708613;0,0876878;-0,00506946;0,0203022;-0,0515074;-0,00552459;0,0236106;-0,0500291;-0,00552459;0,0236106;-0,0500291;-0,209752;0;0;0;0;0;-0,0010472;0,0673697;0,0214434;0;0;-700;700;-500;-10;10;-10;-0;0;-0;0,2;0,2;177;-1;-1;2560;0,08
6,1659;0;0;0;0;1400;0;0;0;0;0;0;0;-3,69548;0,00708613;0,0876878;-0,00506946;0,0203022;-0,0515074;-0,00552459;0,0236106;-0,0500291;-0,00552459;0,0236106;-0,0500291;-0,209752;0;0;0;0;0;-0,0010472;0,0675442;0,0214434;0;0;-700;700;-500;-10;10;-10;-0;0;-0;0,2;0,2;177;-1;-1;2560;0,08
6,17593;0;0;0;0;1400;0;0;0;0;0;0;0;-3,69548;0,00708613;0,0876878;-0,00506946;0,0203022;-0,0515074;-0,00552459;0,0236106;-0,0500291;-0,00552459;0,0236106;-0,0500291;-0,209752;0;0;0;0;0;-0,0010472;0,0677188;0,0214434;0;0;-700;700;-500;-10;10;-10;-0;0;-0;0,2;0,2;177;-1;-1;2560;0,08
6,18595;0;0;0;0;1400;0;0;0;0;0;0;0;-3,69548;0,00708613;0,0876878;-0,00506946;0,0203022;-0,0515074;-0,00552459;0,0236106;-0,0500291;-0,00552459;0,0236106;-0,0500291;-0,209752;0;0;0;0;0;-0,00122173;0,0677188;0,0214434;0;0;-700;700;-500;-10;10;-10;-0;0;-0;0,2;0,2;177;-1;-1;2560;0,08
6,18696;0;0;0;0;1400;0;0;0;0;0;0;0;-3,69548;0,0061235;0,0876878;-0,00676729;-0,0580245;-0,0462004;-0,00552459;-0,054897;-0,0500291;-0,00552459;-0,054897;-0,0500291;0,0543741;0;0;0;0;0;-0,00122173;0,0677188;0,0215486;0;0;-700;700;-500;-10;10;-10;-0;0;-0;0,2;0,2;177;-1;-1;2560;0,08
6,19592;0;0;0;0;1400;0;0;0;0;0;0;0;-3,69548;0,0061235;0,0876878;-0,00676729;-0,0580245;-0,0462004;-0,00552459;-0,054897;-0,0500291;-0,00552459;-0,054897;-0,0500291;0,0543741;0;0;0;0;0;-0,00139626;0,0678933;0,0215486;0;0;-700;700;-500;-10;10;-10;-0;0;-0;0,2;0,2;177;-1;-1;2560;0,08
6,20591;0;0;0;0;1400;0;0;0;0;0;0;0;-3,69548;0,0061235;0,0876878;-0,00676729;-0,0580245;-0,0462004;-0,00552459;-0,054897;-0,0500291;-0,00552459;-0,054897;-0,0500291;0,0543741;0;0;0;0;0;-0,0015708;0,0678933;0,0215486;0;0;-700;700;-500;-10;10;-10;-0;0;-0;0,2;0,2;177;-1;-1;2560;0,08
6,21598;0;0;0;0;1400;0;0;0;0;0;0;0;-3,69548;0,0061235;0,0876878;-0,00676729;-0,0580245;-0,0462004;-0,00552459;-0,054897;-0,0500291;-0,00552459;-0,054897;-0,0500291;0,0543741;0;0;0;0;0;-0,00174533;0,0677188;0,0215486;0;0;-700;700;-500;-10;10;-10;-0;0;-0;0,2;0,2;177;-1;-1;2560;0,08
6,22379;0;0;0;0;1400;0;0;0;0;0;0;0;-3,696;0,00708613;0,0879218;-0,0202116;0,0251338;0,0151646;-0,020752;0,0236106;0,0167953;-0,020752;0,0236106;0,0167953;0,0379102;0;0;0;0;0;-0,00174533;0,0677188;0,0214434;0;0;-700;700;-500;-10;10;-10;-0;0;-0;0,2;0,2;177;-1;-1;2560;0,08
6,2259;0;0;0;0;1400;0;0;0;0;0;0;0;-3,696;0,00708613;0,0879218;-0,0202116;0,0251338;0,0151646;-0,020752;0,0236106;0,0167953;-0,020752;0,0236106;0,0167953;0,0379102;0;0;0;0;0;-0,00191986;0,0677188;0,0214434;0;0;-700;700;-500;-10;10;-10;-0;0;-0;0,2;0,2;177;-1;-1;2560;0,08
6,23594;0;0;0;0;1400;0;0;0;0;0;0;0;-3,696;0,00708613;0,0879218;-0,0202116;0,0251338;0,0151646;-0,020752;0,0236106;0,0167953;-0,020752;0,0236106;0,0167953;0,0379102;0;0;0;0;0;-0,00191986;0,0677188;0,0214434;0;0;-700;700;-500;-10;10;-10;-0;0;-0;0,2;0,2;177;-1;-1;2560;0,08
6,24592;0;0;0;0;1400;0;0;0;0;0;0;0;-3,696;0,00708613;0,0879218;-0,0202116;0,0251338;0,0151646;-0,020752;0,0236106;0,0167953;-0,020752;0,0236106;0,0167953;0,0379102;0;0;0;0;0;-0,0020944;0,0678933;0,0214434;0;0;-700;700;-500;-10;10;-10;-0;0;-0;0,2;0,2;177;-1;-1;2560;0,08
6,25318;0;0;0;0;1400;0;0;0;0;0;0;0;-3,69781;0,00924122;0,0885403;-0,0217033;-0,0481634;0,0943294;-0,020752;-0,054897;0,0907989;-0,020752;-0,054897;0,0907989;-0,398736;0;0;0;0;0;-0,0020944;0,0678933;0,0208774;0;0;-700;700;-500;-10;10;-10;-0;0;-0;0,2;0,2;177;-1;-1;2560;0,08
6,25598;0;0;0;0;1400;0;0;0;0;0;0;0;-3,69781;0,00924122;0,0885403;-0,0217033;-0,0481634;0,0943294;-0,020752;-0,054897;0,0907989;-0,020752;-0,054897;0,0907989;-0,398736;0;0;0;0;0;-0,00226893;0,0680678;0,0208774;0;0;-700;700;-500;-10;10;-10;-0;0;-0;0,2;0,2;177;-1;-1;2560;0,08
6,266;0;0;0;0;1400;0;0;0;0;0;0;0;-3,69781;0,00924122;0,0885403;-0,0217033;-0,0481634;0,0943294;-0,020752;-0,054897;0,0907989;-0,020752;-0,054897;0,0907989;-0,398736;0;0;0;0;0;-0,00226893;0,0682424;0,0208774;0;0;-700;700;-500;-10;10;-10;-0;0;-0;0,2;0,2;177;-1;-1;2560;0,08
6,27602;0;0;0;0;1400;0;0;0;0;0;0;0;-3,69781;0,00924122;0,0885403;-0,0217033;-0,0481634;0,0943294;-0,020752;-0,054897;0,0907989;-0,020752;-0,054897;0,0907989;-0,398736;0;0;0;0;0;-0,00244346;0,0682424;0,0208774;0;0;-700;700;-500;-10;10;-10;-0;0;-0;0,2;0,2;177;-1;-1;2560;0,08
6,28595;0;0;0;0;1400;0;0;0;0;0;0;0;-3,69781;0,00924122;0,0885403;-0,0217033;-0,0481634;0,0943294;-0,020752;-0,054897;0,0907989;-0,020752;-0,054897;0,0907989;-0,398736;0;0;0;0;0;-0,00261799;0,0684169;0,0208774;0;0;-700;700;-500;-10;10;-10;-0;0;-0;0,2;0,2;177;-1;-1;2560;0,08
6,29401;0;0;0;0;1400;0;0;0;0;0;0;0;-3,69782;0,00924122;0,0904716;-0,015065;-0,0757133;0,0220625;-0,0134974;-0,0773431;0,0167953;-0,0134974;-0,0773431;0,0167953;-0,47134;0;0;0;0;0;-0,00261799;0,0684169;0,0208774;0;0;-700;700;-500;-10;10;-10;-0;0;-0;0,2;0,2;177;-1;-1;2560;0,08
6,29592;0;0;0;0;1400;0;0;0;0;0;0;0;-3,69782;0,00924122;0,0904716;-0,015065;-0,0757133;0,0220625;-0,0134974;-0,0773431;0,0167953;-0,0134974;-0,0773431;0,0167953;-0,47134;0;0;0;0;0;-0,00279253;0,0684169;0,0208774;0;0;-700;700;-500;-10;10;-10;-0;0;-0;0,2;0,2;177;-1;-1;2560;0,08
6,30596;0;0;0;0;1400;0;0;0;0;0;0;0;-3,69782;0,00924122;0,0904716;-0,015065;-0,0757133;0,0220625;-0,0134974;-0,0773431;0,0167953;-0,0134974;-0,0773431;0,0167953;-0,47134;0;0;0;0;0;-0,00279253;0,0685914;0,0208774;0;0;-700;700;-500;-10;10;-10;-0;0;-0;0,2;0,2;177;-1;-1;2560;0,08
6,31593;0;0;0;0;1400;0;0;0;0;0;0;0;-3,69782;0,00924122;0,0904716;-0,015065;-0,0757133;0,0220625;-0,0134974;-0,0773431;0,0167953;-0,0134974;-0,0773431;0,0167953;-0,47134;0;0;0;0;0;-0,00279253;0,0684169;0,0208774;0;0;-700;700;-500;-10;10;-10;-0;0;-0;0,2;0,2;177;-1;-1;2560;0,08
6,31845;0;0;0;0;1400;0;0;0;0;0;0;0;-3,69782;0,00608314;0,0979767;0,00718393;-0,110037;0,104543;0,00947513;-0,116747;0,0967953;0,00947513;-0,116747;0,307057;-0,467744;0;0;0;0;0;-0,00279253;0,0684169;0,0219226;0;0;-700;700;-500;-10;10;-10;-0;0;-0;0,2;0,2;177;-1;-1;2560;0,08
