time ;e1;e2;ctrlpitch;ctrlroll;ctrlthrust;ctrlyaw;edx;edy;edz;cumulx;cumuly;cumulz;x;y;z;dxr;dyr;dzr;dxrT;dyrT;dzrT;dxrUn;dyrUn;dzrUn;dxrDerf;dyrDer;dzrDer;dxd;dyd;dzd;pitch;roll;yaw;yawd;eyaw;kpvx;kpvy;kpvz;kivx;kivy;kivz;kdvx;kdvy;kdvz;ktg;veld;pitchoff;ke1;ke2;gravity
4,40859;0;0;0;0;1220;0;0;0;0;0;0;0;-2,25572;-0,00449132;0,91553;0,00317788;-0,0120418;0,0063165;0,00393337;-0,0120574;0,00584369;0,00393337;-0,0120574;0,00584369;-inf;0;0;0;0;0;0,0963422;0,0116937;0,014648;0;0;-700;700;-500;-10;10;-10;-0;0;-0;0,2;0,2;177;-1;-1;2560;0,08
4,41106;0;0;0;0;1220;0;0;0;0;0;0;0;-2,25572;-0,00449132;0,915022;0,00560941;0,00247791;-0,0167718;0,00393337;0,00273177;-0,0172036;0,00393337;0,00273177;-0,0172036;-inf;0;0;0;0;0;0,0963422;0,0116937;0,014648;0;0;-700;700;-500;-10;10;-10;-0;0;-0;0,2;0,2;177;-1;-1;2560;0,08
4,41863;0;0;0;0;1220;0;0;0;0;0;0;0;-2,25572;-0,00449132;0,915022;0,00560941;0,00247791;-0,0167718;0,00393337;0,00273177;-0,0172036;0,00393337;0,00273177;-0,0172036;-inf;0;0;0;0;0;0,0963422;0,0118682;0,014648;0;0;-700;700;-500;-10;10;-10;-0;0;-0;0,2;0,2;177;-1;-1;2560;0,08
4,42866;0;0;0;0;1220;0;0;0;0;0;0;0;-2,25572;-0,00449132;0,915022;0,00560941;0,00247791;-0,0167718;0,00393337;0,00273177;-0,0172036;0,00393337;0,00273177;-0,0172036;-inf;0;0;0;0;0;0,0961676;0,0120428;0,014648;0;0;-700;700;-500;-10;10;-10;-0;0;-0;0,2;0,2;177;-1;-1;2560;0,08
4,43859;0;0;0;0;1220;0;0;0;0;0;0;0;-2,25572;-0,00449132;0,915022;0,00560941;0,00247791;-0,0167718;0,00393337;0,00273177;-0,0172036;0,00393337;0,00273177;-0,0172036;-inf;0;0;0;0;0;0,0961676;0,0120428;0,014648;0;0;-700;700;-500;-10;10;-10;-0;0;-0;0,2;0,2;177;-1;-1;2560;0,08
4,44328;0;0;0;0;1240;0;0;0;0;0;0;0;-2,25581;-0,00302258;0,915022;-0,00324634;0,00273937;-0,00355562;-0,00360814;0,00273177;-0,00319438;-0,00360814;0,00273177;-0,00319438;-inf;0;0;0;0;0;0,0961676;0,0120428;0,0139925;0;0;-700;700;-500;-10;10;-10;-0;0;-0;0,2;0,2;177;-1;-1;2560;0,08
4,44862;0;0;0;0;1240;0;0;0;0;0;0;0;-2,25581;-0,00302258;0,915022;-0,00324634;0,00273937;-0,00355562;-0,00360814;0,00273177;-0,00319438;-0,00360814;0,00273177;-0,00319438;-inf;0;0;0;0;0;0,0959931;0,0122173;0,0139925;0;0;-700;700;-500;-10;10;-10;-0;0;-0;0,2;0,2;177;-1;-1;2560;0,08
4,45858;0;0;0;0;1240;0;0;0;0;0;0;0;-2,25581;-0,00302258;0,915022;-0,00324634;0,00273937;-0,00355562;-0,00360814;0,00273177;-0,00319438;-0,00360814;0,00273177;-0,00319438;-inf;0;0;0;0;0;0,0959931;0,0120428;0,0139925;0;0;-700;700;-500;-10;10;-10;-0;0;-0;0,2;0,2;177;-1;-1;2560;0,08
4,46859;0;0;0;0;1240;0;0;0;0;0;0;0;-2,25581;-0,00302258;0,915022;-0,00324634;0,00273937;-0,00355562;-0,00360814;0,00273177;-0,00319438;-0,00360814;0,00273177;-0,00319438;-inf;0;0;0;0;0;0,0958186;0,0120428;0,0139925;0;0;-700;700;-500;-10;10;-10;-0;0;-0;0,2;0,2;177;-1;-1;2560;0,08
4,47833;0;0;0;0;1240;0;0;0;0;0;0;0;-2,25581;-0,00302258;0,915022;-0,003268;0,00127311;-0,00353879;-0,00360814;0,00126527;-0,00319438;-0,00360814;0,00126527;-0,00319438;inf;0;0;0;0;0;0,0958186;0,0120428;0,0139925;0;0;-700;700;-500;-10;10;-10;-0;0;-0;0,2;0,2;177;-1;-1;2560;0,08
4,47859;0;0;0;0;1240;0;0;0;0;0;0;0;-2,25581;-0,00302258;0,915022;-0,003268;0,00127311;-0,00353879;-0,00360814;0,00126527;-0,00319438;-0,00360814;0,00126527;-0,00319438;inf;0;0;0;0;0;0,0959931;0,0120428;0,0139925;0;0;-700;700;-500;-10;10;-10;-0;0;-0;0,2;0,2;177;-1;-1;2560;0,08
4,48857;0;0;0;0;1240;0;0;0;0;0;0;0;-2,25581;-0,00302258;0,915022;-0,003268;0,00127311;-0,00353879;-0,00360814;0,00126527;-0,00319438;-0,00360814;0,00126527;-0,00319438;inf;0;0;0;0;0;0,0958186;0,0120428;0,0139925;0;0;-700;700;-500;-10;10;-10;-0;0;-0;0,2;0,2;177;-1;-1;2560;0,08
4,49863;0;0;0;0;1240;0;0;0;0;0;0;0;-2,25581;-0,00302258;0,915022;-0,003268;0,00127311;-0,00353879;-0,00360814;0,00126527;-0,00319438;-0,00360814;0,00126527;-0,00319438;inf;0;0;0;0;0;0,0958186;0,0120428;0,0139925;0;0;-700;700;-500;-10;10;-10;-0;0;-0;0,2;0,2;177;-1;-1;2560;0,08
4,5086;0;0;0;0;1240;0;0;0;0;0;0;0;-2,25581;-0,00302258;0,915022;-0,003268;0,00127311;-0,00353879;-0,00360814;0,00126527;-0,00319438;-0,00360814;0,00126527;-0,00319438;inf;0;0;0;0;0;0,095644;0,0120428;0,0139925;0;0;-700;700;-500;-10;10;-10;-0;0;-0;0,2;0,2;177;-1;-1;2560;0,08
4,5092;0;0;0;0;1240;0;0;0;0;0;0;0;-2,25592;-0,0039281;0,914919;-0,00326809;0,00127454;-0,00353818;-0,00360814;0,00126527;-0,00319438;-0,00360814;0,00126527;-0,00319438;inf;0;0;0;0;0;0,095644;0,0120428;0,0143899;0;0;-700;700;-500;-10;10;-10;-0;0;-0;0,2;0,2;177;-1;-1;2560;0,08
4,51865;0;0;0;0;1240;0;0;0;0;0;0;0;-2,25592;-0,0039281;0,914919;-0,00326809;0,00127454;-0,00353818;-0,00360814;0,00126527;-0,00319438;-0,00360814;0,00126527;-0,00319438;inf;0;0;0;0;0;0,095644;0,0120428;0,0143899;0;0;-700;700;-500;-10;10;-10;-0;0;-0;0,2;0,2;177;-1;-1;2560;0,08
4,52869;0;0;0;0;1240;0;0;0;0;0;0;0;-2,25592;-0,0039281;0,914919;-0,00326809;0,00127454;-0,00353818;-0,00360814;0,00126527;-0,00319438;-0,00360814;0,00126527;-0,00319438;inf;0;0;0;0;0;0,0954695;0,0118682;0,0143899;0;0;-700;700;-500;-10;10;-10;-0;0;-0;0,2;0,2;177;-1;-1;2560;0,08
4,53863;0;0;0;0;1240;0;0;0;0;0;0;0;-2,25592;-0,0039281;0,914919;-0,00326809;0,00127454;-0,00353818;-0,00360814;0,00126527;-0,00319438;-0,00360814;0,00126527;-0,00319438;inf;0;0;0;0;0;0,0954695;0,0120428;0,0143899;0;0;-700;700;-500;-10;10;-10;-0;0;-0;0,2;0,2;177;-1;-1;2560;0,08
4,54779;0;0;0;0;1260;0;0;0;0;0;0;0;-2,25572;-0,00429366;0,915678;0,00355113;-0,0092606;0,0252496;0,00606976;-0,00947658;0,0246833;0,00606976;-0,00947658;0,0246833;-inf;0;0;0;0;0;0,0954695;0,0120428;0,0145683;0;0;-700;700;-500;-10;10;-10;-0;0;-0;0,2;0,2;177;-1;-1;2560;0,08
4,54862;0;0;0;0;1260;0;0;0;0;0;0;0;-2,25572;-0,00429366;0,915678;0,00355113;-0,0092606;0,0252496;0,00606976;-0,00947658;0,0246833;0,00606976;-0,00947658;0,0246833;-inf;0;0;0;0;0;0,095295;0,0118682;0,0145683;0;0;-700;700;-500;-10;10;-10;-0;0;-0;0,2;0,2;177;-1;-1;2560;0,08
4,55862;0;0;0;0;1260;0;0;0;0;0;0;0;-2,25572;-0,00429366;0,915678;0,00355113;-0,0092606;0,0252496;0,00606976;-0,00947658;0,0246833;0,00606976;-0,00947658;0,0246833;-inf;0;0;0;0;0;0,095295;0,0118682;0,0145683;0;0;-700;700;-500;-10;10;-10;-0;0;-0;0,2;0,2;177;-1;-1;2560;0,08
4,56858;0;0;0;0;1260;0;0;0;0;0;0;0;-2,25572;-0,00429366;0,915678;0,00355113;-0,0092606;0,0252496;0,00606976;-0,00947658;0,0246833;0,00606976;-0,00947658;0,0246833;-inf;0;0;0;0;0;0,0951204;0,0116937;0,0145683;0;0;-700;700;-500;-10;10;-10;-0;0;-0;0,2;0,2;177;-1;-1;2560;0,08
4,57485;0;0;0;0;1260;0;0;0;0;0;0;0;-2,2556;-0,00429366;0,915678;0,00671095;-0,00950863;0,00647722;0,00742404;-0,00947658;0,00569943;0,00742404;-0,00947658;0,00569943;-inf;0;0;0;0;0;0,0951204;0,0116937;0,0145683;0;0;-700;700;-500;-10;10;-10;-0;0;-0;0,2;0,2;177;-1;-1;2560;0,08
4,57868;0;0;0;0;1260;0;0;0;0;0;0;0;-2,2556;-0,00429366;0,915678;0,00671095;-0,00950863;0,00647722;0,00742404;-0,00947658;0,00569943;0,00742404;-0,00947658;0,00569943;-inf;0;0;0;0;0;0,0951204;0,0116937;0,0145683;0;0;-700;700;-500;-10;10;-10;-0;0;-0;0,2;0,2;177;-1;-1;2560;0,08
4,58857;0;0;0;0;1260;0;0;0;0;0;0;0;-2,2556;-0,00429366;0,915678;0,00671095;-0,00950863;0,00647722;0,00742404;-0,00947658;0,00569943;0,00742404;-0,00947658;0,00569943;-inf;0;0;0;0;0;0,0949459;0,0118682;0,0145683;0;0;-700;700;-500;-10;10;-10;-0;0;-0;0,2;0,2;177;-1;-1;2560;0,08
4,59874;0;0;0;0;1260;0;0;0;0;0;0;0;-2,2556;-0,00429366;0,915678;0,00671095;-0,00950863;0,00647722;0,00742404;-0,00947658;0,00569943;0,00742404;-0,00947658;0,00569943;-inf;0;0;0;0;0;0,0949459;0,0118682;0,0145683;0;0;-700;700;-500;-10;10;-10;-0;0;-0;0,2;0,2;177;-1;-1;2560;0,08
4,60861;0;0;0;0;1260;0;0;0;0;0;0;0;-2,2556;-0,00429366;0,915678;0,00671095;-0,00950863;0,00647722;0,00742404;-0,00947658;0,00569943;0,00742404;-0,00947658;0,00569943;-inf;0;0;0;0;0;0,0949459;0,0120428;0,0145683;0;0;-700;700;-500;-10;10;-10;-0;0;-0;0,2;0,2;177;-1;-1;2560;0,08
4,61101;0;0;0;0;1260;0;0;0;0;0;0;0;-2,2556;-0,00473651;0,915678;0,00671025;-0,00950777;0,00647921;0,00742404;-0,00947658;0,00569943;0,00742404;-0,00947658;0,00569943;-inf;0;0;0;0;0;0,0949459;0,0120428;0,0147576;0;0;-700;700;-500;-10;10;-10;-0;0;-0;0,2;0,2;177;-1;-1;2560;0,08
4,61862;0;0;0;0;1260;0;0;0;0;0;0;0;-2,2556;-0,00473651;0,915678;0,00671025;-0,00950777;0,00647921;0,00742404;-0,00947658;0,00569943;0,00742404;-0,00947658;0,00569943;-inf;0;0;0;0;0;0,0947714;0,0120428;0,0147576;0;0;-700;700;-500;-10;10;-10;-0;0;-0;0,2;0,2;177;-1;-1;2560;0,08
4,62859;0;0;0;0;1260;0;0;0;0;0;0;0;-2,2556;-0,00473651;0,915678;0,00671025;-0,00950777;0,00647921;0,00742404;-0,00947658;0,00569943;0,00742404;-0,00947658;0,00569943;-inf;0;0;0;0;0;0,0945968;0,0122173;0,0147576;0;0;-700;700;-500;-10;10;-10;-0;0;-0;0,2;0,2;177;-1;-1;2560;0,08
4,63859;0;0;0;0;1260;0;0;0;0;0;0;0;-2,2556;-0,00473651;0,915678;0,00671025;-0,00950777;0,00647921;0,00742404;-0,00947658;0,00569943;0,00742404;-0,00947658;0,00569943;-inf;0;0;0;0;0;0,0945968;0,0122173;0,0147576;0;0;-700;700;-500;-10;10;-10;-0;0;-0;0,2;0,2;177;-1;-1;2560;0,08
4,64022;0;0;0;0;1280;0;0;0;0;0;0;0;-2,25561;-0,00473886;0,915713;-0,00348911;-0,00683757;0,00547792;-0,00286177;-0,00694699;0,00569943;-0,00286177;-0,00694699;0,00569943;-inf;0;0;0;0;0;0,0945968;0,0122173;0,0147638;0;0;-700;700;-500;-10;10;-10;-0;0;-0;0,2;0,2;177;-1;-1;2560;0,08
4,64862;0;0;0;0;1280;0;0;0;0;0;0;0;-2,25561;-0,00473886;0,915713;-0,00348911;-0,00683757;0,00547792;-0,00286177;-0,00694699;0,00569943;-0,00286177;-0,00694699;0,00569943;-inf;0;0;0;0;0;0,0947714;0,0122173;0,0147638;0;0;-700;700;-500;-10;10;-10;-0;0;-0;0,2;0,2;177;-1;-1;2560;0,08
4,65865;0;0;0;0;1280;0;0;0;0;0;0;0;-2,25561;-0,00473886;0,915713;-0,00348911;-0,00683757;0,00547792;-0,00286177;-0,00694699;0,00569943;-0,00286177;-0,00694699;0,00569943;-inf;0;0;0;0;0;0,0947714;0,0120428;0,0147638;0;0;-700;700;-500;-10;10;-10;-0;0;-0;0,2;0,2;177;-1;-1;2560;0,08
4,66869;0;0;0;0;1280;0;0;0;0;0;0;0;-2,25561;-0,00473886;0,915713;-0,00348911;-0,00683757;0,00547792;-0,00286177;-0,00694699;0,00569943;-0,00286177;-0,00694699;0,00569943;-inf;0;0;0;0;0;0,0947714;0,0118682;0,0147638;0;0;-700;700;-500;-10;10;-10;-0;0;-0;0,2;0,2;177;-1;-1;2560;0,08
4,6786;0;0;0;0;1280;0;0;0;0;0;0;0;-2,25561;-0,00473886;0,915713;-0,00348911;-0,00683757;0,00547792;-0,00286177;-0,00694699;0,00569943;-0,00286177;-0,00694699;0,00569943;-inf;0;0;0;0;0;0,0945968;0,0118682;0,0147638;0;0;-700;700;-500;-10;10;-10;-0;0;-0;0,2;0,2;177;-1;-1;2560;0,08
4,68042;0;0;0;0;1280;0;0;0;0;0;0;0;-2,25561;-0,00479531;0,915223;-0,001259;-9,45129e-05;-0,0170146;-0,00286177;6,5097e-05;-0,0168195;-0,00286177;6,5097e-05;-0,0168195;-inf;0;0;0;0;0;0,0945968;0,0118682;0,0147929;0;0;-700;700;-500;-10;10;-10;-0;0;-0;0,2;0,2;177;-1;-1;2560;0,08
4,68859;0;0;0;0;1280;0;0;0;0;0;0;0;-2,25561;-0,00479531;0,915223;-0,001259;-9,45129e-05;-0,0170146;-0,00286177;6,5097e-05;-0,0168195;-0,00286177;6,5097e-05;-0,0168195;-inf;0;0;0;0;0;0,0945968;0,0118682;0,0147929;0;0;-700;700;-500;-10;10;-10;-0;0;-0;0,2;0,2;177;-1;-1;2560;0,08
4,69862;0;0;0;0;1280;0;0;0;0;0;0;0;-2,25561;-0,00479531;0,915223;-0,001259;-9,45129e-05;-0,0170146;-0,00286177;6,5097e-05;-0,0168195;-0,00286177;6,5097e-05;-0,0168195;-inf;0;0;0;0;0;0,0944223;0,0120428;0,0147929;0;0;-700;700;-500;-10;10;-10;-0;0;-0;0,2;0,2;177;-1;-1;2560;0,08
4,70546;0;0;0;0;1280;0;0;0;0;0;0;0;-2,25549;-0,00493941;0,915713;0,000193156;-0,00677056;0,016952;0,00188605;-0,00694699;0,0167759;0,00188605;-0,00694699;0,0167759;-inf;0;0;0;0;0;0,0944223;0,0120428;0,0148382;0;0;-700;700;-500;-10;10;-10;-0;0;-0;0,2;0,2;177;-1;-1;2560;0,08
4,70867;0;0;0;0;1280;0;0;0;0;0;0;0;-2,25549;-0,00493941;0,915713;0,000193156;-0,00677056;0,016952;0,00188605;-0,00694699;0,0167759;0,00188605;-0,00694699;0,0167759;-inf;0;0;0;0;0;0,0944223;0,0120428;0,0148382;0;0;-700;700;-500;-10;10;-10;-0;0;-0;0,2;0,2;177;-1;-1;2560;0,08
4,71857;0;0;0;0;1280;0;0;0;0;0;0;0;-2,25549;-0,00493941;0,915713;0,000193156;-0,00677056;0,016952;0,00188605;-0,00694699;0,0167759;0,00188605;-0,00694699;0,0167759;-inf;0;0;0;0;0;0,0942478;0,0122173;0,0148382;0;0;-700;700;-500;-10;10;-10;-0;0;-0;0,2;0,2;177;-1;-1;2560;0,08
4,72864;0;0;0;0;1280;0;0;0;0;0;0;0;-2,25549;-0,00493941;0,915713;0,000193156;-0,00677056;0,016952;0,00188605;-0,00694699;0,0167759;0,00188605;-0,00694699;0,0167759;-inf;0;0;0;0;0;0,0942478;0,0122173;0,0148382;0;0;-700;700;-500;-10;10;-10;-0;0;-0;0,2;0,2;177;-1;-1;2560;0,08
4,7386;0;0;0;0;1280;0;0;0;0;0;0;0;-2,25549;-0,00493941;0,915713;0,000193156;-0,00677056;0,016952;0,00188605;-0,00694699;0,0167759;0,00188605;-0,00694699;0,0167759;-inf;0;0;0;0;0;0,0942478;0,0123918;0,0148382;0;0;-700;700;-500;-10;10;-10;-0;0;-0;0,2;0,2;177;-1;-1;2560;0,08
4,74024;0;0;0;0;1300;0;0;0;0;0;0;0;-2,25549;-0,0051163;0,91543;0,00441745;-0,00103453;-0,0267888;0,00188605;-0,000674451;-0,0270964;0,00188605;-0,000674451;-0,0270964;-inf;0;0;0;0;0;0,0942478;0,0123918;0,0149125;0;0;-700;700;-500;-10;10;-10;-0;0;-0;0,2;0,2;177;-1;-1;2560;0,08
4,7486;0;0;0;0;1300;0;0;0;0;0;0;0;-2,25549;-0,0051163;0,91543;0,00441745;-0,00103453;-0,0267888;0,00188605;-0,000674451;-0,0270964;0,00188605;-0,000674451;-0,0270964;-inf;0;0;0;0;0;0,0942478;0,0123918;0,0149125;0;0;-700;700;-500;-10;10;-10;-0;0;-0;0,2;0,2;177;-1;-1;2560;0,08
4,75858;0;0;0;0;1300;0;0;0;0;0;0;0;-2,25549;-0,0051163;0,91543;0,00441745;-0,00103453;-0,0267888;0,00188605;-0,000674451;-0,0270964;0,00188605;-0,000674451;-0,0270964;-inf;0;0;0;0;0;0,0942478;0,0125664;0,0149125;0;0;-700;700;-500;-10;10;-10;-0;0;-0;0,2;0,2;177;-1;-1;2560;0,08
4,7686;0;0;0;0;1300;0;0;0;0;0;0;0;-2,25549;-0,0051163;0,91543;0,00441745;-0,00103453;-0,0267888;0,00188605;-0,000674451;-0,0270964;0,00188605;-0,000674451;-0,0270964;-inf;0;0;0;0;0;0,0944223;0,0123918;0,0149125;0;0;-700;700;-500;-10;10;-10;-0;0;-0;0,2;0,2;177;-1;-1;2560;0,08
4,77225;0;0;0;0;1300;0;0;0;0;0;0;0;-2,2557;-0,0051163;0,916247;-0,00634463;-0,00030474;0,0250879;-0,00394195;-0,000674451;0,0255686;-0,00394195;-0,000674451;0,0255686;inf;0;0;0;0;0;0,0944223;0,0123918;0,0149125;0;0;-700;700;-500;-10;10;-10;-0;0;-0;0,2;0,2;177;-1;-1;2560;0,08
4,77866;0;0;0;0;1300;0;0;0;0;0;0;0;-2,2557;-0,0051163;0,916247;-0,00634463;-0,00030474;0,0250879;-0,00394195;-0,000674451;0,0255686;-0,00394195;-0,000674451;0,0255686;inf;0;0;0;0;0;0,0945968;0,0123918;0,0149125;0;0;-700;700;-500;-10;10;-10;-0;0;-0;0,2;0,2;177;-1;-1;2560;0,08
4,78864;0;0;0;0;1300;0;0;0;0;0;0;0;-2,2557;-0,0051163;0,916247;-0,00634463;-0,00030474;0,0250879;-0,00394195;-0,000674451;0,0255686;-0,00394195;-0,000674451;0,0255686;inf;0;0;0;0;0;0,0947714;0,0122173;0,0149125;0;0;-700;700;-500;-10;10;-10;-0;0;-0;0,2;0,2;177;-1;-1;2560;0,08
4,7987;0;0;0;0;1300;0;0;0;0;0;0;0;-2,2557;-0,0051163;0,916247;-0,00634463;-0,00030474;0,0250879;-0,00394195;-0,000674451;0,0255686;-0,00394195;-0,000674451;0,0255686;inf;0;0;0;0;0;0,0947714;0,0122173;0,0149125;0;0;-700;700;-500;-10;10;-10;-0;0;-0;0,2;0,2;177;-1;-1;2560;0,08
4,80858;0;0;0;0;1300;0;0;0;0;0;0;0;-2,2557;-0,0051163;0,916247;-0,00634463;-0,00030474;0,0250879;-0,00394195;-0,000674451;0,0255686;-0,00394195;-0,000674451;0,0255686;inf;0;0;0;0;0;0,0947714;0,0120428;0,0149125;0;0;-700;700;-500;-10;10;-10;-0;0;-0;0,2;0,2;177;-1;-1;2560;0,08
4,81246;0;0;0;0;1300;0;0;0;0;0;0;0;-2,25576;-0,00513976;0,91543;-0,00136974;-0,000944806;-0,0273393;-0,00394195;-0,000674451;-0,0270964;-0,00394195;-0,000674451;-0,0270964;inf;0;0;0;0;0;0,0947714;0,0120428;0,0149352;0;0;-700;700;-500;-10;10;-10;-0;0;-0;0,2;0,2;177;-1;-1;2560;0,08
4,81858;0;0;0;0;1300;0;0;0;0;0;0;0;-2,25576;-0,00513976;0,91543;-0,00136974;-0,000944806;-0,0273393;-0,00394195;-0,000674451;-0,0270964;-0,00394195;-0,000674451;-0,0270964;inf;0;0;0;0;0;0,0947714;0,0120428;0,0149352;0;0;-700;700;-500;-10;10;-10;-0;0;-0;0,2;0,2;177;-1;-1;2560;0,08
4,82857;0;0;0;0;1300;0;0;0;0;0;0;0;-2,25576;-0,00513976;0,91543;-0,00136974;-0,000944806;-0,0273393;-0,00394195;-0,000674451;-0,0270964;-0,00394195;-0,000674451;-0,0270964;inf;0;0;0;0;0;0,0947714;0,0118682;0,0149352;0;0;-700;700;-500;-10;10;-10;-0;0;-0;0,2;0,2;177;-1;-1;2560;0,08
4,83554;0;0;0;0;1300;0;0;0;0;0;0;0;-2,25583;-0,00464426;0,914798;-0,00607245;0,0188369;0,0248848;-0,00394195;0,0184842;0,0255686;-0,00394195;0,0184842;0,0255686;inf;0;0;0;0;0;0,0947714;0,0118682;0,0147245;0;0;-700;700;-500;-10;10;-10;-0;0;-0;0,2;0,2;177;-1;-1;2560;0,08
4,83868;0;0;0;0;1300;0;0;0;0;0;0;0;-2,25583;-0,00464426;0,914798;-0,00607245;0,0188369;0,0248848;-0,00394195;0,0184842;0,0255686;-0,00394195;0,0184842;0,0255686;inf;0;0;0;0;0;0,0947714;0,0118682;0,0147245;0;0;-700;700;-500;-10;10;-10;-0;0;-0;0,2;0,2;177;-1;-1;2560;0,08
4,84863;0;0;0;0;1320;0;0;0;0;0;0;0;-2,25583;-0,00464426;0,914798;-0,00607245;0,0188369;0,0248848;-0,00394195;0,0184842;0,0255686;-0,00394195;0,0184842;0,0255686;inf;0;0;0;0;0;0,0947714;0,0118682;0,0147245;0;0;-700;700;-500;-10;10;-10;-0;0;-0;0,2;0,2;177;-1;-1;2560;0,08
4,85869;0;0;0;0;1320;0;0;0;0;0;0;0;-2,25583;-0,00464426;0,914798;-0,00607245;0,0188369;0,0248848;-0,00394195;0,0184842;0,0255686;-0,00394195;0,0184842;0,0255686;inf;0;0;0;0;0;0,0947714;0,0118682;0,0147245;0;0;-700;700;-500;-10;10;-10;-0;0;-0;0,2;0,2;177;-1;-1;2560;0,08
4,86862;0;0;0;0;1320;0;0;0;0;0;0;0;-2,25583;-0,00464426;0,914798;-0,00607245;0,0188369;0,0248848;-0,00394195;0,0184842;0,0255686;-0,00394195;0,0184842;0,0255686;inf;0;0;0;0;0;0,0949459;0,0118682;0,0147245;0;0;-700;700;-500;-10;10;-10;-0;0;-0;0,2;0,2;177;-1;-1;2560;0,08
4,87523;0;0;0;0;1320;0;0;0;0;0;0;0;-2,25583;-0,00485272;0,914798;-0,00230393;-0,00486564;0,0337181;0,000975149;-0,00525161;0,0337248;0,000975149;-0,00525161;0,0337248;inf;0;0;0;0;0;0,0949459;0,0118682;0,0147962;0;0;-700;700;-500;-10;10;-10;-0;0;-0;0,2;0,2;177;-1;-1;2560;0,08
4,87862;0;0;0;0;1320;0;0;0;0;0;0;0;-2,25583;-0,00485272;0,914798;-0,00230393;-0,00486564;0,0337181;0,000975149;-0,00525161;0,0337248;0,000975149;-0,00525161;0,0337248;inf;0;0;0;0;0;0,0949459;0,0118682;0,0147962;0;0;-700;700;-500;-10;10;-10;-0;0;-0;0,2;0,2;177;-1;-1;2560;0,08
4,8886;0;0;0;0;1320;0;0;0;0;0;0;0;-2,25583;-0,00485272;0,914798;-0,00230393;-0,00486564;0,0337181;0,000975149;-0,00525161;0,0337248;0,000975149;-0,00525161;0,0337248;inf;0;0;0;0;0;0,0947714;0,0120428;0,0147962;0;0;-700;700;-500;-10;10;-10;-0;0;-0;0,2;0,2;177;-1;-1;2560;0,08
4,89866;0;0;0;0;1320;0;0;0;0;0;0;0;-2,25583;-0,00485272;0,914798;-0,00230393;-0,00486564;0,0337181;0,000975149;-0,00525161;0,0337248;0,000975149;-0,00525161;0,0337248;inf;0;0;0;0;0;0,0947714;0,0120428;0,0147962;0;0;-700;700;-500;-10;10;-10;-0;0;-0;0,2;0,2;177;-1;-1;2560;0,08
4,90552;0;0;0;0;1320;0;0;0;0;0;0;0;-2,25583;-0,00465785;0,914798;-0,00212635;0,00682566;0,033595;0,000975149;0,00643565;0,0337248;0,000975149;0,00643565;0,0337248;inf;0;0;0;0;0;0,0947714;0,0120428;0,0147275;0;0;-700;700;-500;-10;10;-10;-0;0;-0;0,2;0,2;177;-1;-1;2560;0,08
4,90865;0;0;0;0;1320;0;0;0;0;0;0;0;-2,25583;-0,00465785;0,914798;-0,00212635;0,00682566;0,033595;0,000975149;0,00643565;0,0337248;0,000975149;0,00643565;0,0337248;inf;0;0;0;0;0;0,0949459;0,0122173;0,0147275;0;0;-700;700;-500;-10;10;-10;-0;0;-0;0,2;0,2;177;-1;-1;2560;0,08
4,9186;0;0;0;0;1320;0;0;0;0;0;0;0;-2,25583;-0,00465785;0,914798;-0,00212635;0,00682566;0,033595;0,000975149;0,00643565;0,0337248;0,000975149;0,00643565;0,0337248;inf;0;0;0;0;0;0,0949459;0,0122173;0,0147275;0;0;-700;700;-500;-10;10;-10;-0;0;-0;0,2;0,2;177;-1;-1;2560;0,08
4,92873;0;0;0;0;1320;0;0;0;0;0;0;0;-2,25583;-0,00465785;0,914798;-0,00212635;0,00682566;0,033595;0,000975149;0,00643565;0,0337248;0,000975149;0,00643565;0,0337248;inf;0;0;0;0;0;0,0951204;0,0122173;0,0147275;0;0;-700;700;-500;-10;10;-10;-0;0;-0;0,2;0,2;177;-1;-1;2560;0,08
4,93858;0;0;0;0;1320;0;0;0;0;0;0;0;-2,25583;-0,00465785;0,914798;-0,00212635;0,00682566;0,033595;0,000975149;0,00643565;0,0337248;0,000975149;0,00643565;0,0337248;inf;0;0;0;0;0;0,0951204;0,0122173;0,0147275;0;0;-700;700;-500;-10;10;-10;-0;0;-0;0,2;0,2;177;-1;-1;2560;0,08
4,94232;0;0;0;0;1340;0;0;0;0;0;0;0;-2,25583;-0,00465785;0,914282;0,000523069;0,00430368;0,00539084;0,000975149;0,00425232;0,00536873;0,000975149;0,00425232;0,00536873;inf;0;0;0;0;0;0,0951204;0,0122173;0,0147275;0;0;-700;700;-500;-10;10;-10;-0;0;-0;0,2;0,2;177;-1;-1;2560;0,08
4,94863;0;0;0;0;1340;0;0;0;0;0;0;0;-2,25583;-0,00465785;0,914282;0,000523069;0,00430368;0,00539084;0,000975149;0,00425232;0,00536873;0,000975149;0,00425232;0,00536873;inf;0;0;0;0;0;0,0949459;0,0120428;0,0147275;0;0;-700;700;-500;-10;10;-10;-0;0;-0;0,2;0,2;177;-1;-1;2560;0,08
