time ;e1;e2;ctrlpitch;ctrlroll;ctrlthrust;ctrlyaw;edx;edy;edz;cumulx;cumuly;cumulz;x;y;z;dxr;dyr;dzr;dxrT;dyrT;dzrT;dxrUn;dyrUn;dzrUn;dxrDerf;dyrDer;dzrDer;dxd;dyd;dzd;pitch;roll;yaw;yawd;eyaw;kpvx;kpvy;kpvz;kivx;kivy;kivz;kdvx;kdvy;kdvz;ktg;veld;pitchoff;ke1;ke2;gravity
9,9598;-1,20176;-0,144013;394;22;2518;107;-0,312872;0,0325887;0,0843761;0,1759;-0,0548782;-0,0712707;-3,15243;-0,0165295;0,144013;0,512155;-0,0183072;-0,0934662;0,501638;-0,0513075;-0,130767;0,534921;-0,0513075;-0,130767;-inf;0;0;0,199282;0,0142814;-0,00909009;0,071384;-0,0139626;-0,0642856;0,00524335;0,069473;-700;700;-500;-10;10;-10;-0;0;-0;0,2;0,2;177;-1;-1;2560;0,08
9,96296;-1,16987;-0,144013;413;-28;2519;117;-0,340866;-0,047312;0,0819217;0,174821;-0,0550279;-0,0710114;-3,13815;-0,0143374;0,144013;0,54011;0,0617133;-0,0916277;0,534921;0,0261178;-0,130767;0,534921;0,0261178;-0,130767;-inf;0;0;0,199245;0,0144012;-0,00970597;0,071384;-0,0139626;-0,0642856;0,00456869;0,0687999;-700;700;-500;-10;10;-10;-0;0;-0;0,2;0,2;177;-1;-1;2560;0,08
9,96978;-1,16987;-0,144013;413;-33;2519;117;-0,340876;-0,0472936;0,0817357;0,172496;-0,0553504;-0,070454;-3,13815;-0,0143374;0,144013;0,54011;0,0617133;-0,0916277;0,534921;0,0261178;-0,130767;0,534921;0,0261178;-0,130767;-inf;0;0;0,199234;0,0144197;-0,00989195;0,0703368;-0,0155334;-0,0642856;0,00456869;0,0687999;-700;700;-500;-10;10;-10;-0;0;-0;0,2;0,2;177;-1;-1;2560;0,08
9,97983;-1,16987;-0,144013;413;-33;2519;117;-0,340885;-0,0472821;0,0815745;0,169072;-0,0558255;-0,0696344;-3,13815;-0,0143374;0,144013;0,54011;0,0617133;-0,0916277;0,534921;0,0261178;-0,130767;0,534921;0,0261178;-0,130767;-inf;0;0;0,199225;0,0144312;-0,0100532;0,0694641;-0,0164061;-0,0642856;0,00456869;0,0687999;-700;700;-500;-10;10;-10;-0;0;-0;0,2;0,2;177;-1;-1;2560;0,08
9,98983;-1,16987;-0,144013;413;-33;2519;117;-0,340889;-0,0472792;0,0815075;0,165661;-0,0562985;-0,0688189;-3,13815;-0,0143374;0,144013;0,54011;0,0617133;-0,0916277;0,534921;0,0261178;-0,130767;0,534921;0,0261178;-0,130767;-inf;0;0;0,199222;0,0144341;-0,0101202;0,069115;-0,0165806;-0,0642856;0,00456869;0,0687999;-700;700;-500;-10;10;-10;-0;0;-0;0,2;0,2;177;-1;-1;2560;0,08
9,99729;-1,12953;-0,140999;379;-31;2491;117;-0,291294;-0,0443707;0,138439;0,163489;-0,0566294;-0,0677865;-3,12029;-0,0143374;0,140999;0,49045;0,059479;-0,148862;0,481604;0,0261178;-0,18334;0,481604;0,0261178;-0,18334;-inf;0;0;0,199156;0,0151083;-0,0104227;0,069115;-0,0165806;-0,0642856;0,00459484;0,068826;-700;700;-500;-10;10;-10;-0;0;-0;0,2;0,2;177;-1;-1;2560;0,08
9,99982;-1,12953;-0,140999;379;-31;2491;117;-0,291299;-0,0443653;0,13834;0,162753;-0,0567414;-0,0674372;-3,12029;-0,0143374;0,140999;0,49045;0,059479;-0,148862;0,481604;0,0261178;-0,18334;0,481604;0,0261178;-0,18334;-inf;0;0;0,19915;0,0151137;-0,0105217;0,0685914;-0,0169297;-0,0642856;0,00459484;0,068826;-700;700;-500;-10;10;-10;-0;0;-0;0,2;0,2;177;-1;-1;2560;0,08
10,0098;-1,12953;-0,140999;379;-31;2491;117;-0,291305;-0,0443636;0,138236;0,159832;-0,0571863;-0,0660511;-3,12029;-0,0143374;0,140999;0,49045;0,059479;-0,148862;0,481604;0,0261178;-0,18334;0,481604;0,0261178;-0,18334;-inf;0;0;0,199145;0,0151155;-0,010626;0,0680678;-0,0169297;-0,0642856;0,00459484;0,068826;-700;700;-500;-10;10;-10;-0;0;-0;0,2;0,2;177;-1;-1;2560;0,08
10,0198;-1,12953;-0,140999;379;-31;2491;117;-0,291309;-0,044368;0,138158;0,156934;-0,0576277;-0,0646766;-3,12029;-0,0143374;0,140999;0,49045;0,059479;-0,148862;0,481604;0,0261178;-0,18334;0,481604;0,0261178;-0,18334;-inf;0;0;0,199141;0,015111;-0,0107034;0,0677188;-0,0164061;-0,0642856;0,00459484;0,068826;-700;700;-500;-10;10;-10;-0;0;-0;0,2;0,2;177;-1;-1;2560;0,08
10,0298;-1,12953;-0,140999;379;-31;2491;117;-0,291309;-0,0443717;0,138153;0,154022;-0,0580712;-0,0632956;-3,12029;-0,0143374;0,140999;0,49045;0,059479;-0,148862;0,481604;0,0261178;-0,18334;0,481604;0,0261178;-0,18334;-inf;0;0;0,199141;0,0151073;-0,0107087;0,0677188;-0,016057;-0,0642856;0,00459484;0,068826;-700;700;-500;-10;10;-10;-0;0;-0;0,2;0,2;177;-1;-1;2560;0,08
10,0301;-1,11768;-0,142351;379;19;2530;103;-0,290791;0,0383036;0,0595412;0,153928;-0,0580589;-0,0632764;-3,11547;-0,0172154;0,142351;0,489891;-0,0230097;-0,0707305;0,481604;-0,0538822;-0,10334;0,481604;-0,0574535;0,0411749;-inf;0;0;0,1991;0,0152939;-0,0111892;0,0677188;-0,016057;-0,0615785;0,00552574;0,0670539;-700;700;-500;-10;10;-10;-0;0;-0;0,2;0,2;177;-1;-1;2560;0,08
10,0398;-1,11768;-0,142351;379;26;2530;103;-0,290793;0,0382924;0,0594905;0,151116;-0,0576885;-0,0627011;-3,11547;-0,0172154;0,142351;0,489891;-0,0230097;-0,0707305;0,481604;-0,0538822;-0,10334;0,481604;-0,0574535;0,0411749;-inf;0;0;0,199098;0,0152827;-0,01124;0,0675442;-0,0150098;-0,0615785;0,00552574;0,0670539;-700;700;-500;-10;10;-10;-0;0;-0;0,2;0,2;177;-1;-1;2560;0,08
10,0498;-1,11768;-0,142351;379;26;2530;103;-0,290793;0,0382826;0,0594771;0,148205;-0,0573053;-0,0621057;-3,11547;-0,0172154;0,142351;0,489891;-0,0230097;-0,0707305;0,481604;-0,0538822;-0,10334;0,481604;-0,0574535;0,0411749;-inf;0;0;0,199098;0,0152729;-0,0112533;0,0675442;-0,0141372;-0,0615785;0,00552574;0,0670539;-700;700;-500;-10;10;-10;-0;0;-0;0,2;0,2;177;-1;-1;2560;0,08
10,058;-1,07481;-0,140999;429;26;2522;102;-0,372348;0,0384495;0,0771034;0,145159;-0,0569908;-0,061475;-3,0964;-0,0191015;0,140999;0,571336;-0,0222942;-0,0890561;0,561604;-0,0574535;-0,127091;0,580868;-0,0574535;-0,127091;-inf;0;0;0,198988;0,0161553;-0,0119527;0,0675442;-0,0141372;-0,0602184;0,00616887;0,0663385;-700;700;-500;-10;10;-10;-0;0;-0;0,2;0,2;177;-1;-1;2560;0,08
10,0598;-1,07481;-0,140999;436;26;2522;102;-0,37235;0,0384353;0,077049;0,144469;-0,0569196;-0,0613322;-3,0964;-0,0191015;0,140999;0,571336;-0,0222942;-0,0890561;0,561604;-0,0574535;-0,127091;0,580868;-0,0574535;-0,127091;-inf;0;0;0,198986;0,0161411;-0,0120072;0,0673697;-0,0129154;-0,0602184;0,00616887;0,0663385;-700;700;-500;-10;10;-10;-0;0;-0;0,2;0,2;177;-1;-1;2560;0,08
10,0698;-1,07481;-0,140999;436;26;2522;102;-0,372352;0,0384294;0,0770058;0,140758;-0,0565366;-0,0605647;-3,0964;-0,0191015;0,140999;0,571336;-0,0222942;-0,0890561;0,561604;-0,0574535;-0,127091;0,580868;-0,0574535;-0,127091;-inf;0;0;0,198984;0,0161353;-0,0120504;0,0671952;-0,0123918;-0,0602184;0,00616887;0,0663385;-700;700;-500;-10;10;-10;-0;0;-0;0,2;0,2;177;-1;-1;2560;0,08
10,0798;-1,07481;-0,140999;436;26;2522;102;-0,372357;0,0384176;0,0769194;0,137027;-0,0561516;-0,0597941;-3,0964;-0,0191015;0,140999;0,571336;-0,0222942;-0,0890561;0,561604;-0,0574535;-0,127091;0,580868;-0,0574535;-0,127091;-inf;0;0;0,198979;0,0161234;-0,0121367;0,0668461;-0,0113446;-0,0602184;0,00616887;0,0663385;-700;700;-500;-10;10;-10;-0;0;-0;0,2;0,2;177;-1;-1;2560;0,08
10,0899;-1,07481;-0,140999;436;26;2522;102;-0,372363;0,0384081;0,0768012;0,133284;-0,0557655;-0,0590219;-3,0964;-0,0191015;0,140999;0,571336;-0,0222942;-0,0890561;0,561604;-0,0574535;-0,127091;0,580868;-0,0574535;-0,127091;-inf;0;0;0,198973;0,0161139;-0,0122549;0,0663225;-0,010472;-0,0602184;0,00616887;0,0663385;-700;700;-500;-10;10;-10;-0;0;-0;0,2;0,2;177;-1;-1;2560;0,08
10,0971;-1,03537;-0,142351;444;-7;2563;107;-0,383341;-0,00966394;-0,00518322;0,130495;-0,0558358;-0,0590596;-3,07826;-0,0191015;0,142351;0,582169;0,026596;-0,0082489;0,580868;-0,00846499;-0,0470908;0,580868;-0,00846499;0,0411749;-inf;0;0;0,198829;0,016932;-0,0134321;0,0663225;-0,010472;-0,0602184;0,00620522;0,0663747;-700;700;-500;-10;10;-10;-0;0;-0;0,2;0,2;177;-1;-1;2560;0,08
10,0999;-1,03537;-0,142351;444;-7;2563;107;-0,383345;-0,00967028;-0,00526149;0,129455;-0,055862;-0,0590739;-3,07826;-0,0191015;0,142351;0,582169;0,026596;-0,0082489;0,580868;-0,00846499;-0,0470908;0,580868;-0,00846499;0,0411749;-inf;0;0;0,198824;0,0169257;-0,0135104;0,0659734;-0,00994838;-0,0602184;0,00620522;0,0663747;-700;700;-500;-10;10;-10;-0;0;-0;0,2;0,2;177;-1;-1;2560;0,08
10,1098;-1,03537;-0,142351;444;-7;2563;107;-0,383357;-0,00968051;-0,00544974;0,125636;-0,0559585;-0,0591282;-3,07826;-0,0191015;0,142351;0,582169;0,026596;-0,0082489;0,580868;-0,00846499;-0,0470908;0,580868;-0,00846499;0,0411749;-inf;0;0;0,198812;0,0169154;-0,0136986;0,0651008;-0,00907571;-0,0602184;0,00620522;0,0663747;-700;700;-500;-10;10;-10;-0;0;-0;0,2;0,2;177;-1;-1;2560;0,08
10,1198;-1,03537;-0,142351;444;-7;2563;107;-0,383374;-0,00969778;-0,00571623;0,121825;-0,0560549;-0,059185;-3,07826;-0,0191015;0,142351;0,582169;0,026596;-0,0082489;0,580868;-0,00846499;-0,0470908;0,580868;-0,00846499;0,0411749;-inf;0;0;0,198795;0,0168982;-0,0139651;0,0638791;-0,00767945;-0,0602184;0,00620522;0,0663747;-700;700;-500;-10;10;-10;-0;0;-0;0,2;0,2;177;-1;-1;2560;0,08
10,1238;-0,995826;-0,14278;394;-2;2600;107;-0,298716;-0,00319731;-0,0800085;0,120622;-0,0560677;-0,059507;-3,05981;-0,0193373;0,14278;0,49736;0,0209229;0,0649531;0,500868;-0,00846499;0,0329092;0,471254;-0,00846499;0,10135;-inf;0;0;0,198643;0,0177256;-0,0150553;0,0638791;-0,00767945;-0,0596739;0,0063197;0,0659458;-700;700;-500;-10;10;-10;-0;0;-0;0,2;0,2;177;-1;-1;2560;0,08
10,1298;-0,995826;-0,14278;384;-2;2600;107;-0,298738;-0,00321928;-0,0803136;0,118812;-0,0560873;-0,0599936;-3,05981;-0,0193373;0,14278;0,49736;0,0209229;0,0649531;0,500868;-0,00846499;0,0329092;0,471254;-0,00846499;0,10135;-inf;0;0;0,198622;0,0177036;-0,0153605;0,0624828;-0,00610865;-0,0596739;0,0063197;0,0659458;-700;700;-500;-10;10;-10;-0;0;-0;0,2;0,2;177;-1;-1;2560;0,08
10,1398;-0,995826;-0,14278;384;-2;2600;107;-0,298757;-0,00324506;-0,0805871;0,115834;-0,0561196;-0,0607971;-3,05981;-0,0193373;0,14278;0,49736;0,0209229;0,0649531;0,500868;-0,00846499;0,0329092;0,471254;-0,00846499;0,10135;-inf;0;0;0,198603;0,0176779;-0,015634;0,0612611;-0,00436332;-0,0596739;0,0063197;0,0659458;-700;700;-500;-10;10;-10;-0;0;-0;0,2;0,2;177;-1;-1;2560;0,08
10,1498;-0,995826;-0,14278;385;-2;2600;107;-0,298768;-0,00325823;-0,0807412;0,112857;-0,0561521;-0,0616014;-3,05981;-0,0193373;0,14278;0,49736;0,0209229;0,0649531;0,500868;-0,00846499;0,0329092;0,471254;-0,00846499;0,10135;-inf;0;0;0,198592;0,0176647;-0,0157881;0,0605629;-0,00349066;-0,0596739;0,0063197;0,0659458;-700;700;-500;-10;10;-10;-0;0;-0;0,2;0,2;177;-1;-1;2560;0,08
10,1577;-0,993;-0,14278;335;-52;2631;115;-0,21036;-0,0789003;-0,142535;0,111179;-0,0567815;-0,0627384;-3,05783;-0,0156381;0,14278;0,40901;0,0958297;0,126673;0,420868;0,071535;0,10135;0,134416;0,0944656;0,10135;-inf;0;0;0,19865;0,0169294;-0,0158619;0,0605629;-0,00349066;-0,0591056;0,00511407;0,0641755;-700;700;-500;-10;10;-10;-0;0;-0;0,2;0,2;177;-1;-1;2560;0,08
10,1598;-0,993;-0,14278;323;-55;2632;115;-0,210383;-0,0789275;-0,142842;0,110746;-0,0569438;-0,0630323;-3,05783;-0,0156381;0,14278;0,40901;0,0958297;0,126673;0,420868;0,071535;0,10135;0,134416;0,0944656;0,10135;-inf;0;0;0,198628;0,0169021;-0,0161688;0,0591667;-0,00174533;-0,0591056;0,00511407;0,0641755;-700;700;-500;-10;10;-10;-0;0;-0;0,2;0,2;177;-1;-1;2560;0,08
10,1698;-0,993;-0,14278;323;-55;2632;115;-0,210397;-0,07895;-0,143039;0,108641;-0,0577338;-0,0644635;-3,05783;-0,0156381;0,14278;0,40901;0,0958297;0,126673;0,420868;0,071535;0,10135;0,134416;0,0944656;0,10135;-inf;0;0;0,198613;0,0168796;-0,0163657;0,058294;-0,000349066;-0,0591056;0,00511407;0,0641755;-700;700;-500;-10;10;-10;-0;0;-0;0,2;0,2;177;-1;-1;2560;0,08
10,1798;-0,993;-0,14278;323;-55;2632;115;-0,210403;-0,0789558;-0,143114;0,106531;-0,0585257;-0,0658989;-3,05783;-0,0156381;0,14278;0,40901;0,0958297;0,126673;0,420868;0,071535;0,10135;0,134416;0,0944656;0,10135;-inf;0;0;0,198608;0,0168739;-0,0164409;0,0579449;0;-0,0591056;0,00511407;0,0641755;-700;700;-500;-10;10;-10;-0;0;-0;0,2;0,2;177;-1;-1;2560;0,08
10,1898;-0,993;-0,14278;323;-55;2632;115;-0,210417;-0,0789703;-0,143302;0,104428;-0,0593149;-0,0673311;-3,05783;-0,0156381;0,14278;0,40901;0,0958297;0,126673;0,420868;0,071535;0,10135;0,134416;0,0944656;0,10135;-inf;0;0;0,198593;0,0168594;-0,016629;0,0570723;0,000872665;-0,0591056;0,00511407;0,0641755;-700;700;-500;-10;10;-10;-0;0;-0;0,2;0,2;177;-1;-1;2560;0,08
10,1986;-0,985335;-0,138563;274;-5;2589;91;-0,140281;0,00462094;-0,0567534;0,103199;-0,0592744;-0,0678284;-3,05327;-0,0103925;0,138563;0,339022;0,0110663;0,0407452;0,340868;-0,00846499;0,0213503;0,134416;-0,097744;-0,213584;-inf;0;0;0,19874;0,0156872;-0,0160082;0,0570723;0,000872665;-0,0571849;0,0034037;0,0605515;-700;700;-500;-10;10;-10;-0;0;-0;0,2;0,2;177;-1;-1;2560;0,08
10,1999;-0,985335;-0,138563;274;2;2589;91;-0,14029;0,00461241;-0,0568657;0,103022;-0,0592686;-0,0679001;-3,05327;-0,0103925;0,138563;0,339022;0,0110663;0,0407452;0,340868;-0,00846499;0,0213503;0,134416;-0,097744;-0,213584;-inf;0;0;0,198732;0,0156787;-0,0161204;0,0565487;0,00139626;-0,0571849;0,0034037;0,0605515;-700;700;-500;-10;10;-10;-0;0;-0;0,2;0,2;177;-1;-1;2560;0,08
10,2098;-0,985335;-0,138563;274;2;2589;91;-0,140298;0,00460094;-0,0569806;0,10163;-0,059223;-0,0684654;-3,05327;-0,0103925;0,138563;0,339022;0,0110663;0,0407452;0,340868;-0,00846499;0,0213503;0,134416;-0,097744;-0,213584;-inf;0;0;0,198723;0,0156672;-0,0162354;0,0560251;0,0020944;-0,0571849;0,0034037;0,0605515;-700;700;-500;-10;10;-10;-0;0;-0;0,2;0,2;177;-1;-1;2560;0,08
10,2199;-0,985335;-0,138563;274;2;2589;91;-0,140304;0,00459795;-0,0570527;0,100216;-0,0591766;-0,0690404;-3,05327;-0,0103925;0,138563;0,339022;0,0110663;0,0407452;0,340868;-0,00846499;0,0213503;0,134416;-0,097744;-0,213584;-inf;0;0;0,198718;0,0156642;-0,0163075;0,055676;0,00226893;-0,0571849;0,0034037;0,0605515;-700;700;-500;-10;10;-10;-0;0;-0;0,2;0,2;177;-1;-1;2560;0,08
10,2218;-0,949182;-0,129718;324;2;2550;95;-0,224729;0,003875;0,0196566;0,0997857;-0,0591692;-0,0690028;-3,03597;-0,0103925;0,129718;0,423437;0,0126892;-0,0351699;0,420868;-0,0113036;-0,0586497;0,42328;-0,0113036;-0,213584;-inf;0;0;0,198708;0,0165642;-0,0155134;0,055676;0,00226893;-0,0571849;0,0034231;0,0605709;-700;700;-500;-10;10;-10;-0;0;-0;0,2;0,2;177;-1;-1;2560;0,08
10,2298;-0,949182;-0,129718;333;2;2550;95;-0,224737;0,00386386;0,0195409;0,0979728;-0,0591381;-0,0688452;-3,03597;-0,0103925;0,129718;0,423437;0,0126892;-0,0351699;0,420868;-0,0113036;-0,0586497;0,42328;-0,0113036;-0,213584;-inf;0;0;0,1987;0,0165531;-0,015629;0,0551524;0,00296706;-0,0571849;0,0034231;0,0605709;-700;700;-500;-10;10;-10;-0;0;-0;0,2;0,2;177;-1;-1;2560;0,08
10,2399;-0,949182;-0,129718;333;2;2550;95;-0,224743;0,00385269;0,01946;0,0957191;-0,0590994;-0,06865;-3,03597;-0,0103925;0,129718;0,423437;0,0126892;-0,0351699;0,420868;-0,0113036;-0,0586497;0,42328;-0,0113036;-0,213584;-inf;0;0;0,198695;0,0165419;-0,0157099;0,0548033;0,00366519;-0,0571849;0,0034231;0,0605709;-700;700;-500;-10;10;-10;-0;0;-0;0,2;0,2;177;-1;-1;2560;0,08
10,2498;-0,949182;-0,129718;333;2;2550;95;-0,224746;0,00383882;0,0194109;0,0934876;-0,0590613;-0,0684573;-3,03597;-0,0103925;0,129718;0,423437;0,0126892;-0,0351699;0,420868;-0,0113036;-0,0586497;0,42328;-0,0113036;-0,213584;-inf;0;0;0,198692;0,016528;-0,015759;0,0546288;0,00453786;-0,0571849;0,0034231;0,0605709;-700;700;-500;-10;10;-10;-0;0;-0;0,2;0,2;177;-1;-1;2560;0,08
10,2598;-0,949182;-0,129718;333;2;2550;95;-0,224746;0,00383056;0,0194023;0,0912446;-0,0590231;-0,0682637;-3,03597;-0,0103925;0,129718;0,423437;0,0126892;-0,0351699;0,420868;-0,0113036;-0,0586497;0,42328;-0,0113036;-0,213584;-inf;0;0;0,198692;0,0165198;-0,0157677;0,0546288;0,00506145;-0,0571849;0,0034231;0,0605709;-700;700;-500;-10;10;-10;-0;0;-0;0,2;0,2;177;-1;-1;2560;0,08
10,2605;-0,913195;-0,129718;383;52;2593;90;-0,304767;0,0800145;-0,0659833;0,0910209;-0,0589643;-0,0683121;-3,0185;-0,0106545;0,129718;0,503304;-0,0626321;0,0492221;0,500868;-0,0913036;0,0213503;0,596055;-0,097744;0,149346;-inf;0;0;0,198537;0,0173824;-0,0167612;0,0546288;0,00506145;-0,0564872;0,00352972;0,0599809;-700;700;-500;-10;10;-10;-0;0;-0;0,2;0,2;177;-1;-1;2560;0,08
10,2698;-0,913195;-0,129718;389;55;2593;90;-0,304767;0,0799999;-0,0659985;0,0881982;-0,0582234;-0,0689234;-3,0185;-0,0106545;0,129718;0,503304;-0,0626321;0,0492221;0,500868;-0,0913036;0,0213503;0,596055;-0,097744;0,149346;-inf;0;0;0,198537;0,0173678;-0,0167764;0,0546288;0,00593412;-0,0564872;0,00352972;0,0599809;-700;700;-500;-10;10;-10;-0;0;-0;0,2;0,2;177;-1;-1;2560;0,08
10,2798;-0,913195;-0,129718;389;55;2593;90;-0,30477;0,0799879;-0,0660452;0,0851392;-0,0574205;-0,0695863;-3,0185;-0,0106545;0,129718;0,503304;-0,0626321;0,0492221;0,500868;-0,0913036;0,0213503;0,596055;-0,097744;0,149346;-inf;0;0;0,198534;0,0173558;-0,0168231;0,0544543;0,00663225;-0,0564872;0,00352972;0,0599809;-700;700;-500;-10;10;-10;-0;0;-0;0,2;0,2;177;-1;-1;2560;0,08
10,2898;-0,913195;-0,129718;389;55;2593;90;-0,304767;0,0799764;-0,0660227;0,0820906;-0,0566205;-0,0702467;-3,0185;-0,0106545;0,129718;0,503304;-0,0626321;0,0492221;0,500868;-0,0913036;0,0213503;0,596055;-0,097744;0,149346;-inf;0;0;0,198537;0,0173443;-0,0168006;0,0546288;0,00733038;-0,0564872;0,00352972;0,0599809;-700;700;-500;-10;10;-10;-0;0;-0;0,2;0,2;177;-1;-1;2560;0,08
10,2908;-0,865176;-0,129718;439;5;2636;91;-0,37598;-0,00181857;-0,151005;0,0817312;-0,0566223;-0,070391;-2,99541;-0,0146826;0,129718;0,57424;0,0207887;0,132754;0,580868;-0,0113036;0,10135;0,596055;-0,0113036;0,149346;-inf;0;0;0,19826;0,0189701;-0,0182505;0,0546288;0,00733038;-0,0535704;0,00490168;0,0584388;-700;700;-500;-10;10;-10;-0;0;-0;0,2;0,2;177;-1;-1;2560;0,08
10,2998;-0,865176;-0,129718;439;-1;2636;91;-0,37598;-0,00182494;-0,151011;0,0783406;-0,0566387;-0,0717529;-2,99541;-0,0146826;0,129718;0,57424;0,0207887;0,132754;0,580868;-0,0113036;0,10135;0,596055;-0,0113036;0,149346;-inf;0;0;0,19826;0,0189638;-0,0182571;0,0546288;0,00767945;-0,0535704;0,00490168;0,0584388;-700;700;-500;-10;10;-10;-0;0;-0;0,2;0,2;177;-1;-1;2560;0,08
10,3098;-0,865176;-0,129718;439;-1;2636;91;-0,375973;-0,00183076;-0,150949;0,0745741;-0,0566571;-0,0732651;-2,99541;-0,0146826;0,129718;0,57424;0,0207887;0,132754;0,580868;-0,0113036;0,10135;0,596055;-0,0113036;0,149346;-inf;0;0;0,198266;0,0189579;-0,0181945;0,0549779;0,00802851;-0,0535704;0,00490168;0,0584388;-700;700;-500;-10;10;-10;-0;0;-0;0,2;0,2;177;-1;-1;2560;0,08
10,3198;-0,865176;-0,129718;439;-1;2636;91;-0,375961;-0,0018328;-0,150814;0,0708167;-0,0566754;-0,0747723;-2,99541;-0,0146826;0,129718;0,57424;0,0207887;0,132754;0,580868;-0,0113036;0,10135;0,596055;-0,0113036;0,149346;-inf;0;0;0,198279;0,0189559;-0,0180594;0,055676;0,00820305;-0,0535704;0,00490168;0,0584388;-700;700;-500;-10;10;-10;-0;0;-0;0,2;0,2;177;-1;-1;2560;0,08
10,3257;-0,83104;-0,129522;430;8;2632;93;-0,36281;0,0129622;-0,143138;0,0686576;-0,0565983;-0,0756241;-2,97827;-0,0155165;0,129522;0,560875;0,00714479;0,124001;0,566441;-0,0238426;0,0926518;0,566441;-0,0238426;0,0926518;-inf;0;0;0,198064;0,020107;-0,0191371;0,055676;0,00820305;-0,0528752;0,00520988;0,0580524;-700;700;-500;-10;10;-10;-0;0;-0;0,2;0,2;177;-1;-1;2560;0,08
10,3299;-0,83104;-0,129522;430;8;2632;93;-0,3628;0,0129597;-0,143038;0,0671593;-0,0565447;-0,0762149;-2,97827;-0,0155165;0,129522;0,560875;0,00714479;0,124001;0,566441;-0,0238426;0,0926518;0,566441;-0,0238426;0,0926518;-inf;0;0;0,198074;0,0201045;-0,0190369;0,0561996;0,00837758;-0,0528752;0,00520988;0,0580524;-700;700;-500;-10;10;-10;-0;0;-0;0,2;0,2;177;-1;-1;2560;0,08
10,3398;-0,83104;-0,129522;430;8;2632;93;-0,362791;0,0129606;-0,142934;0,0635542;-0,0564159;-0,0776352;-2,97827;-0,0155165;0,129522;0,560875;0,00714479;0,124001;0,566441;-0,0238426;0,0926518;0,566441;-0,0238426;0,0926518;-inf;0;0;0,198084;0,0201054;-0,0189332;0,0567232;0,00837758;-0,0528752;0,00520988;0,0580524;-700;700;-500;-10;10;-10;-0;0;-0;0,2;0,2;177;-1;-1;2560;0,08
10,3499;-0,83104;-0,129522;430;8;2632;93;-0,362778;0,0129618;-0,142796;0,059913;-0,0562858;-0,0790684;-2,97827;-0,0155165;0,129522;0,560875;0,00714479;0,124001;0,566441;-0,0238426;0,0926518;0,566441;-0,0238426;0,0926518;-inf;0;0;0,198097;0,0201066;-0,0187949;0,0574213;0,00837758;-0,0528752;0,00520988;0,0580524;-700;700;-500;-10;10;-10;-0;0;-0;0,2;0,2;177;-1;-1;2560;0,08
10,3575;-0,795987;-0,128682;425;10;2592;93;-0,355177;0,0155195;-0,0642528;0,0571895;-0,0561668;-0,0795611;-2,96018;-0,0155165;0,128682;0,55304;0,00585249;0,0444165;0,554195;-0,0238426;0,0126518;0,554195;-0,0238426;-0,026472;-inf;0;0;0,197863;0,021372;-0,0198362;0,0574213;0,00837758;-0,0528752;0,0052417;0,0580842;-700;700;-500;-10;10;-10;-0;0;-0;0,2;0,2;177;-1;-1;2560;0,08
10,3598;-0,795987;-0,128682;425;10;2592;93;-0,355153;0,0155249;-0,0640073;0,0563691;-0,056131;-0,079709;-2,96018;-0,0155165;0,128682;0,55304;0,00585249;0,0444165;0,554195;-0,0238426;0,0126518;0,554195;-0,0238426;-0,026472;-inf;0;0;0,197887;0,0213774;-0,0195908;0,0586431;0,00820305;-0,0528752;0,0052417;0,0580842;-700;700;-500;-10;10;-10;-0;0;-0;0,2;0,2;177;-1;-1;2560;0,08
10,3699;-0,795987;-0,128682;425;10;2592;93;-0,355133;0,0155266;-0,0638001;0,0528071;-0,0559753;-0,0803489;-2,96018;-0,0155165;0,128682;0,55304;0,00585249;0,0444165;0,554195;-0,0238426;0,0126518;0,554195;-0,0238426;-0,026472;-inf;0;0;0,197907;0,0213791;-0,0193835;0,0596903;0,00820305;-0,0528752;0,0052417;0,0580842;-700;700;-500;-10;10;-10;-0;0;-0;0,2;0,2;177;-1;-1;2560;0,08
10,3798;-0,795987;-0,128682;425;10;2592;93;-0,35512;0,0155277;-0,0636619;0,0492705;-0,0558206;-0,0809829;-2,96018;-0,0155165;0,128682;0,55304;0,00585249;0,0444165;0,554195;-0,0238426;0,0126518;0,554195;-0,0238426;-0,026472;-inf;0;0;0,19792;0,0213802;-0,0192454;0,0603884;0,00820305;-0,0528752;0,0052417;0,0580842;-700;700;-500;-10;10;-10;-0;0;-0;0,2;0,2;177;-1;-1;2560;0,08
10,3898;-0,795987;-0,128682;425;10;2592;93;-0,35509;0,0155303;-0,063351;0,0457121;-0,055665;-0,0816177;-2,96018;-0,0155165;0,128682;0,55304;0,00585249;0,0444165;0,554195;-0,0238426;0,0126518;0,554195;-0,0238426;-0,026472;-inf;0;0;0,19795;0,0213828;-0,0189345;0,0619592;0,00820305;-0,0528752;0,0052417;0,0580842;-700;700;-500;-10;10;-10;-0;0;-0;0,2;0,2;177;-1;-1;2560;0,08
