time 	e1	e2	ctrlpitch	ctrlroll	ctrlthrust	ctrlyaw	edx	edy	edz	x	y	z	dx	dy	dz	dxd	dyd	dzd	dxNED	dyNED	dzNED	pitch	roll	yaw
23,6471	-0,606495	-0,167358	120	-10	2394	70	-0,218653	-0,0194995	-0,120045	-1,58424	-0,133713	0,167358	0,0300875	-0,017804	0,0648053	-0,188566	-0,0373035	-0,05524	0,0305267	-0,0183797	0,0644382	0,0191986	-0,0129154	-0,0467971	
23,6571	-0,606495	-0,167358	120	-10	2394	70	-0,218653	-0,0194995	-0,120045	-1,58424	-0,133713	0,167358	0,0300875	-0,017804	0,0648053	-0,188566	-0,0373035	-0,05524	0,0305267	-0,0183797	0,0644382	0,0190241	-0,0127409	-0,0467971	
23,6671	-0,606495	-0,167358	120	-10	2394	70	-0,218653	-0,0194995	-0,120045	-1,58424	-0,133713	0,167358	0,0300875	-0,017804	0,0648053	-0,188566	-0,0373035	-0,05524	0,0305267	-0,0183797	0,0644382	0,018675	-0,0125664	-0,0467971	
23,6743	-0,607131	-0,167358	119	-32	2382	72	-0,217043	-0,0591982	-0,105799	-1,58354	-0,131279	0,167358	0,0285734	0,0210682	0,0507965	-0,18847	-0,0381301	-0,0550027	0,0305267	0,0202529	0,0499854	0,018675	-0,0125664	-0,0483562	
23,6771	-0,607131	-0,167358	119	-32	2382	72	-0,217043	-0,0591982	-0,105799	-1,58354	-0,131279	0,167358	0,0285734	0,0210682	0,0507965	-0,18847	-0,0381301	-0,0550027	0,0305267	0,0202529	0,0499854	0,0181514	-0,0122173	-0,0483562	
23,6871	-0,607131	-0,167358	119	-32	2382	72	-0,217043	-0,0591982	-0,105799	-1,58354	-0,131279	0,167358	0,0285734	0,0210682	0,0507965	-0,18847	-0,0381301	-0,0550027	0,0305267	0,0202529	0,0499854	0,0178024	-0,0122173	-0,0483562	
23,6972	-0,607131	-0,167358	119	-32	2382	72	-0,217043	-0,0591982	-0,105799	-1,58354	-0,131279	0,167358	0,0285734	0,0210682	0,0507965	-0,18847	-0,0381301	-0,0550027	0,0305267	0,0202529	0,0499854	0,0176278	-0,0120428	-0,0483562	
23,7072	-0,607131	-0,167358	119	-32	2382	72	-0,217043	-0,0591982	-0,105799	-1,58354	-0,131279	0,167358	0,0285734	0,0210682	0,0507965	-0,18847	-0,0381301	-0,0550027	0,0305267	0,0202529	0,0499854	0,0174533	-0,0118682	-0,0483562	
23,7098	-0,608133	-0,169143	121	-32	2382	72	-0,221122	-0,059438	-0,105997	-1,58299	-0,131279	0,169143	0,0327033	0,0213055	0,0508202	-0,188418	-0,0381325	-0,0551764	0,0346037	0,0202529	0,0499854	0,0174533	-0,0118682	-0,0485136	
23,7171	-0,608133	-0,169143	121	-32	2382	72	-0,221122	-0,059438	-0,105997	-1,58299	-0,131279	0,169143	0,0327033	0,0213055	0,0508202	-0,188418	-0,0381325	-0,0551764	0,0346037	0,0202529	0,0499854	0,0169297	-0,0116937	-0,0485136	
23,7271	-0,608133	-0,169143	121	-32	2382	72	-0,221122	-0,059438	-0,105997	-1,58299	-0,131279	0,169143	0,0327033	0,0213055	0,0508202	-0,188418	-0,0381325	-0,0551764	0,0346037	0,0202529	0,0499854	0,016057	-0,0115192	-0,0485136	
23,7371	-0,608133	-0,169143	121	-32	2382	72	-0,221122	-0,059438	-0,105997	-1,58299	-0,131279	0,169143	0,0327033	0,0213055	0,0508202	-0,188418	-0,0381325	-0,0551764	0,0346037	0,0202529	0,0499854	0,0146608	-0,0115192	-0,0485136	
23,7387	-0,609798	-0,168724	111	-8	2332	72	-0,202345	-0,0158114	0,00374914	-1,58232	-0,132862	0,168724	0,0136277	-0,0219685	-0,058141	-0,188717	-0,0377799	-0,0543918	0,0116648	-0,0232298	-0,0580776	0,0146608	-0,0115192	-0,0485136	
23,7471	-0,609798	-0,168724	111	-8	2295	72	-0,202345	-0,0158114	0,00374914	-1,58232	-0,132862	0,168724	0,0136277	-0,0219685	-0,058141	-0,188717	-0,0377799	-0,0543918	0,0116648	-0,0232298	-0,0580776	0,0132645	-0,0116937	-0,0485136	
23,7571	-0,609798	-0,168724	111	-8	2295	72	-0,202345	-0,0158114	0,00374914	-1,58232	-0,132862	0,168724	0,0136277	-0,0219685	-0,058141	-0,188717	-0,0377799	-0,0543918	0,0116648	-0,0232298	-0,0580776	0,0127409	-0,0118682	-0,0485136	
23,7671	-0,609798	-0,168724	111	-8	2295	72	-0,202345	-0,0158114	0,00374914	-1,58232	-0,132862	0,168724	0,0136277	-0,0219685	-0,058141	-0,188717	-0,0377799	-0,0543918	0,0116648	-0,0232298	-0,0580776	0,0116937	-0,0123918	-0,0485136	
23,772	-0,610597	-0,168724	124	12	2307	72	-0,226986	0,0224632	-0,0117253	-1,58198	-0,133535	0,168724	0,0380459	-0,0599711	-0,042078	-0,18894	-0,0375079	-0,0538033	0,0346037	-0,0622264	-0,0417737	0,0116937	-0,0123918	-0,0481726	
23,7771	-0,610597	-0,168724	124	12	2307	72	-0,226986	0,0224632	-0,0117253	-1,58198	-0,133535	0,168724	0,0380459	-0,0599711	-0,042078	-0,18894	-0,0375079	-0,0538033	0,0346037	-0,0622264	-0,0417737	0,0109956	-0,0125664	-0,0481726	
23,7871	-0,610597	-0,168724	124	12	2307	72	-0,226986	0,0224632	-0,0117253	-1,58198	-0,133535	0,168724	0,0380459	-0,0599711	-0,042078	-0,18894	-0,0375079	-0,0538033	0,0346037	-0,0622264	-0,0417737	0,010821	-0,0127409	-0,0481726	
23,7972	-0,610597	-0,168724	124	12	2307	72	-0,226986	0,0224632	-0,0117253	-1,58198	-0,133535	0,168724	0,0380459	-0,0599711	-0,042078	-0,18894	-0,0375079	-0,0538033	0,0346037	-0,0622264	-0,0417737	0,010472	-0,0125664	-0,0481726	
23,8063	-0,615682	-0,168724	122	-7	2307	65	-0,222842	-0,0129551	-0,011472	-1,58081	-0,144146	0,168724	0,0331077	-0,021305	-0,0417003	-0,189734	-0,0342601	-0,0531723	0,0316903	-0,0232298	-0,0417737	0,010472	-0,0125664	-0,0435732	
23,8072	-0,615682	-0,168724	122	-7	2307	65	-0,222842	-0,0129551	-0,011472	-1,58081	-0,144146	0,168724	0,0331077	-0,021305	-0,0417003	-0,189734	-0,0342601	-0,0531723	0,0316903	-0,0232298	-0,0417737	0,0102974	-0,0125664	-0,0435732	
23,8171	-0,615682	-0,168724	122	-7	2307	65	-0,222842	-0,0129551	-0,011472	-1,58081	-0,144146	0,168724	0,0331077	-0,021305	-0,0417003	-0,189734	-0,0342601	-0,0531723	0,0316903	-0,0232298	-0,0417737	0,00977384	-0,0123918	-0,0435732	
23,8271	-0,615682	-0,168724	122	-7	2307	65	-0,222842	-0,0129551	-0,011472	-1,58081	-0,144146	0,168724	0,0331077	-0,021305	-0,0417003	-0,189734	-0,0342601	-0,0531723	0,0316903	-0,0232298	-0,0417737	0,00959931	-0,0122173	-0,0435732	
23,8338	-0,617683	-0,16984	120	-44	2307	65	-0,21988	-0,0803242	-0,012235	-1,57973	-0,144146	0,16984	0,0301307	0,0461291	-0,0409259	-0,189749	-0,0341951	-0,0531609	0,0316903	0,0442873	-0,0417737	0,00959931	-0,0122173	-0,0435732	
23,8371	-0,617683	-0,16984	120	-44	2307	65	-0,21988	-0,0803242	-0,012235	-1,57973	-0,144146	0,16984	0,0301307	0,0461291	-0,0409259	-0,189749	-0,0341951	-0,0531609	0,0316903	0,0442873	-0,0417737	0,00890118	-0,0116937	-0,0435732	
23,8471	-0,617683	-0,16984	120	-44	2307	65	-0,21988	-0,0803242	-0,012235	-1,57973	-0,144146	0,16984	0,0301307	0,0461291	-0,0409259	-0,189749	-0,0341951	-0,0531609	0,0316903	0,0442873	-0,0417737	0,00820305	-0,0111701	-0,0435732	
23,8572	-0,617683	-0,16984	120	-44	2307	65	-0,21988	-0,0803242	-0,012235	-1,57973	-0,144146	0,16984	0,0301307	0,0461291	-0,0409259	-0,189749	-0,0341951	-0,0531609	0,0316903	0,0442873	-0,0417737	0,00767945	-0,0106465	-0,0435732	
23,8671	-0,617683	-0,16984	120	-44	2307	65	-0,21988	-0,0803242	-0,012235	-1,57973	-0,144146	0,16984	0,0301307	0,0461291	-0,0409259	-0,189749	-0,0341951	-0,0531609	0,0316903	0,0442873	-0,0417737	0,00767945	-0,0102974	-0,0435732	
23,872	-0,618229	-0,1709	118	-74	2357	66	-0,214969	-0,13522	-0,081858	-1,57924	-0,142935	0,1709	0,0252577	0,100553	0,0288674	-0,189711	-0,0346664	-0,0529905	0,0299183	0,0996163	0,0276357	0,00767945	-0,0102974	-0,0443664	
23,8771	-0,618229	-0,1709	118	-74	2363	66	-0,214969	-0,13522	-0,081858	-1,57924	-0,142935	0,1709	0,0252577	0,100553	0,0288674	-0,189711	-0,0346664	-0,0529905	0,0299183	0,0996163	0,0276357	0,00750492	-0,00977384	-0,0443664	
23,8872	-0,618229	-0,1709	118	-74	2363	66	-0,214969	-0,13522	-0,081858	-1,57924	-0,142935	0,1709	0,0252577	0,100553	0,0288674	-0,189711	-0,0346664	-0,0529905	0,0299183	0,0996163	0,0276357	0,00733038	-0,00925025	-0,0443664	
23,8972	-0,618229	-0,1709	118	-74	2363	66	-0,214969	-0,13522	-0,081858	-1,57924	-0,142935	0,1709	0,0252577	0,100553	0,0288674	-0,189711	-0,0346664	-0,0529905	0,0299183	0,0996163	0,0276357	0,00715585	-0,00925025	-0,0443664	
23,9071	-0,618229	-0,1709	118	-74	2363	66	-0,214969	-0,13522	-0,081858	-1,57924	-0,142935	0,1709	0,0252577	0,100553	0,0288674	-0,189711	-0,0346664	-0,0529905	0,0299183	0,0996163	0,0276357	0,00715585	-0,00942478	-0,0443664	
23,9078	-0,619903	-0,1709	116	-44	2351	68	-0,211442	-0,0803796	-0,0663126	-1,57809	-0,141384	0,1709	0,0217563	0,0452004	0,01357	-0,189686	-0,0351792	-0,0527427	0,0238856	0,0442873	0,0129873	0,00715585	-0,00942478	-0,0454282	
23,9171	-0,619903	-0,1709	116	-44	2351	68	-0,211442	-0,0803796	-0,0663126	-1,57809	-0,141384	0,1709	0,0217563	0,0452004	0,01357	-0,189686	-0,0351792	-0,0527427	0,0238856	0,0442873	0,0129873	0,00680678	-0,00959931	-0,0454282	
23,9272	-0,619903	-0,1709	116	-44	2351	68	-0,211442	-0,0803796	-0,0663126	-1,57809	-0,141384	0,1709	0,0217563	0,0452004	0,01357	-0,189686	-0,0351792	-0,0527427	0,0238856	0,0442873	0,0129873	0,00610865	-0,00959931	-0,0454282	
23,9371	-0,619903	-0,1709	116	-44	2351	68	-0,211442	-0,0803796	-0,0663126	-1,57809	-0,141384	0,1709	0,0217563	0,0452004	0,01357	-0,189686	-0,0351792	-0,0527427	0,0238856	0,0442873	0,0129873	0,00575959	-0,00959931	-0,0454282	
23,9389	-0,619903	-0,1709	118	-1	2350	69	-0,215107	-0,001937	-0,065299	-1,57809	-0,141384	0,1709	0,0253893	-0,0334514	0,0128133	-0,189718	-0,0353885	-0,0524857	0,0238856	-0,0344761	0,0129873	0,00575959	-0,00959931	-0,0465643	
23,9472	-0,619903	-0,1709	118	-1	2350	69	-0,215107	-0,001937	-0,065299	-1,57809	-0,141384	0,1709	0,0253893	-0,0334514	0,0128133	-0,189718	-0,0353885	-0,0524857	0,0238856	-0,0344761	0,0129873	0,00523599	-0,00959931	-0,0465643	
23,9571	-0,619903	-0,1709	118	-1	2350	69	-0,215107	-0,001937	-0,065299	-1,57809	-0,141384	0,1709	0,0253893	-0,0334514	0,0128133	-0,189718	-0,0353885	-0,0524857	0,0238856	-0,0344761	0,0129873	0,00523599	-0,0101229	-0,0465643	
23,9671	-0,619903	-0,1709	118	-1	2350	69	-0,215107	-0,001937	-0,065299	-1,57809	-0,141384	0,1709	0,0253893	-0,0334514	0,0128133	-0,189718	-0,0353885	-0,0524857	0,0238856	-0,0344761	0,0129873	0,00506145	-0,010821	-0,0465643	
23,9676	-0,609937	-0,166834	117	-1	2340	69	-0,214488	-0,00203504	-0,0534807	-1,58368	-0,142458	0,166834	0,0246385	-0,0333931	0,00149869	-0,189849	-0,0354281	-0,051982	0,0230822	-0,0344761	0,00173522	0,00506145	-0,010821	-0,0461345	
23,9771	-0,609937	-0,166834	117	-1	2340	69	-0,214488	-0,00203504	-0,0534807	-1,58368	-0,142458	0,166834	0,0246385	-0,0333931	0,00149869	-0,189849	-0,0354281	-0,051982	0,0230822	-0,0344761	0,00173522	0,00471239	-0,0111701	-0,0461345	
23,9872	-0,609937	-0,166834	117	-1	2340	69	-0,214488	-0,00203504	-0,0534807	-1,58368	-0,142458	0,166834	0,0246385	-0,0333931	0,00149869	-0,189849	-0,0354281	-0,051982	0,0230822	-0,0344761	0,00173522	0,00453786	-0,0109956	-0,0461345	
23,9973	-0,609937	-0,166834	117	-1	2340	69	-0,214488	-0,00203504	-0,0534807	-1,58368	-0,142458	0,166834	0,0246385	-0,0333931	0,00149869	-0,189849	-0,0354281	-0,051982	0,0230822	-0,0344761	0,00173522	0,00366519	-0,0109956	-0,0461345	
24,0071	-0,609937	-0,166834	117	-1	2340	69	-0,214488	-0,00203504	-0,0534807	-1,58368	-0,142458	0,166834	0,0246385	-0,0333931	0,00149869	-0,189849	-0,0354281	-0,051982	0,0230822	-0,0344761	0,00173522	0,00331613	-0,0109956	-0,0461345	
24,0092	-0,609937	-0,166834	117	-5	2340	69	-0,214187	-0,0105511	-0,0531991	-1,58368	-0,142458	0,166834	0,0242633	-0,0249533	0,00154141	-0,189923	-0,0355044	-0,0516577	0,0230822	-0,0260375	0,00173522	0,00331613	-0,0109956	-0,0465643	
24,0171	-0,609937	-0,166834	117	-5	2340	69	-0,214187	-0,0105511	-0,0531991	-1,58368	-0,142458	0,166834	0,0242633	-0,0249533	0,00154141	-0,189923	-0,0355044	-0,0516577	0,0230822	-0,0260375	0,00173522	0,00314159	-0,010821	-0,0465643	
24,0271	-0,609937	-0,166834	117	-5	2340	69	-0,214187	-0,0105511	-0,0531991	-1,58368	-0,142458	0,166834	0,0242633	-0,0249533	0,00154141	-0,189923	-0,0355044	-0,0516577	0,0230822	-0,0260375	0,00173522	0,00314159	-0,0106465	-0,0465643	
24,0346	-0,62608	-0,173207	146	-6	2387	69	-0,265782	-0,0115687	-0,112139	-1,57494	-0,142618	0,173207	0,0758724	-0,023193	0,0599265	-0,189909	-0,0347617	-0,0522121	0,07494	-0,0260375	0,0599314	0,00314159	-0,0106465	-0,0461345	
24,0372	-0,62608	-0,173207	146	-6	2387	69	-0,265782	-0,0115687	-0,112139	-1,57494	-0,142618	0,173207	0,0758724	-0,023193	0,0599265	-0,189909	-0,0347617	-0,0522121	0,07494	-0,0260375	0,0599314	0,00296706	-0,010472	-0,0461345	
24,0471	-0,62608	-0,173207	146	-6	2387	69	-0,265782	-0,0115687	-0,112139	-1,57494	-0,142618	0,173207	0,0758724	-0,023193	0,0599265	-0,189909	-0,0347617	-0,0522121	0,07494	-0,0260375	0,0599314	0,00261799	-0,0102974	-0,0461345	
24,0572	-0,62608	-0,173207	146	-6	2387	69	-0,265782	-0,0115687	-0,112139	-1,57494	-0,142618	0,173207	0,0758724	-0,023193	0,0599265	-0,189909	-0,0347617	-0,0522121	0,07494	-0,0260375	0,0599314	0,00244346	-0,0102974	-0,0461345	
24,0671	-0,62608	-0,173207	146	-6	2387	69	-0,265782	-0,0115687	-0,112139	-1,57494	-0,142618	0,173207	0,0758724	-0,023193	0,0599265	-0,189909	-0,0347617	-0,0522121	0,07494	-0,0260375	0,0599314	0,00226893	-0,0102974	-0,0461345	
24,0716	-0,627308	-0,173207	142	-56	2388	71	-0,258529	-0,162552	-0,113352	-1,57358	-0,138055	0,173207	0,0687856	0,126525	0,0613937	-0,189743	-0,0360273	-0,0519578	0,07494	0,123699	0,0599314	0,00226893	-0,0102974	-0,0479739	
24,0771	-0,627308	-0,173207	142	-89	2388	71	-0,258529	-0,162552	-0,113352	-1,57358	-0,138055	0,173207	0,0687856	0,126525	0,0613937	-0,189743	-0,0360273	-0,0519578	0,07494	0,123699	0,0599314	0,00191986	-0,0102974	-0,0479739	
24,0871	-0,627308	-0,173207	142	-89	2388	71	-0,258529	-0,162552	-0,113352	-1,57358	-0,138055	0,173207	0,0687856	0,126525	0,0613937	-0,189743	-0,0360273	-0,0519578	0,07494	0,123699	0,0599314	0,0015708	-0,00977384	-0,0479739	
24,0971	-0,627308	-0,173207	142	-89	2388	71	-0,258529	-0,162552	-0,113352	-1,57358	-0,138055	0,173207	0,0687856	0,126525	0,0613937	-0,189743	-0,0360273	-0,0519578	0,07494	0,123699	0,0599314	0,00139626	-0,00977384	-0,0479739	
24,0978	-0,62707	-0,153929	120	-40	2375	77	-0,219604	-0,0743967	-0,0963022	-1,57304	-0,13345	0,153929	0,0288231	0,0363604	0,0498704	-0,190781	-0,0380363	-0,0464319	0,0307586	0,0353031	0,0494723	0,00139626	-0,00977384	-0,0517248	
24,1071	-0,62707	-0,153929	120	-40	2375	77	-0,219604	-0,0743967	-0,0963022	-1,57304	-0,13345	0,153929	0,0288231	0,0363604	0,0498704	-0,190781	-0,0380363	-0,0464319	0,0307586	0,0353031	0,0494723	0,00122173	-0,00977384	-0,0517248	
24,1172	-0,62707	-0,153929	120	-40	2375	77	-0,219604	-0,0743967	-0,0963022	-1,57304	-0,13345	0,153929	0,0288231	0,0363604	0,0498704	-0,190781	-0,0380363	-0,0464319	0,0307586	0,0353031	0,0494723	0,00139626	-0,00977384	-0,0517248	
24,1272	-0,62707	-0,153929	120	-40	2375	77	-0,219604	-0,0743967	-0,0963022	-1,57304	-0,13345	0,153929	0,0288231	0,0363604	0,0498704	-0,190781	-0,0380363	-0,0464319	0,0307586	0,0353031	0,0494723	0,00191986	-0,00977384	-0,0517248	
24,1371	-0,62707	-0,153929	120	-40	2375	77	-0,219604	-0,0743967	-0,0963022	-1,57304	-0,13345	0,153929	0,0288231	0,0363604	0,0498704	-0,190781	-0,0380363	-0,0464319	0,0307586	0,0353031	0,0494723	0,00244346	-0,00977384	-0,0517248	
24,144	-0,627307	-0,152631	112	-48	2325	78	-0,205232	-0,0885911	0,06982	-1,57278	-0,132524	0,152631	0,0144669	0,0502607	-0,116073	-0,190765	-0,0383304	-0,0462531	0,0167264	0,0483168	-0,116594	0,00244346	-0,00977384	-0,0522119	
24,1471	-0,627307	-0,152631	112	-48	2275	78	-0,205232	-0,0885911	0,06982	-1,57278	-0,132524	0,152631	0,0144669	0,0502607	-0,116073	-0,190765	-0,0383304	-0,0462531	0,0167264	0,0483168	-0,116594	0,00261799	-0,0101229	-0,0522119	
24,1571	-0,627307	-0,152631	112	-48	2242	78	-0,205232	-0,0885911	0,06982	-1,57278	-0,132524	0,152631	0,0144669	0,0502607	-0,116073	-0,190765	-0,0383304	-0,0462531	0,0167264	0,0483168	-0,116594	0,00296706	-0,0109956	-0,0522119	
24,1625	-0,628741	-0,153929	112	-40	2292	78	-0,205404	-0,0737839	-0,0965815	-1,572	-0,132524	0,153929	0,0147144	0,0355813	0,0499104	-0,190689	-0,0382027	-0,0466711	0,0167264	0,0353031	0,0494723	0,00296706	-0,0109956	-0,0522119	
24,1671	-0,628741	-0,153929	112	-40	2342	78	-0,205404	-0,0737839	-0,0965815	-1,572	-0,132524	0,153929	0,0147144	0,0355813	0,0499104	-0,190689	-0,0382027	-0,0466711	0,0167264	0,0353031	0,0494723	0,00349066	-0,0118682	-0,0522119	
24,1772	-0,628741	-0,153929	112	-40	2375	78	-0,205404	-0,0737839	-0,0965815	-1,572	-0,132524	0,153929	0,0147144	0,0355813	0,0499104	-0,190689	-0,0382027	-0,0466711	0,0167264	0,0353031	0,0494723	0,00349066	-0,0118682	-0,0522119	
24,1871	-0,628741	-0,153929	112	-40	2375	78	-0,205404	-0,0737839	-0,0965815	-1,572	-0,132524	0,153929	0,0147144	0,0355813	0,0499104	-0,190689	-0,0382027	-0,0466711	0,0167264	0,0353031	0,0494723	0,00383972	-0,0120428	-0,0522119	
24,1971	-0,628741	-0,153929	112	-40	2375	78	-0,205404	-0,0737839	-0,0965815	-1,572	-0,132524	0,153929	0,0147144	0,0355813	0,0499104	-0,190689	-0,0382027	-0,0466711	0,0167264	0,0353031	0,0494723	0,00383972	-0,0118682	-0,0522119	
24,2051	-0,631493	-0,170367	110	-46	2325	66	-0,200412	-0,0845714	0,0647539	-1,57193	-0,142074	0,170367	0,0101641	0,0501787	-0,115968	-0,190248	-0,0343927	-0,0512144	0,0118838	0,0483168	-0,116594	0,00383972	-0,0118682	-0,0446266	
24,2071	-0,631493	-0,170367	110	-46	2275	66	-0,200412	-0,0845714	0,0647539	-1,57193	-0,142074	0,170367	0,0101641	0,0501787	-0,115968	-0,190248	-0,0343927	-0,0512144	0,0118838	0,0483168	-0,116594	0,00401426	-0,0118682	-0,0446266	
24,2171	-0,631493	-0,170367	110	-46	2246	66	-0,200412	-0,0845714	0,0647539	-1,57193	-0,142074	0,170367	0,0101641	0,0501787	-0,115968	-0,190248	-0,0343927	-0,0512144	0,0118838	0,0483168	-0,116594	0,00418879	-0,0120428	-0,0446266	
24,2271	-0,631493	-0,170367	110	-46	2246	66	-0,200412	-0,0845714	0,0647539	-1,57193	-0,142074	0,170367	0,0101641	0,0501787	-0,115968	-0,190248	-0,0343927	-0,0512144	0,0118838	0,0483168	-0,116594	0,00436332	-0,0125664	-0,0446266	
24,2286	-0,632433	-0,176096	109	-23	2296	66	-0,199363	-0,0419134	-0,296988	-1,57143	-0,142074	0,176096	0,00952588	0,00770817	0,244148	-0,189837	-0,0342053	-0,0528398	0,0110593	0,0102939	0,243988	0,00436332	-0,0125664	-0,0444899	
24,2371	-0,632433	-0,176096	109	-23	2346	66	-0,199363	-0,0419134	-0,296988	-1,57143	-0,142074	0,176096	0,00952588	0,00770817	0,244148	-0,189837	-0,0342053	-0,0528398	0,0110593	0,0102939	0,243988	0,00453786	-0,0129154	-0,0444899	
24,2471	-0,632433	-0,176096	109	-23	2396	66	-0,199363	-0,0419134	-0,296988	-1,57143	-0,142074	0,176096	0,00952588	0,00770817	0,244148	-0,189837	-0,0342053	-0,0528398	0,0110593	0,0102939	0,243988	0,00506145	-0,0132645	-0,0444899	
24,2571	-0,632433	-0,176096	109	-23	2446	66	-0,199363	-0,0419134	-0,296988	-1,57143	-0,142074	0,176096	0,00952588	0,00770817	0,244148	-0,189837	-0,0342053	-0,0528398	0,0110593	0,0102939	0,243988	0,00541052	-0,013439	-0,0444899	
24,2658	-0,632915	-0,176096	110	-24	2396	66	-0,200889	-0,0441592	-0,112196	-1,57117	-0,142074	0,176096	0,011095	0,010018	0,0591624	-0,189794	-0,0341412	-0,0530335	0,0118838	0,0102939	0,0589616	0,00541052	-0,013439	-0,0444899	
24,2671	-0,632915	-0,176096	110	-24	2387	66	-0,200889	-0,0441592	-0,112196	-1,57117	-0,142074	0,176096	0,011095	0,010018	0,0591624	-0,189794	-0,0341412	-0,0530335	0,0118838	0,0102939	0,0589616	0,00628319	-0,0139626	-0,0444899	
24,2772	-0,632915	-0,176096	110	-24	2387	66	-0,200889	-0,0441592	-0,112196	-1,57117	-0,142074	0,176096	0,011095	0,010018	0,0591624	-0,189794	-0,0341412	-0,0530335	0,0118838	0,0102939	0,0589616	0,00715585	-0,0144862	-0,0444899	
24,2872	-0,632915	-0,176096	110	-24	2387	66	-0,200889	-0,0441592	-0,112196	-1,57117	-0,142074	0,176096	0,011095	0,010018	0,0591624	-0,189794	-0,0341412	-0,0530335	0,0118838	0,0102939	0,0589616	0,00820305	-0,0148353	-0,0444899	
24,2971	-0,632915	-0,176096	110	-24	2388	66	-0,200889	-0,0441592	-0,112196	-1,57117	-0,142074	0,176096	0,011095	0,010018	0,0591624	-0,189794	-0,0341412	-0,0530335	0,0118838	0,0102939	0,0589616	0,00837758	-0,0151844	-0,0444899	
24,3002	-0,634696	-0,176096	116	-24	2388	64	-0,21177	-0,0439712	-0,112834	-1,57031	-0,142749	0,176096	0,0220151	0,0103764	0,0593125	-0,189755	-0,0335948	-0,053522	0,0229754	0,0102939	0,0589616	0,00837758	-0,0151844	-0,0431686	
24,3071	-0,634696	-0,176096	116	-24	2388	64	-0,21177	-0,0439712	-0,112834	-1,57031	-0,142749	0,176096	0,0220151	0,0103764	0,0593125	-0,189755	-0,0335948	-0,053522	0,0229754	0,0102939	0,0589616	0,00872665	-0,015708	-0,0431686	
24,3171	-0,634696	-0,176096	116	-24	2388	64	-0,21177	-0,0439712	-0,112834	-1,57031	-0,142749	0,176096	0,0220151	0,0103764	0,0593125	-0,189755	-0,0335948	-0,053522	0,0229754	0,0102939	0,0589616	0,00872665	-0,015708	-0,0431686	
24,3272	-0,634696	-0,176096	116	-24	2388	64	-0,21177	-0,0439712	-0,112834	-1,57031	-0,142749	0,176096	0,0220151	0,0103764	0,0593125	-0,189755	-0,0335948	-0,053522	0,0229754	0,0102939	0,0589616	0,00872665	-0,016057	-0,0431686	
24,3356	-0,638161	-0,15052	116	-42	2349	64	-0,212557	-0,0771216	-0,0638243	-1,56845	-0,142749	0,15052	0,0209706	0,0432634	0,0174748	-0,191586	-0,0338582	-0,0463495	0,0229754	0,0425866	0,0165942	0,00872665	-0,016057	-0,0431686	
24,3371	-0,638161	-0,15052	116	-42	2349	64	-0,212557	-0,0771216	-0,0638243	-1,56845	-0,142749	0,15052	0,0209706	0,0432634	0,0174748	-0,191586	-0,0338582	-0,0463495	0,0229754	0,0425866	0,0165942	0,00907571	-0,016057	-0,0431686	
24,3471	-0,638161	-0,15052	116	-42	2349	64	-0,212557	-0,0771216	-0,0638243	-1,56845	-0,142749	0,15052	0,0209706	0,0432634	0,0174748	-0,191586	-0,0338582	-0,0463495	0,0229754	0,0425866	0,0165942	0,00959931	-0,0162316	-0,0431686	
24,3571	-0,638161	-0,15052	116	-42	2349	64	-0,212557	-0,0771216	-0,0638243	-1,56845	-0,142749	0,15052	0,0209706	0,0432634	0,0174748	-0,191586	-0,0338582	-0,0463495	0,0229754	0,0425866	0,0165942	0,00994838	-0,0165806	-0,0431686	
24,363	-0,637666	-0,149934	113	-43	2299	64	-0,206432	-0,0799004	0,10165	-1,56844	-0,140928	0,149934	0,0149425	0,0456699	-0,148125	-0,19149	-0,0342305	-0,0464746	0,015313	0,0425866	-0,149003	0,00994838	-0,0165806	-0,0431686	
24,3671	-0,637666	-0,149934	113	-43	2249	64	-0,206432	-0,0799004	0,10165	-1,56844	-0,140928	0,149934	0,0149425	0,0456699	-0,148125	-0,19149	-0,0342305	-0,0464746	0,015313	0,0425866	-0,149003	0,0101229	-0,0165806	-0,0431686	
24,3771	-0,637666	-0,149934	113	-43	2216	64	-0,206432	-0,0799004	0,10165	-1,56844	-0,140928	0,149934	0,0149425	0,0456699	-0,148125	-0,19149	-0,0342305	-0,0464746	0,015313	0,0425866	-0,149003	0,0101229	-0,0165806	-0,0431686	
24,3872	-0,637666	-0,149934	113	-43	2216	64	-0,206432	-0,0799004	0,10165	-1,56844	-0,140928	0,149934	0,0149425	0,0456699	-0,148125	-0,19149	-0,0342305	-0,0464746	0,015313	0,0425866	-0,149003	0,0102974	-0,0164061	-0,0431686	
24,3971	-0,637666	-0,149934	113	-43	2216	64	-0,206432	-0,0799004	0,10165	-1,56844	-0,140928	0,149934	0,0149425	0,0456699	-0,148125	-0,19149	-0,0342305	-0,0464746	0,015313	0,0425866	-0,149003	0,0106465	-0,0164061	-0,0431686	
24,4001	-0,638045	-0,15052	111	-68	2266	64	-0,202619	-0,124662	-0,0649423	-1,56803	-0,139572	0,15052	0,0112428	0,0901681	0,0181966	-0,191377	-0,0344939	-0,0467458	0,015313	0,0898774	0,0165942	0,0106465	-0,0164061	-0,0431673	
