time ;e1;e2;ctrlpitch;ctrlroll;ctrlthrust;ctrlyaw;edx;edy;edz;cumulx;cumuly;cumulz;x;y;z;dxr;dyr;dzr;dxrT;dyrT;dzrT;dxrUn;dyrUn;dzrUn;dxrDerf;dyrDer;dzrDer;dxd;dyd;dzd;pitch;roll;yaw;yawd;eyaw;kpvx;kpvy;kpvz;kivx;kivy;kivz;kdvx;kdvy;kdvz;ktg;veld;pitchoff;ke1;ke2;gravity
18,2462;-1,45759;-0,136305;423;36;2611;64;-0,37058;0,0525967;-0,0906167;1,29548;0,0145;-0,591136;-3,25443;0,00977219;0,136305;0,570381;-0,0484932;0,0985298;0,574559;-0,083525;0,0173098;0,574559;-0,083525;0,0278729;0;0;0;0,199801;0,00410345;0,00791307;0,133518;0,0815069;-0,0466338;-0,00300273;0,0436172;-700;700;-500;-10;10;-10;-0;0;-0;0,2;0,2;177;-1;-1;2560;0,08
18,2507;-1,41581;-0,136152;373;-10;2592;66;-0,290736;-0,0153377;-0,0529138;1,29416;0,0144307;-0,591375;-3,23785;0,00866093;0,136152;0,490555;0,0195777;0,0603036;0,494559;-0,00758739;-0,00415503;0,443669;-0,00758739;-0,00415503;0;0;0;0,199818;0,00424002;0,0073898;0,133518;0,0815069;-0,0448687;-0,00267489;0,0421812;-700;700;-500;-10;10;-10;-0;0;-0;0,2;0,2;177;-1;-1;2560;0,08
18,2562;-1,41581;-0,136152;367;-10;2592;66;-0,290735;-0,0153457;-0,0529456;1,29257;0,0143468;-0,591664;-3,23785;0,00866093;0,136152;0,490555;0,0195777;0,0603036;0,494559;-0,00758739;-0,00415503;0,443669;-0,00758739;-0,00415503;0;0;0;0,19982;0,00423205;0,007358;0,133343;0,0808087;-0,0448687;-0,00267489;0,0421812;-700;700;-500;-10;10;-10;-0;0;-0;0,2;0,2;177;-1;-1;2560;0,08
18,2662;-1,41581;-0,136152;367;-10;2592;66;-0,290731;-0,0153617;-0,0530455;1,28966;0,014193;-0,592195;-3,23785;0,00866093;0,136152;0,490555;0,0195777;0,0603036;0,494559;-0,00758739;-0,00415503;0,443669;-0,00758739;-0,00415503;0;0;0;0,199824;0,00421601;0,00725813;0,13282;0,0797615;-0,0448687;-0,00267489;0,0421812;-700;700;-500;-10;10;-10;-0;0;-0;0,2;0,2;177;-1;-1;2560;0,08
18,2762;-1,41581;-0,136152;367;-10;2592;66;-0,290726;-0,0153815;-0,0531794;1,28676;0,0140393;-0,592727;-3,23785;0,00866093;0,136152;0,490555;0,0195777;0,0603036;0,494559;-0,00758739;-0,00415503;0,443669;-0,00758739;-0,00415503;0;0;0;0,199829;0,00419619;0,0071242;0,132121;0,0785398;-0,0448687;-0,00267489;0,0421812;-700;700;-500;-10;10;-10;-0;0;-0;0,2;0,2;177;-1;-1;2560;0,08
18,2798;-1,37566;-0,136152;417;40;2600;53;-0,373534;0,0607197;-0,0700961;1,28541;0,0142585;-0,59298;-3,22157;0,00838255;0,136152;0,573377;-0,0562944;0,0766609;0,574559;-0,0875874;-0,00415503;0,574559;-0,152156;-0,00415503;0;0;0;0,199843;0,00442529;0,00656471;0,132121;0,0785398;-0,0441636;-0,002602;0,0415496;-700;700;-500;-10;10;-10;-0;0;-0;0,2;0,2;177;-1;-1;2560;0,08
18,2862;-1,37566;-0,136152;425;42;2601;53;-0,373531;0,0607097;-0,0701626;1,28301;0,0146496;-0,593432;-3,22157;0,00838255;0,136152;0,573377;-0,0562944;0,0766609;0,574559;-0,0875874;-0,00415503;0,574559;-0,152156;-0,00415503;0;0;0;0,199846;0,00441528;0,00649826;0,131772;0,0778417;-0,0441636;-0,002602;0,0415496;-700;700;-500;-10;10;-10;-0;0;-0;0,2;0,2;177;-1;-1;2560;0,08
18,2964;-1,37566;-0,136152;425;42;2601;53;-0,373525;0,0606851;-0,0703288;1,27921;0,0152664;-0,594146;-3,22157;0,00838255;0,136152;0,573377;-0,0562944;0,0766609;0,574559;-0,0875874;-0,00415503;0,574559;-0,152156;-0,00415503;0;0;0;0,199852;0,00439068;0,00633206;0,1309;0,0760964;-0,0441636;-0,002602;0,0415496;-700;700;-500;-10;10;-10;-0;0;-0;0,2;0,2;177;-1;-1;2560;0,08
18,3062;-1,37566;-0,136152;425;42;2601;53;-0,373522;0,0606663;-0,0704255;1,27555;0,0158608;-0,594836;-3,22157;0,00838255;0,136152;0,573377;-0,0562944;0,0766609;0,574559;-0,0875874;-0,00415503;0,574559;-0,152156;-0,00415503;0;0;0;0,199855;0,00437184;0,00623535;0,130376;0,074351;-0,0441636;-0,002602;0,0415496;-700;700;-500;-10;10;-10;-0;0;-0;0,2;0,2;177;-1;-1;2560;0,08
18,3154;-1,31167;-0,135223;375;17;2586;61;-0,294476;0,0243754;-0,0407315;1,27285;0,0160839;-0,595209;-3,19596;0,00336047;0,135223;0,494333;-0,0190415;0,0461038;0,494559;-0,0431413;-0,020083;0,443669;-0,0431413;-0,020083;0;0;0;0,199857;0,0053339;0,00537234;0,130376;0,074351;-0,0418474;-0,00105148;0,0407846;-700;700;-500;-10;10;-10;-0;0;-0;0,2;0,2;177;-1;-1;2560;0,08
18,3162;-1,31167;-0,135223;370;17;2586;61;-0,294474;0,0243609;-0,0407918;1,2726;0,016105;-0,595245;-3,19596;0,00336047;0,135223;0,494333;-0,0190415;0,0461038;0,494559;-0,0431413;-0,020083;0,443669;-0,0431413;-0,020083;0;0;0;0,199859;0,00531946;0,00531206;0,130027;0,0726057;-0,0418474;-0,00105148;0,0407846;-700;700;-500;-10;10;-10;-0;0;-0;0,2;0,2;177;-1;-1;2560;0,08
18,3262;-1,31167;-0,135223;370;17;2586;61;-0,294473;0,0243547;-0,0408229;1,26965;0,0163492;-0,595654;-3,19596;0,00336047;0,135223;0,494333;-0,0190415;0,0461038;0,494559;-0,0431413;-0,020083;0,443669;-0,0431413;-0,020083;0;0;0;0,19986;0,00531324;0,00528098;0,129852;0,0719076;-0,0418474;-0,00105148;0,0407846;-700;700;-500;-10;10;-10;-0;0;-0;0,2;0,2;177;-1;-1;2560;0,08
18,3362;-1,31167;-0,135223;370;17;2586;61;-0,294471;0,0243397;-0,0408823;1,26672;0,0165914;-0,596061;-3,19596;0,00336047;0,135223;0,494333;-0,0190415;0,0461038;0,494559;-0,0431413;-0,020083;0,443669;-0,0431413;-0,020083;0;0;0;0,199862;0,00529821;0,00522158;0,129503;0,0699877;-0,0418474;-0,00105148;0,0407846;-700;700;-500;-10;10;-10;-0;0;-0;0,2;0,2;177;-1;-1;2560;0,08
18,3462;-1,31167;-0,135223;370;17;2586;61;-0,294471;0,02433;-0,0409097;1,26377;0,0168347;-0,59647;-3,19596;0,00336047;0,135223;0,494333;-0,0190415;0,0461038;0,494559;-0,0431413;-0,020083;0,443669;-0,0431413;-0,020083;0;0;0;0,199863;0,00528853;0,00519417;0,129329;0,0685914;-0,0418474;-0,00105148;0,0407846;-700;700;-500;-10;10;-10;-0;0;-0;0,2;0,2;177;-1;-1;2560;0,08
18,3501;-1,27391;-0,134509;420;36;2588;56;-0,376105;0,0522388;-0,0444266;1,2623;0,0170392;-0,596644;-3,18033;0,00182633;0,134509;0,575968;-0,0465079;0,0491139;0,574559;-0,0732374;-0,0288536;0,598823;-0,0732374;-0,0288536;0;0;0;0,199863;0,00573094;0,00468726;0,129329;0,0685914;-0,0407589;-0,000574257;0,0401739;-700;700;-500;-10;10;-10;-0;0;-0;0,2;0,2;177;-1;-1;2560;0,08
18,3562;-1,27391;-0,134509;427;36;2588;56;-0,376104;0,0522299;-0,0444534;1,26002;0,0173564;-0,596914;-3,18033;0,00182633;0,134509;0,575968;-0,0465079;0,0491139;0,574559;-0,0732374;-0,0288536;0,598823;-0,0732374;-0,0288536;0;0;0;0,199864;0,00572205;0,00466045;0,129154;0,0671952;-0,0407589;-0,000574257;0,0401739;-700;700;-500;-10;10;-10;-0;0;-0;0,2;0,2;177;-1;-1;2560;0,08
18,3662;-1,27391;-0,134509;427;36;2588;56;-0,376104;0,0522267;-0,0444495;1,25624;0,0178804;-0,59736;-3,18033;0,00182633;0,134509;0,575968;-0,0465079;0,0491139;0,574559;-0,0732374;-0,0288536;0,598823;-0,0732374;-0,0288536;0;0;0;0,199864;0,00571879;0,00466444;0,129154;0,066497;-0,0407589;-0,000574257;0,0401739;-700;700;-500;-10;10;-10;-0;0;-0;0,2;0,2;177;-1;-1;2560;0,08
18,3762;-1,27391;-0,134509;427;36;2588;56;-0,376105;0,0522224;-0,0444067;1,25249;0,0184016;-0,597803;-3,18033;0,00182633;0,134509;0,575968;-0,0465079;0,0491139;0,574559;-0,0732374;-0,0288536;0,598823;-0,0732374;-0,0288536;0;0;0;0,199863;0,00571454;0,00470723;0,129329;0,0651008;-0,0407589;-0,000574257;0,0401739;-700;700;-500;-10;10;-10;-0;0;-0;0,2;0,2;177;-1;-1;2560;0,08
18,3806;-1,22419;-0,134509;390;18;2588;59;-0,32266;0,0259949;-0,0452411;1,25108;0,0185148;-0,598;-3,15952;-0,000719333;0,134509;0,522521;-0,0196065;0,0490837;0,52302;-0,0432197;-0,020083;0,52302;-0,0432197;-0,020083;0;0;0;0,199861;0,00638843;0,00384254;0,129329;0,0651008;-0,039069;0,000227672;0,0392865;-700;700;-500;-10;10;-10;-0;0;-0;0,2;0,2;177;-1;-1;2560;0,08
18,3862;-1,22419;-0,134509;390;18;2588;59;-0,32266;0,0259918;-0,0451974;1,24926;0,018662;-0,598256;-3,15952;-0,000719333;0,134509;0,522521;-0,0196065;0,0490837;0,52302;-0,0432197;-0,020083;0,52302;-0,0432197;-0,020083;0;0;0;0,19986;0,00638528;0,00388627;0,129503;0,0637045;-0,039069;0,000227672;0,0392865;-700;700;-500;-10;10;-10;-0;0;-0;0,2;0,2;177;-1;-1;2560;0,08
18,3963;-1,22419;-0,134509;390;18;2588;59;-0,322661;0,0259912;-0,0451581;1,24602;0,0189228;-0,598709;-3,15952;-0,000719333;0,134509;0,522521;-0,0196065;0,0490837;0,52302;-0,0432197;-0,020083;0,52302;-0,0432197;-0,020083;0;0;0;0,19986;0,00638476;0,00392554;0,129678;0,0630064;-0,039069;0,000227672;0,0392865;-700;700;-500;-10;10;-10;-0;0;-0;0,2;0,2;177;-1;-1;2560;0,08
18,4062;-1,22419;-0,134509;390;18;2588;59;-0,322663;0,0259929;-0,0450459;1,24281;0,0191816;-0,599157;-3,15952;-0,000719333;0,134509;0,522521;-0,0196065;0,0490837;0,52302;-0,0432197;-0,020083;0,52302;-0,0432197;-0,020083;0;0;0;0,199857;0,00638642;0,00403778;0,130202;0,0617847;-0,039069;0,000227672;0,0392865;-700;700;-500;-10;10;-10;-0;0;-0;0,2;0,2;177;-1;-1;2560;0,08
18,4124;-1,18699;-0,135529;437;34;2629;54;-0,389665;0,0491552;-0,127996;1,24039;0,0194866;-0,599952;-3,14359;-0,00203516;0,135529;0,58952;-0,0422217;0,131175;0,598823;-0,0732374;0,0506919;0,598823;-0,0732374;0,0506919;0;0;0;0,199854;0,00693351;0,00317944;0,130202;0,0617847;-0,0383229;0,000647398;0,0389604;-700;700;-500;-10;10;-10;-0;0;-0;0,2;0,2;177;-1;-1;2560;0,08
18,4162;-1,18699;-0,135529;437;34;2629;54;-0,389667;0,0491583;-0,127884;1,2389;0,0196746;-0,600441;-3,14359;-0,00203516;0,135529;0,58952;-0,0422217;0,131175;0,598823;-0,0732374;0,0506919;0,598823;-0,0732374;0,0506919;0;0;0;0,199853;0,00693653;0,00329114;0,130725;0,0607375;-0,0383229;0,000647398;0,0389604;-700;700;-500;-10;10;-10;-0;0;-0;0,2;0,2;177;-1;-1;2560;0,08
18,4262;-1,18699;-0,135529;437;34;2629;54;-0,389671;0,0491673;-0,127668;1,235;0,0201662;-0,601717;-3,14359;-0,00203516;0,135529;0,58952;-0,0422217;0,131175;0,598823;-0,0732374;0,0506919;0,598823;-0,0732374;0,0506919;0;0;0;0,199849;0,00694556;0,00350732;0,131772;0,0596903;-0,0383229;0,000647398;0,0389604;-700;700;-500;-10;10;-10;-0;0;-0;0,2;0,2;177;-1;-1;2560;0,08
18,4362;-1,18699;-0,135529;437;34;2629;54;-0,389672;0,0491688;-0,127632;1,23112;0,0206565;-0,60299;-3,14359;-0,00203516;0,135529;0,58952;-0,0422217;0,131175;0,598823;-0,0732374;0,0506919;0,598823;-0,0732374;0,0506919;0;0;0;0,199848;0,00694703;0,00354335;0,131947;0,0595157;-0,0383229;0,000647398;0,0389604;-700;700;-500;-10;10;-10;-0;0;-0;0,2;0,2;177;-1;-1;2560;0,08
18,4462;-1,18699;-0,135529;437;34;2629;54;-0,389677;0,0491827;-0,127348;1,22723;0,0211469;-0,60426;-3,14359;-0,00203516;0,135529;0,58952;-0,0422217;0,131175;0,598823;-0,0732374;0,0506919;0,598823;-0,0732374;0,0506919;0;0;0;0,199842;0,00696095;0,00382675;0,133343;0,0588176;-0,0383229;0,000647398;0,0389604;-700;700;-500;-10;10;-10;-0;0;-0;0,2;0,2;177;-1;-1;2560;0,08
18,4483;-1,1254;-0,137144;433;16;2630;58;-0,383265;0,0228211;-0,128159;1,22641;0,0211956;-0,604533;-3,11745;-0,0083997;0,137144;0,583075;-0,0143967;0,130431;0,593934;-0,0432197;0,0506919;0,593934;-0,0432197;0,0506919;0;0;0;0,19981;0,00842442;0,00227203;0,133343;0,0588176;-0,0356231;0,00269441;0,0383081;-700;700;-500;-10;10;-10;-0;0;-0;0,2;0,2;177;-1;-1;2560;0,08
18,4562;-1,1254;-0,137144;433;16;2630;58;-0,383268;0,0228325;-0,127947;1,22338;0,021376;-0,605544;-3,11745;-0,0083997;0,137144;0,583075;-0,0143967;0,130431;0,593934;-0,0432197;0,0506919;0,593934;-0,0432197;0,0506919;0;0;0;0,199807;0,00843586;0,00248385;0,13439;0,0584685;-0,0356231;0,00269441;0,0383081;-700;700;-500;-10;10;-10;-0;0;-0;0,2;0,2;177;-1;-1;2560;0,08
18,4662;-1,1254;-0,137144;433;16;2629;58;-0,383272;0,0228484;-0,127667;1,21955;0,0216047;-0,606822;-3,11745;-0,0083997;0,137144;0,583075;-0,0143967;0,130431;0,593934;-0,0432197;0,0506919;0,593934;-0,0432197;0,0506919;0;0;0;0,199802;0,00845168;0,00276383;0,135787;0,058294;-0,0356231;0,00269441;0,0383081;-700;700;-500;-10;10;-10;-0;0;-0;0,2;0,2;177;-1;-1;2560;0,08
18,4762;-1,1254;-0,137144;433;16;2629;58;-0,383275;0,022859;-0,127494;1,21572;0,0218328;-0,608094;-3,11745;-0,0083997;0,137144;0,583075;-0,0143967;0,130431;0,593934;-0,0432197;0,0506919;0,593934;-0,0432197;0,0506919;0;0;0;0,199799;0,00846235;0,00293642;0,136659;0,0584685;-0,0356231;0,00269441;0,0383081;-700;700;-500;-10;10;-10;-0;0;-0;0,2;0,2;177;-1;-1;2560;0,08
18,4795;-1,07815;-0,137495;435;64;2629;53;-0,386407;0,0916988;-0,126482;1,21444;0,0221383;-0,608515;-3,09612;-0,00849694;0,137495;0,586184;-0,0824365;0,1283;0,593934;-0,111016;0,0422557;0,593934;-0,111016;0,0422557;0;0;0;0,199777;0,00926237;0,00181744;0,136659;0,0584685;-0,0356227;0,00274438;0,0383577;-700;700;-500;-10;10;-10;-0;0;-0;0,2;0,2;177;-1;-1;2560;0,08
18,4863;-1,07815;-0,137495;435;64;2629;53;-0,38641;0,0917134;-0,12624;1,21183;0,0227565;-0,609366;-3,09612;-0,00849694;0,137495;0,586184;-0,0824365;0,1283;0,593934;-0,111016;0,0422557;0,593934;-0,111016;0,0422557;0;0;0;0,199774;0,00927699;0,00205947;0,137881;0,0586431;-0,0356227;0,00274438;0,0383577;-700;700;-500;-10;10;-10;-0;0;-0;0,2;0,2;177;-1;-1;2560;0,08
18,4962;-1,07815;-0,137495;435;64;2629;53;-0,386415;0,0917368;-0,125861;1,20799;0,0236696;-0,610619;-3,09612;-0,00849694;0,137495;0,586184;-0,0824365;0,1283;0,593934;-0,111016;0,0422557;0,593934;-0,111016;0,0422557;0;0;0;0,199769;0,00930033;0,0024391;0,139801;0,0589921;-0,0356227;0,00274438;0,0383577;-700;700;-500;-10;10;-10;-0;0;-0;0,2;0,2;177;-1;-1;2560;0,08
18,5062;-1,07815;-0,137495;435;64;2628;53;-0,386421;0,0917609;-0,125483;1,20414;0,0245836;-0,611869;-3,09612;-0,00849694;0,137495;0,586184;-0,0824365;0,1283;0,593934;-0,111016;0,0422557;0,593934;-0,111016;0,0422557;0;0;0;0,199763;0,00932441;0,00281708;0,141721;0,0595157;-0,0356227;0,00274438;0,0383577;-700;700;-500;-10;10;-10;-0;0;-0;0,2;0,2;177;-1;-1;2560;0,08
18,5129;-1,0389;-0,138309;414;67;2612;53;-0,355975;0,0967435;-0,0927718;1,20173;0,0252364;-0,612495;-3,07866;-0,0118662;0,138309;0,555699;-0,0863813;0,0944667;0,559256;-0,111016;0,0097768;0,559256;-0,111016;0,0097768;0;0;0;0,199724;0,0103622;0,00169486;0,141721;0,0595157;-0,0341667;0,00385432;0,0380118;-700;700;-500;-10;10;-10;-0;0;-0;0,2;0,2;177;-1;-1;2560;0,08
18,5162;-1,0389;-0,138309;414;67;2612;53;-0,355978;0,0967566;-0,0925667;1,20056;0,0255562;-0,612801;-3,07866;-0,0118662;0,138309;0,555699;-0,0863813;0,0944667;0,559256;-0,111016;0,0097768;0,559256;-0,111016;0,0097768;0;0;0;0,199722;0,0103753;0,00190002;0,142768;0,0598648;-0,0341667;0,00385432;0,0380118;-700;700;-500;-10;10;-10;-0;0;-0;0,2;0,2;177;-1;-1;2560;0,08
18,5262;-1,0389;-0,138309;414;68;2612;53;-0,355982;0,0967783;-0,0922224;1,19701;0,0265201;-0,613719;-3,07866;-0,0118662;0,138309;0,555699;-0,0863813;0,0944667;0,559256;-0,111016;0,0097768;0,559256;-0,111016;0,0097768;0;0;0;0,199717;0,0103969;0,00224434;0,144513;0,0602139;-0,0341667;0,00385432;0,0380118;-700;700;-500;-10;10;-10;-0;0;-0;0,2;0,2;177;-1;-1;2560;0,08
18,5362;-1,0389;-0,138309;414;68;2612;53;-0,355988;0,0967997;-0,0918762;1,19345;0,0274881;-0,614638;-3,07866;-0,0118662;0,138309;0,555699;-0,0863813;0,0944667;0,559256;-0,111016;0,0097768;0,559256;-0,111016;0,0097768;0;0;0;0,199712;0,0104184;0,00259046;0,146259;0,0603884;-0,0341667;0,00385432;0,0380118;-700;700;-500;-10;10;-10;-0;0;-0;0,2;0,2;177;-1;-1;2560;0,08
18,5425;-0,99891;-0,138309;415;69;2607;53;-0,357532;0,0994659;-0,0818946;1,19118;0,0281194;-0,615158;-3,06068;-0,0159661;0,138309;0,557183;-0,0877457;0,0834041;0,559256;-0,111016;-0,00407841;0,559256;-0,111016;-0,00407841;0;0;0;0,199651;0,0117202;0,00150951;0,146259;0,0603884;-0,0327946;0,00521648;0,0380019;-700;700;-500;-10;10;-10;-0;0;-0;0,2;0,2;177;-1;-1;2560;0,08
18,5463;-0,99891;-0,138309;415;69;2606;53;-0,357536;0,0994851;-0,0815836;1,18985;0,0284893;-0,615461;-3,06068;-0,0159661;0,138309;0,557183;-0,0877457;0,0834041;0,559256;-0,111016;-0,00407841;0,559256;-0,111016;-0,00407841;0;0;0;0,199647;0,0117394;0,0018205;0,147829;0,0605629;-0,0327946;0,00521648;0,0380019;-700;700;-500;-10;10;-10;-0;0;-0;0,2;0,2;177;-1;-1;2560;0,08
18,5562;-0,99891;-0,138309;415;69;2606;53;-0,357539;0,0994978;-0,0813749;1,18631;0,0294755;-0,616268;-3,06068;-0,0159661;0,138309;0,557183;-0,0877457;0,0834041;0,559256;-0,111016;-0,00407841;0,559256;-0,111016;-0,00407841;0;0;0;0,199644;0,0117521;0,00202918;0,148877;0,0605629;-0,0327946;0,00521648;0,0380019;-700;700;-500;-10;10;-10;-0;0;-0;0,2;0,2;177;-1;-1;2560;0,08
18,5662;-0,99891;-0,138309;415;69;2606;53;-0,357544;0,099521;-0,0809923;1,18272;0,0304736;-0,61708;-3,06068;-0,0159661;0,138309;0,557183;-0,0877457;0,0834041;0,559256;-0,111016;-0,00407841;0,559256;-0,111016;-0,00407841;0;0;0;0,199638;0,0117753;0,00241177;0,150796;0,0605629;-0,0327946;0,00521648;0,0380019;-700;700;-500;-10;10;-10;-0;0;-0;0,2;0,2;177;-1;-1;2560;0,08
18,5762;-0,99891;-0,138309;415;69;2606;53;-0,35755;0,09954;-0,0806793;1,17916;0,0314668;-0,617885;-3,06068;-0,0159661;0,138309;0,557183;-0,0877457;0,0834041;0,559256;-0,111016;-0,00407841;0,559256;-0,111016;-0,00407841;0;0;0;0,199633;0,0117943;0,00272478;0,152367;0,0605629;-0,0327946;0,00521648;0,0380019;-700;700;-500;-10;10;-10;-0;0;-0;0,2;0,2;177;-1;-1;2560;0,08
18,5799;-0,963625;-0,138309;418;19;2606;65;-0,361502;0,0200272;-0,0809052;1,17781;0,0315411;-0,618186;-3,04391;-0,0159661;0,138309;0,561098;-0,00744218;0,0826365;0,566336;-0,0310163;-0,00407841;0,566336;-0,00686256;-0,00407841;0;0;0;0,199596;0,0125851;0,00173128;0,152367;0,0605629;-0,0327946;0,00524521;0,0380306;-700;700;-500;-10;10;-10;-0;0;-0;0,2;0,2;177;-1;-1;2560;0,08
18,5862;-0,963625;-0,138309;418;14;2606;65;-0,361505;0,0200402;-0,0806988;1,17554;0,0316672;-0,618693;-3,04391;-0,0159661;0,138309;0,561098;-0,00744218;0,0826365;0,566336;-0,0310163;-0,00407841;0,566336;-0,00686256;-0,00407841;0;0;0;0,199593;0,012598;0,00193772;0,153414;0,0607375;-0,0327946;0,00524521;0,0380306;-700;700;-500;-10;10;-10;-0;0;-0;0,2;0,2;177;-1;-1;2560;0,08
18,5962;-0,963625;-0,138309;418;14;2606;65;-0,361506;0,0200466;-0,0805945;1,1719;0,0318689;-0,619504;-3,04391;-0,0159661;0,138309;0,561098;-0,00744218;0,0826365;0,566336;-0,0310163;-0,00407841;0,566336;-0,00686256;-0,00407841;0;0;0;0,199592;0,0126044;0,00204203;0,153938;0,0607375;-0,0327946;0,00524521;0,0380306;-700;700;-500;-10;10;-10;-0;0;-0;0,2;0,2;177;-1;-1;2560;0,08
18,6062;-0,963625;-0,138309;418;14;2606;65;-0,361506;0,0200466;-0,0805945;1,1683;0,0320684;-0,620306;-3,04391;-0,0159661;0,138309;0,561098;-0,00744218;0,0826365;0,566336;-0,0310163;-0,00407841;0,566336;-0,00686256;-0,00407841;0;0;0;0,199592;0,0126044;0,00204203;0,153938;0,0607375;-0,0327946;0,00524521;0,0380306;-700;700;-500;-10;10;-10;-0;0;-0;0,2;0,2;177;-1;-1;2560;0,08
18,6113;-0,914461;-0,141721;447;-3;2610;66;-0,403339;-0,00497437;-0,0886155;1,16626;0,0320433;-0,620754;-3,02013;-0,0161693;0,141721;0,602853;0,0189068;0,0884303;0,609545;-0,00686256;-0,00407841;0,609545;-0,00686256;-0,00407841;0;0;0;0,199514;0,0139324;-0,000185206;0,153938;0,0607375;-0,0334129;0,00535378;0,038757;-700;700;-500;-10;10;-10;-0;0;-0;0,2;0,2;177;-1;-1;2560;0,08
18,6162;-0,914461;-0,141721;447;-3;2610;66;-0,403339;-0,00497855;-0,0886825;1,16426;0,0320185;-0,621196;-3,02013;-0,0161693;0,141721;0,602853;0,0189068;0,0884303;0,609545;-0,00686256;-0,00407841;0,609545;-0,00686256;-0,00407841;0;0;0;0,199514;0,0139282;-0,00025229;0,153589;0,0605629;-0,0334129;0,00535378;0,038757;-700;700;-500;-10;10;-10;-0;0;-0;0,2;0,2;177;-1;-1;2560;0,08
18,6263;-0,914461;-0,141721;447;-3;2610;66;-0,403338;-0,00499104;-0,0888862;1,16021;0,0319684;-0,622088;-3,02013;-0,0161693;0,141721;0,602853;0,0189068;0,0884303;0,609545;-0,00686256;-0,00407841;0,609545;-0,00686256;-0,00407841;0;0;0;0,199515;0,0139157;-0,000455981;0,152542;0,0602139;-0,0334129;0,00535378;0,038757;-700;700;-500;-10;10;-10;-0;0;-0;0,2;0,2;177;-1;-1;2560;0,08
18,6362;-0,914461;-0,141721;447;-3;2610;66;-0,403338;-0,00499921;-0,0890204;1,15621;0,0319188;-0,622971;-3,02013;-0,0161693;0,141721;0,602853;0,0189068;0,0884303;0,609545;-0,00686256;-0,00407841;0,609545;-0,00686256;-0,00407841;0;0;0;0,199515;0,0139075;-0,000590162;0,151844;0,0598648;-0,0334129;0,00535378;0,038757;-700;700;-500;-10;10;-10;-0;0;-0;0,2;0,2;177;-1;-1;2560;0,08
18,6462;-0,914461;-0,141721;447;-3;2610;66;-0,403338;-0,00502521;-0,0894578;1,15217;0,0318685;-0,623868;-3,02013;-0,0161693;0,141721;0,602853;0,0189068;0,0884303;0,609545;-0,00686256;-0,00407841;0,609545;-0,00686256;-0,00407841;0;0;0;0,199515;0,0138815;-0,0010275;0,149575;0,0588176;-0,0334129;0,00535378;0,038757;-700;700;-500;-10;10;-10;-0;0;-0;0,2;0,2;177;-1;-1;2560;0,08
18,6481;-0,875682;-0,142686;444;-9;2625;70;-0,399022;-0,0140144;-0,11772;1,1514;0,0318417;-0,624093;-3,00101;-0,0165184;0,142686;0,598439;0,0290659;0,115152;0,609545;0,00173895;0,0261809;0,609545;0,00173895;0,0261809;0;0;0;0,199416;0,0150515;-0,00256849;0,149575;0,0588176;-0,0336521;0,00550422;0,0391463;-700;700;-500;-10;10;-10;-0;0;-0;0,2;0,2;177;-1;-1;2560;0,08
18,6562;-0,875682;-0,142686;444;-9;2625;70;-0,399028;-0,0140448;-0,11829;1,14819;0,0317285;-0,625046;-3,00101;-0,0165184;0,142686;0,598439;0,0290659;0,115152;0,609545;0,00173895;0,0261809;0,609545;0,00173895;0,0261809;0;0;0;0,19941;0,0150211;-0,00313817;0,146608;0,0574213;-0,0336521;0,00550422;0,0391463;-700;700;-500;-10;10;-10;-0;0;-0;0,2;0,2;177;-1;-1;2560;0,08
18,6662;-0,875682;-0,142686;444;-9;2625;70;-0,399033;-0,0140643;-0,118662;1,14419;0,0315875;-0,626236;-3,00101;-0,0165184;0,142686;0,598439;0,0290659;0,115152;0,609545;0,00173895;0,0261809;0,609545;0,00173895;0,0261809;0;0;0;0,199406;0,0150016;-0,00350991;0,144688;0,0567232;-0,0336521;0,00550422;0,0391463;-700;700;-500;-10;10;-10;-0;0;-0;0,2;0,2;177;-1;-1;2560;0,08
18,6741;-0,837423;-0,142686;446;16;2625;69;-0,400913;0,0228958;-0,119407;1,14104;0,0317673;-0,627174;-2,98172;-0,0165825;0,142686;0,600191;-0,00665239;0,11447;0,609545;-0,0338562;0,0261809;0,609545;-0,0338562;0,0261809;0;0;0;0,199278;0,0162434;-0,00493736;0,144688;0,0567232;-0,033975;0,00556131;0,039526;-700;700;-500;-10;10;-10;-0;0;-0;0,2;0,2;177;-1;-1;2560;0,08
18,6763;-0,837423;-0,142686;446;16;2626;69;-0,400933;0,0228567;-0,120276;1,14016;0,0318174;-0,627437;-2,98172;-0,0165825;0,142686;0,600191;-0,00665239;0,11447;0,609545;-0,0338562;0,0261809;0,609545;-0,0338562;0,0261809;0;0;0;0,199258;0,0162043;-0,00580623;0,14015;0,0546288;-0,033975;0,00556131;0,039526;-700;700;-500;-10;10;-10;-0;0;-0;0,2;0,2;177;-1;-1;2560;0,08
