time 	e1	e2	ctrlpitch	ctrlroll	ctrlthrust	ctrlyaw	edx	edy	edz	cumulx	cumuly	cumulz	x	y	z	xk	yk	zk	dxr	dyr	dzr	dxk	dyk	dzk	dxd	dyd	dzd	pitch	roll	yaw	kpvx	kpvy	kpvz	kivx	kivy	kivz	kdvx	kdvy	kdvz	ktg	veld	pitchoff	ke1	ke2	gravity
1.53708	0	0	0	0	0	0	0	0	0	0	0	0	-3.18916	-0.326215	0.123135	-3.18965	-0.410324	0.207794	-0.10251	0.857561	-0.479243	-0.0166557	-0.14294	0.256435	0	0	0	0	0	-0.0261655	-750	650	-450	-0	0	-10	0	0	0	-0.4	0.2	170	-1	-1	2561	
1.57466	0	0	0	0	0	0	0	0	0	0	0	0	-3.19491	-0.290799	0.112897	-3.19162	-0.392842	0.199164	-0.0485762	0.858727	-0.249932	-0.0223783	-0.0712752	0.202453	0	0	0	0	0	-0.0378229	-750	650	-450	-0	0	-10	0	0	0	-0.4	0.2	170	-1	-1	2561	
1.60975	0	0	0	0	0	0	0	0	0	0	0	0	-3.19491	-0.288732	0.108654	-3.19305	-0.37742	0.189235	-0.0119421	0.107845	-0.197973	-0.0252123	-0.023001	0.153234	0	0	0	0	0	-0.0384076	-750	650	-450	-0	0	-10	0	0	0	-0.4	0.2	170	-1	-1	2561	
1.62636	0	0	0	0	0	0	0	0	0	0	0	0	-3.19491	-0.288732	0.108654	-3.19375	-0.363994	0.178351	-0.0160743	0.107307	-0.197973	-0.0272756	0.0156766	0.113887	0	0	0	0	0	-0.0384076	-750	650	-450	-0	0	-10	0	0	0	-0.4	0.2	170	-1	-1	2561	
1.63612	0	0	0	0	0	0	0	0	0	0	0	0	-3.19491	-0.288732	0.108654	-3.19414	-0.353345	0.169091	-0.0201828	0.10661	-0.197973	-0.0285747	0.0452992	0.082905	0	0	0	0	0	-0.0384076	-750	650	-450	-0	0	-10	0	0	0	-0.4	0.2	170	-1	-1	2561	
1.64213	0	0	0	0	0	0	0	0	0	0	0	0	-3.19462	-0.290799	0.112897	-3.19421	-0.345577	0.162577	0.00957967	-0.0546828	0.112902	-0.0270504	0.0651922	0.0637027	0	0	0	0	0	-0.0378229	-750	650	-450	-0	0	-10	0	0	0	-0.4	0.2	170	-1	-1	2561	
1.64622	0	0	0	0	0	0	0	0	0	0	0	0	-3.19462	-0.290799	0.112897	-3.19424	-0.339435	0.157293	0.0192146	-0.0534208	0.112276	-0.0224318	0.0808307	0.0483229	0	0	0	-0.0673697	0.00767945	-0.0378229	-750	650	-450	-0	0	-10	0	0	0	-0.4	0.2	170	-1	-1	2561	
1.6562	0	0	0	0	0	0	0	0	0	0	0	0	-3.19462	-0.290799	0.112897	-3.19434	-0.333825	0.153105	0.028731	-0.0518052	0.110994	-0.0213391	0.0930585	0.0342109	0	0	0	-0.0673697	0.00767945	-0.0378229	-750	650	-450	-0	0	-10	0	0	0	-0.4	0.2	170	-1	-1	2561	
1.6662	0	0	0	0	0	0	0	0	0	0	0	0	-3.19462	-0.290799	0.112897	-3.19439	-0.328931	0.149489	0.0380908	-0.0498267	0.109065	-0.0196483	0.103042	0.0232182	0	0	0	-0.0675442	0.00785398	-0.0378229	-750	650	-450	-0	0	-10	0	0	0	-0.4	0.2	170	-1	-1	2561	
1.67077	0	0	0	0	0	0	0	0	0	0	0	0	-3.19438	-0.333854	0.105948	-3.19436	-0.329868	0.145263	0.0159342	-0.519876	-0.195427	-0.0170437	0.0948203	0.0105044	0	0	0	-0.0675442	0.00785398	-0.0243085	-750	650	-450	-0	0	-10	0	0	0	-0.4	0.2	170	-1	-1	2561	
