time 	e1	e2	ctrlpitch	ctrlroll	ctrlthrust	ctrlyaw	edx	edy	edz	cumulx	cumuly	cumulz	x	y	z	dxr	dyr	dzr	dxrT	dyrT	dzrT	dxrUn	dyrUn	dzrUn	x_pred	y_pred	z_pred	dx_pred	dy_pred	dz_pred	ux	uy	uz	dxd	dyd	dzd	Perpx	Tangx	Perpy	Tangy	Perpz	Tanz	ax	ay	az	err_sti_x	err_sti_y	err_sti_z	err_sti_dx	err_sti_dy	err_sti_dz	pitch	roll	yaw	yawd	eyaw	kpvx	kpvy	kpvz	kpyaw	kivx	kivy	kivz	kdvx	kdvy	kdvz	kdyaw	ktg	veld	pitchoff	ke1	ke2	gravity	thr_vel	gps_accuracy	height_accuracy	gps_sat_num	gps_status
13.2671	-0	-2.02	247	25	2450	0	-0.100283	0.0358572	-0.000985417	-0.0190128	0.00710868	-0.00151511	0	0	0.02	0.0246636	0.0241943	-0.174159	0	0	0	0	0	0	0.00071224	2.17745e-05	0.0153041	0.0246816	0.00188053	-0.157471	-0.191606	0.0684399	0.268767	-0.0756192	0.0600515	-0.175144	0	0	-0	0.102147	-0.171948	-0	0.227624	0.00214071	3.67733	-0.00027284	4.81914e-06	0.000739181	0.000781717	-0.000654598	-0.00815311	0.0401426	0.000349066	0	0	0	-700	700	-600	1700	-0	0	-0	-0	0	-0	250	1.2	0.2	177	-1.2	-1	2555	0.07	2428	2673	8	56579	
13.2771	-0	-2.02	247	24	2500	0	-0.100498	0.035473	0.00114174	-0.0200154	0.00746259	-0.00150372	0	0	0.02	0.0244047	0.0242305	-0.1762	0	0	0	0	0	0	0.000708944	2.22009e-05	0.0152146	0.0245019	0.00192636	-0.163301	-0.195516	0.0670433	0.140783	-0.0760937	0.0597034	-0.175058	0	0	-0	0.102147	-0.171948	-0	0.236181	0.00321106	3.67733	-0.000280051	4.60324e-06	0.000786255	0.000833826	-0.000673107	-0.00838847	0.0387463	0.000523599	0	0	0	-700	700	-600	1700	-0	0	-0	-0	0	-0	250	1.2	0.2	177	-1.2	-1	2555	0.07	2428	2673	8	56579	
13.287	-0	-2.02	247	24	2550	0	-0.100788	0.035071	0.00526273	-0.021019	0.00781179	-0.00145132	0	0	0.02	0.0242418	0.0243301	-0.180226	0	0	0	0	0	0	0.000700026	2.23017e-05	0.0151061	0.0244193	0.00195587	-0.171241	-0.199426	0.0683842	0.0127984	-0.0765467	0.0594011	-0.174963	0	0	-0	0.102147	-0.171948	-0	0.243546	0.00213964	3.68039	-0.000287173	4.38552e-06	0.00083321	0.000887004	-0.00069191	-0.00862374	0.0375246	0.000349066	0	0	0	-700	700	-600	1700	-0	0	-0	-0	0	-0	250	1.2	0.2	177	-1.2	-1	2555	0.07	2428	2673	8	56579	
13.2969	-0	-2.02	247	24	2551	0	-0.100788	0.035071	0.00526273	-0.0220189	0.00815973	-0.00139911	0	0	0.02	0.0242418	0.0243301	-0.180226	0	0	0	0	0	0	0.000695622	2.2626e-05	0.0150896	0.0243052	0.00196873	-0.175095	-0.199505	0.068411	0.0102387	-0.0765467	0.0594011	-0.174963	0	0	-0	0.102147	-0.171948	-0	0.24331	0.00213756	3.68633	-0.000294264	4.16344e-06	0.000881079	0.000942002	-0.00071118	-0.00880078	0.0375246	0.000349066	0	0	0	-700	700	-600	1700	-0	0	-0	-0	0	-0	250	1.2	0.2	177	-1.2	-1	2555	0.07	2428	2673	8	56579	
13.307	-0	-2.02	247	24	2545	0	-0.10132	0.0345828	0.0153379	-0.0230357	0.00850677	-0.00124519	0	0	0.02	0.0243316	0.0244117	-0.190245	0	0	0	0	0	0	0.000689414	2.20164e-05	0.0147866	0.024205	0.00194826	-0.188961	-0.199035	0.0682501	0.0255969	-0.0769887	0.0589945	-0.174907	0	0	-0	0.102147	-0.171948	-0	0.24865	0.00213756	3.68633	-0.000301253	3.94079e-06	0.000929935	0.000997716	-0.000730706	-0.00899804	0.0366519	0.000349066	0	0	0	-700	700	-600	1700	-0	0	-0	-0	0	-0	250	1.2	0.2	177	-1.2	-1	2555	0.07	2428	2673	8	56579	
13.317	-0	-2.02	248	23	2536	0	-0.102028	0.0340886	0.0303632	-0.0240566	0.00884786	-0.000941379	0	0	0.02	0.0246497	0.0244223	-0.205261	0	0	0	0	0	0	0.000682311	2.21752e-05	0.0143431	0.0241508	0.00196685	-0.206574	-0.201164	0.0651751	0.0486341	-0.0773779	0.0585109	-0.174898	0	0	-0	0.102147	-0.171948	-0	0.251257	0.004265	3.70083	-0.000308175	3.71563e-06	0.000978802	0.00105439	-0.000750298	-0.0093056	0.0361283	0.000698132	0	0	0	-700	700	-600	1700	-0	0	-0	-0	0	-0	250	1.2	0.2	177	-1.2	-1	2555	0.07	2428	2673	8	56579	
13.3271	-0	-2.02	248	23	2536	0	-0.102028	0.0340886	0.0303632	-0.0250857	0.00919171	-0.000635106	0	0	0.02	0.0246497	0.0244223	-0.205261	0	0	0	0	0	0	0.00068036	2.21525e-05	0.0143564	0.0241481	0.0019678	-0.206488	-0.201164	0.0651751	0.0486341	-0.0773779	0.0585109	-0.174898	0	0	-0	0.102147	-0.171948	-0	0.250367	0.0042499	3.72247	-0.00031505	3.4961e-06	0.00103078	0.00111217	-0.000769724	-0.0094755	0.0361283	0.000698132	0	0	0	-700	700	-600	1700	-0	0	-0	-0	0	-0	250	1.2	0.2	177	-1.2	-1	2555	0.07	2428	2673	8	56579	
13.3371	0.106426	-2.016	260	31	2521	0	-0.119124	0.0456005	0.0550692	-0.026278	0.00964813	-8.39177e-05	0.011112	-0.0091569	0.016	0.0359963	0.00472176	-0.229876	0	0	0	0	0	0	0.0115462	-0.00977981	0.0096101	0.0141223	-0.0180847	-0.230975	-0.233759	0.087324	0.0870294	-0.0831281	0.0503222	-0.174807	-0.00906322	-0.000234591	-2.08056e-05	0.102191	-0.171682	0	0.254614	0.0084998	3.72247	-0.000210885	-8.81784e-05	0.00104733	0.00107072	-0.000989114	-0.00971945	0.0354302	0.00139626	0	2.45235	0.635949	-700	700	-600	1700	-0	0	-0	-0	0	-0	250	1.2	0.2	177	-1.2	-1	2555	0.07	2429	2674	8	56579	
13.347	0.106426	-2.016	261	31	2501	0	-0.120566	0.0449948	0.0890598	-0.0274686	0.0100925	0.000795548	0.011112	-0.0091569	0.016	0.0369824	0.00449029	-0.263888	0	0	0	0	0	0	0.0116006	-0.00982992	0.00856271	0.0140422	-0.0181574	-0.264565	-0.234697	0.0866312	0.138223	-0.0835832	0.0494851	-0.174829	-0.00906322	-0.000234591	-2.08056e-05	0.102191	-0.171682	0	0.257347	0.0169002	3.75804	-0.000106123	-0.000180361	0.00106384	0.00102906	-0.00120973	-0.0103071	0.0347321	0.00279253	0	2.45235	0.635949	-700	700	-600	1700	-0	0	-0	-0	0	-0	250	1.2	0.2	177	-1.2	-1	2555	0.07	2429	2674	8	56579	
13.3569	0.106426	-2.016	261	31	2501	0	-0.120566	0.0449948	0.0890598	-0.0286682	0.0105402	0.00168169	0.011112	-0.0091569	0.016	0.0369824	0.00449029	-0.263888	0	0	0	0	0	0	0.011598	-0.00982631	0.00860164	0.0137263	-0.0179388	-0.264216	-0.234697	0.0866312	0.138223	-0.0835832	0.0494851	-0.174829	-0.00906322	-0.000234591	-2.08056e-05	0.102191	-0.171682	0	0.255266	0.0167636	3.80698	-0.00011048	-0.00017411	0.00112796	0.00108803	-0.00122895	-0.0106485	0.0347321	0.00279253	0	2.45235	0.635949	-700	700	-600	1700	-0	0	-0	-0	0	-0	250	1.2	0.2	177	-1.2	-1	2555	0.07	2429	2674	8	56579	
