time 	e1	e2	ctrlpitch	ctrlroll	ctrlthrust	ctrlyaw	edx	edy	edz	cumulx	cumuly	cumulz	x	y	z	dxr	dyr	dzr	dxrT	dyrT	dzrT	dxrUn	dyrUn	dzrUn	dxd	dyd	dzd	Perpx	Tangx	Perpy	Tangy	Perpz	Tanz	kpvxMod	kpvyMod	ax	ay	az	pitch	roll	yaw	yawd	eyaw	kpvx	kpvy	kpvz	kpyaw	kivx	kivy	kivz	kdvx	kdvy	kdvz	kdyaw	ktg	veld	pitchoff	ke1	ke2	gravity	thr_vel
14.337	-2.4617	-0.479775	190	-375	2536	205	-0.0416801	-0.412867	0.0384562	1.07824	-1.23981	-0.551354	-2.40654	0.540746	0.479775	0.190403	0.282759	-0.0693342	0.276862	0.21584	-0.0717068	0.274484	0.21584	-0.0717068	0.148723	-0.130108	-0.030878	0.012619	0.0861017	-0.17663	0.00615137	-0.0345123	-0	-35.4281	350.937	-0.42183	-1.00062	-9.79038	0.0174533	0.00802851	-0.326192	-0.221028	0.10497	-850	850	-500	1700	-20	20	-10	-0	0	-0	250	1.2	0.2	177	-1.2	-1	2550	0.07
14.347	-2.4617	-0.479775	187	-367	2536	205	-0.0377047	-0.403107	0.0384303	1.07786	-1.24386	-0.550968	-2.40654	0.540746	0.479775	0.186383	0.272954	-0.0693342	0.276862	0.21584	-0.0717068	0.274484	0.21584	-0.0717068	0.148678	-0.130153	-0.030904	0.012619	0.0861017	-0.17663	0.00615137	-0.0345123	-0	-32.049	342.641	-0.40221	-0.981	-9.67266	0.016057	0.00942478	-0.326192	-0.221028	0.10497	-850	850	-500	1700	-20	20	-10	-0	0	-0	250	1.2	0.2	177	-1.2	-1	2550	0.07
14.3529	-2.5221	-0.477497	189	-417	2532	204	-0.0396365	-0.464488	0.0451109	1.07763	-1.24657	-0.550705	-2.39647	0.550112	0.477497	0.187165	0.332847	-0.0752099	0.284089	0.255211	-0.0750655	0.284089	0.255211	-0.0750655	0.147528	-0.131641	-0.030099	0.0119629	0.084508	-0.177615	0.00569185	-0.0337031	-0	-33.6911	394.815	0	0	0	0.016057	0.00942478	-0.33023	-0.225642	0.104398	-850	850	-500	1700	-20	20	-10	-0	0	-0	250	1.2	0.2	177	-1.2	-1	2550	0.07
14.357	-2.5221	-0.477497	187	-414	2532	204	-0.0377249	-0.458687	0.0450943	1.07748	-1.24846	-0.550518	-2.39647	0.550112	0.477497	0.18522	0.327013	-0.0752099	0.284089	0.255211	-0.0750655	0.284089	0.255211	-0.0750655	0.147495	-0.131674	-0.0301156	0.0119629	0.084508	-0.177615	0.00569185	-0.0337031	-0	-32.0662	389.884	-0.33354	-1.00062	-9.60399	0.0150098	0.010472	-0.33023	-0.225642	0.104398	-850	850	-500	1700	-20	20	-10	-0	0	-0	250	1.2	0.2	177	-1.2	-1	2550	0.07
14.367	-2.5221	-0.477497	186	-411	2532	204	-0.0367585	-0.454335	0.0451605	1.07711	-1.253	-0.550068	-2.39647	0.550112	0.477497	0.184249	0.32264	-0.0752099	0.284089	0.255211	-0.0750655	0.284089	0.255211	-0.0750655	0.14749	-0.131696	-0.0300494	0.0119629	0.084508	-0.177615	0.00569185	-0.0337031	-0	-31.2447	386.185	-0.23544	-1.05948	-9.54513	0.0148353	0.0111701	-0.33023	-0.225642	0.104398	-850	850	-500	1700	-20	20	-10	-0	0	-0	250	1.2	0.2	177	-1.2	-1	2550	0.07
14.377	-2.5221	-0.477497	185	-402	2532	204	-0.035099	-0.443371	0.0451577	1.07676	-1.25743	-0.549616	-2.39647	0.550112	0.477497	0.182583	0.31167	-0.0752099	0.284089	0.255211	-0.0750655	0.284089	0.255211	-0.0750655	0.147484	-0.131701	-0.0300522	0.0119629	0.084508	-0.177615	0.00569185	-0.0337031	-0	-29.8341	376.865	-0.16677	-1.09872	-9.52551	0.0146608	0.0113446	-0.33023	-0.225642	0.104398	-850	850	-500	1700	-20	20	-10	-0	0	-0	250	1.2	0.2	177	-1.2	-1	2550	0.07
14.385	-2.57218	-0.478415	192	-423	2567	204	-0.0433848	-0.468699	-0.0235002	1.07641	-1.26119	-0.549805	-2.38777	0.557809	0.478415	0.189899	0.335816	-0.00609181	0.289331	0.255211	-0.00506551	0.289331	0.255211	0.0285634	0.146514	-0.132883	-0.029592	0.0113979	0.083211	-0.178361	0.00531747	-0.0332422	-0	-36.8771	398.394	0	0	0	0.0146608	0.0113446	-0.3335	-0.229495	0.103818	-850	850	-500	1700	-20	20	-10	-0	0	-0	250	1.2	0.2	177	-1.2	-1	2550	0.07
14.387	-2.57218	-0.478415	191	-415	2567	204	-0.0428397	-0.459666	-0.0234794	1.07632	-1.26211	-0.549852	-2.38777	0.557809	0.478415	0.189348	0.326772	-0.00609181	0.289331	0.255211	-0.00506551	0.289331	0.255211	0.0285634	0.146509	-0.132894	-0.0295712	0.0113979	0.083211	-0.178361	0.00531747	-0.0332422	-0	-36.4138	390.716	-0.06867	-1.12815	-9.50589	0.0144862	0.0116937	-0.3335	-0.229495	0.103818	-850	850	-500	1700	-20	20	-10	-0	0	-0	250	1.2	0.2	177	-1.2	-1	2550	0.07
14.397	-2.57218	-0.478415	191	-414	2567	204	-0.0428594	-0.457433	-0.0234562	1.07589	-1.2667	-0.550087	-2.38777	0.557809	0.478415	0.189368	0.324535	-0.00609181	0.289331	0.255211	-0.00506551	0.289331	0.255211	0.0285634	0.146509	-0.132899	-0.029548	0.0113979	0.083211	-0.178361	0.00531747	-0.0332422	-0	-36.4305	388.818	0.00981	-1.11834	-9.50589	0.0144862	0.0118682	-0.3335	-0.229495	0.103818	-850	850	-500	1700	-20	20	-10	-0	0	-0	250	1.2	0.2	177	-1.2	-1	2550	0.07
14.4069	-2.57218	-0.478415	192	-405	2567	204	-0.0431605	-0.446795	-0.0234586	1.07547	-1.27113	-0.55032	-2.38777	0.557809	0.478415	0.189664	0.313891	-0.00609181	0.289331	0.255211	-0.00506551	0.289331	0.255211	0.0285634	0.146503	-0.132904	-0.0295504	0.0113979	0.083211	-0.178361	0.00531747	-0.0332422	-0	-36.6864	379.776	0.02943	-1.05948	-9.5157	0.0143117	0.0120428	-0.3335	-0.229495	0.103818	-850	850	-500	1700	-20	20	-10	-0	0	-0	250	1.2	0.2	177	-1.2	-1	2550	0.07
14.4169	-2.57218	-0.478415	192	-396	2567	204	-0.0434523	-0.43649	-0.0234354	1.07503	-1.2755	-0.550555	-2.38777	0.557809	0.478415	0.189956	0.303581	-0.00609181	0.289331	0.255211	-0.00506551	0.289331	0.255211	0.0285634	0.146503	-0.13291	-0.0295272	0.0113979	0.083211	-0.178361	0.00531747	-0.0332422	-0	-36.9344	371.017	0.02943	-1.03986	-9.5157	0.0143117	0.0122173	-0.3335	-0.229495	0.103818	-850	850	-500	1700	-20	20	-10	-0	0	-0	250	1.2	0.2	177	-1.2	-1	2550	0.07
14.4186	-2.61769	-0.477497	202	-395	2550	203	-0.0556462	-0.435427	0.0106908	1.07494	-1.27624	-0.550537	-2.37817	0.564837	0.477497	0.201306	0.301479	-0.039692	0.289331	0.218552	-0.0388832	0.289331	0.218552	-0.0388832	0.14566	-0.133948	-0.0290013	0.0107845	0.0820725	-0.179033	0.00494382	-0.032717	-0	-47.2993	370.113	0	0	0	0.0143117	0.0122173	-0.337066	-0.233188	0.103691	-850	850	-500	1700	-20	20	-10	-0	0	-0	250	1.2	0.2	177	-1.2	-1	2550	0.07
14.427	-2.61769	-0.477497	202	-394	2550	203	-0.0557177	-0.433763	0.0106887	1.07447	-1.27985	-0.550448	-2.37817	0.564837	0.477497	0.201372	0.299809	-0.039692	0.289331	0.218552	-0.0388832	0.289331	0.218552	-0.0388832	0.145655	-0.133953	-0.0290033	0.0107845	0.0820725	-0.179033	0.00494382	-0.032717	-0	-47.36	368.698	0.03924	-0.99081	-9.49608	0.0141372	0.0123918	-0.337066	-0.233188	0.103691	-850	850	-500	1700	-20	20	-10	-0	0	-0	250	1.2	0.2	177	-1.2	-1	2550	0.07
14.437	-2.61769	-0.477497	203	-387	2550	203	-0.0561316	-0.425597	0.0106867	1.07391	-1.28414	-0.55034	-2.37817	0.564837	0.477497	0.201781	0.291638	-0.039692	0.289331	0.218552	-0.0388832	0.289331	0.218552	-0.0388832	0.145649	-0.133959	-0.0290054	0.0107845	0.0820725	-0.179033	0.00494382	-0.032717	-0	-47.7118	361.758	0.04905	-0.981	-9.47646	0.0139626	0.0125664	-0.337066	-0.233188	0.103691	-850	850	-500	1700	-20	20	-10	-0	0	-0	250	1.2	0.2	177	-1.2	-1	2550	0.07
14.4469	-2.61769	-0.477497	203	-379	2550	203	-0.0567303	-0.415812	0.0106846	1.07335	-1.28825	-0.550234	-2.37817	0.564837	0.477497	0.202374	0.281848	-0.039692	0.289331	0.218552	-0.0388832	0.289331	0.218552	-0.0388832	0.145644	-0.133964	-0.0290074	0.0107845	0.0820725	-0.179033	0.00494382	-0.032717	-0	-48.2208	353.44	0.05886	-0.97119	-9.44703	0.0137881	0.0127409	-0.337066	-0.233188	0.103691	-850	850	-500	1700	-20	20	-10	-0	0	-0	250	1.2	0.2	177	-1.2	-1	2550	0.07
14.4541	-2.65792	-0.477106	176	-376	2554	201	-0.0241233	-0.412871	0.00111872	1.07317	-1.2912	-0.550226	-2.36969	0.570985	0.477106	0.169046	0.278035	-0.0296991	0.25191	0.206136	-0.0284826	0.25191	0.206136	-0.0284826	0.144922	-0.134836	-0.0285804	0.0102445	0.0810859	-0.1796	0.00462521	-0.0322912	-0	-20.5048	350.94	0	0	0	0.0137881	0.0127409	-0.340274	-0.236446	0.103642	-850	850	-500	1700	-20	20	-10	-0	0	-0	250	1.2	0.2	177	-1.2	-1	2550	0.07
14.4573	-2.65792	-0.477106	176	-370	2554	201	-0.0246833	-0.405947	0.00114226	1.07309	-1.29252	-0.550222	-2.36969	0.570985	0.477106	0.169606	0.271106	-0.0296991	0.25191	0.206136	-0.0284826	0.25191	0.206136	-0.0284826	0.144922	-0.134841	-0.0285569	0.0102445	0.0810859	-0.1796	0.00462521	-0.0322912	-0	-20.9808	345.055	0.07848	-0.97119	-9.4176	0.0137881	0.0129154	-0.340274	-0.236446	0.103642	-850	850	-500	1700	-20	20	-10	-0	0	-0	250	1.2	0.2	177	-1.2	-1	2550	0.07
14.467	-2.65792	-0.477106	176	-368	2554	201	-0.0248803	-0.402815	0.00111697	1.07285	-1.2964	-0.550212	-2.36969	0.570985	0.477106	0.169797	0.267974	-0.0296991	0.25191	0.206136	-0.0284826	0.25191	0.206136	-0.0284826	0.144917	-0.134841	-0.0285822	0.0102445	0.0810859	-0.1796	0.00462521	-0.0322912	-0	-21.1483	342.393	0.05886	-0.96138	-9.4176	0.0136136	0.0129154	-0.340274	-0.236446	0.103642	-850	850	-500	1700	-20	20	-10	-0	0	-0	250	1.2	0.2	177	-1.2	-1	2550	0.07
14.477	-2.65792	-0.477106	177	-360	2554	201	-0.0252635	-0.393845	0.00111521	1.0726	-1.30034	-0.550201	-2.36969	0.570985	0.477106	0.170175	0.258999	-0.0296991	0.25191	0.206136	-0.0284826	0.25191	0.206136	-0.0284826	0.144912	-0.134846	-0.0285839	0.0102445	0.0810859	-0.1796	0.00462521	-0.0322912	-0	-21.474	334.769	0.03924	-0.93195	-9.40779	0.013439	0.01309	-0.340274	-0.236446	0.103642	-850	850	-500	1700	-20	20	-10	-0	0	-0	250	1.2	0.2	177	-1.2	-1	2550	0.07
14.4843	-2.70686	-0.476316	175	-378	2554	200	-0.0239532	-0.414451	0.00182053	1.07243	-1.30338	-0.550187	-2.36119	0.578288	0.476316	0.168047	0.278621	-0.0298763	0.25191	0.206136	-0.0284826	0.25191	0.206136	-0.0284826	0.144094	-0.13583	-0.0280558	0.00970039	0.0799112	-0.180257	0.00430036	-0.031765	-0	-20.3602	352.283	0	0	0	0.013439	0.01309	-0.343824	-0.240186	0.103452	-850	850	-500	1700	-20	20	-10	-0	0	-0	250	1.2	0.2	177	-1.2	-1	2550	0.07
14.487	-2.70686	-0.476316	176	-372	2554	200	-0.0241692	-0.407894	0.00179683	1.07236	-1.30448	-0.550182	-2.36119	0.578288	0.476316	0.168263	0.272069	-0.0298763	0.25191	0.206136	-0.0284826	0.25191	0.206136	-0.0284826	0.144094	-0.135825	-0.0280795	0.00970039	0.0799112	-0.180257	0.00430036	-0.031765	-0	-20.5438	346.71	0.02943	-0.89271	-9.4176	0.013439	0.0129154	-0.343824	-0.240186	0.103452	-850	850	-500	1700	-20	20	-10	-0	0	-0	250	1.2	0.2	177	-1.2	-1	2550	0.07
14.497	-2.70686	-0.476316	176	-370	2554	200	-0.0241692	-0.405562	0.00174941	1.07212	-1.30852	-0.550165	-2.36119	0.578288	0.476316	0.168263	0.269746	-0.0298763	0.25191	0.206136	-0.0284826	0.25191	0.206136	-0.0284826	0.144094	-0.135815	-0.0281269	0.00970039	0.0799112	-0.180257	0.00430036	-0.031765	-0	-20.5438	344.727	0	-0.86328	-9.42741	0.013439	0.0125664	-0.343824	-0.240186	0.103452	-850	850	-500	1700	-20	20	-10	-0	0	-0	250	1.2	0.2	177	-1.2	-1	2550	0.07
14.507	-2.70686	-0.476316	175	-363	2554	200	-0.0237783	-0.397342	0.00170201	1.07188	-1.3125	-0.550148	-2.36119	0.578288	0.476316	0.167872	0.261536	-0.0298763	0.25191	0.206136	-0.0284826	0.25191	0.206136	-0.0284826	0.144094	-0.135806	-0.0281743	0.00970039	0.0799112	-0.180257	0.00430036	-0.031765	-0	-20.2115	337.741	-0.03924	-0.82404	-9.44703	0.013439	0.0122173	-0.343824	-0.240186	0.103452	-850	850	-500	1700	-20	20	-10	-0	0	-0	250	1.2	0.2	177	-1.2	-1	2550	0.07
14.5169	-2.70686	-0.476316	174	-357	2554	200	-0.0227897	-0.389745	0.00160865	1.07165	-1.31639	-0.550132	-2.36119	0.578288	0.476316	0.166889	0.253964	-0.0298763	0.25191	0.206136	-0.0284826	0.25191	0.206136	-0.0284826	0.144099	-0.135781	-0.0282676	0.00970039	0.0799112	-0.180257	0.00430036	-0.031765	-0	-19.3712	331.283	-0.0981	-0.75537	-9.46665	0.0136136	0.0113446	-0.343824	-0.240186	0.103452	-850	850	-500	1700	-20	20	-10	-0	0	-0	250	1.2	0.2	177	-1.2	-1	2550	0.07
14.5176	-2.74905	-0.476097	186	-385	2564	203	-0.0360926	-0.422596	-0.0170154	1.07163	-1.31665	-0.550142	-2.35285	0.584575	0.476097	0.179489	0.28599	-0.0108394	0.265997	0.208012	-0.0100371	0.265997	0.208012	-0.0100371	0.143397	-0.136607	-0.0278549	0.00917274	0.0789214	-0.180799	0.00400404	-0.0313522	-0	-30.6787	359.207	0	0	0	0.0136136	0.0113446	-0.347115	-0.243523	0.103406	-850	850	-500	1700	-20	20	-10	-0	0	-0	250	1.2	0.2	177	-1.2	-1	2550	0.07
14.527	-2.74905	-0.476097	186	-385	2564	203	-0.0360126	-0.422117	-0.0171346	1.07129	-1.32062	-0.550303	-2.35285	0.584575	0.476097	0.179409	0.285534	-0.0108394	0.265997	0.208012	-0.0100371	0.265997	0.208012	-0.0100371	0.143397	-0.136583	-0.0279741	0.00917274	0.0789214	-0.180799	0.00400404	-0.0313522	-0	-30.6107	358.799	-0.12753	-0.72594	-9.46665	0.0136136	0.010472	-0.347115	-0.243523	0.103406	-850	850	-500	1700	-20	20	-10	-0	0	-0	250	1.2	0.2	177	-1.2	-1	2550	0.07
14.537	-2.74905	-0.476097	185	-379	2564	203	-0.0348142	-0.41546	-0.01723	1.07094	-1.32477	-0.550476	-2.35285	0.584575	0.476097	0.178211	0.278897	-0.0108394	0.265997	0.208012	-0.0100371	0.265997	0.208012	-0.0100371	0.143397	-0.136563	-0.0280694	0.00917274	0.0789214	-0.180799	0.00400404	-0.0313522	-0	-29.5921	353.141	-0.12753	-0.70632	-9.45684	0.0136136	0.00977384	-0.347115	-0.243523	0.103406	-850	850	-500	1700	-20	20	-10	-0	0	-0	250	1.2	0.2	177	-1.2	-1	2550	0.07
14.5469	-2.74905	-0.476097	184	-374	2564	203	-0.0334347	-0.408941	-0.0173956	1.07061	-1.32885	-0.550649	-2.35285	0.584575	0.476097	0.176837	0.272418	-0.0108394	0.265997	0.208012	-0.0100371	0.265997	0.208012	-0.0100371	0.143402	-0.136523	-0.028235	0.00917274	0.0789214	-0.180799	0.00400404	-0.0313522	-0	-28.4195	347.6	-0.13734	-0.64746	-9.40779	0.0137881	0.00837758	-0.347115	-0.243523	0.103406	-850	850	-500	1700	-20	20	-10	-0	0	-0	250	1.2	0.2	177	-1.2	-1	2550	0.07
14.5536	-2.79725	-0.475982	185	-387	2564	204	-0.0354705	-0.424116	-0.0178018	1.07037	-1.33168	-0.550768	-2.344	0.591655	0.475982	0.178217	0.286815	-0.00998375	0.265997	0.208012	-0.0100371	0.265997	0.208012	-0.0100371	0.142746	-0.137301	-0.0277855	0.00861348	0.0778149	-0.18139	0.00369513	-0.0309002	-0	-30.1499	360.499	0	0	0	0.0137881	0.00837758	-0.351562	-0.247248	0.104125	-850	850	-500	1700	-20	20	-10	-0	0	-0	250	1.2	0.2	177	-1.2	-1	2550	0.07
14.557	-2.79725	-0.475982	184	-383	2564	204	-0.0345553	-0.419963	-0.0179695	1.07026	-1.33309	-0.550828	-2.344	0.591655	0.475982	0.177302	0.282697	-0.00998375	0.265997	0.208012	-0.0100371	0.265997	0.208012	-0.0100371	0.142746	-0.137267	-0.0279533	0.00861348	0.0778149	-0.18139	0.00369513	-0.0309002	-0	-29.372	356.969	-0.13734	-0.61803	-9.37836	0.0137881	0.00715585	-0.351562	-0.247248	0.104125	-850	850	-500	1700	-20	20	-10	-0	0	-0	250	1.2	0.2	177	-1.2	-1	2550	0.07
14.567	-2.79725	-0.475982	184	-382	2564	204	-0.0340922	-0.417963	-0.018209	1.06992	-1.33727	-0.551011	-2.344	0.591655	0.475982	0.176838	0.280745	-0.00998375	0.265997	0.208012	-0.0100371	0.265997	0.208012	-0.0100371	0.142746	-0.137218	-0.0281928	0.00861348	0.0778149	-0.18139	0.00369513	-0.0309002	-0	-28.9783	355.268	-0.13734	-0.57879	-9.33912	0.0137881	0.00541052	-0.351562	-0.247248	0.104125	-850	850	-500	1700	-20	20	-10	-0	0	-0	250	1.2	0.2	177	-1.2	-1	2550	0.07
14.5769	-2.79725	-0.475982	183	-377	2564	204	-0.0325111	-0.412336	-0.0183029	1.06959	-1.34138	-0.551193	-2.344	0.591655	0.475982	0.175267	0.275148	-0.00998375	0.265997	0.208012	-0.0100371	0.265997	0.208012	-0.0100371	0.142756	-0.137188	-0.0282866	0.00861348	0.0778149	-0.18139	0.00369513	-0.0309002	-0	-27.6344	350.486	-0.15696	-0.55917	-9.30969	0.0141372	0.00436332	-0.351562	-0.247248	0.104125	-850	850	-500	1700	-20	20	-10	-0	0	-0	250	1.2	0.2	177	-1.2	-1	2550	0.07
14.5839	-2.83516	-0.474911	192	-342	2565	200	-0.0435046	-0.371781	-0.0194492	1.06929	-1.34399	-0.551329	-2.33564	0.597235	0.474911	0.185681	0.23391	-0.00843361	0.255286	0.15489	-0.0100371	0.255286	0.15489	-0.0100371	0.142176	-0.137871	-0.0278828	0.00809273	0.0769686	-0.181849	0.0034253	-0.0304912	-0	-36.9789	316.014	0	0	0	0.0141372	0.00436332	-0.354883	-0.250341	0.104352	-850	850	-500	1700	-20	20	-10	-0	0	-0	250	1.2	0.2	177	-1.2	-1	2550	0.07
14.5874	-2.83516	-0.474911	191	-339	2565	200	-0.0425257	-0.367729	-0.0196634	1.06914	-1.34527	-0.551398	-2.33564	0.597235	0.474911	0.184717	0.229917	-0.00843361	0.255286	0.15489	-0.0100371	0.255286	0.15489	-0.0100371	0.142191	-0.137812	-0.0280971	0.00809273	0.0769686	-0.181849	0.0034253	-0.0304912	-0	-36.1469	312.57	-0.13734	-0.56898	-9.3195	0.0146608	0.00226893	-0.354883	-0.250341	0.104352	-850	850	-500	1700	-20	20	-10	-0	0	-0	250	1.2	0.2	177	-1.2	-1	2550	0.07
14.5969	-2.83516	-0.474911	191	-337	2565	200	-0.0422081	-0.365692	-0.0198783	1.06874	-1.34875	-0.551587	-2.33564	0.597235	0.474911	0.184409	0.227934	-0.00843361	0.255286	0.15489	-0.0100371	0.255286	0.15489	-0.0100371	0.142201	-0.137758	-0.0283119	0.00809273	0.0769686	-0.181849	0.0034253	-0.0304912	-0	-35.8769	310.838	-0.08829	-0.56898	-9.29988	0.0150098	0.000349066	-0.354883	-0.250341	0.104352	-850	850	-500	1700	-20	20	-10	-0	0	-0	250	1.2	0.2	177	-1.2	-1	2550	0.07
14.607	-2.83516	-0.474911	191	-333	2565	200	-0.0418348	-0.360249	-0.0200226	1.06832	-1.35237	-0.551788	-2.33564	0.597235	0.474911	0.184036	0.222521	-0.00843361	0.255286	0.15489	-0.0100371	0.255286	0.15489	-0.0100371	0.142201	-0.137728	-0.0284562	0.00809273	0.0769686	-0.181849	0.0034253	-0.0304912	-0	-35.5596	306.211	-0.03924	-0.56898	-9.29007	0.0150098	-0.000698132	-0.354883	-0.250341	0.104352	-850	850	-500	1700	-20	20	-10	-0	0	-0	250	1.2	0.2	177	-1.2	-1	2550	0.07
14.6169	-2.83516	-0.474911	191	-328	2565	200	-0.042328	-0.354675	-0.0202629	1.0679	-1.35589	-0.55199	-2.33564	0.597235	0.474911	0.184529	0.216996	-0.00843361	0.255286	0.15489	-0.0100371	0.255286	0.15489	-0.0100371	0.142201	-0.137678	-0.0286965	0.00809273	0.0769686	-0.181849	0.0034253	-0.0304912	-0	-35.9788	301.473	0.04905	-0.54936	-9.30969	0.0150098	-0.00244346	-0.354883	-0.250341	0.104352	-850	850	-500	1700	-20	20	-10	-0	0	-0	250	1.2	0.2	177	-1.2	-1	2550	0.07
14.6185	-2.86257	-0.474593	173	-336	2566	200	-0.0214778	-0.364493	-0.0222379	1.06786	-1.35645	-0.552024	-2.3279	0.601309	0.474593	0.163221	0.22629	-0.00620448	0.231973	0.15489	-0.00920646	0.231973	0.15489	-0.00920646	0.141744	-0.138202	-0.0284424	0.00761603	0.0763667	-0.182171	0.00319267	-0.0302289	-0	-18.2562	309.819	0	0	0	0.0150098	-0.00244346	-0.357518	-0.25278	0.104546	-850	850	-500	1700	-20	20	-10	-0	0	-0	250	1.2	0.2	177	-1.2	-1	2550	0.07
14.6269	-2.86257	-0.474593	174	-336	2566	200	-0.0217232	-0.363666	-0.0224797	1.06768	-1.35952	-0.552214	-2.3279	0.601309	0.474593	0.163462	0.225509	-0.00620448	0.231973	0.15489	-0.00920646	0.231973	0.15489	-0.00920646	0.141739	-0.138157	-0.0286842	0.00761603	0.0763667	-0.182171	0.00319267	-0.0302289	-0	-18.4647	309.116	0.15696	-0.51012	-9.30969	0.0148353	-0.00401426	-0.357518	-0.25278	0.104546	-850	850	-500	1700	-20	20	-10	-0	0	-0	250	1.2	0.2	177	-1.2	-1	2550	0.07
14.637	-2.86257	-0.474593	175	-332	2566	200	-0.0232149	-0.359565	-0.0226726	1.06745	-1.36314	-0.552442	-2.3279	0.601309	0.474593	0.164954	0.221448	-0.00620448	0.231973	0.15489	-0.00920646	0.231973	0.15489	-0.00920646	0.141739	-0.138117	-0.0288771	0.00761603	0.0763667	-0.182171	0.00319267	-0.0302289	-0	-19.7327	305.63	0.17658	-0.48069	-9.3195	0.0148353	-0.00541052	-0.357518	-0.25278	0.104546	-850	850	-500	1700	-20	20	-10	-0	0	-0	250	1.2	0.2	177	-1.2	-1	2550	0.07
14.6469	-2.86257	-0.474593	176	-329	2566	200	-0.024893	-0.354911	-0.0227449	1.0672	-1.36668	-0.552668	-2.3279	0.601309	0.474593	0.166632	0.216809	-0.00620448	0.231973	0.15489	-0.00920646	0.231973	0.15489	-0.00920646	0.141739	-0.138102	-0.0289494	0.00761603	0.0763667	-0.182171	0.00319267	-0.0302289	-0	-21.159	301.674	0.16677	-0.46107	-9.33912	0.0148353	-0.00593412	-0.357518	-0.25278	0.104546	-850	850	-500	1700	-20	20	-10	-0	0	-0	250	1.2	0.2	177	-1.2	-1	2550	0.07
14.6523	-2.90126	-0.474593	190	-349	2567	201	-0.0412101	-0.378682	-0.0235475	1.06698	-1.36869	-0.552793	-2.32112	0.606841	0.474593	0.182437	0.239989	-0.00507674	0.255286	0.16015	-0.00920646	0.255286	0.16015	-0.00920646	0.141227	-0.138693	-0.0286243	0.00719319	0.0755248	-0.182597	0.0029752	-0.0298928	-0	-35.0286	321.88	0	0	0	0.0148353	-0.00593412	-0.36077	-0.25572	0.104857	-850	850	-500	1700	-20	20	-10	-0	0	-0	250	1.2	0.2	177	-1.2	-1	2550	0.07
14.657	-2.90126	-0.474593	191	-347	2567	201	-0.0422642	-0.376349	-0.0237662	1.06678	-1.37046	-0.552905	-2.32112	0.606841	0.474593	0.183481	0.237692	-0.00507674	0.255286	0.16015	-0.00920646	0.255286	0.16015	-0.00920646	0.141217	-0.138657	-0.028843	0.00719319	0.0755248	-0.182597	0.0029752	-0.0298928	-0	-35.9246	319.897	0.1962	-0.43164	-9.37836	0.0144862	-0.00715585	-0.36077	-0.25572	0.104857	-850	850	-500	1700	-20	20	-10	-0	0	-0	250	1.2	0.2	177	-1.2	-1	2550	0.07
14.6669	-2.90126	-0.474593	192	-345	2567	201	-0.0434276	-0.374344	-0.0239123	1.06635	-1.37419	-0.553144	-2.32112	0.606841	0.474593	0.184635	0.235708	-0.00507674	0.255286	0.16015	-0.00920646	0.255286	0.16015	-0.00920646	0.141207	-0.138637	-0.0289891	0.00719319	0.0755248	-0.182597	0.0029752	-0.0298928	-0	-36.9135	318.193	0.24525	-0.42183	-9.36855	0.0141372	-0.00785398	-0.36077	-0.25572	0.104857	-850	850	-500	1700	-20	20	-10	-0	0	-0	250	1.2	0.2	177	-1.2	-1	2550	0.07
14.6769	-2.90126	-0.474593	195	-342	2567	201	-0.0463646	-0.370126	-0.0240096	1.06589	-1.37789	-0.553384	-2.32112	0.606841	0.474593	0.187567	0.231505	-0.00507674	0.255286	0.16015	-0.00920646	0.255286	0.16015	-0.00920646	0.141202	-0.138621	-0.0290863	0.00719319	0.0755248	-0.182597	0.0029752	-0.0298928	-0	-39.4099	314.607	0.2943	-0.42183	-9.37836	0.0139626	-0.00837758	-0.36077	-0.25572	0.104857	-850	850	-500	1700	-20	20	-10	-0	0	-0	250	1.2	0.2	177	-1.2	-1	2550	0.07
14.6783	-2.95039	-0.474124	189	-350	2565	202	-0.0400307	-0.379795	-0.0193064	1.06583	-1.37843	-0.553411	-2.31238	0.613809	0.474124	0.180599	0.240441	-0.009349	0.254312	0.16015	-0.0138834	0.254312	0.16015	-0.0138834	0.140568	-0.139354	-0.0286554	0.00665143	0.0744807	-0.183123	0.00270531	-0.029447	-0	-34.0261	322.826	0	0	0	0.0139626	-0.00837758	-0.36488	-0.259462	0.105223	-850	850	-500	1700	-20	20	-10	-0	0	-0	250	1.2	0.2	177	-1.2	-1	2550	0.07
14.687	-2.95039	-0.474124	190	-349	2565	202	-0.0404507	-0.379167	-0.0193553	1.06548	-1.38171	-0.553578	-2.31238	0.613809	0.474124	0.181014	0.239819	-0.009349	0.254312	0.16015	-0.0138834	0.254312	0.16015	-0.0138834	0.140563	-0.139349	-0.0287043	0.00665143	0.0744807	-0.183123	0.00270531	-0.029447	-0	-34.3831	322.292	0.2943	-0.44145	-9.37836	0.0137881	-0.00855211	-0.36488	-0.259462	0.105223	-850	850	-500	1700	-20	20	-10	-0	0	-0	250	1.2	0.2	177	-1.2	-1	2550	0.07
