time 	e1	e2	e1Ori	ctrlpitch	ctrlroll	ctrlthrust	ctrlyaw	edx	edy	edz	cumulx	cumuly	cumulz	x_pred	y_pred	z_pred	dxr_pred	dyr_pred	dzr_pred	dxrT	dyrT	dzrT	dxrUn	dyrUn	dzrUn	x	y	z	dx	dy	dz	ux	uy	uz	dxd	dyd	dzd	Perpx	Tangx	Perpy	Tangy	Perpz	Tanz	ax	ay	az	err_sti_x	err_sti_y	err_sti_z	err_sti_dx	err_sti_dy	err_sti_dz	pitch	roll	yaw	yawd	eyaw	kpvx	kpvy	kpvz	kpyaw	kivx	kivy	kivz	kdvx	kdvy	kdvz	kdyaw	ktg	veld	pitchoff	ke1	ke2	gravity	thr_vel	var	ampli
8.68503	-0.838383	-0.0736347	-0.838383	-7	169	2450	-79	0.164315	0.156582	-0.0410956	0.0268498	0.0191875	0.00505956	-3.19594	0.0583775	0.0736347	-0.0175331	-0.0156221	0.0313842	-0.0180952	-0.0143337	0.0313841	-0.0180952	-0.0219913	0.0313841	-3.19368	0.060689	0.0751653	-0.02572	-0.0258757	-0.0220982	0.467069	0.339217	0.681089	0.146782	0.14096	-0.0097114	0.110734	0.0411188	-0.0287278	0.158496	-0.0100476	-0	0.528821	0.227849	3.62151	0	0	0	0	0	0	-0.0113446	0.0368264	-0.0386619	-0.083852	-0.0451748	-1080	1080	-580	1700	-10	10	-10	-0	0	-0	250	1.2	0.2	170	-1.2	-1	2555	0.070.750.8
8.6852	-0.855281	-0.0740853	-0.855281	-17	119	2500	-71	0.173332	0.0835171	-0.0794748	0.0268785	0.0192014	0.00504637	-3.19847	0.075317	0.0740853	-0.0233289	0.0539633	0.0694317	-0.0211886	0.0556663	0.0694314	-0.0211886	0.11183	0.0694314	-3.19389	0.0617785	0.0751653	-0.036993	0.103401	-0.0220982	0.533718	0.311618	0.170697	0.150003	0.13748	-0.0100432	0.111763	0.0432384	-0.0308175	0.156809	-0.0100423	-0	0.52881	0.227844	3.62163	0	0	0	0	0	0	-0.0113446	0.0368264	-0.0391715	-0.08919	-0.0499976	-1080	1080	-580	1700	-10	10	-10	-0	0	-0	250	1.2	0.2	170	-1.2	-1	2555	0.070.750.8
8.6951	-0.855281	-0.0740853	-0.855281	-17	90	2550	-71	0.173337	0.0836579	-0.0793074	0.0285946	0.0200296	0.00426122	-3.19847	0.075317	0.0740853	-0.0233289	0.0539633	0.0694317	-0.0211886	0.0556663	0.0694314	-0.0211886	0.11183	0.0694314	-3.19389	0.0617785	0.0751653	-0.036993	0.103401	-0.0220982	0.533718	0.311618	0.170697	0.150009	0.137621	-0.00987572	0.111763	0.0432384	-0.0308175	0.156809	-0.0100423	-0	0.535549	0.235256	3.56817	0	0	0	0	0	0	-0.0116937	0.0376991	-0.0391715	-0.08919	-0.0499976	-1080	1080	-580	1700	-10	10	-10	-0	0	-0	250	1.2	0.2	170	-1.2	-1	2555	0.070.750.8
8.70505	-0.855281	-0.0740853	-0.855281	-17	90	2600	-71	0.17334	0.0837705	-0.0791891	0.03032	0.0208634	0.00347298	-3.19847	0.075317	0.0740853	-0.0233289	0.0539633	0.0694317	-0.0211886	0.0556663	0.0694314	-0.0211886	0.11183	0.0694314	-3.19389	0.0617785	0.0751653	-0.036993	0.103401	-0.0220982	0.533718	0.311618	0.170697	0.150011	0.137734	-0.00975746	0.111763	0.0432384	-0.0308175	0.156809	-0.0100423	-0	0.536617	0.239602	3.56838	0	0	0	0	0	0	-0.0118682	0.0383972	-0.0391715	-0.08919	-0.0499976	-1080	1080	-580	1700	-10	10	-10	-0	0	-0	250	1.2	0.2	170	-1.2	-1	2555	0.070.750.8
8.71503	-0.855281	-0.0740853	-0.855281	-17	90	2600	-71	0.17334	0.0837987	-0.0791661	0.0320499	0.0216997	0.0026829	-3.19847	0.075317	0.0740853	-0.0233289	0.0539633	0.0694317	-0.0211886	0.0556663	0.0694314	-0.0211886	0.11183	0.0694314	-3.19389	0.0617785	0.0751653	-0.036993	0.103401	-0.0220982	0.533718	0.311618	0.170697	0.150011	0.137762	-0.00973444	0.111763	0.0432384	-0.0308175	0.156809	-0.0100423	-0	0.536604	0.240685	3.56853	0	0	0	0	0	0	-0.0118682	0.0385718	-0.0391715	-0.08919	-0.0499976	-1080	1080	-580	1700	-10	10	-10	-0	0	-0	250	1.2	0.2	170	-1.2	-1	2555	0.070.750.8
8.71964	-0.853664	-0.0749167	-0.853664	-1	97	2618	-78	0.158185	0.090429	-0.109794	0.0327786	0.0221163	0.00217719	-3.19949	0.0690709	0.0749167	-0.009216	0.0484355	0.0996315	-0.00728214	0.0490764	0.0996313	-0.00728214	0.0490764	0.0996313	-3.19483	0.0633177	0.0742349	-0.0329605	0.0341795	-0.0220982	0.510273	0.263478	-0.136608	0.148969	0.138865	-0.0101621	0.111804	0.0423097	-0.0300985	0.157164	-0.0101612	-0	0.536603	0.240685	3.56854	0	0	0	0	0	0	-0.0118682	0.0385718	-0.0400071	-0.0871897	-0.0471651	-1080	1080	-580	1700	-10	10	-10	-0	0	-0	250	1.2	0.2	170	-1.2	-1	2555	0.070.750.8
8.72509	-0.853664	-0.0749167	-0.853664	-1	97	2618	-78	0.158183	0.090457	-0.109796	0.0336403	0.0226091	0.00157902	-3.19949	0.0690709	0.0749167	-0.009216	0.0484355	0.0996315	-0.00728214	0.0490764	0.0996313	-0.00728214	0.0490764	0.0996313	-3.19483	0.0633177	0.0742349	-0.0329605	0.0341795	-0.0220982	0.510273	0.263478	-0.136608	0.148967	0.138893	-0.0101649	0.111804	0.0423097	-0.0300985	0.157164	-0.0101612	-0	0.53918	0.243426	3.52586	0	0	0	0	0	0	-0.0116937	0.0387463	-0.0400071	-0.0871897	-0.0471651	-1080	1080	-580	1700	-10	10	-10	-0	0	-0	250	1.2	0.2	170	-1.2	-1	2555	0.070.750.8
8.73512	-0.853664	-0.0749167	-0.853664	-1	98	2618	-78	0.158183	0.0905131	-0.10975	0.0352274	0.0235172	0.000477897	-3.19949	0.0690709	0.0749167	-0.009216	0.0484355	0.0996315	-0.00728214	0.0490764	0.0996313	-0.00728214	0.0490764	0.0996313	-3.19483	0.0633177	0.0742349	-0.0329605	0.0341795	-0.0220982	0.510273	0.263478	-0.136608	0.148967	0.138949	-0.0101184	0.111804	0.0423097	-0.0300985	0.157164	-0.0101612	-0	0.539181	0.245619	3.52584	0	0	0	0	0	0	-0.0116937	0.0390954	-0.0400071	-0.0871897	-0.0471651	-1080	1080	-580	1700	-10	10	-10	-0	0	-0	250	1.2	0.2	170	-1.2	-1	2555	0.070.750.8
8.74508	-0.853664	-0.0749167	-0.853664	-1	98	2618	-78	0.15818	0.0906251	-0.109683	0.0368033	0.0244201	-0.000614874	-3.19949	0.0690709	0.0749167	-0.009216	0.0484355	0.0996315	-0.00728214	0.0490764	0.0996313	-0.00728214	0.0490764	0.0996313	-3.19483	0.0633177	0.0742349	-0.0329605	0.0341795	-0.0220982	0.510273	0.263478	-0.136608	0.148964	0.139061	-0.0100515	0.111804	0.0423097	-0.0300985	0.157164	-0.0101612	-0	0.538085	0.250001	3.52588	0	0	0	0	0	0	-0.0115192	0.0397935	-0.0400071	-0.0871897	-0.0471651	-1080	1080	-580	1700	-10	10	-10	-0	0	-0	250	1.2	0.2	170	-1.2	-1	2555	0.070.750.8
8.75513	-0.853664	-0.0749167	-0.853664	-1	98	2618	-78	0.158177	0.0906811	-0.109663	0.0383916	0.0253306	-0.001716	-3.19949	0.0690709	0.0749167	-0.009216	0.0484355	0.0996315	-0.00728214	0.0490764	0.0996313	-0.00728214	0.0490764	0.0996313	-3.19483	0.0633177	0.0742349	-0.0329605	0.0341795	-0.0220982	0.510273	0.263478	-0.136608	0.148961	0.139117	-0.010031	0.111804	0.0423097	-0.0300985	0.157164	-0.0101612	-0	0.536987	0.25219	3.52594	0	0	0	0	0	0	-0.0113446	0.0401426	-0.0400071	-0.0871897	-0.0471651	-1080	1080	-580	1700	-10	10	-10	-0	0	-0	250	1.2	0.2	170	-1.2	-1	2555	0.070.750.8
