time 	e1	e2	ctrlpitch	ctrlroll	ctrlthrust	ctrlyaw	edx	edy	edz	cumulx	cumuly	cumulz	x	y	z	dxr	dyr	dzr	dxrT	dyrT	dzrT	dxr3	dyr3	dzr3	dxr4	dyr4	dzr4	dxr5	dyr5	dzr5	dxd	dyd	dzd	pitch	roll	yaw	yawd	eyaw	kpvx	kpvy	kpvz	kivx	kivy	kivz	kdvx	kdvy	kdvz	ktg	veld	pitchoff	ke1	ke2	gravity
30.6526	-0.478252	-0.310195	-318	-189	2608	52	0.68744	-0.265584	-0.0650339	1.43242	-0.360965	-1.6031	-2.45795	0.454628	0.310195	-0.526624	0.211472	-0.040844	-0.526624	0.220208	0.0127548	-0.507515	0	0	-446.491	56.8898	0	284.055	-36.0978	0	0.160816	-0.0541121	-0.105878	-0.00802851	-0.0382227	-0.217911	-0.182896	0.0350078	-700	700	-500	-10	10	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
30.6625	-0.478252	-0.310195	-318	-189	2608	52	0.68744	-0.265584	-0.0650339	1.43922	-0.363592	-1.60374	-2.45795	0.454628	0.310195	-0.526624	0.211472	-0.040844	-0.526624	0.220208	0.0127548	-0.507515	0	0	-446.491	56.8898	0	284.055	-36.0978	0	0.160816	-0.0541121	-0.105878	-0.00785398	-0.03735	-0.217911	-0.182896	0.0350078	-700	700	-500	-10	10	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
30.6717	-0.508086	-0.299085	-368	-190	2578	49	0.806845	-0.267547	-0.00518026	1.44665	-0.366055	-1.60379	-2.48316	0.459276	0.299085	-0.642686	0.211472	-0.0943549	-0.536624	0.211472	0.00275484	-0.00125131	-0.000405373	0	-329.848	41.7545	0	122.271	-15.8059	0	0.16416	-0.056075	-0.0995351	-0.00785398	-0.03735	-0.215745	-0.18289	0.0328497	-700	700	-500	-10	10	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
30.6725	-0.508086	-0.299085	-402	-190	2578	49	0.806845	-0.267547	-0.00518026	1.44731	-0.366275	-1.60379	-2.48316	0.459276	0.299085	-0.642686	0.211472	-0.0943549	-0.536624	0.211472	0.00275484	-0.00125131	-0.000405373	0	-329.848	41.7545	0	122.271	-15.8059	0	0.16416	-0.056075	-0.0995351	-0.00767945	-0.0371755	-0.215745	-0.18289	0.0328497	-700	700	-500	-10	10	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
30.6824	-0.508086	-0.299085	-402	-190	2578	49	0.806845	-0.267547	-0.00518026	1.45536	-0.368942	-1.60384	-2.48316	0.459276	0.299085	-0.642686	0.211472	-0.0943549	-0.536624	0.211472	0.00275484	-0.00125131	-0.000405373	0	-329.848	41.7545	0	122.271	-15.8059	0	0.16416	-0.056075	-0.0995351	-0.00733038	-0.0366519	-0.215745	-0.18289	0.0328497	-700	700	-500	-10	10	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
30.6925	-0.508086	-0.299085	-402	-190	2578	49	0.806845	-0.267547	-0.00518026	1.46349	-0.37164	-1.6039	-2.48316	0.459276	0.299085	-0.642686	0.211472	-0.0943549	-0.536624	0.211472	0.00275484	-0.00125131	-0.000405373	0	-329.848	41.7545	0	122.271	-15.8059	0	0.16416	-0.056075	-0.0995351	-0.00663225	-0.0363028	-0.215745	-0.18289	0.0328497	-700	700	-500	-10	10	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
30.7025	-0.508086	-0.299085	-402	-191	2578	49	0.806845	-0.267547	-0.00518026	1.4715	-0.374294	-1.60395	-2.48316	0.459276	0.299085	-0.642686	0.211472	-0.0943549	-0.536624	0.211472	0.00275484	-0.00125131	-0.000405373	0	-329.848	41.7545	0	122.271	-15.8059	0	0.16416	-0.056075	-0.0995351	-0.00628319	-0.0359538	-0.215745	-0.18289	0.0328497	-700	700	-500	-10	10	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
30.7045	-0.555859	-0.295366	-411	-241	2528	42	0.818966	-0.490901	0.20429	1.4732	-0.375316	-1.60352	-2.50849	0.476239	0.295366	-0.652425	0.430354	-0.297016	-0.546624	0.221472	-0.00724516	-1.26356	-0.370725	0	-83.2112	10.1955	0	122.819	-15.8476	0	0.166541	-0.0605476	-0.0927256	-0.00628319	-0.0359538	-0.215745	-0.187618	0.0281237	-700	700	-500	-10	10	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
30.7125	-0.555859	-0.295366	-411	-291	2478	42	0.818966	-0.490901	0.20429	1.4797	-0.379211	-1.6019	-2.50849	0.476239	0.295366	-0.652425	0.430354	-0.297016	-0.546624	0.221472	-0.00724516	-1.26356	-0.370725	0	-83.2112	10.1955	0	122.819	-15.8476	0	0.166541	-0.0605476	-0.0927256	-0.00610865	-0.0357792	-0.215745	-0.187618	0.0281237	-700	700	-500	-10	10	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
30.7225	-0.555859	-0.295366	-411	-341	2473	42	0.818966	-0.490901	0.20429	1.48787	-0.384112	-1.59986	-2.50849	0.476239	0.295366	-0.652425	0.430354	-0.297016	-0.546624	0.221472	-0.00724516	-1.26356	-0.370725	0	-83.2112	10.1955	0	122.819	-15.8476	0	0.166541	-0.0605476	-0.0927256	-0.00628319	-0.0354302	-0.215745	-0.187618	0.0281237	-700	700	-500	-10	10	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
30.7324	-0.555859	-0.295366	-411	-347	2473	42	0.818966	-0.490901	0.20429	1.49605	-0.389015	-1.59782	-2.50849	0.476239	0.295366	-0.652425	0.430354	-0.297016	-0.546624	0.221472	-0.00724516	-1.26356	-0.370725	0	-83.2112	10.1955	0	122.819	-15.8476	0	0.166541	-0.0605476	-0.0927256	-0.00698132	-0.0350811	-0.215745	-0.187618	0.0281237	-700	700	-500	-10	10	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
30.7339	-0.591263	-0.295366	-412	-348	2523	39	0.820303	-0.492818	0.00538771	1.49729	-0.389758	-1.59781	-2.52995	0.485873	0.295366	-0.652425	0.430354	-0.0943549	-0.556624	0.231472	-0.0172452	-1.56022	-0.124016	0	-83.2314	10.1048	0	122.554	-15.641	0	0.167878	-0.0624644	-0.0889671	-0.00698132	-0.0350811	-0.215745	-0.189739	0.0260039	-700	700	-500	-10	10	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
30.7425	-0.591263	-0.295366	-412	-348	2573	39	0.820303	-0.492818	0.00538771	1.50428	-0.393959	-1.59777	-2.52995	0.485873	0.295366	-0.652425	0.430354	-0.0943549	-0.556624	0.231472	-0.0172452	-1.56022	-0.124016	0	-83.2314	10.1048	0	122.554	-15.641	0	0.167878	-0.0624644	-0.0889671	-0.00855211	-0.0345575	-0.215745	-0.189739	0.0260039	-700	700	-500	-10	10	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
30.7526	-0.591263	-0.295366	-412	-348	2573	39	0.820303	-0.492818	0.00538771	1.51255	-0.398928	-1.59771	-2.52995	0.485873	0.295366	-0.652425	0.430354	-0.0943549	-0.556624	0.231472	-0.0172452	-1.56022	-0.124016	0	-83.2314	10.1048	0	122.554	-15.641	0	0.167878	-0.0624644	-0.0889671	-0.00977384	-0.034383	-0.215745	-0.189739	0.0260039	-700	700	-500	-10	10	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
30.7625	-0.591263	-0.295366	-412	-349	2573	39	0.820303	-0.492818	0.00538771	1.52067	-0.403805	-1.59766	-2.52995	0.485873	0.295366	-0.652425	0.430354	-0.0943549	-0.556624	0.231472	-0.0172452	-1.56022	-0.124016	0	-83.2314	10.1048	0	122.554	-15.641	0	0.167878	-0.0624644	-0.0889671	-0.0132645	-0.0338594	-0.215745	-0.189739	0.0260039	-700	700	-500	-10	10	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
30.7694	-0.61833	-0.285598	-462	-299	2523	31	1.01804	0.00569704	0.212105	1.52779	-0.403765	-1.59618	-2.5549	0.485873	0.285598	-0.848322	-0.0688277	-0.297016	-0.566624	0.221472	-0.0272452	-1.54636	-0.32549	0	-61.8859	10.8581	0	94.4534	-16.4795	0	0.16972	-0.0631307	-0.0849105	-0.0132645	-0.0338594	-0.209159	-0.187929	0.0212282	-700	700	-500	-10	10	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
30.7725	-0.61833	-0.285598	-512	-249	2473	31	1.01804	0.00569704	0.212105	1.53092	-0.403747	-1.59552	-2.5549	0.485873	0.285598	-0.848322	-0.0688277	-0.297016	-0.566624	0.221472	-0.0272452	-1.54636	-0.32549	0	-61.8859	10.8581	0	94.4534	-16.4795	0	0.16972	-0.0631307	-0.0849105	-0.0185005	-0.0328122	-0.209159	-0.187929	0.0212282	-700	700	-500	-10	10	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
30.7825	-0.61833	-0.285598	-551	-199	2469	31	1.01804	0.00569704	0.212105	1.54107	-0.403691	-1.59341	-2.5549	0.485873	0.285598	-0.848322	-0.0688277	-0.297016	-0.566624	0.221472	-0.0272452	-1.54636	-0.32549	0	-61.8859	10.8581	0	94.4534	-16.4795	0	0.16972	-0.0631307	-0.0849105	-0.0233874	-0.031765	-0.209159	-0.187929	0.0212282	-700	700	-500	-10	10	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
30.7925	-0.61833	-0.285598	-551	-149	2469	31	1.01804	0.00569704	0.212105	1.55124	-0.403634	-1.59129	-2.5549	0.485873	0.285598	-0.848322	-0.0688277	-0.297016	-0.566624	0.221472	-0.0272452	-1.54636	-0.32549	0	-61.8859	10.8581	0	94.4534	-16.4795	0	0.16972	-0.0631307	-0.0849105	-0.0260054	-0.0310669	-0.209159	-0.187929	0.0212282	-700	700	-500	-10	10	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
30.8025	-0.61833	-0.285598	-551	-99	2469	31	1.01804	0.00569704	0.212105	1.56141	-0.403577	-1.58917	-2.5549	0.485873	0.285598	-0.848322	-0.0688277	-0.297016	-0.566624	0.221472	-0.0272452	-1.54636	-0.32549	0	-61.8859	10.8581	0	94.4534	-16.4795	0	0.16972	-0.0631307	-0.0849105	-0.0310669	-0.0296706	-0.209159	-0.187929	0.0212282	-700	700	-500	-10	10	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
30.8032	-0.667498	-0.295651	-551	-49	2519	21	1.01807	0.108018	-0.427144	1.56217	-0.403497	-1.58949	-2.60035	0.48343	0.295651	-0.848322	-0.170516	0.341822	-0.576624	0.211472	-0.0172452	-1.00544	0.00407535	0	-466.446	53.7312	0	295.551	-33.8153	0	0.169747	-0.062498	-0.0853217	-0.0310669	-0.0296706	-0.198077	-0.183811	0.0142654	-700	700	-500	-10	10	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
30.8124	-0.667498	-0.295651	-551	1	2569	21	1.01807	0.108018	-0.427144	1.57156	-0.4025	-1.59343	-2.60035	0.48343	0.295651	-0.848322	-0.170516	0.341822	-0.576624	0.211472	-0.0172452	-1.00544	0.00407535	0	-466.446	53.7312	0	295.551	-33.8153	0	0.169747	-0.062498	-0.0853217	-0.0350811	-0.0286234	-0.198077	-0.183811	0.0142654	-700	700	-500	-10	10	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
30.8225	-0.667498	-0.295651	-551	51	2619	21	1.01807	0.108018	-0.427144	1.5818	-0.401413	-1.59773	-2.60035	0.48343	0.295651	-0.848322	-0.170516	0.341822	-0.576624	0.211472	-0.0172452	-1.00544	0.00407535	0	-466.446	53.7312	0	295.551	-33.8153	0	0.169747	-0.062498	-0.0853217	-0.0383972	-0.0277507	-0.198077	-0.183811	0.0142654	-700	700	-500	-10	10	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
30.8325	-0.667498	-0.295651	-551	71	2669	21	1.01807	0.108018	-0.427144	1.59196	-0.400336	-1.60199	-2.60035	0.48343	0.295651	-0.848322	-0.170516	0.341822	-0.576624	0.211472	-0.0172452	-1.00544	0.00407535	0	-466.446	53.7312	0	295.551	-33.8153	0	0.169747	-0.062498	-0.0853217	-0.039968	-0.0272271	-0.198077	-0.183811	0.0142654	-700	700	-500	-10	10	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
30.8357	-0.667498	-0.307572	-501	21	2692	15	0.434058	0.00601535	-0.232178	1.59335	-0.400316	-1.60273	-2.60035	0.48343	0.307572	-0.266471	-0.0688277	0.142907	-0.566624	0.201472	-0.00724516	-0.00147285	0.00071201	0	-341.952	38.7172	0	126.443	-14.7077	0	0.167587	-0.0628124	-0.089271	-0.039968	-0.0272271	-0.194442	-0.183811	0.0106304	-700	700	-500	-10	10	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
30.8425	-0.667498	-0.307572	-451	0	2692	15	0.434058	0.00601535	-0.232178	1.5963	-0.400275	-1.60431	-2.60035	0.48343	0.307572	-0.266471	-0.0688277	0.142907	-0.566624	0.201472	-0.00724516	-0.00147285	0.00071201	0	-341.952	38.7172	0	126.443	-14.7077	0	0.167587	-0.0628124	-0.089271	-0.0427606	-0.0267035	-0.194442	-0.183811	0.0106304	-700	700	-500	-10	10	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
30.8524	-0.667498	-0.307572	-401	0	2692	15	0.434058	0.00601535	-0.232178	1.60063	-0.400215	-1.60663	-2.60035	0.48343	0.307572	-0.266471	-0.0688277	0.142907	-0.566624	0.201472	-0.00724516	-0.00147285	0.00071201	0	-341.952	38.7172	0	126.443	-14.7077	0	0.167587	-0.0628124	-0.089271	-0.0446804	-0.0267035	-0.194442	-0.183811	0.0106304	-700	700	-500	-10	10	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
30.8624	-0.667498	-0.307572	-351	0	2692	15	0.434058	0.00601535	-0.232178	1.60496	-0.400155	-1.60895	-2.60035	0.48343	0.307572	-0.266471	-0.0688277	0.142907	-0.566624	0.201472	-0.00724516	-0.00147285	0.00071201	0	-341.952	38.7172	0	126.443	-14.7077	0	0.167587	-0.0628124	-0.089271	-0.0467748	-0.0267035	-0.194442	-0.183811	0.0106304	-700	700	-500	-10	10	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
30.8671	-0.693259	-0.312212	-301	-50	2692	8	0.433246	-0.297387	-0.231997	1.607	-0.401553	-1.61004	-2.60935	0.494227	0.312212	-0.266471	0.232201	0.142907	-0.556624	0.211472	0.00275484	-0.300345	0.552676	0	-86.131	9.97047	0	127.588	-13.9865	0	0.166774	-0.065186	-0.0890903	-0.0467748	-0.0267035	-0.192729	-0.187189	0.00554	-700	700	-500	-10	10	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
30.8725	-0.693259	-0.312212	-251	-100	2692	8	0.433246	-0.297387	-0.231997	1.60932	-0.403147	-1.61128	-2.60935	0.494227	0.312212	-0.266471	0.232201	0.142907	-0.556624	0.211472	0.00275484	-0.300345	0.552676	0	-86.131	9.97047	0	127.588	-13.9865	0	0.166774	-0.065186	-0.0890903	-0.047473	-0.0268781	-0.192729	-0.187189	0.00554	-700	700	-500	-10	10	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
30.8825	-0.693259	-0.312212	-201	-150	2692	8	0.433246	-0.297387	-0.231997	1.61367	-0.406133	-1.61361	-2.60935	0.494227	0.312212	-0.266471	0.232201	0.142907	-0.556624	0.211472	0.00275484	-0.300345	0.552676	0	-86.131	9.97047	0	127.588	-13.9865	0	0.166774	-0.065186	-0.0890903	-0.0490438	-0.0270526	-0.192729	-0.187189	0.00554	-700	700	-500	-10	10	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
30.8925	-0.693259	-0.312212	-151	-200	2692	8	0.433246	-0.297387	-0.231997	1.61798	-0.409093	-1.61592	-2.60935	0.494227	0.312212	-0.266471	0.232201	0.142907	-0.556624	0.211472	0.00275484	-0.300345	0.552676	0	-86.131	9.97047	0	127.588	-13.9865	0	0.166774	-0.065186	-0.0890903	-0.0502655	-0.0272271	-0.192729	-0.187189	0.00554	-700	700	-500	-10	10	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
30.9018	-0.709906	-0.312212	-201	-213	2691	5	0.668584	-0.298561	-0.230729	1.62418	-0.411859	-1.61806	-2.61569	0.500597	0.312212	-0.501848	0.232201	0.142438	-0.546624	0.221472	0.0127548	-0.510276	0.154366	0	-87.3269	10.1768	0	130.857	-14.7949	0	0.166736	-0.0663599	-0.0882911	-0.0502655	-0.0272271	-0.192729	-0.189096	0.00363278	-700	700	-500	-10	10	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
30.9025	-0.709906	-0.312212	-251	-213	2691	5	0.668584	-0.298561	-0.230729	1.62467	-0.412077	-1.61822	-2.61569	0.500597	0.312212	-0.501848	0.232201	0.142438	-0.546624	0.221472	0.0127548	-0.510276	0.154366	0	-87.3269	10.1768	0	130.857	-14.7949	0	0.166736	-0.0663599	-0.0882911	-0.0516617	-0.0272271	-0.192729	-0.189096	0.00363278	-700	700	-500	-10	10	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
30.9125	-0.709906	-0.312212	-301	-213	2691	5	0.668584	-0.298561	-0.230729	1.63137	-0.415071	-1.62054	-2.61569	0.500597	0.312212	-0.501848	0.232201	0.142438	-0.546624	0.221472	0.0127548	-0.510276	0.154366	0	-87.3269	10.1768	0	130.857	-14.7949	0	0.166736	-0.0663599	-0.0882911	-0.0525344	-0.0272271	-0.192729	-0.189096	0.00363278	-700	700	-500	-10	10	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
30.9225	-0.709906	-0.312212	-307	-213	2691	5	0.668584	-0.298561	-0.230729	1.63805	-0.418056	-1.62284	-2.61569	0.500597	0.312212	-0.501848	0.232201	0.142438	-0.546624	0.221472	0.0127548	-0.510276	0.154366	0	-87.3269	10.1768	0	130.857	-14.7949	0	0.166736	-0.0663599	-0.0882911	-0.0542797	-0.0270526	-0.192729	-0.189096	0.00363278	-700	700	-500	-10	10	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
30.9325	-0.709906	-0.312212	-307	-213	2691	5	0.668584	-0.298561	-0.230729	1.64472	-0.421031	-1.62514	-2.61569	0.500597	0.312212	-0.501848	0.232201	0.142438	-0.546624	0.221472	0.0127548	-0.510276	0.154366	0	-87.3269	10.1768	0	130.857	-14.7949	0	0.166736	-0.0663599	-0.0882911	-0.0565487	-0.0268781	-0.192729	-0.189096	0.00363278	-700	700	-500	-10	10	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
30.9367	-0.776737	-0.307965	-357	-213	2641	-2	1.06245	-0.298254	0.168898	1.6492	-0.422288	-1.62443	-2.66678	0.501532	0.307965	-0.892996	0.232201	-0.2521	-0.556624	0.231472	0.00275484	-1.43621	-0.106215	0	-63.8374	12.3028	0	97.5769	-18.2061	0	0.169453	-0.0660531	-0.083202	-0.0565487	-0.0268781	-0.18448	-0.185895	-0.00141577	-700	700	-500	-10	10	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
30.9424	-0.776737	-0.307965	-407	-213	2591	-2	1.06245	-0.298254	0.168898	1.65529	-0.423998	-1.62346	-2.66678	0.501532	0.307965	-0.892996	0.232201	-0.2521	-0.556624	0.231472	0.00275484	-1.43621	-0.106215	0	-63.8374	12.3028	0	97.5769	-18.2061	0	0.169453	-0.0660531	-0.083202	-0.0574213	-0.0268781	-0.18448	-0.185895	-0.00141577	-700	700	-500	-10	10	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
30.9525	-0.776737	-0.307965	-457	-213	2541	-2	1.06245	-0.298254	0.168898	1.66597	-0.426997	-1.62176	-2.66678	0.501532	0.307965	-0.892996	0.232201	-0.2521	-0.556624	0.231472	0.00275484	-1.43621	-0.106215	0	-63.8374	12.3028	0	97.5769	-18.2061	0	0.169453	-0.0660531	-0.083202	-0.0605629	-0.0263545	-0.18448	-0.185895	-0.00141577	-700	700	-500	-10	10	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
30.9625	-0.776737	-0.307965	-507	-213	2491	-2	1.06245	-0.298254	0.168898	1.67659	-0.429979	-1.62008	-2.66678	0.501532	0.307965	-0.892996	0.232201	-0.2521	-0.556624	0.231472	0.00275484	-1.43621	-0.106215	0	-63.8374	12.3028	0	97.5769	-18.2061	0	0.169453	-0.0660531	-0.083202	-0.0638791	-0.0260054	-0.18448	-0.185895	-0.00141577	-700	700	-500	-10	10	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
30.9676	-0.836544	-0.292426	-557	-163	2488	-15	1.50492	-0.0419272	0.174828	1.68424	-0.430192	-1.61919	-2.69798	0.513702	0.292426	-1.33381	-0.027003	-0.2521	-0.566624	0.221472	-0.00724516	-1.17584	-0.282717	0	-483.46	56.708	0	307.651	-36.3524	0	0.171107	-0.0689302	-0.0772726	-0.0638791	-0.0260054	-0.177991	-0.188151	-0.0101596	-700	700	-500	-10	10	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
30.9725	-0.836544	-0.292426	-607	-113	2488	-15	1.50492	-0.0419272	0.174828	1.69166	-0.430398	-1.61833	-2.69798	0.513702	0.292426	-1.33381	-0.027003	-0.2521	-0.566624	0.221472	-0.00724516	-1.17584	-0.282717	0	-483.46	56.708	0	307.651	-36.3524	0	0.171107	-0.0689302	-0.0772726	-0.0675442	-0.0253073	-0.177991	-0.188151	-0.0101596	-700	700	-500	-10	10	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
30.9825	-0.836544	-0.292426	-657	-63	2488	-15	1.50492	-0.0419272	0.174828	1.7067	-0.430817	-1.61658	-2.69798	0.513702	0.292426	-1.33381	-0.027003	-0.2521	-0.566624	0.221472	-0.00724516	-1.17584	-0.282717	0	-483.46	56.708	0	307.651	-36.3524	0	0.171107	-0.0689302	-0.0772726	-0.0694641	-0.0246091	-0.177991	-0.188151	-0.0101596	-700	700	-500	-10	10	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
30.9925	-0.836544	-0.292426	-707	-33	2488	-15	1.50492	-0.0419272	0.174828	1.72178	-0.431237	-1.61483	-2.69798	0.513702	0.292426	-1.33381	-0.027003	-0.2521	-0.566624	0.221472	-0.00724516	-1.17584	-0.282717	0	-483.46	56.708	0	307.651	-36.3524	0	0.171107	-0.0689302	-0.0772726	-0.0726057	-0.0235619	-0.177991	-0.188151	-0.0101596	-700	700	-500	-10	10	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
31.0005	-0.89912	-0.292426	-657	-83	2538	-32	1.06472	-0.162906	-0.0361302	1.73032	-0.432544	-1.61512	-2.73911	0.51613	0.292426	-0.892996	0.0928271	-0.0387098	-0.576624	0.211472	-0.0172452	-0.00233154	-0.000500896	0	-355.249	40.7962	0	129.562	-15.7455	0	0.17172	-0.070079	-0.0748401	-0.0726057	-0.0235619	-0.16442	-0.186246	-0.0218242	-700	700	-500	-10	10	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
31.0025	-0.89912	-0.292426	-607	-118	2588	-32	1.06472	-0.162906	-0.0361302	1.7324	-0.432863	-1.61519	-2.73911	0.51613	0.292426	-0.892996	0.0928271	-0.0387098	-0.576624	0.211472	-0.0172452	-0.00233154	-0.000500896	0	-355.249	40.7962	0	129.562	-15.7455	0	0.17172	-0.070079	-0.0748401	-0.0752237	-0.0221657	-0.16442	-0.186246	-0.0218242	-700	700	-500	-10	10	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
31.0125	-0.89912	-0.292426	-585	-118	2594	-32	1.06472	-0.162906	-0.0361302	1.74305	-0.434493	-1.61555	-2.73911	0.51613	0.292426	-0.892996	0.0928271	-0.0387098	-0.576624	0.211472	-0.0172452	-0.00233154	-0.000500896	0	-355.249	40.7962	0	129.562	-15.7455	0	0.17172	-0.070079	-0.0748401	-0.0767945	-0.0207694	-0.16442	-0.186246	-0.0218242	-700	700	-500	-10	10	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
31.0225	-0.89912	-0.292426	-585	-118	2594	-32	1.06472	-0.162906	-0.0361302	1.75369	-0.436121	-1.61591	-2.73911	0.51613	0.292426	-0.892996	0.0928271	-0.0387098	-0.576624	0.211472	-0.0172452	-0.00233154	-0.000500896	0	-355.249	40.7962	0	129.562	-15.7455	0	0.17172	-0.070079	-0.0748401	-0.0773181	-0.0200713	-0.16442	-0.186246	-0.0218242	-700	700	-500	-10	10	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
31.0325	-0.89912	-0.292426	-585	-118	2594	-32	1.06472	-0.162906	-0.0361302	1.76431	-0.437746	-1.61627	-2.73911	0.51613	0.292426	-0.892996	0.0928271	-0.0387098	-0.576624	0.211472	-0.0172452	-0.00233154	-0.000500896	0	-355.249	40.7962	0	129.562	-15.7455	0	0.17172	-0.070079	-0.0748401	-0.0771436	-0.0188496	-0.16442	-0.186246	-0.0218242	-700	700	-500	-10	10	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
31.0338	-0.935542	-0.296731	-535	-68	2644	-42	0.975666	0.00847839	-0.240737	1.7656	-0.437735	-1.61659	-2.76562	0.513702	0.296731	-0.803677	-0.0787321	0.16668	-0.586624	0.201472	-0.00724516	-1.69304	0.107754	0	-90.7577	10.1025	0	133.261	-15.4936	0	0.171988	-0.0702537	-0.074057	-0.0771436	-0.0188496	-0.155291	-0.183653	-0.0283579	-700	700	-500	-10	10	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
31.0424	-0.935542	-0.296731	-523	-18	2694	-42	0.975666	0.00847839	-0.240737	1.77406	-0.437661	-1.61867	-2.76562	0.513702	0.296731	-0.803677	-0.0787321	0.16668	-0.586624	0.201472	-0.00724516	-1.69304	0.107754	0	-90.7577	10.1025	0	133.261	-15.4936	0	0.171988	-0.0702537	-0.074057	-0.0764454	-0.0178024	-0.155291	-0.183653	-0.0283579	-700	700	-500	-10	10	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
31.0525	-0.935542	-0.296731	-523	1	2696	-42	0.975666	0.00847839	-0.240737	1.78386	-0.437576	-1.62109	-2.76562	0.513702	0.296731	-0.803677	-0.0787321	0.16668	-0.586624	0.201472	-0.00724516	-1.69304	0.107754	0	-90.7577	10.1025	0	133.261	-15.4936	0	0.171988	-0.0702537	-0.074057	-0.0747001	-0.0169297	-0.155291	-0.183653	-0.0283579	-700	700	-500	-10	10	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
31.0625	-0.935542	-0.296731	-523	1	2696	-42	0.975666	0.00847839	-0.240737	1.79359	-0.437491	-1.62349	-2.76562	0.513702	0.296731	-0.803677	-0.0787321	0.16668	-0.586624	0.201472	-0.00724516	-1.69304	0.107754	0	-90.7577	10.1025	0	133.261	-15.4936	0	0.171988	-0.0702537	-0.074057	-0.0734784	-0.0162316	-0.155291	-0.183653	-0.0283579	-700	700	-500	-10	10	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
31.0666	-0.98074	-0.30306	-524	-49	2707	-59	0.975902	-0.164655	-0.262249	1.79768	-0.438181	-1.62459	-2.79183	0.516764	0.30306	-0.803677	0.0928271	0.190282	-0.596624	0.191472	0.00275484	-1.75698	0.354407	0	-91.7813	9.95562	0	134.795	-14.448	0	0.172225	-0.0718283	-0.0719673	-0.0734784	-0.0162316	-0.143316	-0.183028	-0.039701	-700	700	-500	-10	10	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
