time 	e1	e2	ctrlpitch	ctrlroll	ctrlthrust	ctrlyaw	edx	edy	edz	cumulx	cumuly	cumulz	x	y	z	dxr	dyr	dzr	dxrT	dyrT	dzrT	dxrUn	dyrUn	dzrUn	dxd	dyd	dzd	pitch	roll	yaw	yawd	eyaw	kpvx	kpvy	kpvz	kivx	kivy	kivz	kdvx	kdvy	kdvz	ktg	veld	pitchoff	ke1	ke2	gravity	thr_vel
1.93628	0	0	0	0	0	0	0	0	0	0	0	0	-3.53674	0.100969	0.156783	-0.0983191	-0.187131	0.190769	-0.0518412	-0.204932	0.190769	-0.0518412	-0.204932	0.190769	0	0	0	0	0	0.235993	0	0	-1000	1000	-500	-10	10	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	0.07
1.96689	0	0	0	0	0	0	0	0	0	0	0	0	-3.54223	0.0985311	0.192002	-0.121849	-0.181287	0.190769	-0.0755984	-0.204932	0.190769	-0.0755984	-0.204932	0.190769	0	0	0	0	0	0.238372	0	0	-1000	1000	-500	-10	10	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	0.07
1.99972	0	0	0	0	0	0	0	0	0	0	0	0	-3.54257	0.0985311	0.192002	-0.105321	-0.113266	0.120769	-0.0755984	-0.134932	0.120769	-0.0755984	-0.0689885	-0.107041	0	0	0	0	0	0.238372	0	0	-1000	1000	-500	-10	10	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	0.07
2.03236	0	0	0	0	0	0	0	0	0	0	0	0	-3.54257	0.0918598	0.184337	-0.0544072	-0.197657	0.0507692	-0.00559838	-0.204932	0.0507692	0.0602694	-0.217986	-0.233496	0	0	0	0	0	0.241297	0	0	-1000	1000	-500	-10	10	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	0.07
2.06546	0	0	0	0	0	0	0	0	0	0	0	0	-3.53285	0.0753499	0.157404	0.0253362	-0.145592	-0.0192308	0.0602694	-0.134932	-0.0192308	0.0602694	-0.0265182	-0.233496	0	0	0	0	0	0.247782	0	0	-1000	1000	-500	-10	10	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	0.07
2.10059	0	0	0	0	0	0	0	0	0	0	0	0	-3.53281	0.0753499	0.157404	-0.0147859	-0.0632367	0.0295618	0.00117471	-0.0649316	0.0295618	0.00117471	-0.0265182	0.0295618	0	0	0	0	0	0.247782	0	0	-1000	1000	-500	-10	10	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	0.07
2.13542	0	0	0	0	0	0	0	0	0	0	0	0	-3.53281	0.0778478	0.157404	-0.00539451	-0.0259903	0.0295618	0.00117471	-0.0265182	0.0295618	0.00117471	-0.0265182	0.0295618	0	0	0	0	0	0.248922	0	0	-1000	1000	-500	-10	10	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	0.07
2.16517	0	0	0	0	0	0	0	0	0	0	0	0	-3.53264	0.0778478	0.156954	-0.019212	-0.0947069	-0.0404382	0.00476831	-0.0965182	-0.0404382	0.00476831	-0.191641	-0.200499	0	0	0	0	0	0.249504	0	0	-1000	1000	-500	-10	10	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	0.07
2.1952	0	0	0	0	0	0	0	0	0	0	0	0	-3.52942	0.0724426	0.15124	-0.0369981	-0.162426	-0.110438	0.00476831	-0.166518	-0.110438	0.00476831	-0.191641	-0.200499	0	0	0	0	0	0.252591	0	0	-1000	1000	-500	-10	10	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	0.07
2.23145	0	0	0	0	0	0	0	0	0	0	0	0	-3.52908	0.0701308	0.150989	-0.0135176	-0.0961959	-0.0404382	0.0109823	-0.0965182	-0.0404382	0.0109823	-0.0762624	-0.0385177	0	0	0	0	0	0.252906	0	0	-1000	1000	-500	-10	10	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	0.07
