time 	e1	e2	ctrlpitch	ctrlroll	ctrlthrust	ctrlyaw	edx	edy	edz	cumulx	cumuly	cumulz	x	y	z	dxr	dyr	dzr	dxrT	dyrT	dzrT	dxr3	dyr3	dzr3	dxr4	dyr4	dzr4	dxr5	dyr5	dzr5	dxd	dyd	dzd	pitch	roll	yaw	yawd	eyaw	kpvx	kpvy	kpvz	kivx	kivy	kivz	kdvx	kdvy	kdvz	ktg	veld	pitchoff	ke1	ke2	gravity
18.7576	-0.55549	-0.121319	-156	-134	2522	-163	0.472357	-0.195658	0.0840029	0.258419	0.294536	-0.433373	-2.41741	0.535705	0.121319	-0.30862	0.0830569	-0.106616	-0.302251	0.124168	-0.0820884	-0.362251	0.104168	-0.0420884	-0.482251	0.0882603	0.0215538	-0.198099	0.178546	-0.0989828	0.163737	-0.112601	-0.022613	0.0574213	0.0733038	-0.108878	-0.218079	-0.108984	-700	700	-500	-10	10	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
18.7676	-0.55549	-0.121319	-156	-134	2522	-163	0.472357	-0.195658	0.0840029	0.263142	0.29258	-0.432533	-2.41741	0.535705	0.121319	-0.30862	0.0830569	-0.106616	-0.302251	0.124168	-0.0820884	-0.362251	0.104168	-0.0420884	-0.482251	0.0882603	0.0215538	-0.198099	0.178546	-0.0989828	0.163737	-0.112601	-0.022613	0.0549779	0.0745256	-0.108878	-0.218079	-0.108984	-700	700	-500	-10	10	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
18.7775	-0.55549	-0.121319	-156	-134	2522	-163	0.472357	-0.195658	0.0840029	0.267832	0.290637	-0.431699	-2.41741	0.535705	0.121319	-0.30862	0.0830569	-0.106616	-0.302251	0.124168	-0.0820884	-0.362251	0.104168	-0.0420884	-0.482251	0.0882603	0.0215538	-0.198099	0.178546	-0.0989828	0.163737	-0.112601	-0.022613	0.0516617	0.0755728	-0.108878	-0.218079	-0.108984	-700	700	-500	-10	10	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
18.7846	-0.577713	-0.120554	-206	-158	2472	-164	0.573192	-0.230585	0.19118	0.2719	0.289001	-0.430343	-2.43432	0.541001	0.120554	-0.409301	0.118056	-0.213017	-0.402251	0.178546	-0.182088	-0.442251	0.178546	-0.122088	-0.522251	0.12826	-0.0184462	-0.543605	0.178546	-0.194386	0.163892	-0.112529	-0.0218369	0.0516617	0.0755728	-0.108823	-0.218685	-0.109642	-700	700	-500	-10	10	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
18.7876	-0.577713	-0.120554	-226	-158	2468	-164	0.573192	-0.230585	0.19118	0.273588	0.288322	-0.42978	-2.43432	0.541001	0.120554	-0.409301	0.118056	-0.213017	-0.402251	0.178546	-0.182088	-0.442251	0.178546	-0.122088	-0.522251	0.12826	-0.0184462	-0.543605	0.178546	-0.194386	0.163892	-0.112529	-0.0218369	0.0481711	0.0762709	-0.108823	-0.218685	-0.109642	-700	700	-500	-10	10	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
18.7976	-0.577713	-0.120554	-227	-158	2468	-164	0.573192	-0.230585	0.19118	0.279356	0.286001	-0.427856	-2.43432	0.541001	0.120554	-0.409301	0.118056	-0.213017	-0.402251	0.178546	-0.182088	-0.442251	0.178546	-0.122088	-0.522251	0.12826	-0.0184462	-0.543605	0.178546	-0.194386	0.163892	-0.112529	-0.0218369	0.0460767	0.0764454	-0.108823	-0.218685	-0.109642	-700	700	-500	-10	10	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
18.8076	-0.577713	-0.120554	-227	-158	2468	-164	0.573192	-0.230585	0.19118	0.285038	0.283715	-0.425961	-2.43432	0.541001	0.120554	-0.409301	0.118056	-0.213017	-0.402251	0.178546	-0.182088	-0.442251	0.178546	-0.122088	-0.522251	0.12826	-0.0184462	-0.543605	0.178546	-0.194386	0.163892	-0.112529	-0.0218369	0.0418879	0.07662	-0.108823	-0.218685	-0.109642	-700	700	-500	-10	10	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
18.8175	-0.577713	-0.120554	-227	-158	2468	-164	0.573192	-0.230585	0.19118	0.290757	0.281415	-0.424053	-2.43432	0.541001	0.120554	-0.409301	0.118056	-0.213017	-0.402251	0.178546	-0.182088	-0.442251	0.178546	-0.122088	-0.522251	0.12826	-0.0184462	-0.543605	0.178546	-0.194386	0.163892	-0.112529	-0.0218369	0.0366519	0.0767945	-0.108823	-0.218685	-0.109642	-700	700	-500	-10	10	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
18.8178	-0.626733	-0.114821	-277	-150	2463	-168	0.67521	-0.219446	0.202298	0.290921	0.281362	-0.424004	-2.46998	0.552229	0.114821	-0.511018	0.106982	-0.222117	-0.502251	0.178546	-0.194386	-0.522251	0.178546	-0.194386	-0.543605	0.16826	-0.0584462	-0.543605	0.178546	-0.194386	0.164192	-0.112464	-0.0198198	0.0366519	0.0767945	-0.107346	-0.219958	-0.112375	-700	700	-500	-10	10	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
18.8275	-0.626733	-0.114821	-298	-150	2463	-168	0.67521	-0.219446	0.202298	0.297506	0.279222	-0.422031	-2.46998	0.552229	0.114821	-0.511018	0.106982	-0.222117	-0.502251	0.178546	-0.194386	-0.522251	0.178546	-0.194386	-0.543605	0.16826	-0.0584462	-0.543605	0.178546	-0.194386	0.164192	-0.112464	-0.0198198	0.0319395	0.07662	-0.107346	-0.219958	-0.112375	-700	700	-500	-10	10	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
18.8376	-0.626733	-0.114821	-298	-150	2463	-168	0.67521	-0.219446	0.202298	0.304306	0.277011	-0.419994	-2.46998	0.552229	0.114821	-0.511018	0.106982	-0.222117	-0.502251	0.178546	-0.194386	-0.522251	0.178546	-0.194386	-0.543605	0.16826	-0.0584462	-0.543605	0.178546	-0.194386	0.164192	-0.112464	-0.0198198	0.0286234	0.07662	-0.107346	-0.219958	-0.112375	-700	700	-500	-10	10	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
18.8476	-0.626733	-0.114821	-298	-150	2463	-168	0.67521	-0.219446	0.202298	0.31103	0.274826	-0.417979	-2.46998	0.552229	0.114821	-0.511018	0.106982	-0.222117	-0.502251	0.178546	-0.194386	-0.522251	0.178546	-0.194386	-0.543605	0.16826	-0.0584462	-0.543605	0.178546	-0.194386	0.164192	-0.112464	-0.0198198	0.0235619	0.0762709	-0.107346	-0.219958	-0.112375	-700	700	-500	-10	10	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
18.8494	-0.640108	-0.101032	-348	-153	2464	-168	0.767589	-0.223411	0.200333	0.31242	0.274422	-0.417617	-2.48362	0.552478	0.101032	-0.602621	0.111693	-0.217786	-0.590319	0.191822	-0.194386	-0.590319	0.191822	-0.194386	-0.583605	0.191822	-0.0984462	-0.590319	0.191822	-0.194386	0.164968	-0.111718	-0.0174531	0.0235619	0.0762709	-0.106536	-0.218885	-0.112113	-700	700	-500	-10	10	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
18.8576	-0.640108	-0.101032	-363	-153	2463	-168	0.767589	-0.223411	0.200333	0.318734	0.272584	-0.415969	-2.48362	0.552478	0.101032	-0.602621	0.111693	-0.217786	-0.590319	0.191822	-0.194386	-0.590319	0.191822	-0.194386	-0.583605	0.191822	-0.0984462	-0.590319	0.191822	-0.194386	0.164968	-0.111718	-0.0174531	0.0188496	0.0755728	-0.106536	-0.218885	-0.112113	-700	700	-500	-10	10	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
18.8676	-0.640108	-0.101032	-363	-153	2463	-168	0.767589	-0.223411	0.200333	0.326395	0.270354	-0.413969	-2.48362	0.552478	0.101032	-0.602621	0.111693	-0.217786	-0.590319	0.191822	-0.194386	-0.590319	0.191822	-0.194386	-0.583605	0.191822	-0.0984462	-0.590319	0.191822	-0.194386	0.164968	-0.111718	-0.0174531	0.0143117	0.0747001	-0.106536	-0.218885	-0.112113	-700	700	-500	-10	10	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
18.8776	-0.640108	-0.101032	-363	-153	2463	-168	0.767589	-0.223411	0.200333	0.3341	0.268112	-0.411958	-2.48362	0.552478	0.101032	-0.602621	0.111693	-0.217786	-0.590319	0.191822	-0.194386	-0.590319	0.191822	-0.194386	-0.583605	0.191822	-0.0984462	-0.590319	0.191822	-0.194386	0.164968	-0.111718	-0.0174531	0.0125664	0.0741765	-0.106536	-0.218885	-0.112113	-700	700	-500	-10	10	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
18.8844	-0.653762	-0.101032	-313	-103	2513	-171	0.66027	-0.14427	0.0843748	0.338558	0.267138	-0.411389	-2.48863	0.558288	0.101032	-0.496073	0.0316527	-0.103258	-0.490319	0.091822	-0.0943864	-0.510319	0.111822	-0.114386	-0.543605	0.151822	-0.0584462	-0.490227	0.054291	0.0555545	0.164197	-0.112618	-0.0188829	0.0125664	0.0741765	-0.106427	-0.220682	-0.114007	-700	700	-500	-10	10	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
18.8876	-0.653762	-0.101032	-288	-98	2521	-171	0.66027	-0.14427	0.0843748	0.340688	0.266672	-0.411116	-2.48863	0.558288	0.101032	-0.496073	0.0316527	-0.103258	-0.490319	0.091822	-0.0943864	-0.510319	0.111822	-0.114386	-0.543605	0.151822	-0.0584462	-0.490227	0.054291	0.0555545	0.164197	-0.112618	-0.0188829	0.00925025	0.0727802	-0.106427	-0.220682	-0.114007	-700	700	-500	-10	10	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
18.8976	-0.653762	-0.101032	-288	-98	2521	-171	0.66027	-0.14427	0.0843748	0.347308	0.265226	-0.41027	-2.48863	0.558288	0.101032	-0.496073	0.0316527	-0.103258	-0.490319	0.091822	-0.0943864	-0.510319	0.111822	-0.114386	-0.543605	0.151822	-0.0584462	-0.490227	0.054291	0.0555545	0.164197	-0.112618	-0.0188829	0.00680678	0.071384	-0.106427	-0.220682	-0.114007	-700	700	-500	-10	10	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
18.9076	-0.653762	-0.101032	-288	-98	2521	-171	0.66027	-0.14427	0.0843748	0.35387	0.263792	-0.409432	-2.48863	0.558288	0.101032	-0.496073	0.0316527	-0.103258	-0.490319	0.091822	-0.0943864	-0.510319	0.111822	-0.114386	-0.543605	0.151822	-0.0584462	-0.490227	0.054291	0.0555545	0.164197	-0.112618	-0.0188829	0.00541052	0.0699877	-0.106427	-0.220682	-0.114007	-700	700	-500	-10	10	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
18.9152	-0.673704	-0.102975	-338	-81	2571	-172	0.758951	-0.119529	-0.0221996	0.359695	0.262874	-0.409602	-2.50579	0.560188	0.102975	-0.594395	0.00769179	0.00186434	-0.590319	0.0697128	0.0056136	-0.590319	0.0697128	-0.0343864	-0.583605	0.111822	-0.0184462	-0.590319	0.0697128	0.0555545	0.164557	-0.111837	-0.0203352	0.00541052	0.0699877	-0.10486	-0.219941	-0.114828	-700	700	-500	-10	10	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
18.9178	-0.673704	-0.102975	-357	-81	2575	-172	0.758951	-0.119529	-0.0221996	0.361624	0.262571	-0.409659	-2.50579	0.560188	0.102975	-0.594395	0.00769179	0.00186434	-0.590319	0.0697128	0.0056136	-0.590319	0.0697128	-0.0343864	-0.583605	0.111822	-0.0184462	-0.590319	0.0697128	0.0555545	0.164557	-0.111837	-0.0203352	0.00488692	0.0694641	-0.10486	-0.219941	-0.114828	-700	700	-500	-10	10	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
18.9276	-0.673704	-0.102975	-357	-81	2575	-172	0.758951	-0.119529	-0.0221996	0.369111	0.261391	-0.409878	-2.50579	0.560188	0.102975	-0.594395	0.00769179	0.00186434	-0.590319	0.0697128	0.0056136	-0.590319	0.0697128	-0.0343864	-0.583605	0.111822	-0.0184462	-0.590319	0.0697128	0.0555545	0.164557	-0.111837	-0.0203352	0.00471239	0.0680678	-0.10486	-0.219941	-0.114828	-700	700	-500	-10	10	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
18.9376	-0.673704	-0.102975	-358	-81	2575	-172	0.758951	-0.119529	-0.0221996	0.376652	0.260204	-0.410098	-2.50579	0.560188	0.102975	-0.594395	0.00769179	0.00186434	-0.590319	0.0697128	0.0056136	-0.590319	0.0697128	-0.0343864	-0.583605	0.111822	-0.0184462	-0.590319	0.0697128	0.0555545	0.164557	-0.111837	-0.0203352	0.00506145	0.0668461	-0.10486	-0.219941	-0.114828	-700	700	-500	-10	10	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
18.9476	-0.673704	-0.102975	-358	-81	2575	-172	0.758951	-0.119529	-0.0221996	0.38423	0.25901	-0.41032	-2.50579	0.560188	0.102975	-0.594395	0.00769179	0.00186434	-0.590319	0.0697128	0.0056136	-0.590319	0.0697128	-0.0343864	-0.583605	0.111822	-0.0184462	-0.590319	0.0697128	0.0555545	0.164557	-0.111837	-0.0203352	0.00523599	0.0663225	-0.10486	-0.219941	-0.114828	-700	700	-500	-10	10	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
18.9513	-0.699967	-0.104264	-328	-75	2593	-174	0.716959	-0.111456	-0.0590755	0.3869	0.258595	-0.41054	-2.52802	0.56234	0.104264	-0.551708	0.000621059	0.0388861	-0.548822	0.054291	0.04173	-0.548822	0.054291	0.04173	-0.548822	0.071822	0.0215538	-0.548822	0.054291	0.04173	0.165251	-0.110835	-0.0201894	0.00523599	0.0663225	-0.102151	-0.218879	-0.116463	-700	700	-500	-10	10	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
18.9575	-0.699967	-0.104264	-328	-75	2593	-174	0.716959	-0.111456	-0.0590755	0.391371	0.2579	-0.410908	-2.52802	0.56234	0.104264	-0.551708	0.000621059	0.0388861	-0.548822	0.054291	0.04173	-0.548822	0.054291	0.04173	-0.548822	0.071822	0.0215538	-0.548822	0.054291	0.04173	0.165251	-0.110835	-0.0201894	0.00575959	0.0652753	-0.102151	-0.218879	-0.116463	-700	700	-500	-10	10	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
18.9676	-0.699967	-0.104264	-328	-75	2593	-174	0.716959	-0.111456	-0.0590755	0.398583	0.256779	-0.411502	-2.52802	0.56234	0.104264	-0.551708	0.000621059	0.0388861	-0.548822	0.054291	0.04173	-0.548822	0.054291	0.04173	-0.548822	0.071822	0.0215538	-0.548822	0.054291	0.04173	0.165251	-0.110835	-0.0201894	0.00628319	0.0640536	-0.102151	-0.218879	-0.116463	-700	700	-500	-10	10	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
18.9776	-0.699967	-0.104264	-328	-75	2593	-174	0.716959	-0.111456	-0.0590755	0.405731	0.255668	-0.412091	-2.52802	0.56234	0.104264	-0.551708	0.000621059	0.0388861	-0.548822	0.054291	0.04173	-0.548822	0.054291	0.04173	-0.548822	0.071822	0.0215538	-0.548822	0.054291	0.04173	0.165251	-0.110835	-0.0201894	0.00698132	0.0626573	-0.102151	-0.218879	-0.116463	-700	700	-500	-10	10	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
18.9825	-0.721253	-0.10431	-378	-41	2594	-176	0.813519	-0.0628276	-0.0598417	0.409753	0.255357	-0.412387	-2.54781	0.56234	0.10431	-0.647405	-0.0468138	0.0402214	-0.648822	0.0151998	0.04173	-0.628822	0.0151998	0.04173	-0.588822	0.031822	0.04173	-0.720233	0.0151998	0.04173	0.166114	-0.109641	-0.0196203	0.00698132	0.0626573	-0.0993667	-0.217233	-0.117593	-700	700	-500	-10	10	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
18.9876	-0.721253	-0.10431	-396	-41	2594	-176	0.813519	-0.0628276	-0.0598417	0.413902	0.255037	-0.412693	-2.54781	0.56234	0.10431	-0.647405	-0.0468138	0.0402214	-0.648822	0.0151998	0.04173	-0.628822	0.0151998	0.04173	-0.588822	0.031822	0.04173	-0.720233	0.0151998	0.04173	0.166114	-0.109641	-0.0196203	0.00750492	0.0612611	-0.0993667	-0.217233	-0.117593	-700	700	-500	-10	10	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
18.9976	-0.721253	-0.10431	-396	-41	2594	-176	0.813519	-0.0628276	-0.0598417	0.422042	0.254408	-0.413291	-2.54781	0.56234	0.10431	-0.647405	-0.0468138	0.0402214	-0.648822	0.0151998	0.04173	-0.628822	0.0151998	0.04173	-0.588822	0.031822	0.04173	-0.720233	0.0151998	0.04173	0.166114	-0.109641	-0.0196203	0.00767945	0.0603884	-0.0993667	-0.217233	-0.117593	-700	700	-500	-10	10	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
19.0076	-0.721253	-0.10431	-396	-41	2594	-176	0.813519	-0.0628276	-0.0598417	0.430194	0.253779	-0.413891	-2.54781	0.56234	0.10431	-0.647405	-0.0468138	0.0402214	-0.648822	0.0151998	0.04173	-0.628822	0.0151998	0.04173	-0.588822	0.031822	0.04173	-0.720233	0.0151998	0.04173	0.166114	-0.109641	-0.0196203	0.00802851	0.0589921	-0.0993667	-0.217233	-0.117593	-700	700	-500	-10	10	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
19.0121	-0.819942	-0.114603	-446	-36	2581	-182	0.916851	-0.0556645	-0.0355729	0.434289	0.25353	-0.41405	-2.63548	0.559014	0.114603	-0.747453	-0.0488693	0.0161505	-0.748822	0.0151998	0.0192416	-0.708822	0.0151998	0.0192416	-0.628822	0.0151998	0.0192416	-1.4854	0.0151998	0.0192416	0.169397	-0.104534	-0.0194224	0.00802851	0.0589921	-0.0867504	-0.209013	-0.121958	-700	700	-500	-10	10	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
19.0176	-0.819942	-0.114603	-469	-36	2581	-182	0.916851	-0.0556645	-0.0355729	0.43933	0.253224	-0.414245	-2.63548	0.559014	0.114603	-0.747453	-0.0488693	0.0161505	-0.748822	0.0151998	0.0192416	-0.708822	0.0151998	0.0192416	-0.628822	0.0151998	0.0192416	-1.4854	0.0151998	0.0192416	0.169397	-0.104534	-0.0194224	0.00837758	0.0572468	-0.0867504	-0.209013	-0.121958	-700	700	-500	-10	10	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
19.0276	-0.819942	-0.114603	-469	-36	2581	-182	0.916851	-0.0556645	-0.0355729	0.448553	0.252664	-0.414603	-2.63548	0.559014	0.114603	-0.747453	-0.0488693	0.0161505	-0.748822	0.0151998	0.0192416	-0.708822	0.0151998	0.0192416	-0.628822	0.0151998	0.0192416	-1.4854	0.0151998	0.0192416	0.169397	-0.104534	-0.0194224	0.00855211	0.0567232	-0.0867504	-0.209013	-0.121958	-700	700	-500	-10	10	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
19.0376	-0.819942	-0.114603	-469	-36	2581	-182	0.916851	-0.0556645	-0.0355729	0.457636	0.252112	-0.414956	-2.63548	0.559014	0.114603	-0.747453	-0.0488693	0.0161505	-0.748822	0.0151998	0.0192416	-0.708822	0.0151998	0.0192416	-0.628822	0.0151998	0.0192416	-1.4854	0.0151998	0.0192416	0.169397	-0.104534	-0.0194224	0.00907571	0.0555015	-0.0867504	-0.209013	-0.121958	-700	700	-500	-10	10	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
19.0476	-0.819942	-0.114603	-469	-36	2581	-182	0.916851	-0.0556645	-0.0355729	0.466822	0.251555	-0.415312	-2.63548	0.559014	0.114603	-0.747453	-0.0488693	0.0161505	-0.748822	0.0151998	0.0192416	-0.708822	0.0151998	0.0192416	-0.628822	0.0151998	0.0192416	-1.4854	0.0151998	0.0192416	0.169397	-0.104534	-0.0194224	0.00942478	0.0544543	-0.0867504	-0.209013	-0.121958	-700	700	-500	-10	10	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
19.0499	-0.876596	-0.115173	-519	14	2603	-186	1.01061	0.0477791	-0.0778759	0.469212	0.251668	-0.415496	-2.67945	0.558254	0.115173	-0.83972	-0.150063	0.0596141	-0.848822	-0.0848002	0.0592699	-0.788822	-0.0648002	0.0592699	-0.668822	-0.0248002	0.0592416	-1.4854	-0.107548	0.0592699	0.170893	-0.102284	-0.0182618	0.00942478	0.0544543	-0.0808617	-0.205408	-0.124225	-700	700	-500	-10	10	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
19.0576	-0.876596	-0.115173	-535	35	2603	-186	1.01061	0.0477791	-0.0778759	0.476916	0.252032	-0.41609	-2.67945	0.558254	0.115173	-0.83972	-0.150063	0.0596141	-0.848822	-0.0848002	0.0592699	-0.788822	-0.0648002	0.0592699	-0.668822	-0.0248002	0.0592416	-1.4854	-0.107548	0.0592699	0.170893	-0.102284	-0.0182618	0.00942478	0.0535816	-0.0808617	-0.205408	-0.124225	-700	700	-500	-10	10	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
19.0676	-0.876596	-0.115173	-535	35	2603	-186	1.01061	0.0477791	-0.0778759	0.487043	0.252511	-0.41687	-2.67945	0.558254	0.115173	-0.83972	-0.150063	0.0596141	-0.848822	-0.0848002	0.0592699	-0.788822	-0.0648002	0.0592699	-0.668822	-0.0248002	0.0592416	-1.4854	-0.107548	0.0592699	0.170893	-0.102284	-0.0182618	0.00925025	0.0534071	-0.0808617	-0.205408	-0.124225	-700	700	-500	-10	10	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
19.0775	-0.876596	-0.115173	-535	35	2603	-186	1.01061	0.0477791	-0.0778759	0.497102	0.252986	-0.417645	-2.67945	0.558254	0.115173	-0.83972	-0.150063	0.0596141	-0.848822	-0.0848002	0.0592699	-0.788822	-0.0648002	0.0592699	-0.668822	-0.0248002	0.0592416	-1.4854	-0.107548	0.0592699	0.170893	-0.102284	-0.0182618	0.00820305	0.053058	-0.0808617	-0.205408	-0.124225	-700	700	-500	-10	10	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
19.0829	-0.895308	-0.117404	-485	46	2584	-189	0.91	0.062108	-0.0405177	0.501987	0.25332	-0.417863	-2.69668	0.554943	0.117404	-0.73857	-0.163422	0.0218812	-0.748822	-0.107548	0.0192416	-0.729328	-0.107548	0.0192416	-0.708822	-0.0648002	0.0192416	-0.729328	-0.107548	0.0192416	0.17143	-0.101314	-0.0186365	0.00820305	0.053058	-0.0763506	-0.202954	-0.126266	-700	700	-500	-10	10	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
19.0876	-0.895308	-0.117404	-465	46	2584	-189	0.91	0.062108	-0.0405177	0.506271	0.253612	-0.418054	-2.69668	0.554943	0.117404	-0.73857	-0.163422	0.0218812	-0.748822	-0.107548	0.0192416	-0.729328	-0.107548	0.0192416	-0.708822	-0.0648002	0.0192416	-0.729328	-0.107548	0.0192416	0.17143	-0.101314	-0.0186365	0.00663225	0.0528835	-0.0763506	-0.202954	-0.126266	-700	700	-500	-10	10	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
19.0976	-0.895308	-0.117404	-465	46	2584	-189	0.91	0.062108	-0.0405177	0.515379	0.254234	-0.418459	-2.69668	0.554943	0.117404	-0.73857	-0.163422	0.0218812	-0.748822	-0.107548	0.0192416	-0.729328	-0.107548	0.0192416	-0.708822	-0.0648002	0.0192416	-0.729328	-0.107548	0.0192416	0.17143	-0.101314	-0.0186365	0.00453786	0.0528835	-0.0763506	-0.202954	-0.126266	-700	700	-500	-10	10	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
19.1076	-0.895308	-0.117404	-465	46	2584	-189	0.91	0.062108	-0.0405177	0.524434	0.254852	-0.418862	-2.69668	0.554943	0.117404	-0.73857	-0.163422	0.0218812	-0.748822	-0.107548	0.0192416	-0.729328	-0.107548	0.0192416	-0.708822	-0.0648002	0.0192416	-0.729328	-0.107548	0.0192416	0.17143	-0.101314	-0.0186365	0.00314159	0.0532325	-0.0763506	-0.202954	-0.126266	-700	700	-500	-10	10	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
19.1164	-0.928124	-0.117416	-415	36	2606	-194	0.811618	0.0491152	-0.0839999	0.531582	0.255284	-0.419602	-2.72073	0.554105	0.117416	-0.639805	-0.149771	0.0653217	-0.648822	-0.107548	0.0592699	-0.649328	-0.107548	0.0592699	-0.668822	-0.1048	0.0592416	-0.472738	-0.107548	0.0592699	0.171812	-0.100656	-0.0186782	0.00314159	0.0532325	-0.0705778	-0.200913	-0.129966	-700	700	-500	-10	10	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
19.1176	-0.928124	-0.117416	-396	36	2606	-194	0.811618	0.0491152	-0.0839999	0.532561	0.255344	-0.419703	-2.72073	0.554105	0.117416	-0.639805	-0.149771	0.0653217	-0.648822	-0.107548	0.0592699	-0.649328	-0.107548	0.0592699	-0.668822	-0.1048	0.0592416	-0.472738	-0.107548	0.0592699	0.171812	-0.100656	-0.0186782	0.000872665	0.0537561	-0.0705778	-0.200913	-0.129966	-700	700	-500	-10	10	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
19.1275	-0.928124	-0.117416	-396	36	2606	-194	0.811618	0.0491152	-0.0839999	0.54064	0.255832	-0.42054	-2.72073	0.554105	0.117416	-0.639805	-0.149771	0.0653217	-0.648822	-0.107548	0.0592699	-0.649328	-0.107548	0.0592699	-0.668822	-0.1048	0.0592416	-0.472738	-0.107548	0.0592699	0.171812	-0.100656	-0.0186782	-0.0015708	0.0546288	-0.0705778	-0.200913	-0.129966	-700	700	-500	-10	10	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
19.1376	-0.928124	-0.117416	-396	36	2606	-194	0.811618	0.0491152	-0.0839999	0.548803	0.256326	-0.421384	-2.72073	0.554105	0.117416	-0.639805	-0.149771	0.0653217	-0.648822	-0.107548	0.0592699	-0.649328	-0.107548	0.0592699	-0.668822	-0.1048	0.0592416	-0.472738	-0.107548	0.0592699	0.171812	-0.100656	-0.0186782	-0.00418879	0.0555015	-0.0705778	-0.200913	-0.129966	-700	700	-500	-10	10	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
19.1449	-0.943723	-0.117404	-346	81	2580	-191	0.707999	0.112344	-0.0330572	0.55397	0.257146	-0.421626	-2.73655	0.549145	0.117404	-0.53533	-0.211381	0.0136355	-0.548822	-0.173899	-0.000353833	-0.569328	-0.173899	-0.000353833	-0.628822	-0.1448	0.0192416	-0.472738	-0.173899	-0.000353833	0.172668	-0.0990375	-0.0194217	-0.00418879	0.0555015	-0.069911	-0.19804	-0.127779	-700	700	-500	-10	10	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
19.1476	-0.943723	-0.117404	-324	81	2580	-191	0.707999	0.112344	-0.0330572	0.555899	0.257452	-0.421716	-2.73655	0.549145	0.117404	-0.53533	-0.211381	0.0136355	-0.548822	-0.173899	-0.000353833	-0.569328	-0.173899	-0.000353833	-0.628822	-0.1448	0.0192416	-0.472738	-0.173899	-0.000353833	0.172668	-0.0990375	-0.0194217	-0.00575959	0.0560251	-0.069911	-0.19804	-0.127779	-700	700	-500	-10	10	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
19.1575	-0.943723	-0.117404	-324	81	2580	-191	0.707999	0.112344	-0.0330572	0.562927	0.258568	-0.422044	-2.73655	0.549145	0.117404	-0.53533	-0.211381	0.0136355	-0.548822	-0.173899	-0.000353833	-0.569328	-0.173899	-0.000353833	-0.628822	-0.1448	0.0192416	-0.472738	-0.173899	-0.000353833	0.172668	-0.0990375	-0.0194217	-0.00837758	0.0567232	-0.069911	-0.19804	-0.127779	-700	700	-500	-10	10	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
