time 	e1	e2	ctrlpitch	ctrlroll	ctrlthrust	ctrlyaw	edx	edy	edz	cumulx	cumuly	cumulz	x	y	z	dxr	dyr	dzr	dxrT	dyrT	dzrT	dxrUn	dyrUn	dzrUn	xpred	ypred	zpred	dxpred	dypred	dzpred	ux	uy	uz	dxd	dyd	dzd	Perpx	Tangx	Perpy	Tangy	Perpz	Tanz	ax	ay	az	pitch	roll	yaw	yawd	eyaw	kpvx	kpvy	kpvz	kpyaw	kivx	kivy	kivz	kdvx	kdvy	kdvz	kdyaw	ktg	veld	pitchoff	ke1	ke2	gravity	thr_vel
24.1362	-0.276494	0.00752215	340	-119	2505	176	-0.136236	-0.0995685	0.0890504	-0.144383	0.415479	0.0405884	-1.77069	-0.58123	-0.00752215	-0.0635258	0.108041	-0.0938965	-0.085833	0.094331	-0.09088	-0.085833	0.094331	-0.09088	-1.77668	-0.575689	-0.0130913	-0.141848	0.0864992	0.00443833	-0.953563	-0.333747	3.38541	-0.199762	0.00847205	-0.00484603	-0.01648	-0.181291	0.0417715	-0.071524	0.00122166	0	-0.180786	0.0494078	3.78683	0.0300197	0.00820305	0.191891	0.317169	0.124951	-1200	1200	-500	1700	-0	0	-10	-0	0	-0	250	1.2	0.2	177	-1.2	-1	2550	0.07
24.1462	-0.276494	0.00752215	340	-119	2505	176	-0.136233	-0.0995667	0.0889503	-0.14574	0.414487	0.0414746	-1.77069	-0.58123	-0.00752215	-0.0635258	0.108041	-0.0938965	-0.085833	0.094331	-0.09088	-0.085833	0.094331	-0.09088	-1.77668	-0.575689	-0.0130913	-0.141848	0.0864992	0.00443833	-0.953563	-0.333747	3.38541	-0.199759	0.00847379	-0.00494619	-0.01648	-0.181291	0.0417715	-0.071524	0.00122166	0	-0.18394	0.0462545	3.78678	0.0305433	0.00767945	0.191891	0.317169	0.124951	-1200	1200	-500	1700	-0	0	-10	-0	0	-0	250	1.2	0.2	177	-1.2	-1	2550	0.07
24.1477	-0.26907	0.00687059	350	-169	2540	154	-0.144928	-0.169295	0.0188803	-0.145969	0.41422	0.0415044	-1.77439	-0.577342	-0.00687059	-0.0547904	0.178629	-0.0239362	-0.0896812	0.164331	-0.02088	-0.0896812	0.164562	0.0219312	-1.78181	-0.566083	-0.00559923	-0.155038	0.149464	0.130303	-0.995324	-0.480599	3.29565	-0.199718	0.00933414	-0.00505591	-0.0159268	-0.181765	0.0407564	-0.0710304	0.00111734	0	-0.183943	0.0462553	3.78668	0.0305433	0.00767945	0.198838	0.314572	0.115476	-1200	1200	-500	1700	-0	0	-10	-0	0	-0	250	1.2	0.2	177	-1.2	-1	2550	0.07
24.1562	-0.26907	0.00687059	350	-203	2540	154	-0.144923	-0.169291	0.0187158	-0.147201	0.412781	0.0416635	-1.77439	-0.577342	-0.00687059	-0.0547904	0.178629	-0.0239362	-0.0896812	0.164331	-0.02088	-0.0896812	0.164562	0.0219312	-1.78181	-0.566083	-0.00559923	-0.155038	0.149464	0.130303	-0.995324	-0.480599	3.29565	-0.199714	0.00933827	-0.00522041	-0.0159268	-0.181765	0.0407564	-0.0710304	0.00111734	0	-0.191843	0.0405065	3.70245	0.0314159	0.00663225	0.198838	0.314572	0.115476	-1200	1200	-500	1700	-0	0	-10	-0	0	-0	250	1.2	0.2	177	-1.2	-1	2550	0.07
24.1663	-0.26907	0.00687059	350	-203	2540	154	-0.144919	-0.169287	0.0185513	-0.148656	0.411081	0.0418498	-1.77439	-0.577342	-0.00687059	-0.0547904	0.178629	-0.0239362	-0.0896812	0.164331	-0.02088	-0.0896812	0.164562	0.0219312	-1.78181	-0.566083	-0.00559923	-0.155038	0.149464	0.130303	-0.995324	-0.480599	3.29565	-0.199709	0.00934276	-0.00538491	-0.0159268	-0.181765	0.0407564	-0.0710304	0.00111734	0	-0.197176	0.0341119	3.70225	0.0322886	0.00558505	0.198838	0.314572	0.115476	-1200	1200	-500	1700	-0	0	-10	-0	0	-0	250	1.2	0.2	177	-1.2	-1	2550	0.07
24.1762	-0.26907	0.00687059	350	-203	2540	154	-0.144917	-0.16928	0.018493	-0.150094	0.409401	0.0420333	-1.77439	-0.577342	-0.00687059	-0.0547904	0.178629	-0.0239362	-0.0896812	0.164331	-0.02088	-0.0896812	0.164562	0.0219312	-1.78181	-0.566083	-0.00559923	-0.155038	0.149464	0.130303	-0.995324	-0.480599	3.29565	-0.199707	0.00934903	-0.0054432	-0.0159268	-0.181765	0.0407564	-0.0710304	0.00111734	0	-0.199314	0.0266508	3.70206	0.0326377	0.00436332	0.198838	0.314572	0.115476	-1200	1200	-500	1700	-0	0	-10	-0	0	-0	250	1.2	0.2	177	-1.2	-1	2550	0.07
24.1862	-0.26907	0.00687059	350	-203	2540	154	-0.144916	-0.169277	0.0184647	-0.151537	0.407716	0.0422171	-1.77439	-0.577342	-0.00687059	-0.0547904	0.178629	-0.0239362	-0.0896812	0.164331	-0.02088	-0.0896812	0.164562	0.0219312	-1.78181	-0.566083	-0.00559923	-0.155038	0.149464	0.130303	-0.995324	-0.480599	3.29565	-0.199706	0.0093527	-0.00547153	-0.0159268	-0.181765	0.0407564	-0.0710304	0.00111734	0	-0.200381	0.022387	3.70199	0.0328122	0.00366519	0.198838	0.314572	0.115476	-1200	1200	-500	1700	-0	0	-10	-0	0	-0	250	1.2	0.2	177	-1.2	-1	2550	0.07
24.1876	-0.253225	0.00778882	343	-157	2521	126	-0.139076	-0.131164	0.0556059	-0.151735	0.407529	0.0422964	-1.78105	-0.568404	-0.00778882	-0.0606075	0.141065	-0.0609258	-0.0905512	0.125203	-0.0583876	-0.0905512	0.125203	-0.0583876	-1.78856	-0.560049	-0.0122846	-0.157299	0.101842	0.0484177	-0.968121	-0.443134	3.34438	-0.199684	0.00990077	-0.00531992	-0.014843	-0.182608	0.038534	-0.0703392	0.00127014	0	-0.200382	0.0223871	3.70196	0.0328122	0.00366519	0.20933	0.308922	0.0994278	-1200	1200	-500	1700	-0	0	-10	-0	0	-0	250	1.2	0.2	177	-1.2	-1	2550	0.07
24.1962	-0.253225	0.00778882	343	-157	2521	126	-0.139073	-0.131156	0.0554821	-0.152935	0.406398	0.042775	-1.78105	-0.568404	-0.00778882	-0.0606075	0.141065	-0.0609258	-0.0905512	0.125203	-0.0583876	-0.0905512	0.125203	-0.0583876	-1.78856	-0.560049	-0.0122846	-0.157299	0.101842	0.0484177	-0.968121	-0.443134	3.34438	-0.19968	0.00990882	-0.00544377	-0.014843	-0.182608	0.038534	-0.0703392	0.00127014	0	-0.203148	0.0126991	3.74662	0.0335103	0.0020944	0.20933	0.308922	0.0994278	-1200	1200	-500	1700	-0	0	-10	-0	0	-0	250	1.2	0.2	177	-1.2	-1	2550	0.07
24.2062	-0.253225	0.00778882	343	-157	2521	126	-0.13907	-0.131146	0.0553948	-0.154325	0.405086	0.043329	-1.78105	-0.568404	-0.00778882	-0.0606075	0.141065	-0.0609258	-0.0905512	0.125203	-0.0583876	-0.0905512	0.125203	-0.0583876	-1.78856	-0.560049	-0.0122846	-0.157299	0.101842	0.0484177	-0.968121	-0.443134	3.34438	-0.199677	0.00991827	-0.00553102	-0.014843	-0.182608	0.038534	-0.0703392	0.00127014	0	-0.206326	0.00211657	3.74648	0.0340339	0.000349066	0.20933	0.308922	0.0994278	-1200	1200	-500	1700	-0	0	-10	-0	0	-0	250	1.2	0.2	177	-1.2	-1	2550	0.07
24.2154	-0.25068	0.00546096	341	-155	2557	76	-0.137483	-0.129919	-0.0153633	-0.155595	0.403887	0.0431871	-1.78466	-0.567918	-0.00546096	-0.0620848	0.141656	0.00945592	-0.0905512	0.125203	0.0116124	-0.0905512	0.125203	0.217316	-1.79222	-0.559747	0.00915422	-0.160183	0.0915811	0.315785	-0.976221	-0.443737	3.25205	-0.199568	0.0117363	-0.00590736	-0.0144994	-0.183055	0.0382403	-0.0694082	0.000890919	0	-0.206329	0.0021166	3.74639	0.0340339	0.000349066	0.215205	0.308089	0.0927497	-1200	1200	-500	1700	-0	0	-10	-0	0	-0	250	1.2	0.2	177	-1.2	-1	2550	0.07
24.2162	-0.25068	0.00546096	341	-155	2557	51	-0.137483	-0.129911	-0.0153469	-0.155701	0.403786	0.0431752	-1.78466	-0.567918	-0.00546096	-0.0620848	0.141656	0.00945592	-0.0905512	0.125203	0.0116124	-0.0905512	0.125203	0.217316	-1.79222	-0.559747	0.00915422	-0.160183	0.0915811	0.315785	-0.976221	-0.443737	3.25205	-0.199568	0.0117446	-0.00589097	-0.0144994	-0.183055	0.0382403	-0.0694082	0.000890919	0	-0.209223	-0.00643888	3.66132	0.0340339	-0.0010472	0.215205	0.308089	0.0927497	-1200	1200	-500	1700	-0	0	-10	-0	0	-0	250	1.2	0.2	177	-1.2	-1	2550	0.07
24.2262	-0.25068	0.00546096	341	-155	2557	51	-0.137483	-0.129906	-0.0153366	-0.157076	0.402488	0.0430219	-1.78466	-0.567918	-0.00546096	-0.0620848	0.141656	0.00945592	-0.0905512	0.125203	0.0116124	-0.0905512	0.125203	0.217316	-1.79222	-0.559747	0.00915422	-0.160183	0.0915811	0.315785	-0.976221	-0.443737	3.25205	-0.199568	0.0117497	-0.00588072	-0.0144994	-0.183055	0.0382403	-0.0694082	0.000890919	0	-0.209223	-0.0118046	3.66134	0.0340339	-0.00191986	0.215205	0.308089	0.0927497	-1200	1200	-500	1700	-0	0	-10	-0	0	-0	250	1.2	0.2	177	-1.2	-1	2550	0.07
24.2363	-0.25068	0.00546096	341	-155	2557	51	-0.137481	-0.12989	-0.0153755	-0.158458	0.401181	0.0428673	-1.78466	-0.567918	-0.00546096	-0.0620848	0.141656	0.00945592	-0.0905512	0.125203	0.0116124	-0.0905512	0.125203	0.217316	-1.79222	-0.559747	0.00915422	-0.160183	0.0915811	0.315785	-0.976221	-0.443737	3.25205	-0.199566	0.0117654	-0.0059196	-0.0144994	-0.183055	0.0382403	-0.0694082	0.000890919	0	-0.211367	-0.0279016	3.66135	0.034383	-0.00453786	0.215205	0.308089	0.0927497	-1200	1200	-500	1700	-0	0	-10	-0	0	-0	250	1.2	0.2	177	-1.2	-1	2550	0.07
24.2462	-0.25068	0.00546096	341	-155	2557	51	-0.137478	-0.129872	-0.0154451	-0.15983	0.399885	0.0427132	-1.78466	-0.567918	-0.00546096	-0.0620848	0.141656	0.00945592	-0.0905512	0.125203	0.0116124	-0.0905512	0.125203	0.217316	-1.79222	-0.559747	0.00915422	-0.160183	0.0915811	0.315785	-0.976221	-0.443737	3.25205	-0.199563	0.0117837	-0.00598915	-0.0144994	-0.183055	0.0382403	-0.0694082	0.000890919	0	-0.214587	-0.0461451	3.6613	0.0349066	-0.00750492	0.215205	0.308089	0.0927497	-1200	1200	-500	1700	-0	0	-10	-0	0	-0	250	1.2	0.2	177	-1.2	-1	2550	0.07
24.2522	-0.25068	0.00778882	385	-105	2522	61	-0.173897	-0.0493229	0.0532533	-0.160873	0.399589	0.0430325	-1.78466	-0.567918	-0.00778882	-0.025524	0.0634737	-0.0588398	-0.0410608	0.0552033	-0.0583876	-0.0410608	-0.161825	-0.0583876	-1.788	-0.578035	-0.0116945	-0.0991975	-0.188435	0.0287237	-1.0871	-0.296481	3.34181	-0.199421	0.0141508	-0.00558642	-0.0144992	-0.183053	0.0382399	-0.0694075	0.00127068	0	-0.21459	-0.0461457	3.66121	0.0349066	-0.00750492	0.227081	0.308089	0.0809187	-1200	1200	-500	1700	-0	0	-10	-0	0	-0	250	1.2	0.2	177	-1.2	-1	2550	0.07
24.2568	-0.25068	0.00778882	385	-59	2522	61	-0.173893	-0.049303	0.0531611	-0.16166	0.399366	0.0432731	-1.78466	-0.567918	-0.00778882	-0.025524	0.0634737	-0.0588398	-0.0410608	0.0552033	-0.0583876	-0.0410608	-0.161825	-0.0583876	-1.788	-0.578035	-0.0116945	-0.0991975	-0.188435	0.0287237	-1.0871	-0.296481	3.34181	-0.199417	0.0141707	-0.00567868	-0.0144992	-0.183053	0.0382399	-0.0694075	0.00127068	0	-0.215939	-0.0656413	3.74381	0.0356047	-0.010821	0.227081	0.308089	0.0809187	-1200	1200	-500	1700	-0	0	-10	-0	0	-0	250	1.2	0.2	177	-1.2	-1	2550	0.07
24.2662	-0.25068	0.00778882	385	-59	2522	61	-0.173892	-0.0492936	0.0531485	-0.163298	0.398902	0.0437738	-1.78466	-0.567918	-0.00778882	-0.025524	0.0634737	-0.0588398	-0.0410608	0.0552033	-0.0583876	-0.0410608	-0.161825	-0.0583876	-1.788	-0.578035	-0.0116945	-0.0991975	-0.188435	0.0287237	-1.0871	-0.296481	3.34181	-0.199415	0.0141801	-0.00569121	-0.0144992	-0.183053	0.0382399	-0.0694075	0.00127068	0	-0.217001	-0.0751707	3.7437	0.0357792	-0.0123918	0.227081	0.308089	0.0809187	-1200	1200	-500	1700	-0	0	-10	-0	0	-0	250	1.2	0.2	177	-1.2	-1	2550	0.07
24.2762	-0.25068	0.00778882	385	-59	2522	61	-0.173889	-0.0492778	0.0531161	-0.165033	0.39841	0.0443036	-1.78466	-0.567918	-0.00778882	-0.025524	0.0634737	-0.0588398	-0.0410608	0.0552033	-0.0583876	-0.0410608	-0.161825	-0.0583876	-1.788	-0.578035	-0.0116945	-0.0991975	-0.188435	0.0287237	-1.0871	-0.296481	3.34181	-0.199413	0.0141959	-0.00572367	-0.0144992	-0.183053	0.0382399	-0.0694075	0.00127068	0	-0.219118	-0.0910508	3.7437	0.0361283	-0.0150098	0.227081	0.308089	0.0809187	-1200	1200	-500	1700	-0	0	-10	-0	0	-0	250	1.2	0.2	177	-1.2	-1	2550	0.07
24.2803	-0.270513	0.0115023	362	-9	2557	55	-0.154986	0.0264184	-0.0149557	-0.165679	0.398521	0.0442412	-1.78581	-0.582709	-0.0115023	-0.0437841	-0.00483815	0.009966	-0.0410608	-0.0147967	0.0116124	-0.0410608	-0.161825	0.0663453	-1.78916	-0.592834	-0.00791604	-0.0997248	-0.18849	0.150725	-1.03634	-0.0257654	3.25205	-0.19877	0.0215802	-0.00498973	-0.0151735	-0.183116	0.0412795	-0.0673099	0.00187004	0	-0.219119	-0.0910511	3.74367	0.0361283	-0.0150098	0.238256	0.315407	0.077075	-1200	1200	-500	1700	-0	0	-10	-0	0	-0	250	1.2	0.2	177	-1.2	-1	2550	0.07
24.2862	-0.270513	0.0115023	362	31	2557	55	-0.154985	0.0264311	-0.0149377	-0.166589	0.398676	0.0441536	-1.78581	-0.582709	-0.0115023	-0.0437841	-0.00483815	0.009966	-0.0410608	-0.0147967	0.0116124	-0.0410608	-0.161825	0.0663453	-1.78916	-0.592834	-0.00791604	-0.0997248	-0.18849	0.150725	-1.03634	-0.0257654	3.25205	-0.198769	0.021593	-0.00497168	-0.0151735	-0.183116	0.0412795	-0.0673099	0.00187004	0	-0.223147	-0.1073	3.66183	0.0363028	-0.0174533	0.238256	0.315407	0.077075	-1200	1200	-500	1700	-0	0	-10	-0	0	-0	250	1.2	0.2	177	-1.2	-1	2550	0.07
24.2963	-0.270513	0.0115023	362	31	2557	55	-0.154983	0.0264411	-0.0149693	-0.168155	0.398943	0.0440023	-1.78581	-0.582709	-0.0115023	-0.0437841	-0.00483815	0.009966	-0.0410608	-0.0147967	0.0116124	-0.0410608	-0.161825	0.0663453	-1.78916	-0.592834	-0.00791604	-0.0997248	-0.18849	0.150725	-1.03634	-0.0257654	3.25205	-0.198767	0.021603	-0.00500335	-0.0151735	-0.183116	0.0412795	-0.0673099	0.00187004	0	-0.225291	-0.118029	3.66185	0.0366519	-0.0191986	0.238256	0.315407	0.077075	-1200	1200	-500	1700	-0	0	-10	-0	0	-0	250	1.2	0.2	177	-1.2	-1	2550	0.07
24.3062	-0.270513	0.0115023	362	31	2557	55	-0.154981	0.026446	-0.0150236	-0.169688	0.399204	0.0438537	-1.78581	-0.582709	-0.0115023	-0.0437841	-0.00483815	0.009966	-0.0410608	-0.0147967	0.0116124	-0.0410608	-0.161825	0.0663453	-1.78916	-0.592834	-0.00791604	-0.0997248	-0.18849	0.150725	-1.03634	-0.0257654	3.25205	-0.198765	0.0216078	-0.00505764	-0.0151735	-0.183116	0.0412795	-0.0673099	0.00187004	0	-0.227437	-0.122321	3.66181	0.037001	-0.0198968	0.238256	0.315407	0.077075	-1200	1200	-500	1700	-0	0	-10	-0	0	-0	250	1.2	0.2	177	-1.2	-1	2550	0.07
24.3155	-0.269081	0.0126308	312	-19	2534	62	-0.105425	-0.0576637	0.0291398	-0.17067	0.398667	0.0441253	-1.78861	-0.582709	-0.0126308	-0.093133	0.0811488	-0.0339683	-0.111061	0.0552033	-0.0321064	-0.132305	0.0998504	-0.0321064	-1.7992	-0.576086	-0.0152397	-0.208356	0.0791092	0.0744162	-0.885165	-0.0539043	3.31104	-0.198558	0.0234851	-0.00482847	-0.0149224	-0.183446	0.0411348	-0.0665483	0.00205402	0	-0.22744	-0.122322	3.66174	0.037001	-0.0198968	0.244615	0.314945	0.0702721	-1200	1200	-500	1700	-0	0	-10	-0	0	-0	250	1.2	0.2	177	-1.2	-1	2550	0.07
24.3162	-0.269081	0.0126308	303	-69	2535	62	-0.105423	-0.0576572	0.0290951	-0.170743	0.398627	0.0441453	-1.78861	-0.582709	-0.0126308	-0.093133	0.0811488	-0.0339683	-0.111061	0.0552033	-0.0321064	-0.132305	0.0998504	-0.0321064	-1.7992	-0.576086	-0.0152397	-0.208356	0.0791092	0.0744162	-0.885165	-0.0539043	3.31104	-0.198556	0.0234916	-0.00487317	-0.0149224	-0.183446	0.0411348	-0.0665483	0.00205402	0	-0.227601	-0.127647	3.71484	0.03735	-0.020944	0.244615	0.314945	0.0702721	-1200	1200	-500	1700	-0	0	-10	-0	0	-0	250	1.2	0.2	177	-1.2	-1	2550	0.07
24.3262	-0.269081	0.0126308	303	-69	2535	62	-0.10542	-0.0576507	0.0290117	-0.171791	0.398054	0.0444338	-1.78861	-0.582709	-0.0126308	-0.093133	0.0811488	-0.0339683	-0.111061	0.0552033	-0.0321064	-0.132305	0.0998504	-0.0321064	-1.7992	-0.576086	-0.0152397	-0.208356	0.0791092	0.0744162	-0.885165	-0.0539043	3.31104	-0.198553	0.0234981	-0.0049566	-0.0149224	-0.183446	0.0411348	-0.0665483	0.00205402	0	-0.230793	-0.132966	3.71479	0.0378736	-0.0218166	0.244615	0.314945	0.0702721	-1200	1200	-500	1700	-0	0	-10	-0	0	-0	250	1.2	0.2	177	-1.2	-1	2550	0.07
24.3362	-0.269081	0.0126308	303	-69	2535	62	-0.105418	-0.0576483	0.0289465	-0.172848	0.397476	0.0447239	-1.78861	-0.582709	-0.0126308	-0.093133	0.0811488	-0.0339683	-0.111061	0.0552033	-0.0321064	-0.132305	0.0998504	-0.0321064	-1.7992	-0.576086	-0.0152397	-0.208356	0.0791092	0.0744162	-0.885165	-0.0539043	3.31104	-0.198551	0.0235005	-0.00502179	-0.0149224	-0.183446	0.0411348	-0.0665483	0.00205402	0	-0.232922	-0.134032	3.7147	0.0382227	-0.0219911	0.244615	0.314945	0.0702721	-1200	1200	-500	1700	-0	0	-10	-0	0	-0	250	1.2	0.2	177	-1.2	-1	2550	0.07
24.3453	-0.261855	0.0120702	262	-119	2560	48	-0.0715599	-0.130284	-0.0224302	-0.173503	0.396283	0.0445183	-1.79326	-0.579199	-0.0120702	-0.126859	0.15486	0.0173484	-0.16078	0.119052	0.0187764	-0.16078	0.119052	0.0187764	-1.80383	-0.572085	-0.0109676	-0.222913	0.117507	0.115491	-0.750938	-0.341075	3.24435	-0.198419	0.0245766	-0.00508182	-0.0143331	-0.184021	0.0401557	-0.0656841	0.00196536	0	-0.232925	-0.134033	3.71462	0.0382227	-0.0219911	0.250605	0.31241	0.0617654	-1200	1200	-500	1700	-0	0	-10	-0	0	-0	250	1.2	0.2	177	-1.2	-1	2550	0.07
24.3462	-0.261855	0.0120702	262	-156	2560	48	-0.0715508	-0.130279	-0.0227504	-0.173562	0.396175	0.0444996	-1.79326	-0.579199	-0.0120702	-0.126859	0.15486	0.0173484	-0.16078	0.119052	0.0187764	-0.16078	0.119052	0.0187764	-1.80383	-0.572085	-0.0109676	-0.222913	0.117507	0.115491	-0.750938	-0.341075	3.24435	-0.19841	0.0245816	-0.005402	-0.0143331	-0.184021	0.0401557	-0.0656841	0.00196536	0	-0.24495	-0.133243	3.65285	0.0397935	-0.0216421	0.250605	0.31241	0.0617654	-1200	1200	-500	1700	-0	0	-10	-0	0	-0	250	1.2	0.2	177	-1.2	-1	2550	0.07
24.3563	-0.261855	0.0120702	262	-156	2561	48	-0.0715445	-0.13028	-0.0229838	-0.174285	0.394859	0.0442674	-1.79326	-0.579199	-0.0120702	-0.126859	0.15486	0.0173484	-0.16078	0.119052	0.0187764	-0.16078	0.119052	0.0187764	-1.80383	-0.572085	-0.0109676	-0.222913	0.117507	0.115491	-0.750938	-0.341075	3.24435	-0.198404	0.0245802	-0.00563546	-0.0143331	-0.184021	0.0401557	-0.0656841	0.00196536	0	-0.251408	-0.126805	3.65247	0.0408407	-0.0205949	0.250605	0.31241	0.0617654	-1200	1200	-500	1700	-0	0	-10	-0	0	-0	250	1.2	0.2	177	-1.2	-1	2550	0.07
24.3663	-0.261855	0.0120702	262	-156	2561	48	-0.0715391	-0.130287	-0.0231998	-0.174999	0.393558	0.0440357	-1.79326	-0.579199	-0.0120702	-0.126859	0.15486	0.0173484	-0.16078	0.119052	0.0187764	-0.16078	0.119052	0.0187764	-1.80383	-0.572085	-0.0109676	-0.222913	0.117507	0.115491	-0.750938	-0.341075	3.24435	-0.198398	0.0245736	-0.00585146	-0.0143331	-0.184021	0.0401557	-0.0656841	0.00196536	0	-0.256789	-0.116065	3.65218	0.0417134	-0.0188496	0.250605	0.31241	0.0617654	-1200	1200	-500	1700	-0	0	-10	-0	0	-0	250	1.2	0.2	177	-1.2	-1	2550	0.07
24.3762	-0.261855	0.0120702	262	-156	2561	48	-0.071538	-0.130293	-0.0232645	-0.175709	0.392266	0.043805	-1.79326	-0.579199	-0.0120702	-0.126859	0.15486	0.0173484	-0.16078	0.119052	0.0187764	-0.16078	0.119052	0.0187764	-1.80383	-0.572085	-0.0109676	-0.222913	0.117507	0.115491	-0.750938	-0.341075	3.24435	-0.198397	0.024567	-0.0059161	-0.0143331	-0.184021	0.0401557	-0.0656841	0.00196536	0	-0.257874	-0.108548	3.65192	0.0418879	-0.0176278	0.250605	0.31241	0.0617654	-1200	1200	-500	1700	-0	0	-10	-0	0	-0	250	1.2	0.2	177	-1.2	-1	2550	0.07
24.3792	-0.245537	0.0126308	212	-206	2534	-2	-0.025864	-0.21692	0.0292956	-0.175787	0.391613	0.0438932	-1.80234	-0.570567	-0.0126308	-0.172329	0.243111	-0.0350775	-0.23078	0.189052	-0.0321064	-0.304187	0.28396	-0.0321064	-1.82139	-0.553575	-0.014606	-0.357305	0.280726	0.0656221	-0.601458	-0.584436	3.31104	-0.198193	0.0261909	-0.00578189	-0.0131229	-0.185136	0.0378814	-0.0641349	0.00206229	0	-0.257877	-0.108549	3.65183	0.0418879	-0.0176278	0.262458	0.306588	0.044115	-1200	1200	-500	1700	-0	0	-10	-0	0	-0	250	1.2	0.2	177	-1.2	-1	2550	0.07
24.3862	-0.245537	0.0126308	208	-256	2534	-20	-0.0258651	-0.216933	0.0292754	-0.175968	0.390091	0.0440986	-1.80234	-0.570567	-0.0126308	-0.172329	0.243111	-0.0350775	-0.23078	0.189052	-0.0321064	-0.304187	0.28396	-0.0321064	-1.82139	-0.553575	-0.014606	-0.357305	0.280726	0.0656221	-0.601458	-0.584436	3.31104	-0.198194	0.0261782	-0.00580215	-0.0131229	-0.185136	0.0378814	-0.0641349	0.00206229	0	-0.254168	-0.0946721	3.71502	0.0417134	-0.0155334	0.262458	0.306588	0.044115	-1200	1200	-500	1700	-0	0	-10	-0	0	-0	250	1.2	0.2	177	-1.2	-1	2550	0.07
24.3963	-0.245537	0.0126308	208	-260	2534	-20	-0.0258683	-0.216945	0.0293289	-0.176231	0.387888	0.0443964	-1.80234	-0.570567	-0.0126308	-0.172329	0.243111	-0.0350775	-0.23078	0.189052	-0.0321064	-0.304187	0.28396	-0.0321064	-1.82139	-0.553575	-0.014606	-0.357305	0.280726	0.0656221	-0.601458	-0.584436	3.31104	-0.198198	0.0261656	-0.00574863	-0.0131229	-0.185136	0.0378814	-0.0641349	0.00206229	0	-0.25098	-0.0829721	3.71501	0.0411898	-0.0136136	0.262458	0.306588	0.044115	-1200	1200	-500	1700	-0	0	-10	-0	0	-0	250	1.2	0.2	177	-1.2	-1	2550	0.07
24.4062	-0.245537	0.0126308	208	-260	2534	-20	-0.0258735	-0.216952	0.029479	-0.176485	0.385756	0.0446861	-1.80234	-0.570567	-0.0126308	-0.172329	0.243111	-0.0350775	-0.23078	0.189052	-0.0321064	-0.304187	0.28396	-0.0321064	-1.82139	-0.553575	-0.014606	-0.357305	0.280726	0.0656221	-0.601458	-0.584436	3.31104	-0.198203	0.0261584	-0.00559851	-0.0131229	-0.185136	0.0378814	-0.0641349	0.00206229	0	-0.245663	-0.0776527	3.71508	0.0403171	-0.0127409	0.262458	0.306588	0.044115	-1200	1200	-500	1700	-0	0	-10	-0	0	-0	250	1.2	0.2	177	-1.2	-1	2550	0.07
24.4153	-0.225926	0.0177656	158	-310	2517	-54	0.0184166	-0.302894	0.0639199	-0.176316	0.382982	0.0452716	-1.8167	-0.560956	-0.0177656	-0.216233	0.331987	-0.0686175	-0.30078	0.259052	-0.0640669	-0.304187	0.28396	-0.0640669	-1.8389	-0.541506	-0.0226655	-0.356726	0.260097	0.037497	-0.445249	-0.87359	3.35464	-0.197817	0.029093	-0.00469757	-0.0114925	-0.186806	0.0351702	-0.0610423	0.00290951	0	-0.245656	-0.0776503	3.71526	0.0403171	-0.0127409	0.275422	0.29949	0.0240659	-1200	1200	-500	1700	-0	0	-10	-0	0	-0	250	1.2	0.2	177	-1.2	-1	2550	0.07
24.4162	-0.225926	0.0177656	154	-360	2517	-54	0.0184131	-0.302897	0.064053	-0.1763	0.382717	0.0453275	-1.8167	-0.560956	-0.0177656	-0.216233	0.331987	-0.0686175	-0.30078	0.259052	-0.0640669	-0.304187	0.28396	-0.0640669	-1.8389	-0.541506	-0.0226655	-0.356726	0.260097	0.037497	-0.445249	-0.87359	3.35464	-0.19782	0.0290905	-0.00456456	-0.0114925	-0.186806	0.0351702	-0.0610423	0.00290951	0	-0.239763	-0.0760662	3.75668	0.039619	-0.0125664	0.275422	0.29949	0.0240659	-1200	1200	-500	1700	-0	0	-10	-0	0	-0	250	1.2	0.2	177	-1.2	-1	2550	0.07
24.4261	-0.225926	0.0177656	154	-363	2517	-54	0.0184064	-0.302896	0.0643545	-0.176117	0.379707	0.045967	-1.8167	-0.560956	-0.0177656	-0.216233	0.331987	-0.0686175	-0.30078	0.259052	-0.0640669	-0.304187	0.28396	-0.0640669	-1.8389	-0.541506	-0.0226655	-0.356726	0.260097	0.037497	-0.445249	-0.87359	3.35464	-0.197827	0.0290907	-0.00426298	-0.0114925	-0.186806	0.0351702	-0.0610423	0.00290951	0	-0.231312	-0.0813461	3.75684	0.0382227	-0.013439	0.275422	0.29949	0.0240659	-1200	1200	-500	1700	-0	0	-10	-0	0	-0	250	1.2	0.2	177	-1.2	-1	2550	0.07
