time 	e1	e2	ctrlpitch	ctrlroll	ctrlthrust	ctrlyaw	edx	edy	edz	cumulx	cumuly	cumulz	x	y	z	dxr	dyr	dzr	dxrT	dyrT	dzrT	dxr3	dyr3	dzr3	dxr4	dyr4	dzr4	dxr5	dyr5	dzr5	dxd	dyd	dzd	pitch	roll	yaw	yawd	eyaw	kpvx	kpvy	kpvz	kivx	kivy	kivz	kdvx	kdvy	kdvz	ktg	veld	pitchoff	ke1	ke2	gravity
1.40902	0	0	0	0	0	0	0	0	0	0	0	0	-3.70377	0.565694	0.139598	-0.0317562	0.0373845	0.21676	-0.0317562	0.0373845	0.0912939	36	36	36	76.8	76.8	76.8	118.4	118.4	118.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.017853	0	0	-700	700	-500	-10	10	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
1.44909	0	0	0	0	0	0	0	0	0	0	0	0	-3.7059	0.566873	0.142021	-0.0317562	0.190358	-0.0544015	-0.0317562	0.137385	-0.00870614	36.9	36.9	36.9	78.72	78.72	78.72	121.36	121.36	121.36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.0186275	0	0	-700	700	-500	-10	10	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
1.47496	0	0	0	0	0	0	0	0	0	0	0	0	-3.7059	0.574502	0.142021	0.0183327	0.190358	-0.0705842	0.0183327	0.190358	-0.0705842	37.8	37.8	37.8	80.64	80.64	80.64	124.32	124.32	124.32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.0211499	0	0	-700	700	-500	-10	10	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
1.51109	0	0	0	0	0	0	0	0	0	0	0	0	-3.70213	0.574502	0.117857	0.0183327	0.0980395	-0.245185	0.0183327	0.0980395	-0.170584	38.7	38.7	38.7	82.56	82.56	82.56	127.28	127.28	127.28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.0221095	0	0	-700	700	-500	-10	10	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
1.54344	0	0	0	0	0	0	0	0	0	0	0	0	-3.70213	0.571574	0.112636	0.0176884	0.0980395	-0.245185	0.0176884	0.0980395	-0.245185	39.6	39.6	39.6	84.48	84.48	84.48	130.24	130.24	130.24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.023552	0	0	-700	700	-500	-10	10	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
1.57601	0	0	0	0	0	0	0	0	0	0	0	0	-3.70267	0.57082	0.109	0.0176884	-0.0231408	-0.198361	0.0176884	-0.00196047	-0.198361	40.5	40.5	40.5	86.4	86.4	86.4	133.2	133.2	133.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.0239689	0	0	-700	700	-500	-10	10	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
1.60967	0	0	0	0	0	0	0	0	0	0	0	0	-3.70373	0.57082	0.112636	-0.0690774	-0.0231408	0.112344	-0.0690774	-0.0231408	-0.098361	41.4	41.4	41.4	88.32	88.32	88.32	136.16	136.16	136.16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.0253239	0	0	-700	700	-500	-10	10	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
1.63303	0	0	0	0	0	0	0	0	0	0	0	0	-3.70373	0.57082	0.112636	-0.0690774	-0.0231408	0.112344	-0.0690774	-0.0231408	-0.098361	41.4	41.4	41.4	88.32	88.32	88.32	136.16	136.16	136.16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.0253239	0	0	-700	700	-500	-10	10	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
1.64285	0	0	0	0	0	0	0	0	0	0	0	0	-3.70373	0.57082	0.112636	-0.0690774	-0.0231408	0.112344	-0.0690774	-0.0231408	-0.098361	41.4	41.4	41.4	88.32	88.32	88.32	136.16	136.16	136.16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.0253239	0	0	-700	700	-500	-10	10	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
1.64387	0	0	0	0	0	0	0	0	0	0	0	0	-3.70682	0.568524	0.131043	0.0325302	-0.068211	0.112295	0.0309226	-0.068211	0.00163898	42.3	42.3	42.3	90.24	90.24	90.24	139.12	139.12	139.12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.0288667	0	0	-700	700	-500	-10	10	-10	-0	0	-0	0.2	0.2	177	-1	-1	2560	
