time ;e1;e2;e1Ori;ctrlpitch;ctrlroll;ctrlthrust;ctrlyaw;edx;edy;edz;cumulx;cumuly;cumulz;x_pred;y_pred;z_pred;dxr_pred;dyr_pred;dzr_pred;dxrT;dyrT;dzrT;dxrUn;dyrUn;dzrUn;x;y;z;dx;dy;dz;ux;uy;uz;dxd;dyd;dzd;Perpx;Tangx;Perpy;Tangy;Perpz;Tanz;ax;ay;az;err_sti_x;err_sti_y;err_sti_z;err_sti_dx;err_sti_dy;err_sti_dz;pitch;roll;yaw;yawd;eyaw;kpvx;kpvy;kpvz;kpyaw;kivx;kivy;kivz;kdvx;kdvy;kdvz;kdyaw;ktg;veld;pitchoff;ke1;ke2;gravity;thr_vel;var;ampli
1,39883;0;0;0;0;0;0;0;0;0;0;0;0;0;-3,79969;0,619233;0,857331;-0,0467599;0,031755;0,0242206;-0,0355684;0,043929;0,0242206;-0,0355684;-0,0147807;0,0451786;-3,79969;0,619233;0,857331;-0,0355684;-0,0147807;0,0451786;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9,81;0;0;0;0;0;0;0;0;-0,293615;0;0;-1000;1000;-550;1500;-10;10;-10;-0;0;-0;200;0,7;0,2;170;-1,2;-0,8;2555;0,07;0,35;0,8
1,43074;0;0;0;0;0;0;0;0;0;0;0;0;0;-3,79978;0,618732;0,864088;-0,0265072;-0,0352445;0,0301848;-0,0355684;-0,026071;0,0301848;-0,0355684;-0,0617469;0,0301848;-3,79978;0,618732;0,864088;-0,0355684;-0,0617469;0,0301848;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9,81;0;0;0;0;0;0;0;0;-0,293435;0;0;-1000;1000;-550;1500;-10;10;-10;-0;0;-0;200;0,7;0,2;170;-1,2;-0,8;2555;0,07;0,35;0,8
1,47016;0;0;0;0;0;0;0;0;0;0;0;0;0;-3,80007;0,601232;0,864088;-0,00283673;-0,0162621;0,0301848;-0,00735065;-0,0147807;0,0301848;-0,00735065;-0,0147807;0,0301848;-3,80007;0,601232;0,864088;-0,00735065;-0,0147807;0,0301848;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9,81;0;0;0;0;0;0;0;0;-0,288794;0;0;-1000;1000;-550;1500;-10;10;-10;-0;0;-0;200;0,7;0,2;170;-1,2;-0,8;2555;0,07;0,35;0,8
1,49833;0;0;0;0;0;0;0;0;0;0;0;0;0;-3,80007;0,601046;0,859871;0,0170969;-0,0833637;0,028698;-0,00735065;-0,0847807;0,028698;-0,00735065;-0,106437;0,028698;-3,80007;0,601046;0,859871;-0,00735065;-0,106437;0,028698;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9,81;0;0;0;0;0;0;0;0;-0,288769;0;0;-1000;1000;-550;1500;-10;10;-10;-0;0;-0;200;0,7;0,2;170;-1,2;-0,8;2555;0,07;0,35;0,8
1,53071;0;0;0;0;0;0;0;0;0;0;0;0;0;-3,80087;0,600735;0,859871;-0,00688313;-0,0174628;0,028698;-0,0115697;-0,0147807;0,028698;-0,0115697;0,00470548;0,028698;-3,80087;0,600735;0,859871;-0,0115697;0,00470548;0,028698;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9,81;0;0;0;0;0;0;0;0;-0,288676;0;0;-1000;1000;-550;1500;-10;10;-10;-0;0;-0;200;0,7;0,2;170;-1,2;-0,8;2555;0,07;0,35;0,8
1,56978;0;0;0;0;0;0;0;0;0;0;0;0;0;-3,80087;0,600735;0,86709;-0,026811;0,0496407;0,028698;-0,0115697;0,0552193;0,028698;-0,0115697;0,077326;0,028698;-3,80087;0,600735;0,86709;-0,0115697;0,077326;0,028698;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9,81;0;0;0;0;0;0;0;0;-0,288676;0;0;-1000;1000;-550;1500;-10;10;-10;-0;0;-0;200;0,7;0,2;170;-1,2;-0,8;2555;0,07;0,35;0,8
1,59618;0;0;0;0;0;0;0;0;0;0;0;0;0;-3,79755;0,606042;0,86709;-0,0332173;0,0707798;0,00387405;-0,0115697;0,077326;0,00387405;-0,0115697;0,077326;0,00387405;-3,79755;0,606042;0,86709;-0,0115697;0,077326;0,00387405;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9,81;0;0;0;0;0;0;0;0;-0,29027;0;0;-1000;1000;-550;1500;-10;10;-10;-0;0;-0;200;0,7;0,2;170;-1,2;-0,8;2555;0,07;0,35;0,8
1,62398;0;0;0;0;0;0;0;0;0;0;0;0;0;-3,79755;0,606042;0,86709;-0,0332173;0,0707798;0,00387405;-0,0115697;0,077326;0,00387405;-0,0115697;0,077326;0,00387405;-3,79755;0,606042;0,86709;-0,0115697;0,077326;0,00387405;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9,81;0;0;0;0;0;0;0;0;-0,29027;0;0;-1000;1000;-550;1500;-10;10;-10;-0;0;-0;200;0,7;0,2;170;-1,2;-0,8;2555;0,07;0,35;0,8
1,63134;0;0;0;0;0;0;0;0;0;0;0;0;0;-3,79734;0,60617;0,863615;0,00194517;0,0149574;-0,0343711;0,00614543;0,0137747;-0,0343711;0,00614543;0,0137747;-0,0343711;-3,79734;0,60617;0,863615;0,00614543;0,0137747;-0,0343711;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9,81;0;0;0;0;0;0;0;0;-0,290317;0;0;-1000;1000;-550;1500;-10;10;-10;-0;0;-0;200;0,7;0,2;170;-1,2;-0,8;2555;0,07;0,35;0,8
1,63384;0;0;0;0;0;0;0;0;0;0;0;0;0;-3,79734;0,60617;0,863615;0,00194517;0,0149574;-0,0343711;0,00614543;0,0137747;-0,0343711;0,00614543;0,0137747;-0,0343711;-3,79734;0,60617;0,863615;0,00614543;0,0137747;-0,0343711;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9,81;0;0;0;0;0;0;0;0;-0,290317;0;0;-1000;1000;-550;1500;-10;10;-10;-0;0;-0;200;0,7;0,2;170;-1,2;-0,8;2555;0,07;0,35;0,8
