time ;e1;;e2;ctrlpitch;ctrlroll;ctrlthrust;ctrlyaw;edx;edy;edz;cumulx;cumuly;cumulz;x_pred;y_pred;z_pred;dxr_pred;dyr_pred;dzr_pred;dxrT;dyrT;dzrT;dxrUn;dyrUn;dzrUn;x;y;z;dx;dy;dz;ux;uy;uz;dxd;dyd;dzd;Perpx;Tangx;Perpy;Tangy;Perpz;Tanz;ax;ay;az;pitch;roll;yaw;yawd;eyaw;kpvx;kpvy;kpvz;kpyaw;kivx;kivy;kivz;kdvx;kdvy;kdvz;kdyaw;ktg;veld;pitchoff;ke1;ke2;gravity;thr_vel
25,9724;-0,0151236;;-0,0446917;75;82;2661;-260;0,0847696;0,0689724;-0,221597;-0,0406265;0,461582;-0,0619981;-2,4034;0,0993731;0,0446917;-0,0115734;0,116758;0,209492;-0,0241671;0,108669;0,212745;-0,0241671;0,108669;0,212745;-2,38968;0,0811996;0,0446917;-0,0355862;-0,000741405;0,212745;0,303784;0,244247;2,98532;0,0731963;0,18573;-0,0121045;0,00244554;0,0478013;-0,000602439;0,194045;-0,00744286;0;-0,0178709;0,167521;3,41044;0,00279253;0,0261799;0,120715;-0,0413234;-0,16133;-1200;1200;-500;1700;0;0;-10;0;0;0;250;1,2;0,2;177;-1,2;-1;2550;0,07
25,9824;-0,0151236;;-0,0446917;75;82;2661;-260;0,0847696;0,068985;-0,221402;-0,0397778;0,462273;-0,0642145;-2,4034;0,0993731;0,0446917;-0,0115734;0,116758;0,209492;-0,0241671;0,108669;0,212745;-0,0241671;0,108669;0,212745;-2,38968;0,0811996;0,0446917;-0,0355862;-0,000741405;0,212745;0,303784;0,244247;2,98532;0,0731963;0,185743;-0,01191;0,00244554;0,0478013;-0,000602439;0,194045;-0,00744286;0;-0,0178698;0,160811;3,41085;0,00279253;0,0251327;0,120715;-0,0413234;-0,16133;-1200;1200;-500;1700;0;0;-10;0;0;0;250;1,2;0,2;177;-1,2;-1;2550;0,07
25,9923;-0,0151236;;-0,0446917;75;82;2661;-260;0,0847721;0,0690141;-0,220923;-0,0389338;0,46296;-0,0664143;-2,4034;0,0993731;0,0446917;-0,0115734;0,116758;0,209492;-0,0241671;0,108669;0,212745;-0,0241671;0,108669;0,212745;-2,38968;0,0811996;0,0446917;-0,0355862;-0,000741405;0,212745;0,303784;0,244247;2,98532;0,0731988;0,185772;-0,0114306;0,00244554;0,0478013;-0,000602439;0,194045;-0,00744286;0;-0,0201029;0,145175;3,41103;0,00314159;0,0226893;0,120715;-0,0413234;-0,16133;-1200;1200;-500;1700;0;0;-10;0;0;0;250;1,2;0,2;177;-1,2;-1;2550;0,07
26,0014;-0,014449;;-0,0483626;85;80;2626;-258;0,0758621;0,06667;-0,152112;-0,0382471;0,463563;-0,0677912;-2,40249;0,100212;0,0483626;-0,00264896;0,119058;0,140072;-0,0159275;0,11477;0,142745;-0,0159275;0,11477;-0,127313;-2,38977;0,0777329;0,0483626;-0,0355862;-0,000741405;-0,127313;0,270414;0,235158;3,07508;0,0732132;0,185728;-0,0120401;0,00233475;0,0482782;-0,000581308;0,193904;-0,00805332;0;-0,0201013;0,145164;3,41156;0,00314159;0,0226893;0,118904;-0,0416876;-0,159902;-1200;1200;-500;1700;0;0;-10;0;0;0;250;1,2;0,2;177;-1,2;-1;2550;0,07
26,0023;-0,014449;;-0,0483626;85;80;2626;-258;0,0758648;0,0667034;-0,151568;-0,0381763;0,463625;-0,0679326;-2,40249;0,100212;0,0483626;-0,00264896;0,119058;0,140072;-0,0159275;0,11477;0,142745;-0,0159275;0,11477;-0,127313;-2,38977;0,0777329;0,0483626;-0,0355862;-0,000741405;-0,127313;0,270414;0,235158;3,07508;0,0732159;0,185761;-0,0114959;0,00233475;0,0482782;-0,000581308;0,193904;-0,00805332;0;-0,0220461;0,125655;3,49425;0,00349066;0,0198968;0,118904;-0,0416876;-0,159902;-1200;1200;-500;1700;0;0;-10;0;0;0;250;1,2;0,2;177;-1,2;-1;2550;0,07
26,0123;-0,014449;;-0,0483626;85;80;2626;-258;0,0758635;0,0667249;-0,151224;-0,0374179;0,464292;-0,0694442;-2,40249;0,100212;0,0483626;-0,00264896;0,119058;0,140072;-0,0159275;0,11477;0,142745;-0,0159275;0,11477;-0,127313;-2,38977;0,0777329;0,0483626;-0,0355862;-0,000741405;-0,127313;0,270414;0,235158;3,07508;0,0732145;0,185783;-0,011152;0,00233475;0,0482782;-0,000581308;0,193904;-0,00805332;0;-0,0209416;0,11352;3,4949;0,00331613;0,0179769;0,118904;-0,0416876;-0,159902;-1200;1200;-500;1700;0;0;-10;0;0;0;250;1,2;0,2;177;-1,2;-1;2550;0,07
26,0223;-0,014449;;-0,0483626;85;80;2626;-258;0,0758594;0,0667319;-0,151133;-0,0366601;0,464959;-0,0709541;-2,40249;0,100212;0,0483626;-0,00264896;0,119058;0,140072;-0,0159275;0,11477;0,142745;-0,0159275;0,11477;-0,127313;-2,38977;0,0777329;0,0483626;-0,0355862;-0,000741405;-0,127313;0,270414;0,235158;3,07508;0,0732104;0,18579;-0,0110606;0,00233475;0,0482782;-0,000581308;0,193904;-0,00805332;0;-0,017634;0,109105;3,49528;0,00279253;0,0172788;0,118904;-0,0416876;-0,159902;-1200;1200;-500;1700;0;0;-10;0;0;0;250;1,2;0,2;177;-1,2;-1;2550;0,07
26,0269;-0,00157466;;-0,0534339;135;30;2654;-263;0,0129634;-0,00125188;-0,207783;-0,0366009;0,464953;-0,0719036;-2,3792;0,132361;0,0534339;0,0749437;0,180512;0,196033;0,0540725;0,18477;0,198913;0,0618361;0,209379;0,198913;-2,38928;0,0777329;0,0534339;0,0190368;0,0930746;0,198913;0,124793;0,08914;3,00327;0,0879071;0,17926;-0,0117504;0,000247537;0,0658456;-8,64E-05;0,18864;-0,00889683;0;-0,0176338;0,109104;3,49535;0,00279253;0,0172788;0,118286;-0,0555754;-0,172987;-1200;1200;-500;1700;0;0;-10;0;0;0;250;1,2;0,2;177;-1,2;-1;2550;0,07
26,0324;-0,00157466;;-0,0534339;161;-1;2654;-263;0,0129512;-0,00124576;-0,207781;-0,03653;0,464947;-0,0730412;-2,3792;0,132361;0,0534339;0,0749437;0,180512;0,196033;0,0540725;0,18477;0,198913;0,0618361;0,209379;0,198913;-2,38928;0,0777329;0,0534339;0,0190368;0,0930746;0,198913;0,124793;0,08914;3,00327;0,0878949;0,179266;-0,0117479;0,000247537;0,0658456;-8,64E-05;0,18864;-0,00889683;0;-0,00891204;0,105826;3,42722;0,00139626;0,0165806;0,118286;-0,0555754;-0,172987;-1200;1200;-500;1700;0;0;-10;0;0;0;250;1,2;0,2;177;-1,2;-1;2550;0,07
26,0423;-0,00157466;;-0,0534339;161;-1;2654;-263;0,0129389;-0,00124987;-0,207935;-0,0364008;0,464934;-0,0751166;-2,3792;0,132361;0,0534339;0,0749437;0,180512;0,196033;0,0540725;0,18477;0,198913;0,0618361;0,209379;0,198913;-2,38928;0,0777329;0,0534339;0,0190368;0,0930746;0,198913;0,124793;0,08914;3,00327;0,0878826;0,179262;-0,0119019;0,000247537;0,0658456;-8,64E-05;0,18864;-0,00889683;0;0;0,10694;3,4272;0;0,0167552;0,118286;-0,0555754;-0,172987;-1200;1200;-500;1700;0;0;-10;0;0;0;250;1,2;0,2;177;-1,2;-1;2550;0,07
26,0523;-0,00157466;;-0,0534339;161;-1;2654;-263;0,0129279;-0,00125376;-0,208074;-0,0362719;0,464922;-0,0771909;-2,3792;0,132361;0,0534339;0,0749437;0,180512;0,196033;0,0540725;0,18477;0,198913;0,0618361;0,209379;0,198913;-2,38928;0,0777329;0,0534339;0,0190368;0,0930746;0,198913;0,124793;0,08914;3,00327;0,0878716;0,179258;-0,0120406;0,000247537;0,0658456;-8,64E-05;0,18864;-0,00889683;0;0,00779835;0,108058;3,42696;-0,00122173;0,0169297;0,118286;-0,0555754;-0,172987;-1200;1200;-500;1700;0;0;-10;0;0;0;250;1,2;0,2;177;-1,2;-1;2550;0,07
26,0623;-0,00157466;;-0,0534339;161;-1;2654;-263;0,0129248;-0,00125639;-0,208136;-0,0361425;0,464909;-0,0792748;-2,3792;0,132361;0,0534339;0,0749437;0,180512;0,196033;0,0540725;0,18477;0,198913;0,0618361;0,209379;0,198913;-2,38928;0,0777329;0,0534339;0,0190368;0,0930746;0,198913;0,124793;0,08914;3,00327;0,0878685;0,179256;-0,0121025;0,000247537;0,0658456;-8,64E-05;0,18864;-0,00889683;0;0,0100268;0,109175;3,42675;-0,0015708;0,0171042;0,118286;-0,0555754;-0,172987;-1200;1200;-500;1700;0;0;-10;0;0;0;250;1,2;0,2;177;-1,2;-1;2550;0,07
26,0665;0,00273096;;-0,0534339;194;-7;2654;-256;-0,0142539;-0,00666118;-0,207704;-0,0362021;0,464881;-0,0801432;-2,37562;0,128985;0,0534339;0,100007;0,186938;0,195587;0,0779396;0,193806;0,198913;0,0779396;0,193806;0,198913;-2,38928;0,0781582;0,0534339;0,0190368;0,0930746;0,198913;-0,0505136;-0,0207999;3,00327;0,0857531;0,180276;-0,0121166;-0,000430058;0,0648915;0,00014768;0,18897;-0,00889681;0;0,010027;0,109177;3,42662;-0,0015708;0,0171042;0,115171;-0,0542421;-0,168604;-1200;1200;-500;1700;0;0;-10;0;0;0;250;1,2;0,2;177;-1,2;-1;2550;0,07
26,0724;0,00273096;;-0,0534339;194;-7;2654;-256;-0,0142587;-0,00665983;-0,207717;-0,0362861;0,464842;-0,0813662;-2,37562;0,128985;0,0534339;0,100007;0,186938;0,195587;0,0779396;0,193806;0,198913;0,0779396;0,193806;0,198913;-2,38928;0,0781582;0,0534339;0,0190368;0,0930746;0,198913;-0,0505136;-0,0207999;3,00327;0,0857484;0,180278;-0,0121301;-0,000430058;0,0648915;0,00014768;0,18897;-0,00889681;0;0,0133683;0,108055;3,42712;-0,0020944;0,0169297;0,115171;-0,0542421;-0,168604;-1200;1200;-500;1700;0;0;-10;0;0;0;250;1,2;0,2;177;-1,2;-1;2550;0,07
26,0824;0,00273096;;-0,0534339;194;-7;2654;-256;-0,0142618;-0,00665821;-0,207716;-0,0364283;0,464775;-0,083438;-2,37562;0,128985;0,0534339;0,100007;0,186938;0,195587;0,0779396;0,193806;0,198913;0,0779396;0,193806;0,198913;-2,38928;0,0781582;0,0534339;0,0190368;0,0930746;0,198913;-0,0505136;-0,0207999;3,00327;0,0857452;0,180279;-0,0121285;-0,000430058;0,0648915;0,00014768;0,18897;-0,00889681;0;0,0155964;0,106942;3,42707;-0,00244346;0,0167552;0,115171;-0,0542421;-0,168604;-1200;1200;-500;1700;0;0;-10;0;0;0;250;1,2;0,2;177;-1,2;-1;2550;0,07
26,0924;0,00273096;;-0,0534339;194;-7;2654;-256;-0,0142618;-0,0066561;-0,207684;-0,0365708;0,464709;-0,0855123;-2,37562;0,128985;0,0534339;0,100007;0,186938;0,195587;0,0779396;0,193806;0,198913;0,0779396;0,193806;0,198913;-2,38928;0,0781582;0,0534339;0,0190368;0,0930746;0,198913;-0,0505136;-0,0207999;3,00327;0,0857452;0,180282;-0,0120971;-0,000430058;0,0648915;0,00014768;0,18897;-0,00889681;0;0,0155965;0,105829;3,42703;-0,00244346;0,0165806;0,115171;-0,0542421;-0,168604;-1200;1200;-500;1700;0;0;-10;0;0;0;250;1,2;0,2;177;-1,2;-1;2550;0,07
26,0963;0,0169328;;-0,0534339;219;43;2655;-245;-0,0356488;0,073442;-0,208968;-0,0367122;0,465;-0,0863411;-2,37392;0,0779345;0,0534339;0,0959206;0,116869;0,196768;0,0817491;0,123806;0,198913;0,0817491;0,0315666;0,198913;-2,38928;0,0781582;0,0534339;0,0190368;-0,0491615;0,198913;-0,12484;0,127812;3,00071;0,0602717;0,190312;-0,0122003;-0,00275975;0,0407638;0,000575203;0,195579;-0,00889595;0;0,0155966;0,105829;3,42701;-0,00244346;0,0165806;0,115171;-0,0328177;-0,147449;-1200;1200;-500;1700;0;0;-10;0;0;0;250;1,2;0,2;177;-1,2;-1;2550;0,07
26,1024;0,0169328;;-0,0534339;219;88;2655;-245;-0,0356504;0,0734482;-0,208879;-0,0369277;0,465444;-0,0876042;-2,37392;0,0779345;0,0534339;0,0959206;0,116869;0,196768;0,0817491;0,123806;0,198913;0,0817491;0,0315666;0,198913;-2,38928;0,0781582;0,0534339;0,0190368;-0,0491615;0,198913;-0,12484;0,127812;3,00071;0,0602702;0,190318;-0,0121111;-0,00275975;0,0407638;0,000575203;0,195579;-0,00889595;0;0,0167147;0,102512;3,42545;-0,00261799;0,016057;0,115171;-0,0328177;-0,147449;-1200;1200;-500;1700;0;0;-10;0;0;0;250;1,2;0,2;177;-1,2;-1;2550;0,07
26,1123;0,0169328;;-0,0534339;219;88;2655;-245;-0,0356504;0,0734587;-0,208713;-0,0372826;0,466176;-0,0896819;-2,37392;0,0779345;0,0534339;0,0959206;0,116869;0,196768;0,0817491;0,123806;0,198913;0,0817491;0,0315666;0,198913;-2,38928;0,0781582;0,0534339;0,0190368;-0,0491615;0,198913;-0,12484;0,127812;3,00071;0,0602702;0,190328;-0,011945;-0,00275975;0,0407638;0,000575203;0,195579;-0,00889595;0;0,0167145;0,0969404;3,42553;-0,00261799;0,0151844;0,115171;-0,0328177;-0,147449;-1200;1200;-500;1700;0;0;-10;0;0;0;250;1,2;0,2;177;-1,2;-1;2550;0,07
26,1223;0,0169328;;-0,0534339;219;88;2655;-245;-0,0356457;0,0734757;-0,208416;-0,03764;0,466912;-0,0917711;-2,37392;0,0779345;0,0534339;0,0959206;0,116869;0,196768;0,0817491;0,123806;0,198913;0,0817491;0,0315666;0,198913;-2,38928;0,0781582;0,0534339;0,0190368;-0,0491615;0,198913;-0,12484;0,127812;3,00071;0,0602749;0,190345;-0,0116477;-0,00275975;0,0407638;0,000575203;0,195579;-0,00889595;0;0,0133713;0,0880249;3,42568;-0,0020944;0,0137881;0,115171;-0,0328177;-0,147449;-1200;1200;-500;1700;0;0;-10;0;0;0;250;1,2;0,2;177;-1,2;-1;2550;0,07
26,1267;0,0133118;;-0,0444061;192;138;2620;-230;-0,013198;0,145441;-0,138299;-0,0376972;0,467543;-0,0923708;-2,38308;0,0464374;0,0444061;0,0578072;0,0492554;0,128125;0,0516745;0,0538055;0,128913;0,0516745;-0,0436634;-0,0369737;-2,39144;0,0687458;0,0444061;0,00896216;-0,113074;-0,0369737;-0,044;0,404558;3,09047;0,0446092;0,194696;-0,0101743;-0,00220087;0,0240501;0,000266791;0,198399;-0,0073955;0;0,0133706;0,0880207;3,42598;-0,0020944;0,0137881;0,115635;-0,0194838;-0,134708;-1200;1200;-500;1700;0;0;-10;0;0;0;250;1,2;0,2;177;-1,2;-1;2550;0,07
26,1324;0,0133118;;-0,0444061;192;174;2620;-230;-0,0131967;0,145448;-0,138156;-0,0377724;0,468372;-0,093158;-2,38308;0,0464374;0,0444061;0,0578072;0,0492554;0,128125;0,0516745;0,0538055;0,128913;0,0516745;-0,0436634;-0,0369737;-2,39144;0,0687458;0,0444061;0,00896216;-0,113074;-0,0369737;-0,044;0,404558;3,09047;0,0446105;0,194703;-0,0100306;-0,00220087;0,0240501;0,000266791;0,198399;-0,0073955;0;0,0120946;0,082461;3,51026;-0,00191986;0,01309;0,115635;-0,0194838;-0,134708;-1200;1200;-500;1700;0;0;-10;0;0;0;250;1,2;0,2;177;-1,2;-1;2550;0,07
26,1424;0,0133118;;-0,0444061;192;174;2619;-230;-0,0131889;0,145469;-0,137701;-0,0379044;0,469827;-0,0945359;-2,38308;0,0464374;0,0444061;0,0578072;0,0492554;0,128125;0,0516745;0,0538055;0,128913;0,0516745;-0,0436634;-0,0369737;-2,39144;0,0687458;0,0444061;0,00896216;-0,113074;-0,0369737;-0,044;0,404558;3,09047;0,0446183;0,194724;-0,00957608;-0,00220087;0,0240501;0,000266791;0,198399;-0,0073955;0;0,00549742;0,0692661;3,51042;-0,000872665;0,0109956;0,115635;-0,0194838;-0,134708;-1200;1200;-500;1700;0;0;-10;0;0;0;250;1,2;0,2;177;-1,2;-1;2550;0,07
26,1524;0,0133118;;-0,0444061;192;174;2619;-230;-0,0131837;0,145482;-0,137398;-0,0380368;0,471289;-0,0959164;-2,38308;0,0464374;0,0444061;0,0578072;0,0492554;0,128125;0,0516745;0,0538055;0,128913;0,0516745;-0,0436634;-0,0369737;-2,39144;0,0687458;0,0444061;0,00896216;-0,113074;-0,0369737;-0,044;0,404558;3,09047;0,0446235;0,194738;-0,00927304;-0,00220087;0,0240501;0,000266791;0,198399;-0,0073955;0;0,00109939;0,0604658;3,51093;-0,000174533;0,00959931;0,115635;-0,0194838;-0,134708;-1200;1200;-500;1700;0;0;-10;0;0;0;250;1,2;0,2;177;-1,2;-1;2550;0,07
26,1623;0,0133118;;-0,0444061;192;174;2619;-230;-0,0131773;0,145498;-0,137019;-0,0381671;0,472727;-0,0972707;-2,38308;0,0464374;0,0444061;0,0578072;0,0492554;0,128125;0,0516745;0,0538055;0,128913;0,0516745;-0,0436634;-0,0369737;-2,39144;0,0687458;0,0444061;0,00896216;-0,113074;-0,0369737;-0,044;0,404558;3,09047;0,0446299;0,194754;-0,0088942;-0,00220087;0,0240501;0,000266791;0,198399;-0,0073955;0;-0,00439735;0,0494697;3,51126;0,000698132;0,00785398;0,115635;-0,0194838;-0,134708;-1200;1200;-500;1700;0;0;-10;0;0;0;250;1,2;0,2;177;-1,2;-1;2550;0,07
26,1689;0,00552118;;-0,0432842;144;224;2584;-225;0,0270248;0,212953;-0,0677777;-0,0379906;0,474118;-0,0977133;-2,39226;0,0391547;0,0432842;0,0147474;-0,0175577;0,0590627;0,0167689;-0,0161945;0,0589126;0,0167689;-0,0695068;-0,0795121;-2,39171;0,0687458;0,0432842;-0,0265369;-0,113074;-0,0795121;0,0954672;0,64701;3,1828;0,0417722;0,195395;-0,008715;-0,000915042;0,0198519;9,13E-05;0,19888;-0,00720928;0;-0,00439705;0,0494663;3,51169;0,000698132;0,00785398;0,115635;-0,0163658;-0,131618;-1200;1200;-500;1700;0;0;-10;0;0;0;250;1,2;0,2;177;-1,2;-1;2550;0,07
26,1723;0,00552118;;-0,0432842;144;255;2584;-225;0,0270286;0,212959;-0,0676194;-0,0378968;0,474856;-0,0979478;-2,39226;0,0391547;0,0432842;0,0147474;-0,0175577;0,0590627;0,0167689;-0,0161945;0,0589126;0,0167689;-0,0695068;-0,0795121;-2,39171;0,0687458;0,0432842;-0,0265369;-0,113074;-0,0795121;0,0954672;0,64701;3,1828;0,0417759;0,195401;-0,00855671;-0,000915042;0,0198519;9,13E-05;0,19888;-0,00720928;0;-0,00759315;0,0444738;3,59492;0,00122173;0,00715585;0,115635;-0,0163658;-0,131618;-1200;1200;-500;1700;0;0;-10;0;0;0;250;1,2;0,2;177;-1,2;-1;2550;0,07
26,1823;0,00552118;;-0,0432842;144;255;2584;-225;0,0270373;0,212966;-0,0673978;-0,0376268;0,476983;-0,0986209;-2,39226;0,0391547;0,0432842;0,0147474;-0,0175577;0,0590627;0,0167689;-0,0161945;0,0589126;0,0167689;-0,0695068;-0,0795121;-2,39171;0,0687458;0,0432842;-0,0265369;-0,113074;-0,0795121;0,0954672;0,64701;3,1828;0,0417847;0,195409;-0,00833514;-0,000915042;0,0198519;9,13E-05;0,19888;-0,00720928;0;-0,0151858;0,0390491;3,5951;0,00244346;0,00628319;0,115635;-0,0163658;-0,131618;-1200;1200;-500;1700;0;0;-10;0;0;0;250;1,2;0,2;177;-1,2;-1;2550;0,07
26,1914;-0,0219546;;-0,0432842;94;205;2549;-256;0,0751922;0,122412;0,00329388;-0,0369432;0,478096;-0,098591;-2,39096;0,159527;0,0432842;0,0232068;0,0515209;-0,0113546;0,0174335;0,0538055;-0,0110874;0,0174335;0,276773;-0,0369737;-2,39256;0,0775966;0,0432842;-0,0190689;0,235587;-0,0369737;0,236819;0,584261;3,27256;0,098399;0,173933;-0,00806074;0,00338515;0,0754985;-0,00138128;0,185026;-0,00720815;0;-0,0151852;0,0390475;3,59535;0,00244346;0,00628319;0,108934;-0,0666222;-0,174656;-1200;1200;-500;1700;0;0;-10;0;0;0;250;1,2;0,2;177;-1,2;-1;2550;0,07
26,1924;-0,0219546;;-0,0432842;86;155;2549;-256;0,0751994;0,122411;0,00336656;-0,0368713;0,478213;-0,0985878;-2,39096;0,159527;0,0432842;0,0232068;0,0515209;-0,0113546;0,0174335;0,0538055;-0,0110874;0,0174335;0,276773;-0,0369737;-2,39256;0,0775966;0,0432842;-0,0190689;0,235587;-0,0369737;0,236819;0,584261;3,27256;0,0984063;0,173932;-0,00798805;0,00338515;0,0754985;-0,00138128;0,185026;-0,00720815;0;-0,0213965;0,0395833;3,68034;0,00349066;0,00645772;0,108934;-0,0666222;-0,174656;-1200;1200;-500;1700;0;0;-10;0;0;0;250;1,2;0,2;177;-1,2;-1;2550;0,07
26,2024;-0,0219546;;-0,0432842;86;146;2549;-256;0,0752066;0,122402;0,00325712;-0,0361162;0,479442;-0,0985551;-2,39096;0,159527;0,0432842;0,0232068;0,0515209;-0,0113546;0,0174335;0,0538055;-0,0110874;0,0174335;0,276773;-0,0369737;-2,39256;0,0775966;0,0432842;-0,0190689;0,235587;-0,0369737;0,236819;0,584261;3,27256;0,0984134;0,173923;-0,00809749;0,00338515;0,0754985;-0,00138128;0,185026;-0,00720815;0;-0,027815;0,0470713;3,68043;0,00453786;0,00767945;0,108934;-0,0666222;-0,174656;-1200;1200;-500;1700;0;0;-10;0;0;0;250;1,2;0,2;177;-1,2;-1;2550;0,07
26,2124;-0,0219546;;-0,0432842;86;146;2549;-256;0,0752089;0,122394;0,00310935;-0,0353618;0,48067;-0,0985239;-2,39096;0,159527;0,0432842;0,0232068;0,0515209;-0,0113546;0,0174335;0,0538055;-0,0110874;0,0174335;0,276773;-0,0369737;-2,39256;0,0775966;0,0432842;-0,0190689;0,235587;-0,0369737;0,236819;0,584261;3,27256;0,0984158;0,173915;-0,00824527;0,00338515;0,0754985;-0,00138128;0,185026;-0,00720815;0;-0,0299553;0,0534911;3,6803;0,00488692;0,00872665;0,108934;-0,0666222;-0,174656;-1200;1200;-500;1700;0;0;-10;0;0;0;250;1,2;0,2;177;-1,2;-1;2550;0,07
26,2223;-0,0219546;;-0,0432842;86;146;2549;-256;0,0752113;0,122378;0,00280982;-0,0346164;0,481883;-0,098496;-2,39096;0,159527;0,0432842;0,0232068;0,0515209;-0,0113546;0,0174335;0,0538055;-0,0110874;0,0174335;0,276773;-0,0369737;-2,39256;0,0775966;0,0432842;-0,0190689;0,235587;-0,0369737;0,236819;0,584261;3,27256;0,0984181;0,173899;-0,00854479;0,00338515;0,0754985;-0,00138128;0,185026;-0,00720815;0;-0,0320958;0,0652606;3,68012;0,00523599;0,0106465;0,108934;-0,0666222;-0,174656;-1200;1200;-500;1700;0;0;-10;0;0;0;250;1,2;0,2;177;-1,2;-1;2550;0,07
26,2322;-0,0303211;;-0,0490736;83;96;2584;-251;0,0780355;0,0471858;-0,0671806;-0,0338494;0,482347;-0,0991564;-2,39135;0,179191;0,0490736;0,0279804;0,122142;0,0577629;0,0154804;0,123806;0,0589126;0,0154804;0,344774;0,314446;-2,39256;0,0829056;0,0490736;-0,0190689;0,291244;0,314446;0,27187;0,277651;3,1828;0,106016;0,169328;-0,00941776;0,00458948;0,0831657;-0,0021014;0,181635;-0,0081695;0;-0,0320977;0,0652644;3,67976;0,00523599;0,0106465;0,104329;-0,0747929;-0,178165;-1200;1200;-500;1700;0;0;-10;0;0;0;250;1,2;0,2;177;-1,2;-1;2550;0,07
26,2324;-0,0303211;;-0,0490736;83;56;2584;-251;0,0780395;0,047163;-0,0675388;-0,0338283;0,482359;-0,0991746;-2,39135;0,179191;0,0490736;0,0279804;0,122142;0,0577629;0,0154804;0,123806;0,0589126;0,0154804;0,344774;0,314446;-2,39256;0,0829056;0,0490736;-0,0190689;0,291244;0,314446;0,27187;0,277651;3,1828;0,10602;0,169305;-0,00977597;0,00458948;0,0831657;-0,0021014;0,181635;-0,0081695;0;-0,0357922;0,081344;3,5956;0,00575959;0,01309;0,104329;-0,0747929;-0,178165;-1200;1200;-500;1700;0;0;-10;0;0;0;250;1,2;0,2;177;-1,2;-1;2550;0,07
26,2423;-0,0303211;;-0,0490736;83;56;2584;-251;0,0780408;0,0471424;-0,0678749;-0,0330563;0,482826;-0,0998461;-2,39135;0,179191;0,0490736;0,0279804;0,122142;0,0577629;0,0154804;0,123806;0,0589126;0,0154804;0,344774;0,314446;-2,39256;0,0829056;0,0490736;-0,0190689;0,291244;0,314446;0,27187;0,277651;3,1828;0,106021;0,169285;-0,010112;0,00458948;0,0831657;-0,0021014;0,181635;-0,0081695;0;-0,0368793;0,0943646;3,59517;0,00593412;0,0151844;0,104329;-0,0747929;-0,178165;-1200;1200;-500;1700;0;0;-10;0;0;0;250;1,2;0,2;177;-1,2;-1;2550;0,07
26,2523;-0,0303211;;-0,0490736;83;56;2585;-251;0,0780408;0,0471263;-0,0681408;-0,0322752;0,483297;-0,100528;-2,39135;0,179191;0,0490736;0,0279804;0,122142;0,0577629;0,0154804;0,123806;0,0589126;0,0154804;0,344774;0,314446;-2,39256;0,0829056;0,0490736;-0,0190689;0,291244;0,314446;0,27187;0,277651;3,1828;0,106021;0,169268;-0,0103779;0,00458948;0,0831657;-0,0021014;0,181635;-0,0081695;0;-0,0368818;0,104133;3,59475;0,00593412;0,0167552;0,104329;-0,0747929;-0,178165;-1200;1200;-500;1700;0;0;-10;0;0;0;250;1,2;0,2;177;-1,2;-1;2550;0,07
26,2623;-0,0303211;;-0,0490736;83;56;2585;-251;0,0780382;0,0471035;-0,0685323;-0,0314967;0,483767;-0,101212;-2,39135;0,179191;0,0490736;0,0279804;0,122142;0,0577629;0,0154804;0,123806;0,0589126;0,0154804;0,344774;0,314446;-2,39256;0,0829056;0,0490736;-0,0190689;0,291244;0,314446;0,27187;0,277651;3,1828;0,106019;0,169246;-0,0107694;0,00458948;0,0831657;-0,0021014;0,181635;-0,0081695;0;-0,0347142;0,117154;3,59441;0,00558505;0,0188496;0,104329;-0,0747929;-0,178165;-1200;1200;-500;1700;0;0;-10;0;0;0;250;1,2;0,2;177;-1,2;-1;2550;0,07
26,2626;-0,0117833;;-0,0618998;133;6;2620;-239;0,00780808;-0,0209991;-0,138803;-0,0314942;0,48376;-0,101257;-2,36531;0,190696;0,0618998;0,102117;0,187588;0,125972;0,0854804;0,193806;0,128913;0,090321;0,317107;0,314446;-2,38959;0,105701;0,0618998;0,0467771;0,235587;0,314446;0,12906;0,0176001;3,09047;0,109925;0,166589;-0,0128309;0,00173856;0,0924231;-0,00090754;0,177054;-0,0103024;0;-0,0347169;0,117163;3,59393;0,00558505;0,0188496;0,0915409;-0,080448;-0,171142;-1200;1200;-500;1700;0;0;-10;0;0;0;250;1,2;0,2;177;-1,2;-1;2550;0,07
26,2723;-0,0117833;;-0,0618998;167;-25;2620;-239;0,00779617;-0,0210291;-0,139286;-0,0314187;0,483557;-0,102605;-2,36531;0,190696;0,0618998;0,102117;0,187588;0,125972;0,0854804;0,193806;0,128913;0,090321;0,317107;0,314446;-2,38959;0,105701;0,0618998;0,0467771;0,235587;0,314446;0,12906;0,0176001;3,09047;0,109913;0,166559;-0,013314;0,00173856;0,0924231;-0,00090754;0,177054;-0,0103024;0;-0,0274913;0,131949;3,50945;0,00436332;0,020944;0,0915409;-0,080448;-0,171142;-1200;1200;-500;1700;0;0;-10;0;0;0;250;1,2;0,2;177;-1,2;-1;2550;0,07
