time ;e1;e2;ctrlpitch;ctrlroll;ctrlthrust;ctrlyaw;edx;edy;edz;cumulx;cumuly;cumulz;x;y;z;dxr;dyr;dzr;dxrT;dyrT;dzrT;dxrUn;dyrUn;dzrUn;x_pred;y_pred;z_pred;dx_pred;dy_pred;dz_pred;ux;uy;uz;dxd;dyd;dzd;Perpx;Tangx;Perpy;Tangy;Perpz;Tanz;ax;ay;az;pitch;roll;yaw;yawd;eyaw;kpvx;kpvy;kpvz;kpyaw;kivx;kivy;kivz;kdvx;kdvy;kdvz;kdyaw;ktg;veld;pitchoff;ke1;ke2;gravity;thr_vel;gps_accuracy;height_accuracy;gps_sat_num;gps_status
21,3382;-5,424;-0;181;-11;2555;0;0;0;0;-0,492868;-1,13779;-0,00725085;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0,194476;0,00391142;-0,0176796;-0,0430257;-0;0;0,550107;-0,0781229;3,67817;-0,0125664;-0,0127409;0;0;0;-1080;1080;-600;1700;-10;10;-10;-0;0;-0;250;1,2;0,2;177;-1,2;-1;2555;0,07;4294967295;3750000128;0;16384;
21,3482;-5,424;-0;181;-11;2555;0;0;0;0;-0,492868;-1,13779;-0,00725085;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0,194476;0,00391142;-0,0176796;-0,0430257;-0;0;0,551173;-0,0781229;3,67817;-0,0127409;-0,0127409;0;0;0;-1080;1080;-600;1700;-10;10;-10;-0;0;-0;250;1,2;0,2;177;-1,2;-1;2555;0,07;4294967295;3750000128;0;16384;
21,3581;-5,424;-0;181;-11;2555;0;0;0;0;-0,492868;-1,13779;-0,00725085;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0,194476;0,00391142;-0,0176796;-0,0430257;-0;0;0,551173;-0,0781229;3,67817;-0,0127409;-0,0127409;0;0;0;-1080;1080;-600;1700;-10;10;-10;-0;0;-0;250;1,2;0,2;177;-1,2;-1;2555;0,07;4294967295;3750000128;0;16384;
21,3682;-5,424;-0;181;-11;2555;0;0;0;0;-0,492868;-1,13779;-0,00725085;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0,194476;0,00391142;-0,0176796;-0,0430257;-0;0;0,552239;-0,0770528;3,67817;-0,0129154;-0,0125664;0;0;0;-1080;1080;-600;1700;-10;10;-10;-0;0;-0;250;1,2;0,2;177;-1,2;-1;2555;0,07;4294967295;3750000128;0;16384;
21,3782;-5,424;-0;181;-11;2555;0;0;0;0;-0,492868;-1,13779;-0,00725085;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0,194476;0,00391142;-0,0176796;-0,0430257;-0;0;0,551173;-0,0781229;3,67817;-0,0127409;-0,0127409;0;0;0;-1080;1080;-600;1700;-10;10;-10;-0;0;-0;250;1,2;0,2;177;-1,2;-1;2555;0,07;4294967295;3750000128;0;16384;
21,3882;-5,424;-0;181;-11;2555;0;0;0;0;-0,492868;-1,13779;-0,00725085;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0,194476;0,00391142;-0,0176796;-0,0430257;-0;0;0,551173;-0,0781229;3,67817;-0,0127409;-0,0127409;0;0;0;-1080;1080;-600;1700;-10;10;-10;-0;0;-0;250;1,2;0,2;177;-1,2;-1;2555;0,07;4294967295;3750000128;0;16384;
21,3982;-5,424;-0;181;-11;2555;0;0;0;0;-0,492868;-1,13779;-0,00725085;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0,194476;0,00391142;-0,0176796;-0,0430257;-0;0;0,550107;-0,079193;3,67817;-0,0125664;-0,0129154;0;0;0;-1080;1080;-600;1700;-10;10;-10;-0;0;-0;250;1,2;0,2;177;-1,2;-1;2555;0,07;4294967295;3750000128;0;16384;
21,4081;-5,424;-0;181;-11;2555;0;0;0;0;-0,492868;-1,13779;-0,00725085;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0,194476;0,00391142;-0,0176796;-0,0430257;-0;0;0,549041;-0,0781229;3,67817;-0,0123918;-0,0127409;0;0;0;-1080;1080;-600;1700;-10;10;-10;-0;0;-0;250;1,2;0,2;177;-1,2;-1;2555;0,07;4294967295;3750000128;0;16384;
21,4181;-5,424;-0;181;-11;2555;0;0;0;0;-0,492868;-1,13779;-0,00725085;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0,194476;0,00391142;-0,0176796;-0,0430257;-0;0;0,549041;-0,0781229;3,67817;-0,0123918;-0,0127409;0;0;0;-1080;1080;-600;1700;-10;10;-10;-0;0;-0;250;1,2;0,2;177;-1,2;-1;2555;0,07;4294967295;3750000128;0;16384;
21,4281;-5,424;-0;181;-11;2555;0;0;0;0;-0,492868;-1,13779;-0,00725085;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0,194476;0,00391142;-0,0176796;-0,0430257;-0;0;0,549041;-0,0781229;3,67817;-0,0123918;-0,0127409;0;0;0;-1080;1080;-600;1700;-10;10;-10;-0;0;-0;250;1,2;0,2;177;-1,2;-1;2555;0,07;4294967295;3750000128;0;16384;
21,4381;-5,424;-0;181;-11;2555;0;0;0;0;-0,492868;-1,13779;-0,00725085;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0,194476;0,00391142;-0,0176796;-0,0430257;-0;0;0,550107;-0,0770528;3,67817;-0,0125664;-0,0125664;0;0;0;-1080;1080;-600;1700;-10;10;-10;-0;0;-0;250;1,2;0,2;177;-1,2;-1;2555;0,07;4294967295;3750000128;0;16384;
21,4482;-5,424;-0;181;-11;2555;0;0;0;0;-0,492868;-1,13779;-0,00725085;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0,194476;0,00391142;-0,0176796;-0,0430257;-0;0;0,550107;-0,0770528;3,67817;-0,0125664;-0,0125664;0;0;0;-1080;1080;-600;1700;-10;10;-10;-0;0;-0;250;1,2;0,2;177;-1,2;-1;2555;0,07;4294967295;3750000128;0;16384;
21,4581;-5,424;-0;181;-11;2555;0;0;0;0;-0,492868;-1,13779;-0,00725085;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0,194476;0,00391142;-0,0176796;-0,0430257;-0;0;0,550107;-0,0781229;3,67817;-0,0125664;-0,0127409;0;0;0;-1080;1080;-600;1700;-10;10;-10;-0;0;-0;250;1,2;0,2;177;-1,2;-1;2555;0,07;4294967295;3750000128;0;16384;
21,4682;-5,424;-0;181;-11;2555;0;0;0;0;-0,492868;-1,13779;-0,00725085;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0,194476;0,00391142;-0,0176796;-0,0430257;-0;0;0,550107;-0,0781229;3,67817;-0,0125664;-0,0127409;0;0;0;-1080;1080;-600;1700;-10;10;-10;-0;0;-0;250;1,2;0,2;177;-1,2;-1;2555;0,07;4294967295;3750000128;0;16384;
21,4782;-5,424;-0;181;-11;2555;0;0;0;0;-0,492868;-1,13779;-0,00725085;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0,194476;0,00391142;-0,0176796;-0,0430257;-0;0;0,549041;-0,0770528;3,67817;-0,0123918;-0,0125664;0;0;0;-1080;1080;-600;1700;-10;10;-10;-0;0;-0;250;1,2;0,2;177;-1,2;-1;2555;0,07;4294967295;3750000128;0;16384;
21,4882;-5,424;-0;181;-11;2555;0;0;0;0;-0,492868;-1,13779;-0,00725085;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0,194476;0,00391142;-0,0176796;-0,0430257;-0;0;0,547975;-0,0770528;3,67817;-0,0122173;-0,0125664;0;0;0;-1080;1080;-600;1700;-10;10;-10;-0;0;-0;250;1,2;0,2;177;-1,2;-1;2555;0,07;4294967295;3750000128;0;16384;
21,4981;-5,424;-0;181;-11;2555;0;0;0;0;-0,492868;-1,13779;-0,00725085;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0,194476;0,00391142;-0,0176796;-0,0430257;-0;0;0,547975;-0,0770528;3,67817;-0,0122173;-0,0125664;0;0;0;-1080;1080;-600;1700;-10;10;-10;-0;0;-0;250;1,2;0,2;177;-1,2;-1;2555;0,07;4294967295;3750000128;0;16384;
21,5081;-5,424;-0;181;-11;2555;0;0;0;0;-0,492868;-1,13779;-0,00725085;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0,194476;0,00391142;-0,0176796;-0,0430257;-0;0;0,547975;-0,0759826;3,67817;-0,0122173;-0,0123918;0;0;0;-1080;1080;-600;1700;-10;10;-10;-0;0;-0;250;1,2;0,2;177;-1,2;-1;2555;0,07;4294967295;3750000128;0;16384;
21,5181;-5,424;-0;181;-11;2555;0;0;0;0;-0,492868;-1,13779;-0,00725085;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0,194476;0,00391142;-0,0176796;-0,0430257;-0;0;0,547975;-0,0749125;3,67817;-0,0122173;-0,0122173;0;0;0;-1080;1080;-600;1700;-10;10;-10;-0;0;-0;250;1,2;0,2;177;-1,2;-1;2555;0,07;4294967295;3750000128;0;16384;
21,5281;-5,424;-0;181;-11;2555;0;0;0;0;-0,492868;-1,13779;-0,00725085;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0,194476;0,00391142;-0,0176796;-0,0430257;-0;0;0,547975;-0,0749125;3,67817;-0,0122173;-0,0122173;0;0;0;-1080;1080;-600;1700;-10;10;-10;-0;0;-0;250;1,2;0,2;177;-1,2;-1;2555;0,07;4294967295;3750000128;0;16384;
21,5381;-5,424;-0;181;-11;2555;0;0;0;0;-0,492868;-1,13779;-0,00725085;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0,194476;0,00391142;-0,0176796;-0,0430257;-0;0;0,547975;-0,0749125;3,67817;-0,0122173;-0,0122173;0;0;0;-1080;1080;-600;1700;-10;10;-10;-0;0;-0;250;1,2;0,2;177;-1,2;-1;2555;0,07;4294967295;3750000128;0;16384;
21,5481;-5,424;-0;181;-11;2555;0;0;0;0;-0,492868;-1,13779;-0,00725085;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0,194476;0,00391142;-0,0176796;-0,0430257;-0;0;0,547975;-0,0759826;3,67817;-0,0122173;-0,0123918;0;0;0;-1080;1080;-600;1700;-10;10;-10;-0;0;-0;250;1,2;0,2;177;-1,2;-1;2555;0,07;4294967295;3750000128;0;16384;
21,5582;-5,424;-0;181;-11;2555;0;0;0;0;-0,492868;-1,13779;-0,00725085;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0,194476;0,00391142;-0,0176796;-0,0430257;-0;0;0,547975;-0,0759826;3,67817;-0,0122173;-0,0123918;0;0;0;-1080;1080;-600;1700;-10;10;-10;-0;0;-0;250;1,2;0,2;177;-1,2;-1;2555;0,07;4294967295;3750000128;0;16384;
21,5682;-5,424;-0;181;-11;2555;0;0;0;0;-0,492868;-1,13779;-0,00725085;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0,194476;0,00391142;-0,0176796;-0,0430257;-0;0;0,547975;-0,0749125;3,67817;-0,0122173;-0,0122173;0;0;0;-1080;1080;-600;1700;-10;10;-10;-0;0;-0;250;1,2;0,2;177;-1,2;-1;2555;0,07;4294967295;3750000128;0;16384;
21,5782;-5,424;-0;181;-11;2555;0;0;0;0;-0,492868;-1,13779;-0,00725085;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0,194476;0,00391142;-0,0176796;-0,0430257;-0;0;0,546909;-0,0738424;3,67817;-0,0120428;-0,0120428;0;0;0;-1080;1080;-600;1700;-10;10;-10;-0;0;-0;250;1,2;0,2;177;-1,2;-1;2555;0,07;4294967295;3750000128;0;16384;
21,5882;-5,424;-0;181;-11;2555;0;0;0;0;-0,492868;-1,13779;-0,00725085;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0,194476;0,00391142;-0,0176796;-0,0430257;-0;0;0,546909;-0,0738424;3,67817;-0,0120428;-0,0120428;0;0;0;-1080;1080;-600;1700;-10;10;-10;-0;0;-0;250;1,2;0,2;177;-1,2;-1;2555;0,07;4294967295;3750000128;0;16384;
21,5982;-5,424;-0;181;-11;2555;0;0;0;0;-0,492868;-1,13779;-0,00725085;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0,194476;0,00391142;-0,0176796;-0,0430257;-0;0;0,545843;-0,0738424;3,67817;-0,0118682;-0,0120428;0;0;0;-1080;1080;-600;1700;-10;10;-10;-0;0;-0;250;1,2;0,2;177;-1,2;-1;2555;0,07;4294967295;3750000128;0;16384;
21,6082;-5,424;-0;181;-11;2555;0;0;0;0;-0,492868;-1,13779;-0,00725085;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0,194476;0,00391142;-0,0176796;-0,0430257;-0;0;0,545843;-0,0727723;3,67817;-0,0118682;-0,0118682;0;0;0;-1080;1080;-600;1700;-10;10;-10;-0;0;-0;250;1,2;0,2;177;-1,2;-1;2555;0,07;4294967295;3750000128;0;16384;
21,6181;-5,424;-0;181;-11;2555;0;0;0;0;-0,492868;-1,13779;-0,00725085;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0,194476;0,00391142;-0,0176796;-0,0430257;-0;0;0,545843;-0,0727723;3,67817;-0,0118682;-0,0118682;0;0;0;-1080;1080;-600;1700;-10;10;-10;-0;0;-0;250;1,2;0,2;177;-1,2;-1;2555;0,07;4294967295;3750000128;0;16384;
21,6281;-5,424;-0;181;-11;2555;0;0;0;0;-0,492868;-1,13779;-0,00725085;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0,194476;0,00391142;-0,0176796;-0,0430257;-0;0;0,545843;-0,0717021;3,67817;-0,0118682;-0,0116937;0;0;0;-1080;1080;-600;1700;-10;10;-10;-0;0;-0;250;1,2;0,2;177;-1,2;-1;2555;0,07;4294967295;3750000128;0;16384;
21,6381;-5,424;-0;181;-11;2555;0;0;0;0;-0,492868;-1,13779;-0,00725085;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0,194476;0,00391142;-0,0176796;-0,0430257;-0;0;0,545843;-0,0717021;3,67817;-0,0118682;-0,0116937;0;0;0;-1080;1080;-600;1700;-10;10;-10;-0;0;-0;250;1,2;0,2;177;-1,2;-1;2555;0,07;4294967295;3750000128;0;16384;
21,6482;-5,424;-0;181;-11;2555;0;0;0;0;-0,492868;-1,13779;-0,00725085;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0,194476;0,00391142;-0,0176796;-0,0430257;-0;0;0,545843;-0,0727723;3,67817;-0,0118682;-0,0118682;0;0;0;-1080;1080;-600;1700;-10;10;-10;-0;0;-0;250;1,2;0,2;177;-1,2;-1;2555;0,07;4294967295;3750000128;0;16384;
21,6582;-5,424;-0;181;-11;2555;0;0;0;0;-0,492868;-1,13779;-0,00725085;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0,194476;0,00391142;-0,0176796;-0,0430257;-0;0;0,546909;-0,0738424;3,67817;-0,0120428;-0,0120428;0;0;0;-1080;1080;-600;1700;-10;10;-10;-0;0;-0;250;1,2;0,2;177;-1,2;-1;2555;0,07;4294967295;3750000128;0;16384;
21,6682;-5,424;-0;181;-11;2555;0;0;0;0;-0,492868;-1,13779;-0,00725085;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0,194476;0,00391142;-0,0176796;-0,0430257;-0;0;0,546909;-0,0738424;3,67817;-0,0120428;-0,0120428;0;0;0;-1080;1080;-600;1700;-10;10;-10;-0;0;-0;250;1,2;0,2;177;-1,2;-1;2555;0,07;4294967295;3750000128;0;16384;
21,6781;-5,424;-0;181;-11;2555;0;0;0;0;-0,492868;-1,13779;-0,00725085;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0,194476;0,00391142;-0,0176796;-0,0430257;-0;0;0,545843;-0,0738424;3,67817;-0,0118682;-0,0120428;0;0;0;-1080;1080;-600;1700;-10;10;-10;-0;0;-0;250;1,2;0,2;177;-1,2;-1;2555;0,07;4294967295;3750000128;0;16384;
21,6882;-5,424;-0;181;-11;2555;0;0;0;0;-0,492868;-1,13779;-0,00725085;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0,194476;0,00391142;-0,0176796;-0,0430257;-0;0;0,545843;-0,0738424;3,67817;-0,0118682;-0,0120428;0;0;0;-1080;1080;-600;1700;-10;10;-10;-0;0;-0;250;1,2;0,2;177;-1,2;-1;2555;0,07;4294967295;3750000128;0;16384;
21,6982;-5,424;-0;181;-11;2555;0;0;0;0;-0,492868;-1,13779;-0,00725085;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0,194476;0,00391142;-0,0176796;-0,0430257;-0;0;0,545843;-0,0738424;3,67817;-0,0118682;-0,0120428;0;0;0;-1080;1080;-600;1700;-10;10;-10;-0;0;-0;250;1,2;0,2;177;-1,2;-1;2555;0,07;4294967295;3750000128;0;16384;
21,7081;-5,424;-0;181;-11;2555;0;0;0;0;-0,492868;-1,13779;-0,00725085;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0,194476;0,00391142;-0,0176796;-0,0430257;-0;0;0,544777;-0,0727723;3,67817;-0,0116937;-0,0118682;0;0;0;-1080;1080;-600;1700;-10;10;-10;-0;0;-0;250;1,2;0,2;177;-1,2;-1;2555;0,07;4294967295;3750000128;0;16384;
21,7181;-5,424;-0;181;-11;2555;0;0;0;0;-0,492868;-1,13779;-0,00725085;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0,194476;0,00391142;-0,0176796;-0,0430257;-0;0;0,545843;-0,0717021;3,67817;-0,0118682;-0,0116937;0;0;0;-1080;1080;-600;1700;-10;10;-10;-0;0;-0;250;1,2;0,2;177;-1,2;-1;2555;0,07;4294967295;3750000128;0;16384;
21,7281;-5,424;-0;181;-11;2555;0;0;0;0;-0,492868;-1,13779;-0,00725085;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0,194476;0,00391142;-0,0176796;-0,0430257;-0;0;0,545843;-0,0717021;3,67817;-0,0118682;-0,0116937;0;0;0;-1080;1080;-600;1700;-10;10;-10;-0;0;-0;250;1,2;0,2;177;-1,2;-1;2555;0,07;4294967295;3750000128;0;16384;
21,7381;-5,424;-0;181;-11;2555;0;0;0;0;-0,492868;-1,13779;-0,00725085;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0,194476;0,00391142;-0,0176796;-0,0430257;-0;0;0,545843;-0,070632;3,67817;-0,0118682;-0,0115192;0;0;0;-1080;1080;-600;1700;-10;10;-10;-0;0;-0;250;1,2;0,2;177;-1,2;-1;2555;0,07;4294967295;3750000128;0;16384;
21,7481;-5,424;-0;181;-11;2555;0;0;0;0;-0,492868;-1,13779;-0,00725085;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0,194476;0,00391142;-0,0176796;-0,0430257;-0;0;0,546909;-0,070632;3,67817;-0,0120428;-0,0115192;0;0;0;-1080;1080;-600;1700;-10;10;-10;-0;0;-0;250;1,2;0,2;177;-1,2;-1;2555;0,07;4294967295;3750000128;0;16384;
21,7582;-5,424;-0;181;-11;2555;0;0;0;0;-0,492868;-1,13779;-0,00725085;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0,194476;0,00391142;-0,0176796;-0,0430257;-0;0;0,546909;-0,070632;3,67817;-0,0120428;-0,0115192;0;0;0;-1080;1080;-600;1700;-10;10;-10;-0;0;-0;250;1,2;0,2;177;-1,2;-1;2555;0,07;4294967295;3750000128;0;16384;
21,7682;-5,424;-0;181;-11;2555;0;0;0;0;-0,492868;-1,13779;-0,00725085;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0,194476;0,00391142;-0,0176796;-0,0430257;-0;0;0,547975;-0,0695619;3,67817;-0,0122173;-0,0113446;0;0;0;-1080;1080;-600;1700;-10;10;-10;-0;0;-0;250;1,2;0,2;177;-1,2;-1;2555;0,07;4294967295;3750000128;0;16384;
21,7782;-5,424;-0;181;-11;2555;0;0;0;0;-0,492868;-1,13779;-0,00725085;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0,194476;0,00391142;-0,0176796;-0,0430257;-0;0;0,547975;-0,0695619;3,67817;-0,0122173;-0,0113446;0;0;0;-1080;1080;-600;1700;-10;10;-10;-0;0;-0;250;1,2;0,2;177;-1,2;-1;2555;0,07;4294967295;3750000128;0;16384;
21,7882;-5,424;-0;181;-11;2555;0;0;0;0;-0,492868;-1,13779;-0,00725085;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0,194476;0,00391142;-0,0176796;-0,0430257;-0;0;0,549041;-0,0684917;3,67817;-0,0123918;-0,0111701;0;0;0;-1080;1080;-600;1700;-10;10;-10;-0;0;-0;250;1,2;0,2;177;-1,2;-1;2555;0,07;4294967295;3750000128;0;16384;
21,7982;-5,424;-0;181;-11;2555;0;0;0;0;-0,492868;-1,13779;-0,00725085;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0,194476;0,00391142;-0,0176796;-0,0430257;-0;0;0,550107;-0,0684917;3,67817;-0,0125664;-0,0111701;0;0;0;-1080;1080;-600;1700;-10;10;-10;-0;0;-0;250;1,2;0,2;177;-1,2;-1;2555;0,07;4294967295;3750000128;0;16384;
21,8082;-5,424;-0;181;-11;2555;0;0;0;0;-0,492868;-1,13779;-0,00725085;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0,194476;0,00391142;-0,0176796;-0,0430257;-0;0;0,550107;-0,0684917;3,67817;-0,0125664;-0,0111701;0;0;0;-1080;1080;-600;1700;-10;10;-10;-0;0;-0;250;1,2;0,2;177;-1,2;-1;2555;0,07;4294967295;3750000128;0;16384;
21,8181;-5,424;-0;181;-11;2555;0;0;0;0;-0,492868;-1,13779;-0,00725085;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0,194476;0,00391142;-0,0176796;-0,0430257;-0;0;0,550107;-0,0684917;3,67817;-0,0125664;-0,0111701;0;0;0;-1080;1080;-600;1700;-10;10;-10;-0;0;-0;250;1,2;0,2;177;-1,2;-1;2555;0,07;4294967295;3750000128;0;16384;
21,8281;-5,424;-0;181;-11;2555;0;0;0;0;-0,492868;-1,13779;-0,00725085;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0,194476;0,00391142;-0,0176796;-0,0430257;-0;0;0,551173;-0,0684917;3,67817;-0,0127409;-0,0111701;0;0;0;-1080;1080;-600;1700;-10;10;-10;-0;0;-0;250;1,2;0,2;177;-1,2;-1;2555;0,07;4294967295;3750000128;0;16384;
21,8382;-5,424;-0;181;-11;2555;0;0;0;0;-0,492868;-1,13779;-0,00725085;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0,194476;0,00391142;-0,0176796;-0,0430257;-0;0;0,551173;-0,0684917;3,67817;-0,0127409;-0,0111701;0;0;0;-1080;1080;-600;1700;-10;10;-10;-0;0;-0;250;1,2;0,2;177;-1,2;-1;2555;0,07;4294967295;3750000128;0;16384;
21,8482;-5,424;-0;181;-11;2555;0;0;0;0;-0,492868;-1,13779;-0,00725085;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0,194476;0,00391142;-0,0176796;-0,0430257;-0;0;0,550107;-0,0684917;3,67817;-0,0125664;-0,0111701;0;0;0;-1080;1080;-600;1700;-10;10;-10;-0;0;-0;250;1,2;0,2;177;-1,2;-1;2555;0,07;4294967295;3750000128;0;16384;
21,8582;-5,424;-0;181;-11;2555;0;0;0;0;-0,492868;-1,13779;-0,00725085;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0,194476;0,00391142;-0,0176796;-0,0430257;-0;0;0,549041;-0,0695619;3,67817;-0,0123918;-0,0113446;0;0;0;-1080;1080;-600;1700;-10;10;-10;-0;0;-0;250;1,2;0,2;177;-1,2;-1;2555;0,07;4294967295;3750000128;0;16384;
21,8682;-5,424;-0;181;-11;2555;0;0;0;0;-0,492868;-1,13779;-0,00725085;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0,194476;0,00391142;-0,0176796;-0,0430257;-0;0;0,549041;-0,0695619;3,67817;-0,0123918;-0,0113446;0;0;0;-1080;1080;-600;1700;-10;10;-10;-0;0;-0;250;1,2;0,2;177;-1,2;-1;2555;0,07;4294967295;3750000128;0;16384;
21,8782;-5,424;-0;181;-11;2555;0;0;0;0;-0,492868;-1,13779;-0,00725085;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0,194476;0,00391142;-0,0176796;-0,0430257;-0;0;0,549041;-0,0684917;3,67817;-0,0123918;-0,0111701;0;0;0;-1080;1080;-600;1700;-10;10;-10;-0;0;-0;250;1,2;0,2;177;-1,2;-1;2555;0,07;4294967295;3750000128;0;16384;
21,8882;-5,424;-0;181;-11;2555;0;0;0;0;-0,492868;-1,13779;-0,00725085;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0,194476;0,00391142;-0,0176796;-0,0430257;-0;0;0,547932;-0,0674163;3,67865;-0,0122173;-0,0109956;0;0;0;-1080;1080;-600;1700;-10;10;-10;-0;0;-0;250;1,2;0,2;177;-1,2;-1;2555;0,07;4294967295;3750000128;0;16384;
21,8982;-5,424;-0;181;-11;2555;0;0;0;0;-0,492868;-1,13779;-0,00725085;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-0,194476;0,00391142;-0,0176796;-0,0430257;-0;0;0,547932;-0,0674163;3,67865;-0,0122173;-0,0109956;0;0;0;-1080;1080;-600;1700;-10;10;-10;-0;0;-0;250;1,2;0,2;177;-1,2;-1;2555;0,07;4294967295;3750000128;0;16384;
