time 	e1	e2	ctrlpitch	ctrlroll	ctrlthrust	ctrlyaw	ex	ey	ez	dex	dey	dez	cumulx	cumuly	cumulz	x	y	z	xp	yp	zp	xgoal	ygoal	zgoal	dxr	dyr	dzr	dxd	dyd	dzd	pitch	roll	yaw	kpx	kpy	kpz	kix	kiy	kiz	kdx	kdy	kdz	ktg	dist	step	pitchoff	ke1	ke2	gravity
1.83578	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-4.26129	-0.673341	-0.00133761	0	0	0	0	0	0	0.128687	0.0579172	-0.196537	0	0	0	0.0151844	0.0523599	0.0603105	-150	150	-200	-0	0	-0	-600	600	-600	0.2	0.2	0.18	174	-1	-1	2561	
1.84538	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-4.25894	-0.678619	-0.00133761	0	0	0	0	0	0	0.152344	-0.0175542	-0.258129	0	0	0	0.0151844	0.0523599	0.0646748	-150	150	-200	-0	0	-0	-600	600	-600	0.2	0.2	0.18	174	-1	-1	2561	
1.84575	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-4.25894	-0.678619	-0.00133761	0	0	0	0	0	0	0.152299	-0.0175556	-0.258155	0	0	0	0.0150098	0.0523599	0.0646748	-150	150	-200	-0	0	-0	-600	600	-600	0.2	0.2	0.18	174	-1	-1	2561	
1.85575	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-4.25894	-0.678619	-0.00133761	0	0	0	0	0	0	0.152253	-0.017557	-0.258182	0	0	0	0.0148353	0.0523599	0.0646748	-150	150	-200	-0	0	-0	-600	600	-600	0.2	0.2	0.18	174	-1	-1	2561	
1.86576	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-4.25894	-0.678619	-0.00133761	0	0	0	0	0	0	0.152163	-0.0175147	-0.258238	0	0	0	0.0144862	0.0521853	0.0646748	-150	150	-200	-0	0	-0	-600	600	-600	0.2	0.2	0.18	174	-1	-1	2561	
1.87575	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-4.25894	-0.678619	-0.00133761	0	0	0	0	0	0	0.152118	-0.0175161	-0.258264	0	0	0	0.0143117	0.0521853	0.0646748	-150	150	-200	-0	0	-0	-600	600	-600	0.2	0.2	0.18	174	-1	-1	2561	
1.88036	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-4.25602	-0.678619	-0.0106036	0	0	0	0	0	0	0.0787496	-0.0864632	-0.325817	0	0	0	0.0143117	0.0521853	0.0646748	-150	150	-200	-0	0	-0	-600	600	-600	0.2	0.2	0.18	174	-1	-1	2561	
1.88572	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-4.25602	-0.678619	-0.0106036	0	0	0	0	0	0	0.0786344	-0.0864077	-0.32586	0	0	0	0.0139626	0.0520108	0.0646748	-150	150	-200	-0	0	-0	-600	600	-600	0.2	0.2	0.18	174	-1	-1	2561	
1.89579	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-4.25602	-0.678619	-0.0106036	0	0	0	0	0	0	0.0785192	-0.0863523	-0.325902	0	0	0	0.0136136	0.0518363	0.0646748	-150	150	-200	-0	0	-0	-600	600	-600	0.2	0.2	0.18	174	-1	-1	2561	
1.90573	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-4.25602	-0.678619	-0.0106036	0	0	0	0	0	0	0.0785192	-0.0863523	-0.325902	0	0	0	0.0136136	0.0518363	0.0646748	-150	150	-200	-0	0	-0	-600	600	-600	0.2	0.2	0.18	174	-1	-1	2561	
1.90806	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-4.25602	-0.724405	-0.0106036	0	0	0	0	0	0	0.0118951	-0.148757	-0.253472	0	0	0	0.0136136	0.0518363	0.0748374	-150	150	-200	-0	0	-0	-600	600	-600	0.2	0.2	0.18	174	-1	-1	2561	
1.91574	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-4.25602	-0.724405	-0.0106036	0	0	0	0	0	0	0.0118951	-0.148757	-0.253472	0	0	0	0.0136136	0.0518363	0.0748374	-150	150	-200	-0	0	-0	-600	600	-600	0.2	0.2	0.18	174	-1	-1	2561	
1.92574	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-4.25602	-0.724405	-0.0106036	0	0	0	0	0	0	0.0118951	-0.148757	-0.253472	0	0	0	0.0136136	0.0518363	0.0748374	-150	150	-200	-0	0	-0	-600	600	-600	0.2	0.2	0.18	174	-1	-1	2561	
1.93577	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-4.25602	-0.724405	-0.0106036	0	0	0	0	0	0	0.0118951	-0.148757	-0.253472	0	0	0	0.0136136	0.0518363	0.0748374	-150	150	-200	-0	0	-0	-600	600	-600	0.2	0.2	0.18	174	-1	-1	2561	
